k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098246638587183, 0.0992947715204385, 0.0592206354017776, 0.1215664219663428, -0.0181578297395611, 0.1484885855450693, 0.071471165829764, 0.0109789965081993, 0.1305248760534806, 0.1640945817196416, 0.1548539298107989, 0.1401106926106457, 0.0909522919852475, 0.1912763323180497, 0.2737785687098667, 0.185519589950062, 0.2403743583386977, 0.1430352585261795, 0.2377419666596372, 0.1719206283944387, 0.2430374032513797, 0.3476801220606337, 0.2570930166536178, 0.1804308268280638, 0.1855338245257573, 0.3849507757647901, 0.4256365138569294, 0.392656545440945, 0.2009893690115472, 0.2923913307774336, 0.3247060035810714, 0.3641097612906902, 0.495752356170737, 0.4265693221558013, 0.3438094343634121, 0.3200551869360468, 0.4143141153529784, 0.3556704902417122, 0.4005381505700294, 0.4372148089055311, 0.4139452199527593, 0.5149104186200448, 0.4352471765198582, 0.5179687557412114, 0.3670762543069155, 0.4010950671467843, 0.4739599160604919, 0.4106476714682703, 0.5197221630395019, 0.5506174674925541, 0.472982635524893, 0.5277776921220186, 0.5489781572710728, 0.5301367616581253, 0.5282441359886737, 0.4284890869855686, 0.5685335494995526, 0.5430187096749678, 0.6198444815260792, 0.5960969144565985, 0.7232166485636982, 0.6116189401674589, 0.6107245717580861, 0.5617499772072692, 0.6103516064324276, 0.6956891051239311, 0.7032568187345368, 0.8005070327800663, 0.7210103807886018, 0.6950534787151676, 0.8232890086889681, 0.7437336022897649, 0.8278161458287577, 0.8160325448901078, 0.8167592150265697, 0.8146865227768695, 0.8574011047734998, 0.8701175333106842, 0.8942763411997675, 0.8818866744591377, 0.9295647369895409, 0.8555340332086051, 0.9223479823033973, 0.940665914836104, 1.0341466035295872, 0.9471760863641293, 0.9937015319708942, 0.9672885271592875, 1.049630130845424, 1.0634788297993225, 1.0169480532893516, 1.0351811131068778, 1.0747468084146758, 1.105002056607692, 1.1812552620239436, 1.1672664722622743, 1.1120018255671638, 1.338669813719274, 1.2245786898088884, 1.3371434986480106]|-138.0516815185546875|      2.00000000|[175, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | iterate success | actual_k=4
       2|[-0.0662937134808127, 0.0098925992997027, 0.0421522787838409, 0.0160422401290069, -0.0328258478779298, -0.0872484115321779, -0.213050200888613, 0.2773043890965965, 0.3480390455162444, 0.3098368840087006, 0.2465221476361694, 0.3592795163702556, 0.0632674890940758, 0.2037626775574253, 0.1878290732543828, 0.1128271204782095, 0.3530894136237585, 0.0903207442941301, 0.0648119264057044, 0.0434663533556828, 0.2120326604074838, 0.7005816697828562, 0.0344401722970051, 0.1093013442088815, 0.0043061900143214, 0.5645676721309354, 0.2022098263513695, 0.2045116581777933, 0.22320843954288, 0.6191171923938831, 0.0902341379068499, 0.534825315317599, 0.0772467141205665, 0.7337579755270304, 0.3757922797705631, 0.388164609855193, 0.5028341232082465, 0.3625227525254902, 0.2702057391494356, 0.0746389727618781, 0.7174704029025204, 0.2987088726956748, 0.6812230777688357, 0.644594996652925, 0.4115054769232308, 0.6915384732480455, 0.1831009443246569, -0.0286426824215029, 0.4890279190744428, 0.6059024381004169, 0.4579916722538843, 0.538329389379517, 0.5384377730173149, 0.7278237720405989, 0.2803821250300037, -0.0095417574859453, 0.7324574651709955, 0.5805161549918662, 1.0401462264053942, 0.8471161531155771, 1.0255919678936003, 0.6606313409484483, 0.472586191310722, 0.6260911613227687, 0.9648277555848037, 0.584629518225126, 0.7378983587205504, 0.5133167122483964, 0.8589983667265861, 0.9393775464172995, 1.0525467909791202, 0.3463892948859156, 0.6703802006791014, 1.0430682522206933, 0.8468292262707862, 0.8535118668680836, 0.9156688676117465, 0.8265958331599027, 0.9359141965362855, 0.6738323727274734, 0.8977839885261298, 0.6528129583572231, 0.9160651868606613, 1.20075500213393, 1.2719380653741796, 0.8927709568448073, 1.304116296116198, 1.0679426123583042, 1.2758938684673058, 0.9875955643146971, 0.8623326121918704, 0.8921789920621571, 0.9293529032486509, 1.0041955397766187, 1.3661318177358701, 1.2529397955263084, 1.348946086006262, 1.3452050718045454, 1.6768536904799078, 1.4014154110008556]|-199.9670410156250000|      4.00000000|[292, 20, 0, 5]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[0.5887887276726516, 0.0854284676336411, -0.2913485065045329, -0.1398051301570068, -0.3366104845455797, -0.5964754470903763, 0.3010130938112526, 0.5693294666789814, -0.0168473063591201, -0.1356726286372058, 0.5541618541299265, -0.6560794588664252, -0.4921437617365771, 0.1700026418144976, -0.2761892826635879, 0.5018927640123193, 0.8726950429500355, 0.4352736825556187, -0.1501082542082458, -0.1599219829083788, 0.2470547413852112, 0.7592461026273385, 0.0625396944638815, 0.2710227347082422, -0.0398250344661533, 0.4653541644386704, 0.3432748298135053, 0.7574327225054159, 0.027862594555404, 0.3392197359554123, 0.5243476198836857, 0.2434076584869253, 0.4171314629829115, 1.0854220965007815, 0.3910646384199476, 1.4507999145502994, 0.7667551083654034, 0.1906452960322955, 0.2597313485876849, -0.0311066558680304, 0.6355243830671963, 0.065201860863607, 0.815225515430811, 1.2123014336703588, 0.0017270366767568, 0.3282830727975309, -0.6823421785443404, -0.313746079595588, 0.8717805305720339, -0.0517640232906081, 0.5374898175173306, 0.7616991740891264, 0.1890558830540356, 1.0699778484597202, 0.1801537507146578, -0.8058037219089208, 0.5174635017531519, 0.7735427582053962, 1.3545650605753714, 0.9051151131651372, 1.5941841530339942, 0.699795318462604, 1.0863195268102621, 0.7724409705768609, 1.0168501783258361, 0.780567763333963, 0.7215463350300437, 0.6579137795784177, 1.4926551427584123, 1.2774634940528318, 1.6531476160011922, -0.0239132199732718, 0.5134116282308647, 0.8687610137482303, 1.0670270194269327, 1.3220208688402155, 1.0399072995828944, 0.5448091288688648, 1.1401008462450435, 0.597850116223688, 1.0147477977213315, 0.4212272688590634, 1.0861278208537775, 1.5299899593845272, 1.1153786529272751, 1.3125742685843589, 2.0161363689810927, 1.3963320376043358, 1.4791786630957076, 0.1468603903193069, 1.2666587399401492, 1.1780222783455025, 1.530687538159438, 1.67630159502387, 0.902301537856113, 0.967206055875848, 1.760558449535506, 0.8582324735138247, 2.332840231196651, 0.753388183458132]|-534.6553955078125000|      8.00000000|[409, 28, 0, 7]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[2.2039438130225917, -0.0103575261347062, -0.3025076258878557, 0.3977666765714659, 0.7876076356501573, -1.285185678647732, 1.8945352628852343, 0.4817070236156981, 0.759481417333926, -0.6630551749100884, 0.8504651980061391, -0.2679622632368874, -0.9377855530174222, -0.2948419870414597, 0.2238018187559321, 1.235490089877871, -0.003721187440095, -0.6031645516300213, 0.021691664866439, 0.5648971519658105, 0.6891051196685487, 1.6448466815780494, -0.562486854937454, 0.3678537462747512, 0.5353577455156835, -0.7572445613920239, 0.4775421204355712, 1.3552117097762855, 0.3733449035815499, -1.1617297707760421, 0.938500720421087, -0.2919161425284145, -0.1956755769194465, 0.7587387920218369, 0.330858191582477, 0.2694475272472621, 2.563760322566633, 0.3618422836186715, -0.2600337682911083, 0.2904134576651463, 0.3544117404160948, -0.8945852192768281, 2.18206514630712, 0.898142680165674, 0.6268473046082359, 0.7967367493750948, -1.779843780115159, 0.2984424370240752, 0.9876878205301666, -0.5498362938149843, 1.4558340640598688, 0.824763012243941, 0.7522966368099423, 0.9329843316658771, 0.3151152682974975, -0.2581288241806803, -1.2077527765458842, 2.027655304994001, 1.6961441629747371, 1.1132816920690172, 2.301425162377115, 0.5628554578033609, 1.4970783295788865, 0.4659951162486941, 1.1220510415957285, -0.0196101177197567, 1.3527060438422327, 0.8778382894024659, 2.0321188057266473, 1.0027607741952085, 1.2325991431399828, -0.0131866432177634, -0.7281371188182331, 1.1547901553411901, 2.0268002628917685, 1.9049107237663343, 2.267191849741045, 0.5956638593794373, 1.5856800750243822, 0.1370799809133253, 1.7229909440240578, -0.5314464782545387, 0.7606943732876121, 0.62596582116929, 2.649865251443309, -0.2733714783584864, 0.7707703587515806, 2.2767688045147247, 1.5847557619836834, 0.7139695984287536, 1.7316767773766535, 4.016677807347271, 2.245121358283963, 1.4858866069649426, 1.844843022931524, 1.003339153053924, 2.7325820550873856, 0.9233055940281452, 1.4815668991798283, 0.5112192498673334]|-956.9876098632812500|     16.00000000|[584, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 119 points | iterate success | actual_k=4
       5|[2.2039438130225917, -0.0103575261347062, -0.3025076258878557, 0.3977666765714659, 0.7876076356501573, -1.285185678647732, 1.8945352628852343, 0.4817070236156981, 0.759481417333926, -0.6630551749100884, 0.8504651980061391, -0.2679622632368874, -0.9377855530174222, -0.2948419870414597, 0.2238018187559321, 1.235490089877871, -0.003721187440095, -0.6031645516300213, 0.021691664866439, 0.5648971519658105, 0.6891051196685487, 1.6448466815780494, -0.562486854937454, 0.3678537462747512, 0.5353577455156835, -0.7572445613920239, 0.4775421204355712, 1.3552117097762855, 0.3733449035815499, -1.1617297707760421, 0.938500720421087, -0.2919161425284145, -0.1956755769194465, 0.7587387920218369, 0.330858191582477, 0.2694475272472621, 2.563760322566633, 0.3618422836186715, -0.2600337682911083, 0.2904134576651463, 0.3544117404160948, -0.8945852192768281, 2.18206514630712, 0.898142680165674, 0.6268473046082359, 0.7967367493750948, -1.779843780115159, 0.2984424370240752, 0.9876878205301666, -0.5498362938149843, 1.4558340640598688, 0.824763012243941, 0.7522966368099423, 0.9329843316658771, 0.3151152682974975, -0.2581288241806803, -1.2077527765458842, 2.027655304994001, 1.6961441629747371, 1.1132816920690172, 2.301425162377115, 0.5628554578033609, 1.4970783295788865, 0.4659951162486941, 1.1220510415957285, -0.0196101177197567, 1.3527060438422327, 0.8778382894024659, 2.0321188057266473, 1.0027607741952085, 1.2325991431399828, -0.0131866432177634, -0.7281371188182331, 1.1547901553411901, 2.0268002628917685, 1.9049107237663343, 2.267191849741045, 0.5956638593794373, 1.5856800750243822, 0.1370799809133253, 1.7229909440240578, -0.5314464782545387, 0.7606943732876121, 0.62596582116929, 2.649865251443309, -0.2733714783584864, 0.7707703587515806, 2.2767688045147247, 1.5847557619836834, 0.7139695984287536, 1.7316767773766535, 4.016677807347271, 2.245121358283963, 1.4858866069649426, 1.844843022931524, 1.003339153053924, 2.7325820550873856, 0.9233055940281452, 1.4815668991798283, 0.5112192498673334]|-956.9876098632812500|      8.00000000|[1218, 84, 0, 21]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 176 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 234 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 291 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 462 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 520 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 578 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.521719906255852, 0.1748928788159984, 0.1386321709822188, 1.6516576706703003, -0.2616713833175515, -0.3626204832188621, 0.9502499508334487, 1.5875070971757141, 2.1754390700499875, -1.2122407579341288, 1.1876117930515335, -1.4703417700639656, 0.1372899884938925, -0.9923137340540559, 0.3843325855051826, 1.5251287211330726, 0.2742319640022579, -1.0036420074038794, 0.2875399417782469, 0.5042033306732782, 1.422998741631123, 0.6901828235384281, -0.7172583446955003, 0.7168382524643548, 1.1148954930717137, -1.1302248696446382, 0.199682024540008, 1.8643181384672403, 0.2828862703426345, -0.3583980886839595, 1.9456736277290965, -1.314067343950416, -0.214352534511956, -0.0641879530245332, 0.6183582174336064, -0.2044706992857007, 2.3576627220914523, -0.9033932764122733, 1.1661342685470204, 1.637314943899043, 0.6878001374899323, -1.7555049177983781, 1.1162372330231505, 2.2190996617307155, 2.266370598661961, 1.4253450695086345, -0.541907807441, 1.4670762528679195, 1.8851480490134684, -2.309408951676529, 1.2091160829408025, 2.7708030629156903, 1.4824560488521008, 1.3035503338194956, 0.3635737599207282, -0.1338457747057751, -1.2645610716656603, 1.698544504107091, 2.3476109539522065, 1.370110636719926, 0.5470612246801629, 1.2480077136762286, 1.5833844978597222, 1.1642452812627364, 2.283927155263374, -0.6783009938553861, 1.5092897996556103, 0.3237209356706964, 1.6779321665950797, 0.8495475950503655, 2.828082870809162, 0.6597361722069007, -1.106698820938645, 1.4844593556954404, 1.3706314782154587, 1.754923274790263, 1.3710383565791493, 0.5523337146914408, 1.4371156547880255, 1.5632299096303817, 2.405291085120925, -1.757223456942681, 1.8186804029403094, 0.3818017442329636, 1.417587262994297, -0.7260416200559021, 1.301903556547154, 1.657953898806014, 1.4870506649946367, 0.8147972959898924, 3.00356783071589, 4.1056941294622815, 1.863377315311811, 1.9509510162498334, 1.4333226593971982, 1.2882243907352549, 2.1284527196124974, 1.4104120689413522, 1.1760052710550255, 0.6750373908703226]|-1116.6713867187500000|     16.00000000|[1563, 108, 0, 27]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | iterate success | actual_k=4
       7|[1.521719906255852, 0.1748928788159984, 0.1386321709822188, 1.6516576706703003, -0.2616713833175515, -0.3626204832188621, 0.9502499508334487, 1.5875070971757141, 2.1754390700499875, -1.2122407579341288, 1.1876117930515335, -1.4703417700639656, 0.1372899884938925, -0.9923137340540559, 0.3843325855051826, 1.5251287211330726, 0.2742319640022579, -1.0036420074038794, 0.2875399417782469, 0.5042033306732782, 1.422998741631123, 0.6901828235384281, -0.7172583446955003, 0.7168382524643548, 1.1148954930717137, -1.1302248696446382, 0.199682024540008, 1.8643181384672403, 0.2828862703426345, -0.3583980886839595, 1.9456736277290965, -1.314067343950416, -0.214352534511956, -0.0641879530245332, 0.6183582174336064, -0.2044706992857007, 2.3576627220914523, -0.9033932764122733, 1.1661342685470204, 1.637314943899043, 0.6878001374899323, -1.7555049177983781, 1.1162372330231505, 2.2190996617307155, 2.266370598661961, 1.4253450695086345, -0.541907807441, 1.4670762528679195, 1.8851480490134684, -2.309408951676529, 1.2091160829408025, 2.7708030629156903, 1.4824560488521008, 1.3035503338194956, 0.3635737599207282, -0.1338457747057751, -1.2645610716656603, 1.698544504107091, 2.3476109539522065, 1.370110636719926, 0.5470612246801629, 1.2480077136762286, 1.5833844978597222, 1.1642452812627364, 2.283927155263374, -0.6783009938553861, 1.5092897996556103, 0.3237209356706964, 1.6779321665950797, 0.8495475950503655, 2.828082870809162, 0.6597361722069007, -1.106698820938645, 1.4844593556954404, 1.3706314782154587, 1.754923274790263, 1.3710383565791493, 0.5523337146914408, 1.4371156547880255, 1.5632299096303817, 2.405291085120925, -1.757223456942681, 1.8186804029403094, 0.3818017442329636, 1.417587262994297, -0.7260416200559021, 1.301903556547154, 1.657953898806014, 1.4870506649946367, 0.8147972959898924, 3.00356783071589, 4.1056941294622815, 1.863377315311811, 1.9509510162498334, 1.4333226593971982, 1.2882243907352549, 2.1284527196124974, 1.4104120689413522, 1.1760052710550255, 0.6750373908703226]|-1116.6713867187500000|      8.00000000|[2195, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 403 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 460 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 517 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 575 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.7899144121222275, -0.4857240778159502, -1.1303665235211886, 1.463994834405728, -0.9636296753710911, 0.0573079071475321, 1.095796657673747, 1.3311647170182117, 4.656900031692376, -1.2577920308757526, -0.1400203893352836, -2.9856415107902023, 0.9871791046252966, 0.6403850521017774, 1.0596224951919044, 0.7893787580612552, 0.2269048356368729, -1.3656054991345985, 0.4667173587173626, 0.9442220246786476, 0.4502081872482017, -0.1167803248781064, -0.2375428009250853, 0.1828354915255626, 1.3234348512224172, -2.8529074352816464, 0.4513888057016225, 0.919338736070013, -1.1733917031167849, 0.3388860198229192, 0.9887801501087617, -1.291146657067096, -1.4854213297469567, 0.4155659801885392, 0.6749404034399872, -1.2570132883949574, 1.8707802570617305, -0.5906908790687002, 0.3366653225025165, 0.9889508148832896, 0.3585905787667047, -1.7895669678170065, 0.9639953431661025, 1.0950536386687153, 2.216054495132602, 1.0913246612533825, -1.3977963989574942, 1.0294098970251162, 2.3240834069493697, -0.7623146431544814, 1.534813485231181, 2.048430492718354, 2.2894581894351793, 1.9640022436303535, 0.2900263900811039, -0.2538562947431656, -1.5360808968244761, 1.2852847056358359, 2.115639661913704, 1.1836095186149618, 1.28867961501074, 1.3267285893299026, 1.5986182819729828, 0.5283178630799423, 1.1293895705237333, -1.4977896530928154, 1.527359977624278, 0.2561591476774179, 1.363546997727727, 2.5273614300242193, 3.403994098365856, 0.9004041526290928, -1.4398407654037046, 1.8937620397080617, 0.9476500457379977, 1.3097299676246879, 2.8464468287478617, -0.1410978046521107, 1.1663930523015908, 1.6920561692092053, 1.9326743939016566, -0.6374213402717039, 1.7412684036619885, -0.5663098406469709, -0.8712736591834507, -1.8785684887404173, 1.8944687403079414, 0.8272248004161068, 1.0768484324126035, 1.8592232445092318, 2.273645425134899, 4.767653644649618, 2.0848334718953216, 2.5326670031770897, 1.5617802400446843, 0.8219324694670169, 1.4914645016602561, 1.9736671492416702, 2.1609174033593384, 1.58219674383762]|-1197.4400634765625000|     16.00000000|[2660, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 120 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 177 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 235 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 293 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 408 points | iterate success | actual_k=4
       9|[1.7899144121222275, -0.4857240778159502, -1.1303665235211886, 1.463994834405728, -0.9636296753710911, 0.0573079071475321, 1.095796657673747, 1.3311647170182117, 4.656900031692376, -1.2577920308757526, -0.1400203893352836, -2.9856415107902023, 0.9871791046252966, 0.6403850521017774, 1.0596224951919044, 0.7893787580612552, 0.2269048356368729, -1.3656054991345985, 0.4667173587173626, 0.9442220246786476, 0.4502081872482017, -0.1167803248781064, -0.2375428009250853, 0.1828354915255626, 1.3234348512224172, -2.8529074352816464, 0.4513888057016225, 0.919338736070013, -1.1733917031167849, 0.3388860198229192, 0.9887801501087617, -1.291146657067096, -1.4854213297469567, 0.4155659801885392, 0.6749404034399872, -1.2570132883949574, 1.8707802570617305, -0.5906908790687002, 0.3366653225025165, 0.9889508148832896, 0.3585905787667047, -1.7895669678170065, 0.9639953431661025, 1.0950536386687153, 2.216054495132602, 1.0913246612533825, -1.3977963989574942, 1.0294098970251162, 2.3240834069493697, -0.7623146431544814, 1.534813485231181, 2.048430492718354, 2.2894581894351793, 1.9640022436303535, 0.2900263900811039, -0.2538562947431656, -1.5360808968244761, 1.2852847056358359, 2.115639661913704, 1.1836095186149618, 1.28867961501074, 1.3267285893299026, 1.5986182819729828, 0.5283178630799423, 1.1293895705237333, -1.4977896530928154, 1.527359977624278, 0.2561591476774179, 1.363546997727727, 2.5273614300242193, 3.403994098365856, 0.9004041526290928, -1.4398407654037046, 1.8937620397080617, 0.9476500457379977, 1.3097299676246879, 2.8464468287478617, -0.1410978046521107, 1.1663930523015908, 1.6920561692092053, 1.9326743939016566, -0.6374213402717039, 1.7412684036619885, -0.5663098406469709, -0.8712736591834507, -1.8785684887404173, 1.8944687403079414, 0.8272248004161068, 1.0768484324126035, 1.8592232445092318, 2.273645425134899, 4.767653644649618, 2.0848334718953216, 2.5326670031770897, 1.5617802400446843, 0.8219324694670169, 1.4914645016602561, 1.9736671492416702, 2.1609174033593384, 1.58219674383762]|-1197.4400634765625000|      8.00000000|[3292, 228, 0, 57]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 233 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 290 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 462 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 519 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 576 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.7899144121222275, -0.4857240778159502, -1.1303665235211886, 1.463994834405728, -0.9636296753710911, 0.0573079071475321, 1.095796657673747, 1.3311647170182117, 4.656900031692376, -1.2577920308757526, -0.1400203893352836, -2.9856415107902023, 0.9871791046252966, 0.6403850521017774, 1.0596224951919044, 0.7893787580612552, 0.2269048356368729, -1.3656054991345985, 0.4667173587173626, 0.9442220246786476, 0.4502081872482017, -0.1167803248781064, -0.2375428009250853, 0.1828354915255626, 1.3234348512224172, -2.8529074352816464, 0.4513888057016225, 0.919338736070013, -1.1733917031167849, 0.3388860198229192, 0.9887801501087617, -1.291146657067096, -1.4854213297469567, 0.4155659801885392, 0.6749404034399872, -1.2570132883949574, 1.8707802570617305, -0.5906908790687002, 0.3366653225025165, 0.9889508148832896, 0.3585905787667047, -1.7895669678170065, 0.9639953431661025, 1.0950536386687153, 2.216054495132602, 1.0913246612533825, -1.3977963989574942, 1.0294098970251162, 2.3240834069493697, -0.7623146431544814, 1.534813485231181, 2.048430492718354, 2.2894581894351793, 1.9640022436303535, 0.2900263900811039, -0.2538562947431656, -1.5360808968244761, 1.2852847056358359, 2.115639661913704, 1.1836095186149618, 1.28867961501074, 1.3267285893299026, 1.5986182819729828, 0.5283178630799423, 1.1293895705237333, -1.4977896530928154, 1.527359977624278, 0.2561591476774179, 1.363546997727727, 2.5273614300242193, 3.403994098365856, 0.9004041526290928, -1.4398407654037046, 1.8937620397080617, 0.9476500457379977, 1.3097299676246879, 2.8464468287478617, -0.1410978046521107, 1.1663930523015908, 1.6920561692092053, 1.9326743939016566, -0.6374213402717039, 1.7412684036619885, -0.5663098406469709, -0.8712736591834507, -1.8785684887404173, 1.8944687403079414, 0.8272248004161068, 1.0768484324126035, 1.8592232445092318, 2.273645425134899, 4.767653644649618, 2.0848334718953216, 2.5326670031770897, 1.5617802400446843, 0.8219324694670169, 1.4914645016602561, 1.9736671492416702, 2.1609174033593384, 1.58219674383762]|-1197.4400634765625000|      4.00000000|[3924, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 461 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 519 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 576 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
