k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.2429607207815043, -1.0714616345172097, -1.1315539769484488, -1.1208041418991825, -1.1761824546273818, -1.1027172034382793, -1.1084302416098617, -1.1267980613528046, -1.2076012094633586, -1.203565774060247]|  0.0656497329473495|      1.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[1.2429607207815043, -1.0714616345172097, -1.1315539769484488, -1.1208041418991825, -1.1761824546273818, -1.1027172034382793, -1.1084302416098617, -1.1267980613528046, -1.2076012094633586, -1.203565774060247]|  0.0656497329473495|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.2429607207815043, -1.0714616345172097, -1.1315539769484488, -1.1208041418991825, -1.1761824546273818, -1.1027172034382793, -1.1084302416098617, -1.1267980613528046, -1.2076012094633586, -1.203565774060247]|  0.0656497329473495|      0.25000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.2429607207815043, -1.0714616345172097, -1.1315539769484488, -1.1208041418991825, -1.1761824546273818, -1.1027172034382793, -1.1084302416098617, -1.1267980613528046, -1.2076012094633586, -1.203565774060247]|  0.0656497329473495|      0.12500000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.2429607207815043, -1.0714616345172097, -1.1315539769484488, -1.1208041418991825, -1.1761824546273818, -1.1027172034382793, -1.1084302416098617, -1.1267980613528046, -1.2076012094633586, -1.203565774060247]|  0.0656497329473495|      0.06250000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.2266644830037234, -1.0772306476702131, -1.1281490160068675, -1.1205115174210454, -1.1718172168161007, -1.1238948774741664, -1.117039601208376, -1.140729668082177, -1.168566854860232, -1.167010596907466]|  0.0070105600170791|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[1.2266644830037234, -1.0772306476702131, -1.1281490160068675, -1.1205115174210454, -1.1718172168161007, -1.1238948774741664, -1.117039601208376, -1.140729668082177, -1.168566854860232, -1.167010596907466]|  0.0070105600170791|      0.06250000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.2266644830037234, -1.0772306476702131, -1.1281490160068675, -1.1205115174210454, -1.1718172168161007, -1.1238948774741664, -1.117039601208376, -1.140729668082177, -1.168566854860232, -1.167010596907466]|  0.0070105600170791|      0.03125000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
