k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.000576254947799, 0.9974872755560774, 0.9275771779808755, 0.9787845520047253, 1.0195159296560274, 0.8712771481762963, 0.6174215933379539, 0.0884181263171069]|67988.8036935861018719|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       2|[1.000576254947799, 0.9974872755560774, 0.9275771779808755, 0.9787845520047253, 1.0195159296560274, 0.8712771481762963, 0.6174215933379539, 0.0884181263171069]|67988.8036935861018719|      1.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       3|[1.000576254947799, 0.9974872755560774, 0.9275771779808755, 0.9787845520047253, 1.0195159296560274, 0.8712771481762963, 0.6174215933379539, 0.0884181263171069]|67988.8036935861018719|      0.50000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[0.9813190474440415, 0.9587791061122666, 0.8141209035977561, 0.8771879256114472, 0.9155110827033524, 0.7788300056262017, 0.5328457416066548, -0.3570255624188229]|956.0416371153522732|      1.00000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       5|[0.9813190474440415, 0.9587791061122666, 0.8141209035977561, 0.8771879256114472, 0.9155110827033524, 0.7788300056262017, 0.5328457416066548, -0.3570255624188229]|956.0416371153522732|      0.50000000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       6|[0.9813190474440415, 0.9587791061122666, 0.8141209035977561, 0.8771879256114472, 0.9155110827033524, 0.7788300056262017, 0.5328457416066548, -0.3570255624188229]|956.0416371153522732|      0.25000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       7|[0.9813190474440415, 0.9587791061122666, 0.8141209035977561, 0.8771879256114472, 0.9155110827033524, 0.7788300056262017, 0.5328457416066548, -0.3570255624188229]|956.0416371153522732|      0.12500000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[0.9813190474440415, 0.9587791061122666, 0.8141209035977561, 0.8771879256114472, 0.9155110827033524, 0.7788300056262017, 0.5328457416066548, -0.3570255624188229]|956.0416371153522732|      0.06250000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[0.9840255240366251, 0.9493986513194985, 0.8175839448984602, 0.8793672710425807, 0.9223059663804848, 0.787011284130449, 0.5527707744988545, -0.2997186766818455]|320.6535679882836121|      0.12500000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate success | actual_k=1
      10|[0.9840255240366251, 0.9493986513194985, 0.8175839448984602, 0.8793672710425807, 0.9223059663804848, 0.787011284130449, 0.5527707744988545, -0.2997186766818455]|320.6535679882836121|      0.06250000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[0.9840255240366251, 0.9493986513194985, 0.8175839448984602, 0.8793672710425807, 0.9223059663804848, 0.787011284130449, 0.5527707744988545, -0.2997186766818455]|320.6535679882836121|      0.03125000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
