k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      0.50000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      0.25000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      0.12500000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0, 0.0, 1.0]                                                                 |1009.3578488831893765|      0.06250000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.0621418288833455, -0.0041463304311619, 0.9947606253246565]                  |969.6506958007812500|      0.12500000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[-0.0621418288833455, -0.0041463304311619, 0.9947606253246565]                  |969.6506958007812500|      0.06250000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.0621418288833455, -0.0041463304311619, 0.9947606253246565]                  |969.6506958007812500|      0.03125000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.0621418288833455, -0.0041463304311619, 0.9947606253246565]                  |969.6506958007812500|      0.01562500|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0645685422948664, -0.0195122580463137, 0.9962234840137515]                  |921.8303222656250000|      0.03125000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[-0.0645685422948664, -0.0195122580463137, 0.9962234840137515]                  |921.8303222656250000|      0.01562500|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-0.0645685422948664, -0.0195122580463137, 0.9962234840137515]                  |921.8303222656250000|      0.00781250|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.0645685422948664, -0.0195122580463137, 0.9962234840137515]                  |921.8303222656250000|      0.00390625|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.0645685422948664, -0.0195122580463137, 0.9962234840137515]                  |921.8303222656250000|      0.00195312|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.0657704432778259, -0.0196169148975295, 0.9946875223487743]                  |921.6375122070312500|      0.00390625|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[-0.0657704432778259, -0.0196169148975295, 0.9946875223487743]                  |921.6375122070312500|      0.00195312|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
