k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[121, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[242, 80, 2, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[100.03604253891436, 0.0438392930138122, 0.2886803181486142, 0.0957882683887552, 100.01816239170704, 0.0106991060344129, 0.2415950145970172, 0.881463673927956, 100.00449437704428, 0.0400555234568532, 0.3303762503594346, 0.8792682781065635, 99.99188467336731, 0.0198998774282882, 0.4029934321445528, 0.809619302306263, 99.98069104290983, 0.07584094189763, 0.4327163456581949, 0.8223094920977718, 100.01887729395759, 0.0943473444322756, 0.457509018948668, 0.8151910876269203, 99.99530717542603, 0.0978904018320068, 0.4672222506118041, 0.6977855886018722, 100.0019276557352, 0.0875167335335623, 0.4939955605524687, 0.7295080885592083, 100.02349126723827, 0.1763553591560833, 0.4907706283906259, 0.5903995566962791, 99.9680611086682, 0.1736153924150648, 0.4897984576286444, 0.6489246241834408, 100.00493598722034, 0.1970043773235384, 0.5867834308208008, 0.5102703491424183, 99.9972198362142, 0.2946646882230452, 0.6280489662925253, 0.5298275705836936, 100.02632253636449, 0.3686396595673831, 0.6146800777792186, 0.487679153873763, 100.0101241664326, 0.3800749838031584, 0.6287474347224352, 0.4526457965536071, 99.97058546741283, 0.3385656338467505, 0.6792637896582222, 0.4244413903133575, 100.03286642479334, 0.4047920311000809, 0.7141384145871328, 0.310420171884364, 99.96815365417321, 0.4059955743323884, 0.7176444618926755, 0.2753891440239742, 100.02143222118055, 0.4684094789462777, 0.7305725826836112, 0.1949707831637723, 100.0130803854848, 0.5014655785293451, 0.8165116076760773, 0.1125143577537475, 100.00164098184241, 0.5519735937727832, 0.7734721975121563, 0.0423165137017412, 299.99833380358297, 300.0134610763383, 299.9719080598637, 300.0011282300686, 299.989698857504, 300.022953625553, 299.9481861319372, 299.98674299317173, 299.9932662712081, 299.9642082097624, 300.00041079299956, 300.0275338734243, 299.9884085121746, 300.0471442434166, 300.04129598536895, 300.00262930162796, 300.0194703639973, 299.9902925659983, 299.97853912923273]|1100.2668457031250000|      0.50000000|[267, 88, 2, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[100.03604253891436, 0.0438392930138122, 0.2886803181486142, 0.0957882683887552, 100.01816239170704, 0.0106991060344129, 0.2415950145970172, 0.881463673927956, 100.00449437704428, 0.0400555234568532, 0.3303762503594346, 0.8792682781065635, 99.99188467336731, 0.0198998774282882, 0.4029934321445528, 0.809619302306263, 99.98069104290983, 0.07584094189763, 0.4327163456581949, 0.8223094920977718, 100.01887729395759, 0.0943473444322756, 0.457509018948668, 0.8151910876269203, 99.99530717542603, 0.0978904018320068, 0.4672222506118041, 0.6977855886018722, 100.0019276557352, 0.0875167335335623, 0.4939955605524687, 0.7295080885592083, 100.02349126723827, 0.1763553591560833, 0.4907706283906259, 0.5903995566962791, 99.9680611086682, 0.1736153924150648, 0.4897984576286444, 0.6489246241834408, 100.00493598722034, 0.1970043773235384, 0.5867834308208008, 0.5102703491424183, 99.9972198362142, 0.2946646882230452, 0.6280489662925253, 0.5298275705836936, 100.02632253636449, 0.3686396595673831, 0.6146800777792186, 0.487679153873763, 100.0101241664326, 0.3800749838031584, 0.6287474347224352, 0.4526457965536071, 99.97058546741283, 0.3385656338467505, 0.6792637896582222, 0.4244413903133575, 100.03286642479334, 0.4047920311000809, 0.7141384145871328, 0.310420171884364, 99.96815365417321, 0.4059955743323884, 0.7176444618926755, 0.2753891440239742, 100.02143222118055, 0.4684094789462777, 0.7305725826836112, 0.1949707831637723, 100.0130803854848, 0.5014655785293451, 0.8165116076760773, 0.1125143577537475, 100.00164098184241, 0.5519735937727832, 0.7734721975121563, 0.0423165137017412, 299.99833380358297, 300.0134610763383, 299.9719080598637, 300.0011282300686, 299.989698857504, 300.022953625553, 299.9481861319372, 299.98674299317173, 299.9932662712081, 299.9642082097624, 300.00041079299956, 300.0275338734243, 299.9884085121746, 300.0471442434166, 300.04129598536895, 300.00262930162796, 300.0194703639973, 299.9902925659983, 299.97853912923273]|1100.2668457031250000|      0.25000000|[388, 128, 3, 35]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[100.0245174146734, 0.1224166619224731, 0.30704360601295, 0.0965125522552438, 100.01512150366108, 0.0348172404578241, 0.1738681020513342, 0.888738718411272, 100.01942883101182, 0.0345992837642238, 0.3617334563814041, 0.8782489953312855, 99.98703896586626, 0.0470340054054872, 0.4324504710699669, 0.801655433787804, 99.99681596689203, 0.1169761026004907, 0.4121604012150435, 0.8309165702704546, 100.01289095501969, 0.1454658027781415, 0.4486296137132942, 0.8230998246832316, 99.99639763087617, 0.0967491562037838, 0.4735199707697929, 0.6900134461018042, 99.99528728363315, 0.0569241546607797, 0.4978031602927184, 0.7305708007500646, 100.00361118150926, 0.1695769152635878, 0.5177200131547804, 0.6139344908511553, 100.02945271970569, 0.1974437441232135, 0.4609818008752731, 0.6555827465713667, 99.97955504013538, 0.1929049900665914, 0.5785953719527296, 0.5105282397456031, 99.9683882432989, 0.2430161635010954, 0.6175200347706623, 0.551265921398203, 100.01334913589746, 0.3351985173129874, 0.6186831070653204, 0.5003736558155009, 100.00154740722658, 0.3173287916518857, 0.6372350844538004, 0.4966729479630805, 100.01601814191972, 0.3194198303790793, 0.7109133230480751, 0.4051219649157085, 100.05851359936646, 0.3820636423806877, 0.7294495527401906, 0.2691196484735707, 99.9598187072116, 0.4002171199657511, 0.6885327160116478, 0.2663495781609974, 99.9914388196067, 0.4944180142595435, 0.6942754126720959, 0.197685114888259, 99.98102172147023, 0.4930006325787915, 0.8352820756553689, 0.0869791803647424, 100.02075765211393, 0.5420853185411123, 0.80537565274728, 0.0295610518848313, 299.987782440655, 300.01725853350007, 299.9973656034123, 300.01442960045017, 300.01299530341413, 300.010565649431, 299.9246180968474, 299.99035839900984, 299.95692444651735, 299.99285506114035, 299.9753409386485, 300.0070814540848, 299.9891487769554, 300.0263914948931, 300.0259333299871, 300.0004122021967, 300.02151003004707, 299.95213068331554, 299.9758953546553]|788.6533203125000000|      0.50000000|[412, 136, 3, 37]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[100.0245174146734, 0.1224166619224731, 0.30704360601295, 0.0965125522552438, 100.01512150366108, 0.0348172404578241, 0.1738681020513342, 0.888738718411272, 100.01942883101182, 0.0345992837642238, 0.3617334563814041, 0.8782489953312855, 99.98703896586626, 0.0470340054054872, 0.4324504710699669, 0.801655433787804, 99.99681596689203, 0.1169761026004907, 0.4121604012150435, 0.8309165702704546, 100.01289095501969, 0.1454658027781415, 0.4486296137132942, 0.8230998246832316, 99.99639763087617, 0.0967491562037838, 0.4735199707697929, 0.6900134461018042, 99.99528728363315, 0.0569241546607797, 0.4978031602927184, 0.7305708007500646, 100.00361118150926, 0.1695769152635878, 0.5177200131547804, 0.6139344908511553, 100.02945271970569, 0.1974437441232135, 0.4609818008752731, 0.6555827465713667, 99.97955504013538, 0.1929049900665914, 0.5785953719527296, 0.5105282397456031, 99.9683882432989, 0.2430161635010954, 0.6175200347706623, 0.551265921398203, 100.01334913589746, 0.3351985173129874, 0.6186831070653204, 0.5003736558155009, 100.00154740722658, 0.3173287916518857, 0.6372350844538004, 0.4966729479630805, 100.01601814191972, 0.3194198303790793, 0.7109133230480751, 0.4051219649157085, 100.05851359936646, 0.3820636423806877, 0.7294495527401906, 0.2691196484735707, 99.9598187072116, 0.4002171199657511, 0.6885327160116478, 0.2663495781609974, 99.9914388196067, 0.4944180142595435, 0.6942754126720959, 0.197685114888259, 99.98102172147023, 0.4930006325787915, 0.8352820756553689, 0.0869791803647424, 100.02075765211393, 0.5420853185411123, 0.80537565274728, 0.0295610518848313, 299.987782440655, 300.01725853350007, 299.9973656034123, 300.01442960045017, 300.01299530341413, 300.010565649431, 299.9246180968474, 299.99035839900984, 299.95692444651735, 299.99285506114035, 299.9753409386485, 300.0070814540848, 299.9891487769554, 300.0263914948931, 300.0259333299871, 300.0004122021967, 300.02151003004707, 299.95213068331554, 299.9758953546553]|788.6533203125000000|      0.25000000|[534, 176, 5, 49]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[100.04153888994068, 0.1851983871294337, 0.3307779615696385, 0.1022553610452095, 99.98063316941474, 0.0235548325904787, 0.1351977606830736, 0.8516541469014489, 100.03715348630828, 0.0093631401905057, 0.3507627065192793, 0.85509298624938, 99.95518860464126, 0.035076372329552, 0.486752548880359, 0.7858140152953306, 99.97774397673122, 0.1328217116431595, 0.4157697936053831, 0.8224459247670415, 100.00785644469671, 0.1143717560231459, 0.4183630318842005, 0.8220146962547396, 100.030709208267, 0.0966644167295583, 0.4871800292536952, 0.6985963828381722, 99.99795897842321, 0.0738358245558199, 0.4453325143445132, 0.7444331213670953, 100.02205653137189, 0.1617147075307991, 0.5045491589285221, 0.5613785620445211, 99.98505826215765, 0.1627549537981736, 0.446786299311159, 0.6225692412777882, 99.9808367972829, 0.224369054960214, 0.5871911516001648, 0.5448175169443987, 99.97036996337312, 0.2520915606944465, 0.6300309169609195, 0.4885486607420599, 99.99554203937727, 0.3546328753311851, 0.5684838011094185, 0.4866047695890058, 99.99814557383145, 0.3336371786622977, 0.6712852696540411, 0.4714748573438152, 100.03909616675132, 0.3176430624697931, 0.7332299778083983, 0.4045992931964981, 100.05795059907997, 0.3331948798006454, 0.7616078801238123, 0.2766226312857446, 99.97713876250475, 0.4280260031369958, 0.6915376950768286, 0.2576570539349246, 100.00307301926284, 0.4988802779223048, 0.680883004149887, 0.2247700387069229, 99.98086555816599, 0.5223182988080312, 0.8548960337767405, 0.0820853815813938, 100.00614995929804, 0.5866001386732814, 0.831077491657817, 0.0463692416401515, 300.0035322070938, 300.0022539591839, 300.0007360338727, 300.0054531921463, 300.01039235264386, 299.9909754230682, 299.92142268143596, 300.0058775422296, 299.9118736310977, 299.9828964276568, 299.95283702916754, 299.99330117557497, 300.0260053502107, 300.03135057524884, 300.07159281691145, 300.0195207112942, 300.0127419422985, 299.97026149780186, 300.00940695477215]|586.2293617399707273|      0.50000000|[630, 208, 6, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       8|[100.04153888994068, 0.1851983871294337, 0.3307779615696385, 0.1022553610452095, 99.98063316941474, 0.0235548325904787, 0.1351977606830736, 0.8516541469014489, 100.03715348630828, 0.0093631401905057, 0.3507627065192793, 0.85509298624938, 99.95518860464126, 0.035076372329552, 0.486752548880359, 0.7858140152953306, 99.97774397673122, 0.1328217116431595, 0.4157697936053831, 0.8224459247670415, 100.00785644469671, 0.1143717560231459, 0.4183630318842005, 0.8220146962547396, 100.030709208267, 0.0966644167295583, 0.4871800292536952, 0.6985963828381722, 99.99795897842321, 0.0738358245558199, 0.4453325143445132, 0.7444331213670953, 100.02205653137189, 0.1617147075307991, 0.5045491589285221, 0.5613785620445211, 99.98505826215765, 0.1627549537981736, 0.446786299311159, 0.6225692412777882, 99.9808367972829, 0.224369054960214, 0.5871911516001648, 0.5448175169443987, 99.97036996337312, 0.2520915606944465, 0.6300309169609195, 0.4885486607420599, 99.99554203937727, 0.3546328753311851, 0.5684838011094185, 0.4866047695890058, 99.99814557383145, 0.3336371786622977, 0.6712852696540411, 0.4714748573438152, 100.03909616675132, 0.3176430624697931, 0.7332299778083983, 0.4045992931964981, 100.05795059907997, 0.3331948798006454, 0.7616078801238123, 0.2766226312857446, 99.97713876250475, 0.4280260031369958, 0.6915376950768286, 0.2576570539349246, 100.00307301926284, 0.4988802779223048, 0.680883004149887, 0.2247700387069229, 99.98086555816599, 0.5223182988080312, 0.8548960337767405, 0.0820853815813938, 100.00614995929804, 0.5866001386732814, 0.831077491657817, 0.0463692416401515, 300.0035322070938, 300.0022539591839, 300.0007360338727, 300.0054531921463, 300.01039235264386, 299.9909754230682, 299.92142268143596, 300.0058775422296, 299.9118736310977, 299.9828964276568, 299.95283702916754, 299.99330117557497, 300.0260053502107, 300.03135057524884, 300.07159281691145, 300.0195207112942, 300.0127419422985, 299.97026149780186, 300.00940695477215]|586.2293617399707273|      0.25000000|[742, 244, 10, 71]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[100.04153888994068, 0.1851983871294337, 0.3307779615696385, 0.1022553610452095, 99.98063316941474, 0.0235548325904787, 0.1351977606830736, 0.8516541469014489, 100.03715348630828, 0.0093631401905057, 0.3507627065192793, 0.85509298624938, 99.95518860464126, 0.035076372329552, 0.486752548880359, 0.7858140152953306, 99.97774397673122, 0.1328217116431595, 0.4157697936053831, 0.8224459247670415, 100.00785644469671, 0.1143717560231459, 0.4183630318842005, 0.8220146962547396, 100.030709208267, 0.0966644167295583, 0.4871800292536952, 0.6985963828381722, 99.99795897842321, 0.0738358245558199, 0.4453325143445132, 0.7444331213670953, 100.02205653137189, 0.1617147075307991, 0.5045491589285221, 0.5613785620445211, 99.98505826215765, 0.1627549537981736, 0.446786299311159, 0.6225692412777882, 99.9808367972829, 0.224369054960214, 0.5871911516001648, 0.5448175169443987, 99.97036996337312, 0.2520915606944465, 0.6300309169609195, 0.4885486607420599, 99.99554203937727, 0.3546328753311851, 0.5684838011094185, 0.4866047695890058, 99.99814557383145, 0.3336371786622977, 0.6712852696540411, 0.4714748573438152, 100.03909616675132, 0.3176430624697931, 0.7332299778083983, 0.4045992931964981, 100.05795059907997, 0.3331948798006454, 0.7616078801238123, 0.2766226312857446, 99.97713876250475, 0.4280260031369958, 0.6915376950768286, 0.2576570539349246, 100.00307301926284, 0.4988802779223048, 0.680883004149887, 0.2247700387069229, 99.98086555816599, 0.5223182988080312, 0.8548960337767405, 0.0820853815813938, 100.00614995929804, 0.5866001386732814, 0.831077491657817, 0.0463692416401515, 300.0035322070938, 300.0022539591839, 300.0007360338727, 300.0054531921463, 300.01039235264386, 299.9909754230682, 299.92142268143596, 300.0058775422296, 299.9118736310977, 299.9828964276568, 299.95283702916754, 299.99330117557497, 300.0260053502107, 300.03135057524884, 300.07159281691145, 300.0195207112942, 300.0127419422985, 299.97026149780186, 300.00940695477215]|586.2293617399707273|      0.12500000|[855, 280, 14, 84]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[100.03849468884988, 0.1969482291465629, 0.327196764689133, 0.0829410642883976, 99.99322352455063, 0.0239366532074393, 0.1164422810232523, 0.8375318903320654, 100.03379648325627, 0.0133808924238361, 0.3570959662361262, 0.8681665344420408, 99.95809265497242, 0.0332434399524665, 0.5246863615399446, 0.7998671468709596, 99.98219494520386, 0.1244849948522245, 0.4050042637267426, 0.8141800256903267, 100.00045464254812, 0.1161688093757292, 0.4317683023863843, 0.8400967531485191, 100.04683650473712, 0.114440511920376, 0.4883211512255304, 0.7066112659084046, 100.0080244412304, 0.0796119264929227, 0.4597345773050684, 0.728853019471978, 100.01442236473252, 0.1716997534503994, 0.4931241790177386, 0.5631508105416263, 99.99570402299597, 0.1902560231193094, 0.4616683717565628, 0.6252278156207566, 99.96795316255985, 0.2276025057731223, 0.59010683913194, 0.5277926022863431, 99.94353662992303, 0.2472176643736122, 0.6327172849973041, 0.4963640314027338, 99.9970984399647, 0.3344227615519441, 0.5604180256571518, 0.4806872799959233, 99.99270718604895, 0.3276482203734968, 0.6676070966846215, 0.4779833040875673, 100.0364720018747, 0.3347809500852257, 0.7367543040241833, 0.4107732752837648, 100.0620770571391, 0.3479339899562254, 0.7606972498735448, 0.2886653427437377, 99.96721902324755, 0.4426958958251302, 0.6875690918166149, 0.2505011353797441, 99.99453752209443, 0.4887663905965628, 0.7019811064708886, 0.2125700934807647, 99.98317454352821, 0.5002229767905516, 0.8197501579753027, 0.0723524594677677, 99.98807910204096, 0.5960147523319009, 0.8350482648491618, 0.0464424531964759, 300.0058846001093, 300.0104570746603, 299.9610146663824, 299.9952050665283, 300.0125840495272, 299.980738200178, 299.9331271847003, 300.01368894248554, 299.9180232892527, 299.97481047057744, 299.94396141108143, 300.0102942455683, 300.03296075406416, 300.02511865605607, 300.07302356623285, 300.0095960194346, 300.02439133967835, 299.9660216076353, 300.0199307052634]|555.9201660156250000|      0.25000000|[879, 288, 14, 86]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
