k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  2.9803003000300001|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0483591470472864, -0.2072127715304679]                                       |  0.0053463737270106|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[0.0483591470472864, -0.2072127715304679]                                       |  0.0053463737270106|      1.00000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[0.0483591470472864, -0.2072127715304679]                                       |  0.0053463737270106|      0.50000000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[0.0483591470472864, -0.2072127715304679]                                       |  0.0053463737270106|      0.25000000|[20, 0, 3, 7]                                                              |  | used linear model with 5 points | actual_k=0
       5|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.50000000|[24, 0, 4, 9]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       6|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.25000000|[29, 0, 4, 10]                                                             |  | used linear model with 5 points | actual_k=0
       7|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.12500000|[33, 0, 4, 11]                                                             |  | used linear model with 5 points | actual_k=0
       8|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.06250000|[37, 0, 4, 12]                                                             |  | used linear model with 5 points | actual_k=0
       9|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.03125000|[41, 0, 4, 13]                                                             |  | used linear model with 5 points | actual_k=0
      10|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.01562500|[45, 0, 4, 14]                                                             |  | used linear model with 5 points | actual_k=0
      11|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.00781250|[49, 0, 4, 15]                                                             |  | used linear model with 5 points | actual_k=0
      12|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.00390625|[53, 0, 4, 16]                                                             |  | used linear model with 5 points | actual_k=0
      13|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.00195312|[57, 0, 4, 17]                                                             |  | used linear model with 5 points | actual_k=0
      14|[0.0309986219451138, 0.042183724371493]                                         |  0.0000088497450351|      0.00097656|[61, 0, 4, 18]                                                             |  | used linear model with 5 points | actual_k=0
      15|[0.030838447914049, 0.0412203871531843]                                         |  0.0000081425296272|      0.00195312|[65, 0, 5, 20]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
