k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       5|[0.6010183664409916, 0.0253257229099732, 1.8909242639190396, 0.6496132331773482, 0.0254755607011023, 2.0057574818056985, 1.3020773936199423, 0.0264181232863811, 2.1171867486466835, -0.0208796687414559, 0.0169239060863162, 2.1550880416736935, 1.238424110855741, 0.0221361384473345, 2.2241463573161826, 0.2217003109540406, 0.0126965357340975, 2.281736670992995, 1.337784193880511, 0.0246297813770492, 2.381940918626953, 4.505825883209198, 0.035104392336812, 2.487445498573136, 0.6586470220429369, 0.0248458823524794, 2.5546615412467637, 4.384332263770314, 0.0565592790849206, 2.698156166333099, 0.2254498419312406, 0.0237367067755469, 2.9424787497832057, 0.232534823189615, 0.0265077001364297, 2.9700679813631967, 0.7118691608120806, 0.0189982428689587, 3.13080400624856, 0.2009496338217807, 0.0193440486344868, 3.2243327116578606, -0.0661551960754508, 0.02013418762816, 3.2436378758578086, 1.3769609722070457, 0.0302636864397893, 3.387133908595571, 0.2405690294022293, 0.0246449596801434, 3.6668294457257935, 0.0590102096117416, 0.0167936896901737, 3.718214116322457, 0.02554964874775, 0.015600331412457, 3.836199805772533, 0.4179420161595054, 0.0221952098523727, 3.9657129775500115, 0.2519221478521951, 0.0187928577280233, 4.048155553754766, 0.8264321889327257, 0.0143927181447466, 4.170425661375741, 0.9644751074482697, 0.0242965100761403, 4.422607415586085, 0.7384854428653285, 0.020809723307917, 4.561367231028185, 0.2221772312653389, 0.0225085984217754, 4.604629245199074, 0.4927140290477772, 0.0127403897773499, 4.710720726631201, 0.0540218060281524, 0.0169016021348525, 4.8001926673118644, 0.371440164283327, 0.0194174441004872, 4.961128139013072, 0.162257816300776, 0.012436726891773, 5.40045386876804, 0.2877448332490472, 0.0145991996743055, 5.421701052275617, 0.1027726474298073, 0.0181766347725091, 2.578308295140562, -0.0053846941431839, 0.0194241160590045, 3.868304307942955, 0.1535224708823373, 0.0236557700354797, 5.1935750542065495]|327896.4887627616408281|      0.12500000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       6|[0.6010183664409916, 0.0253257229099732, 1.8909242639190396, 0.6496132331773482, 0.0254755607011023, 2.0057574818056985, 1.3020773936199423, 0.0264181232863811, 2.1171867486466835, -0.0208796687414559, 0.0169239060863162, 2.1550880416736935, 1.238424110855741, 0.0221361384473345, 2.2241463573161826, 0.2217003109540406, 0.0126965357340975, 2.281736670992995, 1.337784193880511, 0.0246297813770492, 2.381940918626953, 4.505825883209198, 0.035104392336812, 2.487445498573136, 0.6586470220429369, 0.0248458823524794, 2.5546615412467637, 4.384332263770314, 0.0565592790849206, 2.698156166333099, 0.2254498419312406, 0.0237367067755469, 2.9424787497832057, 0.232534823189615, 0.0265077001364297, 2.9700679813631967, 0.7118691608120806, 0.0189982428689587, 3.13080400624856, 0.2009496338217807, 0.0193440486344868, 3.2243327116578606, -0.0661551960754508, 0.02013418762816, 3.2436378758578086, 1.3769609722070457, 0.0302636864397893, 3.387133908595571, 0.2405690294022293, 0.0246449596801434, 3.6668294457257935, 0.0590102096117416, 0.0167936896901737, 3.718214116322457, 0.02554964874775, 0.015600331412457, 3.836199805772533, 0.4179420161595054, 0.0221952098523727, 3.9657129775500115, 0.2519221478521951, 0.0187928577280233, 4.048155553754766, 0.8264321889327257, 0.0143927181447466, 4.170425661375741, 0.9644751074482697, 0.0242965100761403, 4.422607415586085, 0.7384854428653285, 0.020809723307917, 4.561367231028185, 0.2221772312653389, 0.0225085984217754, 4.604629245199074, 0.4927140290477772, 0.0127403897773499, 4.710720726631201, 0.0540218060281524, 0.0169016021348525, 4.8001926673118644, 0.371440164283327, 0.0194174441004872, 4.961128139013072, 0.162257816300776, 0.012436726891773, 5.40045386876804, 0.2877448332490472, 0.0145991996743055, 5.421701052275617, 0.1027726474298073, 0.0181766347725091, 2.578308295140562, -0.0053846941431839, 0.0194241160590045, 3.868304307942955, 0.1535224708823373, 0.0236557700354797, 5.1935750542065495]|327896.4887627616408281|      0.06250000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       7|[0.6013511599631683, 0.0368407752738694, 1.8995142242875316, 0.6421252205657215, 0.0329065482649633, 2.0113496344423774, 1.3035001704335019, 0.0271593886148176, 2.121253532882765, -0.0176448823677291, 0.022840300162965, 2.1612534443584566, 1.2351498182452894, 0.034263221152995, 2.226870973179073, 0.2287595731504415, 0.0133156672865995, 2.283216653088142, 1.3441766446982257, 0.0337056227497853, 2.3899804578311907, 4.507385274477685, 0.060912460427199, 2.4893478477626596, 0.6564782409348477, 0.0209853894390598, 2.546667754794622, 4.386030541853536, 0.0625090581623828, 2.700440955789733, 0.2235779496387938, 0.0223751462566705, 2.952349667367846, 0.2311908557201106, 0.0299957592299229, 2.970529844148393, 0.7113686122849162, 0.0241580953341234, 3.128089911934877, 0.2011490774063606, 0.0190644051074631, 3.2323793787537913, -0.0678267228772166, 0.0155213594592885, 3.2434522974671007, 1.3672520952084242, 0.0350019027617209, 3.3821362391015346, 0.2414361590666695, 0.0137755499549525, 3.6700518906267816, 0.0612674117902391, 0.0116431674218032, 3.7258688903006973, 0.0296780360781102, 0.0151263530542395, 3.84100637655704, 0.4133180321949514, 0.0347307858365883, 3.973855100466071, 0.2468318598503314, 0.0189944164625948, 4.049130116985377, 0.824632206662798, 0.0132895987110428, 4.168940478028511, 0.9553871188729333, 0.0277144390858247, 4.419285210654165, 0.726230585314603, 0.0243287652950319, 4.5622147645546915, 0.2243349247998164, 0.0258413751081164, 4.606118654137953, 0.5031126428657597, 0.0251105114612759, 4.712449360907091, 0.0466709507720268, 0.0110561272703406, 4.8056557705531375, 0.3749867412206982, 0.0299031443049273, 4.959734212561057, 0.159219077706454, 0.0089230530278485, 5.39212386115882, 0.2790856870700387, 0.015820389997478, 5.42246649934982, 0.0996887097666974, 0.0140340206119005, 2.576680051535182, 0.004659127524725, 0.0196985682534793, 3.875277654418609, 0.1468994760013325, 0.0119508356814669, 5.190604185209915]|288546.1936517788562924|      0.12500000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       8|[0.6013511599631683, 0.0368407752738694, 1.8995142242875316, 0.6421252205657215, 0.0329065482649633, 2.0113496344423774, 1.3035001704335019, 0.0271593886148176, 2.121253532882765, -0.0176448823677291, 0.022840300162965, 2.1612534443584566, 1.2351498182452894, 0.034263221152995, 2.226870973179073, 0.2287595731504415, 0.0133156672865995, 2.283216653088142, 1.3441766446982257, 0.0337056227497853, 2.3899804578311907, 4.507385274477685, 0.060912460427199, 2.4893478477626596, 0.6564782409348477, 0.0209853894390598, 2.546667754794622, 4.386030541853536, 0.0625090581623828, 2.700440955789733, 0.2235779496387938, 0.0223751462566705, 2.952349667367846, 0.2311908557201106, 0.0299957592299229, 2.970529844148393, 0.7113686122849162, 0.0241580953341234, 3.128089911934877, 0.2011490774063606, 0.0190644051074631, 3.2323793787537913, -0.0678267228772166, 0.0155213594592885, 3.2434522974671007, 1.3672520952084242, 0.0350019027617209, 3.3821362391015346, 0.2414361590666695, 0.0137755499549525, 3.6700518906267816, 0.0612674117902391, 0.0116431674218032, 3.7258688903006973, 0.0296780360781102, 0.0151263530542395, 3.84100637655704, 0.4133180321949514, 0.0347307858365883, 3.973855100466071, 0.2468318598503314, 0.0189944164625948, 4.049130116985377, 0.824632206662798, 0.0132895987110428, 4.168940478028511, 0.9553871188729333, 0.0277144390858247, 4.419285210654165, 0.726230585314603, 0.0243287652950319, 4.5622147645546915, 0.2243349247998164, 0.0258413751081164, 4.606118654137953, 0.5031126428657597, 0.0251105114612759, 4.712449360907091, 0.0466709507720268, 0.0110561272703406, 4.8056557705531375, 0.3749867412206982, 0.0299031443049273, 4.959734212561057, 0.159219077706454, 0.0089230530278485, 5.39212386115882, 0.2790856870700387, 0.015820389997478, 5.42246649934982, 0.0996887097666974, 0.0140340206119005, 2.576680051535182, 0.004659127524725, 0.0196985682534793, 3.875277654418609, 0.1468994760013325, 0.0119508356814669, 5.190604185209915]|288546.1936517788562924|      0.06250000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       9|[0.6068277058006318, 0.0348762884866855, 1.896857271265117, 0.655327840315206, 0.0233182558385468, 2.0095563249228845, 1.301699016419309, 0.0292660177021604, 2.117448887864321, -0.0127620880548038, 0.014383111376245, 2.1590884541716173, 1.2307138285514856, 0.0266937837431631, 2.221911081409205, 0.2242666805441967, 0.0249693583278157, 2.2814656647709226, 1.3312627419590122, 0.0351983489401531, 2.389710213442163, 4.491324288831654, 0.0774896788420275, 2.4910429110251187, 0.6519014580501774, 0.0253161444880761, 2.5524044936108745, 4.3885043461707705, 0.0743756708372284, 2.6997807787819084, 0.2289535639395736, 0.0192656941161641, 2.9430178370573286, 0.2264291291309356, 0.0429283934032206, 2.972875795428622, 0.7132926331976247, 0.0239978771376153, 3.126992118624918, 0.199842634278616, 0.0176361888004213, 3.2296335972981214, -0.0730046585471774, 0.0067034955917283, 3.2325219017821367, 1.3677095201634966, 0.0459246307664919, 3.3859609991109076, 0.2369074804900511, 0.0192033246882999, 3.6708228899628015, 0.0615729828509662, 0.0135643807160895, 3.7174640857116987, 0.0306045271649808, 0.0224447441752123, 3.8316732073907525, 0.4151565906043013, 0.035740828594698, 3.97987844254982, 0.2427878099752928, 0.0237127247412537, 4.048286588199277, 0.8260727854319124, 0.0328773779581009, 4.167755374373343, 0.9537481274401947, 0.0291476039361413, 4.418714578692444, 0.730219799975085, 0.0166205533106001, 4.5609920441434255, 0.2249752809118612, 0.0148290025422878, 4.5984072182651, 0.5000652272304724, 0.0313248234936107, 4.720162764104902, 0.052239690831255, 0.0119285742747284, 4.8069659800537075, 0.3712877403459348, 0.0295998578459802, 4.961739740524858, 0.1568267686033586, 0.0255570593943586, 5.3884444271321446, 0.2808441947946693, 0.017502807121992, 5.416443946004021, 0.1015464659486498, 0.0150177131212889, 2.5824939539023526, 0.0008873817532136, 0.0196241766007132, 3.8763646621142565, 0.1493193357939636, 0.0182455716889732, 5.1901636874034915]|267319.2889868270722218|      0.12500000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
      10|[0.6068277058006318, 0.0348762884866855, 1.896857271265117, 0.655327840315206, 0.0233182558385468, 2.0095563249228845, 1.301699016419309, 0.0292660177021604, 2.117448887864321, -0.0127620880548038, 0.014383111376245, 2.1590884541716173, 1.2307138285514856, 0.0266937837431631, 2.221911081409205, 0.2242666805441967, 0.0249693583278157, 2.2814656647709226, 1.3312627419590122, 0.0351983489401531, 2.389710213442163, 4.491324288831654, 0.0774896788420275, 2.4910429110251187, 0.6519014580501774, 0.0253161444880761, 2.5524044936108745, 4.3885043461707705, 0.0743756708372284, 2.6997807787819084, 0.2289535639395736, 0.0192656941161641, 2.9430178370573286, 0.2264291291309356, 0.0429283934032206, 2.972875795428622, 0.7132926331976247, 0.0239978771376153, 3.126992118624918, 0.199842634278616, 0.0176361888004213, 3.2296335972981214, -0.0730046585471774, 0.0067034955917283, 3.2325219017821367, 1.3677095201634966, 0.0459246307664919, 3.3859609991109076, 0.2369074804900511, 0.0192033246882999, 3.6708228899628015, 0.0615729828509662, 0.0135643807160895, 3.7174640857116987, 0.0306045271649808, 0.0224447441752123, 3.8316732073907525, 0.4151565906043013, 0.035740828594698, 3.97987844254982, 0.2427878099752928, 0.0237127247412537, 4.048286588199277, 0.8260727854319124, 0.0328773779581009, 4.167755374373343, 0.9537481274401947, 0.0291476039361413, 4.418714578692444, 0.730219799975085, 0.0166205533106001, 4.5609920441434255, 0.2249752809118612, 0.0148290025422878, 4.5984072182651, 0.5000652272304724, 0.0313248234936107, 4.720162764104902, 0.052239690831255, 0.0119285742747284, 4.8069659800537075, 0.3712877403459348, 0.0295998578459802, 4.961739740524858, 0.1568267686033586, 0.0255570593943586, 5.3884444271321446, 0.2808441947946693, 0.017502807121992, 5.416443946004021, 0.1015464659486498, 0.0150177131212889, 2.5824939539023526, 0.0008873817532136, 0.0196241766007132, 3.8763646621142565, 0.1493193357939636, 0.0182455716889732, 5.1901636874034915]|267319.2889868270722218|      0.06250000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
      11|[0.6097233541653915, 0.0436940701446158, 1.8967113527971038, 0.654532333090298, 0.0194326581917345, 2.0056886685498725, 1.2952353681328603, 0.045422402450984, 2.108703445549847, -0.01067605325642, 0.02344685128323, 2.172751525220561, 1.230710454666774, 0.0354094867748603, 2.219340009746122, 0.2205330886400446, 0.0170786230986898, 2.288430431119606, 1.3288883534032898, 0.0355963080275166, 2.389844259882689, 4.491074474974007, 0.0818337349258972, 2.4843754735590027, 0.651136350961577, 0.0292259868327194, 2.5528713728103223, 4.387248536522421, 0.0890090796936618, 2.710801883398752, 0.2201214303630117, 0.0208209380046624, 2.937789780817401, 0.2260989112220048, 0.0375342196397045, 2.966544150648089, 0.7110887606948906, 0.0443179267472581, 3.1249642563464626, 0.1968383233093949, 0.0179909288785773, 3.236641696541181, -0.0688659412099694, 0.0041782573368186, 3.234170080515563, 1.368557130401624, 0.0491266478999502, 3.3854783582966577, 0.233072258310595, 0.023853574761086, 3.6699030218152426, 0.0611027656337225, 0.0161785614296964, 3.7135163375704336, 0.0251585475461511, 0.0218399251435309, 3.8305043938825203, 0.4135672322141895, 0.0397463870632394, 3.9801325208968366, 0.2401235516755972, 0.0186510322467816, 4.052998782785369, 0.8272026886943855, 0.0375211650581486, 4.167323664965243, 0.9512457181950343, 0.0357231056887293, 4.425997759269457, 0.7312776030459326, 0.0395371771111104, 4.562668239899147, 0.2268927353418628, 0.0133225440726605, 4.60290815587143, 0.5084999134909562, 0.0362688830204233, 4.7201751397182345, 0.0463871732295464, 0.0052978261072896, 4.795489424103225, 0.3735450432457313, 0.0330351811383582, 4.964313802940303, 0.1584358508504293, 0.0304496534577292, 5.38385132592558, 0.2765825791582514, 0.0257540088969984, 5.414382126044105, 0.0973202203798, 0.0310801155079093, 2.583741268223207, 0.0071793980540284, 0.0127823260499731, 3.876614591059608, 0.1409440955554865, 0.0136499640969635, 5.183485060141857]|248359.5590680141758639|      0.12500000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
