k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.06250000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.03125000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[999.9866998074427, 1000.0132932239301, 400.00095241143714, 40.00166252634529, 0.6994408135248147, 0.3067342548141853, 0.0060495591549193]|2015358.6493071774020791|      0.06250000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=2
       7|[999.9866998074427, 1000.0132932239301, 400.00095241143714, 40.00166252634529, 0.6994408135248147, 0.3067342548141853, 0.0060495591549193]|2015358.6493071774020791|      0.03125000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[999.9869492801892, 1000.0080112133398, 400.0036926908284, 40.005903220536815, 0.6991699715670799, 0.3103333279681796, -0.0241179950411218]|1462642.6904286434873939|      0.06250000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       9|[999.9869492801892, 1000.0080112133398, 400.0036926908284, 40.005903220536815, 0.6991699715670799, 0.3103333279681796, -0.0241179950411218]|1462642.6904286434873939|      0.03125000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[999.9900061806467, 999.9954841914316, 399.99851747506176, 40.00540634445301, 0.7078922668987031, 0.3072960421049329, -0.0505368954036051]|1356486.2691566657740623|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      11|[999.9900061806467, 999.9954841914316, 399.99851747506176, 40.00540634445301, 0.7078922668987031, 0.3072960421049329, -0.0505368954036051]|1356486.2691566657740623|      0.03125000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[999.9829031321132, 999.9950355977173, 399.99956666805195, 40.000406423075376, 0.7303643189881993, 0.2903709827515589, -0.0401274196113585]|1309607.4845408324617893|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      13|[999.9829031321132, 999.9950355977173, 399.99956666805195, 40.000406423075376, 0.7303643189881993, 0.2903709827515589, -0.0401274196113585]|1309607.4845408324617893|      0.03125000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[999.9829452187903, 999.9954172560929, 399.9936342842265, 40.00578442804026, 0.7473824989494482, 0.2882560290633879, -0.0649911979252944]|1245509.0585108865052462|      0.06250000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      15|[999.9829452187903, 999.9954172560929, 399.9936342842265, 40.00578442804026, 0.7473824989494482, 0.2882560290633879, -0.0649911979252944]|1245509.0585108865052462|      0.03125000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[999.9747120770656, 999.9943442191856, 399.99765824712716, 40.01236023131859, 0.770000228756792, 0.2815961039538028, -0.0478950960639517]|1223019.5288911669049412|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      17|[999.9747120770656, 999.9943442191856, 399.99765824712716, 40.01236023131859, 0.770000228756792, 0.2815961039538028, -0.0478950960639517]|1223019.5288911669049412|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[999.9747120770656, 999.9943442191856, 399.99765824712716, 40.01236023131859, 0.770000228756792, 0.2815961039538028, -0.0478950960639517]|1223019.5288911669049412|      0.01562500|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
