k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9767564309428178, -0.0490759504091344, 1.8661567163006596, 0.0255872005882797, 0.0108553386202158, 1.9578189407254925, 0.508275516381159, -0.0200021916723238, 2.0243445387801793, 0.936433599407482, -0.0626266786167026, 2.0681602173651976, 0.2213471827025376, -0.0823568168998857, 2.179652082987388, 2.737732127537189, 0.073117879685423, 2.2124341241548864, 0.8715324306444423, -0.0746630571832623, 2.430376535659813, 2.2827141175826258, 0.0757492874854376, 2.79038191829029, 14.259717375693585, 0.1302600627076938, 2.653758386514636, 12.13351877321652, -0.0827084797547542, 2.872834935394512, 0.2844923965534135, 0.0896033115369924, 2.842344928937047, 0.2882793683005505, -0.0816518220873025, 2.778430488136425, 1.1077035169789482, -0.0561857009295453, 2.9999103446888524, 0.1962224417098978, -0.1298895286636976, 3.3134608489932913, 0.1685712279008318, -0.0148142365204326, 3.1591546981424856, 3.8600932087281623, 0.1989188261286575, 3.357286360092494, 1.0082860018776474, 0.181025012566471, 3.8083007118505265, 0.1935980485167159, -0.0210470976141415, 3.6589080029818057, 0.1180039457772868, 0.0637574609488514, 3.784419107199948, 1.1393790526916625, 0.0176145217341298, 3.927205876097492, 0.4453593319280532, -0.0970712373410786, 4.126381927282994, 2.0782353098093806, 0.1596202731285738, 4.241271049696225, 2.201820524296117, 0.0965765142568068, 4.459582777665285, 1.3423806498168989, 0.0843877914761319, 4.618081953139767, 0.4323827107665077, -0.0072540664139107, 4.641462818578659, 0.5681225012743933, -0.0928159530570659, 4.63246863316148, 0.3718270686531011, -0.0149174893306535, 4.921807068822647, 0.7445711024352365, 0.0901826646303443, 4.88275400688395, 0.5601318650748702, -0.0168459889693932, 5.412162378936505, 0.5361669731398421, -0.0191993634430287, 5.332973061761446, 1.0050148659840128, 0.0729911484017022, 2.4501354379941342, 0.0429203696879994, 0.0979307447326754, 3.6793568426087497, 0.2721869608752165, 0.0359453523507972, 5.0460245298232955]|382110.7187500000000000|      2.00000000|[40, 6, 0, 3]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
       2|[0.9767564309428178, -0.0490759504091344, 1.8661567163006596, 0.0255872005882797, 0.0108553386202158, 1.9578189407254925, 0.508275516381159, -0.0200021916723238, 2.0243445387801793, 0.936433599407482, -0.0626266786167026, 2.0681602173651976, 0.2213471827025376, -0.0823568168998857, 2.179652082987388, 2.737732127537189, 0.073117879685423, 2.2124341241548864, 0.8715324306444423, -0.0746630571832623, 2.430376535659813, 2.2827141175826258, 0.0757492874854376, 2.79038191829029, 14.259717375693585, 0.1302600627076938, 2.653758386514636, 12.13351877321652, -0.0827084797547542, 2.872834935394512, 0.2844923965534135, 0.0896033115369924, 2.842344928937047, 0.2882793683005505, -0.0816518220873025, 2.778430488136425, 1.1077035169789482, -0.0561857009295453, 2.9999103446888524, 0.1962224417098978, -0.1298895286636976, 3.3134608489932913, 0.1685712279008318, -0.0148142365204326, 3.1591546981424856, 3.8600932087281623, 0.1989188261286575, 3.357286360092494, 1.0082860018776474, 0.181025012566471, 3.8083007118505265, 0.1935980485167159, -0.0210470976141415, 3.6589080029818057, 0.1180039457772868, 0.0637574609488514, 3.784419107199948, 1.1393790526916625, 0.0176145217341298, 3.927205876097492, 0.4453593319280532, -0.0970712373410786, 4.126381927282994, 2.0782353098093806, 0.1596202731285738, 4.241271049696225, 2.201820524296117, 0.0965765142568068, 4.459582777665285, 1.3423806498168989, 0.0843877914761319, 4.618081953139767, 0.4323827107665077, -0.0072540664139107, 4.641462818578659, 0.5681225012743933, -0.0928159530570659, 4.63246863316148, 0.3718270686531011, -0.0149174893306535, 4.921807068822647, 0.7445711024352365, 0.0901826646303443, 4.88275400688395, 0.5601318650748702, -0.0168459889693932, 5.412162378936505, 0.5361669731398421, -0.0191993634430287, 5.332973061761446, 1.0050148659840128, 0.0729911484017022, 2.4501354379941342, 0.0429203696879994, 0.0979307447326754, 3.6793568426087497, 0.2721869608752165, 0.0359453523507972, 5.0460245298232955]|382110.7187500000000000|      1.00000000|[143, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.9767564309428178, -0.0490759504091344, 1.8661567163006596, 0.0255872005882797, 0.0108553386202158, 1.9578189407254925, 0.508275516381159, -0.0200021916723238, 2.0243445387801793, 0.936433599407482, -0.0626266786167026, 2.0681602173651976, 0.2213471827025376, -0.0823568168998857, 2.179652082987388, 2.737732127537189, 0.073117879685423, 2.2124341241548864, 0.8715324306444423, -0.0746630571832623, 2.430376535659813, 2.2827141175826258, 0.0757492874854376, 2.79038191829029, 14.259717375693585, 0.1302600627076938, 2.653758386514636, 12.13351877321652, -0.0827084797547542, 2.872834935394512, 0.2844923965534135, 0.0896033115369924, 2.842344928937047, 0.2882793683005505, -0.0816518220873025, 2.778430488136425, 1.1077035169789482, -0.0561857009295453, 2.9999103446888524, 0.1962224417098978, -0.1298895286636976, 3.3134608489932913, 0.1685712279008318, -0.0148142365204326, 3.1591546981424856, 3.8600932087281623, 0.1989188261286575, 3.357286360092494, 1.0082860018776474, 0.181025012566471, 3.8083007118505265, 0.1935980485167159, -0.0210470976141415, 3.6589080029818057, 0.1180039457772868, 0.0637574609488514, 3.784419107199948, 1.1393790526916625, 0.0176145217341298, 3.927205876097492, 0.4453593319280532, -0.0970712373410786, 4.126381927282994, 2.0782353098093806, 0.1596202731285738, 4.241271049696225, 2.201820524296117, 0.0965765142568068, 4.459582777665285, 1.3423806498168989, 0.0843877914761319, 4.618081953139767, 0.4323827107665077, -0.0072540664139107, 4.641462818578659, 0.5681225012743933, -0.0928159530570659, 4.63246863316148, 0.3718270686531011, -0.0149174893306535, 4.921807068822647, 0.7445711024352365, 0.0901826646303443, 4.88275400688395, 0.5601318650748702, -0.0168459889693932, 5.412162378936505, 0.5361669731398421, -0.0191993634430287, 5.332973061761446, 1.0050148659840128, 0.0729911484017022, 2.4501354379941342, 0.0429203696879994, 0.0979307447326754, 3.6793568426087497, 0.2721869608752165, 0.0359453523507972, 5.0460245298232955]|382110.7187500000000000|      0.50000000|[245, 38, 0, 19]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.9767564309428178, -0.0490759504091344, 1.8661567163006596, 0.0255872005882797, 0.0108553386202158, 1.9578189407254925, 0.508275516381159, -0.0200021916723238, 2.0243445387801793, 0.936433599407482, -0.0626266786167026, 2.0681602173651976, 0.2213471827025376, -0.0823568168998857, 2.179652082987388, 2.737732127537189, 0.073117879685423, 2.2124341241548864, 0.8715324306444423, -0.0746630571832623, 2.430376535659813, 2.2827141175826258, 0.0757492874854376, 2.79038191829029, 14.259717375693585, 0.1302600627076938, 2.653758386514636, 12.13351877321652, -0.0827084797547542, 2.872834935394512, 0.2844923965534135, 0.0896033115369924, 2.842344928937047, 0.2882793683005505, -0.0816518220873025, 2.778430488136425, 1.1077035169789482, -0.0561857009295453, 2.9999103446888524, 0.1962224417098978, -0.1298895286636976, 3.3134608489932913, 0.1685712279008318, -0.0148142365204326, 3.1591546981424856, 3.8600932087281623, 0.1989188261286575, 3.357286360092494, 1.0082860018776474, 0.181025012566471, 3.8083007118505265, 0.1935980485167159, -0.0210470976141415, 3.6589080029818057, 0.1180039457772868, 0.0637574609488514, 3.784419107199948, 1.1393790526916625, 0.0176145217341298, 3.927205876097492, 0.4453593319280532, -0.0970712373410786, 4.126381927282994, 2.0782353098093806, 0.1596202731285738, 4.241271049696225, 2.201820524296117, 0.0965765142568068, 4.459582777665285, 1.3423806498168989, 0.0843877914761319, 4.618081953139767, 0.4323827107665077, -0.0072540664139107, 4.641462818578659, 0.5681225012743933, -0.0928159530570659, 4.63246863316148, 0.3718270686531011, -0.0149174893306535, 4.921807068822647, 0.7445711024352365, 0.0901826646303443, 4.88275400688395, 0.5601318650748702, -0.0168459889693932, 5.412162378936505, 0.5361669731398421, -0.0191993634430287, 5.332973061761446, 1.0050148659840128, 0.0729911484017022, 2.4501354379941342, 0.0429203696879994, 0.0979307447326754, 3.6793568426087497, 0.2721869608752165, 0.0359453523507972, 5.0460245298232955]|382110.7187500000000000|      0.25000000|[356, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.9493124215812756, -0.0332751937248303, 1.9091384057366558, 0.0408078763403393, 0.0325232187563233, 1.933448588061333, 0.507466922090879, -0.0209076623123933, 2.025788695437132, 0.9141758897950911, -0.100968835421308, 2.0628425704622253, 0.2427172261572224, -0.0881580209080906, 2.1928125391344095, 2.7339894479291944, 0.0560224035718146, 2.2132368302277596, 0.8352375245302154, -0.0576614759302643, 2.499192783386353, 2.2386124224503177, 0.0793571919234618, 2.8359756126608295, 14.208331833087856, 0.1812807461879899, 2.6599480526248045, 12.162558206017774, -0.095906050505614, 2.8278685018149194, 0.2413231817733664, 0.050898213646025, 2.880165707541231, 0.2495164578405711, -0.0900179901790698, 2.7635874328815095, 1.1048842730292554, -0.0596052513674636, 2.9868044726530867, 0.144925201572587, -0.1623003892638512, 3.32196173519915, 0.1287479037977639, -0.0145444619275537, 3.136161504922247, 3.845912216690565, 0.223559683603484, 3.329548701181748, 0.9846154570530953, 0.1831293040550157, 3.753441101351335, 0.1906640541830382, -0.0113957621196148, 3.6646088967108756, 0.0993020050926981, 0.0584849195452271, 3.8078246853709383, 1.1544555234948535, -0.0083749142606018, 3.8841365431363677, 0.4675611514397283, -0.1098064061637817, 4.118566686665452, 2.0791678925215527, 0.1599915456480284, 4.220685447257, 2.170897763703154, 0.0943208954685989, 4.453788050266867, 1.3657346648920952, 0.0775157224424982, 4.6118974881944395, 0.4277039218089899, -0.0551069721267432, 4.655567688779248, 0.5339772097756521, -0.092144470708998, 4.648106130024739, 0.3390796110583428, 0.0193976421374567, 4.953095734531876, 0.7534491645897463, 0.0962031076469313, 4.905270495522722, 0.5631216658539155, -0.0388436893109853, 5.41682270172989, 0.49430181573663, -0.0439888534383177, 5.321132138819387, 0.9945290621047653, 0.0573849954689145, 2.455308181544504, 0.0683531106945665, 0.0908813844939333, 3.6987249194516605, 0.2650752406719443, 0.038531429711121, 5.047365712759763]|197694.3750000000000000|      0.50000000|[382, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.9493124215812756, -0.0332751937248303, 1.9091384057366558, 0.0408078763403393, 0.0325232187563233, 1.933448588061333, 0.507466922090879, -0.0209076623123933, 2.025788695437132, 0.9141758897950911, -0.100968835421308, 2.0628425704622253, 0.2427172261572224, -0.0881580209080906, 2.1928125391344095, 2.7339894479291944, 0.0560224035718146, 2.2132368302277596, 0.8352375245302154, -0.0576614759302643, 2.499192783386353, 2.2386124224503177, 0.0793571919234618, 2.8359756126608295, 14.208331833087856, 0.1812807461879899, 2.6599480526248045, 12.162558206017774, -0.095906050505614, 2.8278685018149194, 0.2413231817733664, 0.050898213646025, 2.880165707541231, 0.2495164578405711, -0.0900179901790698, 2.7635874328815095, 1.1048842730292554, -0.0596052513674636, 2.9868044726530867, 0.144925201572587, -0.1623003892638512, 3.32196173519915, 0.1287479037977639, -0.0145444619275537, 3.136161504922247, 3.845912216690565, 0.223559683603484, 3.329548701181748, 0.9846154570530953, 0.1831293040550157, 3.753441101351335, 0.1906640541830382, -0.0113957621196148, 3.6646088967108756, 0.0993020050926981, 0.0584849195452271, 3.8078246853709383, 1.1544555234948535, -0.0083749142606018, 3.8841365431363677, 0.4675611514397283, -0.1098064061637817, 4.118566686665452, 2.0791678925215527, 0.1599915456480284, 4.220685447257, 2.170897763703154, 0.0943208954685989, 4.453788050266867, 1.3657346648920952, 0.0775157224424982, 4.6118974881944395, 0.4277039218089899, -0.0551069721267432, 4.655567688779248, 0.5339772097756521, -0.092144470708998, 4.648106130024739, 0.3390796110583428, 0.0193976421374567, 4.953095734531876, 0.7534491645897463, 0.0962031076469313, 4.905270495522722, 0.5631216658539155, -0.0388436893109853, 5.41682270172989, 0.49430181573663, -0.0439888534383177, 5.321132138819387, 0.9945290621047653, 0.0573849954689145, 2.455308181544504, 0.0683531106945665, 0.0908813844939333, 3.6987249194516605, 0.2650752406719443, 0.038531429711121, 5.047365712759763]|197694.3750000000000000|      0.25000000|[494, 78, 0, 39]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.9928865394616881, -0.0452559121361582, 1.9438289576462036, 0.0351105043488673, 0.0288605907141784, 1.914511710659867, 0.540404759370019, -0.0499383873964906, 2.086690737866441, 0.903699451723448, -0.1164296425160242, 2.0510261332292887, 0.2505759054129274, -0.1606282084118563, 2.1587703605442794, 2.674727667878443, 0.0419537618166977, 2.174837075049159, 0.8351054318404931, -0.0466964120237505, 2.4601241773153273, 2.2577826068455367, 0.0439497826328347, 2.8482488539234514, 14.218709027161905, 0.1699707272190414, 2.6886850583512274, 12.139541897003994, -0.1209662178177883, 2.810582786593396, 0.2358135537204101, 0.0407904823973941, 2.8701179360702107, 0.2744728303513693, -0.1152729220035345, 2.7509783836492336, 1.108762581611493, -0.0732279893718634, 2.9869686819239196, 0.1917576983863044, -0.1534959570676503, 3.3413975716461626, 0.1333220391158371, -0.0425269863094492, 3.129916672264754, 3.8400722462017627, 0.2548763411050522, 3.338046566866086, 0.9457702318411686, 0.1908551127073694, 3.7727363567846806, 0.1625710431657131, -0.0018169989861435, 3.6725262255264237, 0.0864451005459636, 0.0560220644754379, 3.7756482734055727, 1.1844704738643548, -0.0249011155593706, 3.8776504747105447, 0.4394071445307148, -0.1006780851666888, 4.084467697060886, 2.0277862422951376, 0.1751794871776274, 4.2372697632495, 2.1846665651772255, 0.0850501092894774, 4.467205331865339, 1.3584258922382826, 0.1121823163166877, 4.634336686890737, 0.4732193674128774, -0.0134790308457519, 4.6646660355258165, 0.5593912904882151, -0.1219458032847514, 4.61507840818594, 0.3168034324161776, 0.048768784165363, 4.947767586179085, 0.7494003366069153, 0.1002286960240459, 4.941540297251842, 0.545440579389277, -0.0219132999235807, 5.416819609845568, 0.4894624281596437, -0.025277283471178, 5.291607201960148, 0.9784601281661475, 0.0179163698278335, 2.4596785967732484, 0.0540211160075742, 0.1306297823836687, 3.704383228965052, 0.241317797121646, 0.0492968839466915, 5.02353137410522]|117939.4296875000000000|      0.50000000|[533, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
       8|[0.9928865394616881, -0.0452559121361582, 1.9438289576462036, 0.0351105043488673, 0.0288605907141784, 1.914511710659867, 0.540404759370019, -0.0499383873964906, 2.086690737866441, 0.903699451723448, -0.1164296425160242, 2.0510261332292887, 0.2505759054129274, -0.1606282084118563, 2.1587703605442794, 2.674727667878443, 0.0419537618166977, 2.174837075049159, 0.8351054318404931, -0.0466964120237505, 2.4601241773153273, 2.2577826068455367, 0.0439497826328347, 2.8482488539234514, 14.218709027161905, 0.1699707272190414, 2.6886850583512274, 12.139541897003994, -0.1209662178177883, 2.810582786593396, 0.2358135537204101, 0.0407904823973941, 2.8701179360702107, 0.2744728303513693, -0.1152729220035345, 2.7509783836492336, 1.108762581611493, -0.0732279893718634, 2.9869686819239196, 0.1917576983863044, -0.1534959570676503, 3.3413975716461626, 0.1333220391158371, -0.0425269863094492, 3.129916672264754, 3.8400722462017627, 0.2548763411050522, 3.338046566866086, 0.9457702318411686, 0.1908551127073694, 3.7727363567846806, 0.1625710431657131, -0.0018169989861435, 3.6725262255264237, 0.0864451005459636, 0.0560220644754379, 3.7756482734055727, 1.1844704738643548, -0.0249011155593706, 3.8776504747105447, 0.4394071445307148, -0.1006780851666888, 4.084467697060886, 2.0277862422951376, 0.1751794871776274, 4.2372697632495, 2.1846665651772255, 0.0850501092894774, 4.467205331865339, 1.3584258922382826, 0.1121823163166877, 4.634336686890737, 0.4732193674128774, -0.0134790308457519, 4.6646660355258165, 0.5593912904882151, -0.1219458032847514, 4.61507840818594, 0.3168034324161776, 0.048768784165363, 4.947767586179085, 0.7494003366069153, 0.1002286960240459, 4.941540297251842, 0.545440579389277, -0.0219132999235807, 5.416819609845568, 0.4894624281596437, -0.025277283471178, 5.291607201960148, 0.9784601281661475, 0.0179163698278335, 2.4596785967732484, 0.0540211160075742, 0.1306297823836687, 3.704383228965052, 0.241317797121646, 0.0492968839466915, 5.02353137410522]|117939.4296875000000000|      0.25000000|[644, 102, 0, 51]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.9928865394616881, -0.0452559121361582, 1.9438289576462036, 0.0351105043488673, 0.0288605907141784, 1.914511710659867, 0.540404759370019, -0.0499383873964906, 2.086690737866441, 0.903699451723448, -0.1164296425160242, 2.0510261332292887, 0.2505759054129274, -0.1606282084118563, 2.1587703605442794, 2.674727667878443, 0.0419537618166977, 2.174837075049159, 0.8351054318404931, -0.0466964120237505, 2.4601241773153273, 2.2577826068455367, 0.0439497826328347, 2.8482488539234514, 14.218709027161905, 0.1699707272190414, 2.6886850583512274, 12.139541897003994, -0.1209662178177883, 2.810582786593396, 0.2358135537204101, 0.0407904823973941, 2.8701179360702107, 0.2744728303513693, -0.1152729220035345, 2.7509783836492336, 1.108762581611493, -0.0732279893718634, 2.9869686819239196, 0.1917576983863044, -0.1534959570676503, 3.3413975716461626, 0.1333220391158371, -0.0425269863094492, 3.129916672264754, 3.8400722462017627, 0.2548763411050522, 3.338046566866086, 0.9457702318411686, 0.1908551127073694, 3.7727363567846806, 0.1625710431657131, -0.0018169989861435, 3.6725262255264237, 0.0864451005459636, 0.0560220644754379, 3.7756482734055727, 1.1844704738643548, -0.0249011155593706, 3.8776504747105447, 0.4394071445307148, -0.1006780851666888, 4.084467697060886, 2.0277862422951376, 0.1751794871776274, 4.2372697632495, 2.1846665651772255, 0.0850501092894774, 4.467205331865339, 1.3584258922382826, 0.1121823163166877, 4.634336686890737, 0.4732193674128774, -0.0134790308457519, 4.6646660355258165, 0.5593912904882151, -0.1219458032847514, 4.61507840818594, 0.3168034324161776, 0.048768784165363, 4.947767586179085, 0.7494003366069153, 0.1002286960240459, 4.941540297251842, 0.545440579389277, -0.0219132999235807, 5.416819609845568, 0.4894624281596437, -0.025277283471178, 5.291607201960148, 0.9784601281661475, 0.0179163698278335, 2.4596785967732484, 0.0540211160075742, 0.1306297823836687, 3.704383228965052, 0.241317797121646, 0.0492968839466915, 5.02353137410522]|117939.4296875000000000|      0.12500000|[746, 118, 0, 59]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.9928865394616881, -0.0452559121361582, 1.9438289576462036, 0.0351105043488673, 0.0288605907141784, 1.914511710659867, 0.540404759370019, -0.0499383873964906, 2.086690737866441, 0.903699451723448, -0.1164296425160242, 2.0510261332292887, 0.2505759054129274, -0.1606282084118563, 2.1587703605442794, 2.674727667878443, 0.0419537618166977, 2.174837075049159, 0.8351054318404931, -0.0466964120237505, 2.4601241773153273, 2.2577826068455367, 0.0439497826328347, 2.8482488539234514, 14.218709027161905, 0.1699707272190414, 2.6886850583512274, 12.139541897003994, -0.1209662178177883, 2.810582786593396, 0.2358135537204101, 0.0407904823973941, 2.8701179360702107, 0.2744728303513693, -0.1152729220035345, 2.7509783836492336, 1.108762581611493, -0.0732279893718634, 2.9869686819239196, 0.1917576983863044, -0.1534959570676503, 3.3413975716461626, 0.1333220391158371, -0.0425269863094492, 3.129916672264754, 3.8400722462017627, 0.2548763411050522, 3.338046566866086, 0.9457702318411686, 0.1908551127073694, 3.7727363567846806, 0.1625710431657131, -0.0018169989861435, 3.6725262255264237, 0.0864451005459636, 0.0560220644754379, 3.7756482734055727, 1.1844704738643548, -0.0249011155593706, 3.8776504747105447, 0.4394071445307148, -0.1006780851666888, 4.084467697060886, 2.0277862422951376, 0.1751794871776274, 4.2372697632495, 2.1846665651772255, 0.0850501092894774, 4.467205331865339, 1.3584258922382826, 0.1121823163166877, 4.634336686890737, 0.4732193674128774, -0.0134790308457519, 4.6646660355258165, 0.5593912904882151, -0.1219458032847514, 4.61507840818594, 0.3168034324161776, 0.048768784165363, 4.947767586179085, 0.7494003366069153, 0.1002286960240459, 4.941540297251842, 0.545440579389277, -0.0219132999235807, 5.416819609845568, 0.4894624281596437, -0.025277283471178, 5.291607201960148, 0.9784601281661475, 0.0179163698278335, 2.4596785967732484, 0.0540211160075742, 0.1306297823836687, 3.704383228965052, 0.241317797121646, 0.0492968839466915, 5.02353137410522]|117939.4296875000000000|      0.06250000|[848, 134, 0, 67]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
