k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8241963623056403, 1.2804003428807786, -1.241060854670256, 0.8959198271270241, -0.95142714084099, 1.3215636131578443, -1.2571979827308144, 0.92633279422345, -0.9943157017640581, 1.3051182537878772, -1.2158106403219016, 0.9559167346255278, -0.8823578827371504, 1.301921719295899, -1.2273252225515872, 1.0000446115024013, -0.8759275090406247, 1.2772487700265083, -1.2893923806982437, 0.9865177109378922, -0.9036454691507149, 1.2668639079554793, -1.2331691533294082, 0.9882834733826957, -0.9053656049043817, 1.2614720363600598, -1.280792757971629, 0.8961694134276003, -0.8358973171547148, 1.3487259727246577, -1.2225090813388577, 0.8938624135770674, -0.8640698483561003, 1.3096556328972402, -1.3091543566462154, 0.8987251570923513, -0.9038364130493985, 1.3571879270480303, -1.2575504648876334, 0.9371227411254719, -0.9221614973914949, 1.2065636515834324, -1.3137571220223414, 0.9216201581861548, -0.8953325343878307, 1.2552640494049456, -1.2865232000077267, 0.9495085004977585, -0.7859664104877027, 1.2832788598515827, -1.1719762915412915, 0.9545015111828461, -0.9704364831586837, 1.3260423470076312, -1.2606017906666056, 0.9794103077621985, -0.798758476961371, 1.1623879567547908, -1.3158177962774364, 0.9064350802360926, -0.8321884978894847, 1.2504085594791812, -1.2099823271063646, 0.848232545429279, -0.8529385328531702, 1.3135151098974116, -1.2004361499776735, 0.9016447492582542, -0.8835039669465959, 1.27295058350788, -1.2176352186181774, 0.904502502902035, -0.893304175470345, 1.2867600701320943, -1.2529143233577433, 0.8957197343629119, -0.8155170936619798, 1.3369488662487572, -1.3503080334938955, 0.9389441720103295, -0.835278228343111, 1.27106191570168, -1.2368905273971873, 0.8887712875653768, -0.847831763774732, 1.3112912954489162, -1.3089978190627563, 0.9696545766272792, -0.8586449276163987, 1.1978568543373491, -1.2251021492885483, 0.9049674435984284, -0.9315382440802806, 1.262656537328837, -1.3740503059711513, 0.8797564682522667, -0.8816844534322286, 1.205859424643997, -1.223754673300395, 0.8979163559013602]|14254.1894118109685223|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       2|[-0.8241963623056403, 1.2804003428807786, -1.241060854670256, 0.8959198271270241, -0.95142714084099, 1.3215636131578443, -1.2571979827308144, 0.92633279422345, -0.9943157017640581, 1.3051182537878772, -1.2158106403219016, 0.9559167346255278, -0.8823578827371504, 1.301921719295899, -1.2273252225515872, 1.0000446115024013, -0.8759275090406247, 1.2772487700265083, -1.2893923806982437, 0.9865177109378922, -0.9036454691507149, 1.2668639079554793, -1.2331691533294082, 0.9882834733826957, -0.9053656049043817, 1.2614720363600598, -1.280792757971629, 0.8961694134276003, -0.8358973171547148, 1.3487259727246577, -1.2225090813388577, 0.8938624135770674, -0.8640698483561003, 1.3096556328972402, -1.3091543566462154, 0.8987251570923513, -0.9038364130493985, 1.3571879270480303, -1.2575504648876334, 0.9371227411254719, -0.9221614973914949, 1.2065636515834324, -1.3137571220223414, 0.9216201581861548, -0.8953325343878307, 1.2552640494049456, -1.2865232000077267, 0.9495085004977585, -0.7859664104877027, 1.2832788598515827, -1.1719762915412915, 0.9545015111828461, -0.9704364831586837, 1.3260423470076312, -1.2606017906666056, 0.9794103077621985, -0.798758476961371, 1.1623879567547908, -1.3158177962774364, 0.9064350802360926, -0.8321884978894847, 1.2504085594791812, -1.2099823271063646, 0.848232545429279, -0.8529385328531702, 1.3135151098974116, -1.2004361499776735, 0.9016447492582542, -0.8835039669465959, 1.27295058350788, -1.2176352186181774, 0.904502502902035, -0.893304175470345, 1.2867600701320943, -1.2529143233577433, 0.8957197343629119, -0.8155170936619798, 1.3369488662487572, -1.3503080334938955, 0.9389441720103295, -0.835278228343111, 1.27106191570168, -1.2368905273971873, 0.8887712875653768, -0.847831763774732, 1.3112912954489162, -1.3089978190627563, 0.9696545766272792, -0.8586449276163987, 1.1978568543373491, -1.2251021492885483, 0.9049674435984284, -0.9315382440802806, 1.262656537328837, -1.3740503059711513, 0.8797564682522667, -0.8816844534322286, 1.205859424643997, -1.223754673300395, 0.8979163559013602]|14254.1894118109685223|      1.00000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       3|[-0.970183119203339, 1.3713727695050588, -1.3226915408860802, 0.895447238972784, -0.9991667588694775, 1.409606069672096, -1.2368710923529973, 1.0077510745979008, -1.1547451348230675, 1.447747027128575, -1.2176742627178994, 0.9079496247123431, -0.9171440231140112, 1.2710495008487273, -1.271047047707125, 0.9335962399674329, -0.9685774103015059, 1.386104411011762, -1.4093303471176601, 1.0729470715985077, -0.9438798803041455, 1.4129625764953102, -1.154914967935878, 1.1565302710960992, -0.9563249730717215, 1.2225912832632009, -1.5221720903873142, 1.0215857726475688, -0.7322471058744335, 1.2696841107164272, -1.4412747264813548, 0.7378662329298364, -0.8588833671070445, 1.2269579351306614, -1.409683385077359, 0.8954181309015428, -0.8267784326614709, 1.5500878636090722, -1.2353349140289793, 1.090860208240589, -0.9840845740136978, 1.2967450585670255, -1.406843014218343, 1.0559390557645794, -0.988370916002044, 1.2579542266734423, -1.2756199881871078, 0.963540910107246, -0.773351545299976, 1.197636911445013, -1.20631252076458, 0.9737844619966756, -0.8808557746892072, 1.379366582728003, -1.3174929276782643, 1.1985358175279033, -0.7943940978004636, 1.1853898042299644, -1.3242335888580739, 1.1067670805327747, -0.9434606189306239, 1.2333575545884736, -1.3040814891780441, 0.9756991379954573, -1.1190848689163486, 1.315683922263432, -1.1418887358362846, 0.8467176005788462, -0.8727034234824921, 1.3068822397719626, -1.153876242872783, 0.8675188852848043, -0.9836559462196502, 1.2946893189765132, -1.2024579272902367, 1.0758053655670965, -0.8911472672708983, 1.3647710193928309, -1.3882627861034829, 1.1120981345146, -0.9024120047987, 1.2786050019528714, -1.1591629800745573, 1.0135181556010933, -0.9228718851273292, 1.4654956737954639, -1.1264486023070701, 1.0648260804620129, -0.9604066137396408, 1.201579434695392, -1.2081729014295994, 1.043714208442052, -0.9823574070849802, 1.4051381002133854, -1.3218308752856063, 0.976355466761827, -0.8543418349946156, 1.2620419715766442, -1.157983074871022, 0.9692270145457279]|8773.4259106810459343|      2.00000000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       4|[-0.970183119203339, 1.3713727695050588, -1.3226915408860802, 0.895447238972784, -0.9991667588694775, 1.409606069672096, -1.2368710923529973, 1.0077510745979008, -1.1547451348230675, 1.447747027128575, -1.2176742627178994, 0.9079496247123431, -0.9171440231140112, 1.2710495008487273, -1.271047047707125, 0.9335962399674329, -0.9685774103015059, 1.386104411011762, -1.4093303471176601, 1.0729470715985077, -0.9438798803041455, 1.4129625764953102, -1.154914967935878, 1.1565302710960992, -0.9563249730717215, 1.2225912832632009, -1.5221720903873142, 1.0215857726475688, -0.7322471058744335, 1.2696841107164272, -1.4412747264813548, 0.7378662329298364, -0.8588833671070445, 1.2269579351306614, -1.409683385077359, 0.8954181309015428, -0.8267784326614709, 1.5500878636090722, -1.2353349140289793, 1.090860208240589, -0.9840845740136978, 1.2967450585670255, -1.406843014218343, 1.0559390557645794, -0.988370916002044, 1.2579542266734423, -1.2756199881871078, 0.963540910107246, -0.773351545299976, 1.197636911445013, -1.20631252076458, 0.9737844619966756, -0.8808557746892072, 1.379366582728003, -1.3174929276782643, 1.1985358175279033, -0.7943940978004636, 1.1853898042299644, -1.3242335888580739, 1.1067670805327747, -0.9434606189306239, 1.2333575545884736, -1.3040814891780441, 0.9756991379954573, -1.1190848689163486, 1.315683922263432, -1.1418887358362846, 0.8467176005788462, -0.8727034234824921, 1.3068822397719626, -1.153876242872783, 0.8675188852848043, -0.9836559462196502, 1.2946893189765132, -1.2024579272902367, 1.0758053655670965, -0.8911472672708983, 1.3647710193928309, -1.3882627861034829, 1.1120981345146, -0.9024120047987, 1.2786050019528714, -1.1591629800745573, 1.0135181556010933, -0.9228718851273292, 1.4654956737954639, -1.1264486023070701, 1.0648260804620129, -0.9604066137396408, 1.201579434695392, -1.2081729014295994, 1.043714208442052, -0.9823574070849802, 1.4051381002133854, -1.3218308752856063, 0.976355466761827, -0.8543418349946156, 1.2620419715766442, -1.157983074871022, 0.9692270145457279]|8773.4259106810459343|      1.00000000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       5|[-0.970183119203339, 1.3713727695050588, -1.3226915408860802, 0.895447238972784, -0.9991667588694775, 1.409606069672096, -1.2368710923529973, 1.0077510745979008, -1.1547451348230675, 1.447747027128575, -1.2176742627178994, 0.9079496247123431, -0.9171440231140112, 1.2710495008487273, -1.271047047707125, 0.9335962399674329, -0.9685774103015059, 1.386104411011762, -1.4093303471176601, 1.0729470715985077, -0.9438798803041455, 1.4129625764953102, -1.154914967935878, 1.1565302710960992, -0.9563249730717215, 1.2225912832632009, -1.5221720903873142, 1.0215857726475688, -0.7322471058744335, 1.2696841107164272, -1.4412747264813548, 0.7378662329298364, -0.8588833671070445, 1.2269579351306614, -1.409683385077359, 0.8954181309015428, -0.8267784326614709, 1.5500878636090722, -1.2353349140289793, 1.090860208240589, -0.9840845740136978, 1.2967450585670255, -1.406843014218343, 1.0559390557645794, -0.988370916002044, 1.2579542266734423, -1.2756199881871078, 0.963540910107246, -0.773351545299976, 1.197636911445013, -1.20631252076458, 0.9737844619966756, -0.8808557746892072, 1.379366582728003, -1.3174929276782643, 1.1985358175279033, -0.7943940978004636, 1.1853898042299644, -1.3242335888580739, 1.1067670805327747, -0.9434606189306239, 1.2333575545884736, -1.3040814891780441, 0.9756991379954573, -1.1190848689163486, 1.315683922263432, -1.1418887358362846, 0.8467176005788462, -0.8727034234824921, 1.3068822397719626, -1.153876242872783, 0.8675188852848043, -0.9836559462196502, 1.2946893189765132, -1.2024579272902367, 1.0758053655670965, -0.8911472672708983, 1.3647710193928309, -1.3882627861034829, 1.1120981345146, -0.9024120047987, 1.2786050019528714, -1.1591629800745573, 1.0135181556010933, -0.9228718851273292, 1.4654956737954639, -1.1264486023070701, 1.0648260804620129, -0.9604066137396408, 1.201579434695392, -1.2081729014295994, 1.043714208442052, -0.9823574070849802, 1.4051381002133854, -1.3218308752856063, 0.976355466761827, -0.8543418349946156, 1.2620419715766442, -1.157983074871022, 0.9692270145457279]|8773.4259106810459343|      0.50000000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       6|[-1.0816320672188362, 1.4181009847108685, -1.240326227511886, 0.9137021420485674, -1.0368587250305779, 1.3542757237428653, -1.261369555008409, 0.9883727086168329, -1.1396260387905186, 1.472496616589173, -1.2434989415152833, 0.9528918453645363, -0.9513375905438328, 1.2681713760576259, -1.4078366108848037, 0.9839231025481583, -0.9908151357163719, 1.3923319481383785, -1.4596903868740334, 1.0824084073468503, -0.9476133976952186, 1.470686303816371, -1.1226241015705818, 1.224466059050151, -0.9223496425946035, 1.2263603124766875, -1.5265754005339418, 0.9941321339374458, -0.7595179716718329, 1.3209555095131524, -1.4933352433078348, 0.7373745589554539, -0.7940079833200888, 1.2703587510245913, -1.4715997881077125, 0.9975335601915859, -0.9093998757227577, 1.5405543195325535, -1.2616718401521383, 1.18171061289722, -1.0182537665596414, 1.3460256332344374, -1.404457996539856, 1.044018397027515, -1.0348260766500121, 1.3379062944712956, -1.2484963791368788, 0.9961333590943876, -0.7653786484273543, 1.1732788239044105, -1.2524191204929762, 1.0073795529343657, -0.8698857217150954, 1.4338345699966022, -1.2892244651421125, 1.1835463067648542, -0.8617021915792659, 1.2043761609463048, -1.337474196645459, 1.1169010466471774, -1.030795984936069, 1.2651722012333844, -1.4021983317825835, 0.9751068465248539, -1.1305360539861737, 1.2975581285467201, -1.1783120694622582, 0.8878255378432475, -0.8998655299704653, 1.31082751494052, -1.204276784046159, 0.8617640829516816, -0.9455783440939228, 1.3580774914501093, -1.1879786166508148, 1.1777676491422024, -0.9475033372283163, 1.4220205673823687, -1.397288869813831, 1.172996048709847, -0.9617037908953818, 1.2768145730196003, -1.2155680637437705, 1.0521149937464849, -0.8861439751117929, 1.5075642516172785, -1.127162780805851, 1.1616473334159951, -0.8997433256219476, 1.2616128182550415, -1.281229434017514, 1.049915564287043, -1.055399797114714, 1.4788003073062153, -1.2695994601164386, 1.0287070610980478, -0.9508419401678438, 1.28713284336562, -1.1657215881040546, 1.016338298471994]|6193.8137001247869193|      1.00000000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       7|[-1.0816320672188362, 1.4181009847108685, -1.240326227511886, 0.9137021420485674, -1.0368587250305779, 1.3542757237428653, -1.261369555008409, 0.9883727086168329, -1.1396260387905186, 1.472496616589173, -1.2434989415152833, 0.9528918453645363, -0.9513375905438328, 1.2681713760576259, -1.4078366108848037, 0.9839231025481583, -0.9908151357163719, 1.3923319481383785, -1.4596903868740334, 1.0824084073468503, -0.9476133976952186, 1.470686303816371, -1.1226241015705818, 1.224466059050151, -0.9223496425946035, 1.2263603124766875, -1.5265754005339418, 0.9941321339374458, -0.7595179716718329, 1.3209555095131524, -1.4933352433078348, 0.7373745589554539, -0.7940079833200888, 1.2703587510245913, -1.4715997881077125, 0.9975335601915859, -0.9093998757227577, 1.5405543195325535, -1.2616718401521383, 1.18171061289722, -1.0182537665596414, 1.3460256332344374, -1.404457996539856, 1.044018397027515, -1.0348260766500121, 1.3379062944712956, -1.2484963791368788, 0.9961333590943876, -0.7653786484273543, 1.1732788239044105, -1.2524191204929762, 1.0073795529343657, -0.8698857217150954, 1.4338345699966022, -1.2892244651421125, 1.1835463067648542, -0.8617021915792659, 1.2043761609463048, -1.337474196645459, 1.1169010466471774, -1.030795984936069, 1.2651722012333844, -1.4021983317825835, 0.9751068465248539, -1.1305360539861737, 1.2975581285467201, -1.1783120694622582, 0.8878255378432475, -0.8998655299704653, 1.31082751494052, -1.204276784046159, 0.8617640829516816, -0.9455783440939228, 1.3580774914501093, -1.1879786166508148, 1.1777676491422024, -0.9475033372283163, 1.4220205673823687, -1.397288869813831, 1.172996048709847, -0.9617037908953818, 1.2768145730196003, -1.2155680637437705, 1.0521149937464849, -0.8861439751117929, 1.5075642516172785, -1.127162780805851, 1.1616473334159951, -0.8997433256219476, 1.2616128182550415, -1.281229434017514, 1.049915564287043, -1.055399797114714, 1.4788003073062153, -1.2695994601164386, 1.0287070610980478, -0.9508419401678438, 1.28713284336562, -1.1657215881040546, 1.016338298471994]|6193.8137001247869193|      0.50000000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       8|[-1.0816320672188362, 1.4181009847108685, -1.240326227511886, 0.9137021420485674, -1.0368587250305779, 1.3542757237428653, -1.261369555008409, 0.9883727086168329, -1.1396260387905186, 1.472496616589173, -1.2434989415152833, 0.9528918453645363, -0.9513375905438328, 1.2681713760576259, -1.4078366108848037, 0.9839231025481583, -0.9908151357163719, 1.3923319481383785, -1.4596903868740334, 1.0824084073468503, -0.9476133976952186, 1.470686303816371, -1.1226241015705818, 1.224466059050151, -0.9223496425946035, 1.2263603124766875, -1.5265754005339418, 0.9941321339374458, -0.7595179716718329, 1.3209555095131524, -1.4933352433078348, 0.7373745589554539, -0.7940079833200888, 1.2703587510245913, -1.4715997881077125, 0.9975335601915859, -0.9093998757227577, 1.5405543195325535, -1.2616718401521383, 1.18171061289722, -1.0182537665596414, 1.3460256332344374, -1.404457996539856, 1.044018397027515, -1.0348260766500121, 1.3379062944712956, -1.2484963791368788, 0.9961333590943876, -0.7653786484273543, 1.1732788239044105, -1.2524191204929762, 1.0073795529343657, -0.8698857217150954, 1.4338345699966022, -1.2892244651421125, 1.1835463067648542, -0.8617021915792659, 1.2043761609463048, -1.337474196645459, 1.1169010466471774, -1.030795984936069, 1.2651722012333844, -1.4021983317825835, 0.9751068465248539, -1.1305360539861737, 1.2975581285467201, -1.1783120694622582, 0.8878255378432475, -0.8998655299704653, 1.31082751494052, -1.204276784046159, 0.8617640829516816, -0.9455783440939228, 1.3580774914501093, -1.1879786166508148, 1.1777676491422024, -0.9475033372283163, 1.4220205673823687, -1.397288869813831, 1.172996048709847, -0.9617037908953818, 1.2768145730196003, -1.2155680637437705, 1.0521149937464849, -0.8861439751117929, 1.5075642516172785, -1.127162780805851, 1.1616473334159951, -0.8997433256219476, 1.2616128182550415, -1.281229434017514, 1.049915564287043, -1.055399797114714, 1.4788003073062153, -1.2695994601164386, 1.0287070610980478, -0.9508419401678438, 1.28713284336562, -1.1657215881040546, 1.016338298471994]|6193.8137001247869193|      0.25000000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       9|[-1.074018906095831, 1.4152012224522066, -1.3070197326845283, 0.9577212175658295, -1.0637337263198967, 1.33102257995922, -1.2468749395364622, 1.0033322630036994, -1.1062930642251725, 1.443720598520919, -1.2798901673671024, 1.003229287520995, -0.9546256151226687, 1.3046957192537878, -1.420487106718172, 1.0153231169026604, -1.0326466089840873, 1.4056890420645936, -1.4726436367530433, 1.077958926785516, -0.9526877730132829, 1.4914706337273842, -1.1175161778749152, 1.208796089325149, -0.946649503194443, 1.223781111071774, -1.5635996403568213, 1.0203170651632996, -0.7628755968622616, 1.3805224361714468, -1.485778505926388, 0.7640091697380285, -0.7971671143845404, 1.2945978248100238, -1.4912851572556898, 1.044281242650243, -0.9035653607274144, 1.525391629118963, -1.2668700694197386, 1.2017980983671412, -1.0556215603480659, 1.3449223155402175, -1.4333045896836616, 1.0390632864822353, -1.0323772712511396, 1.3324832896879235, -1.2834426522169058, 1.0135197343228255, -0.7401772875213775, 1.1713889081135807, -1.2778479663767175, 1.0170736201320532, -0.8749650091900539, 1.4395168494885213, -1.2742817225374894, 1.2186116005727183, -0.8937872346464899, 1.237706587039118, -1.3540024896304828, 1.1417978710842633, -1.050772815786945, 1.2567126235189088, -1.3974161913535994, 0.9943009837751943, -1.1281876562352358, 1.3144089583573115, -1.1999769750610525, 0.9050763863949824, -0.8922664161770409, 1.3149780057656477, -1.1788211875712313, 0.911893959065542, -0.9878492803118236, 1.3572896186796883, -1.152046390189364, 1.2102260253655999, -0.959989072035064, 1.4317411622392222, -1.4065361364429836, 1.1420677827906511, -0.9841260155695337, 1.2855646873777629, -1.2180433269640212, 1.103207339324743, -0.9395466988243896, 1.5132564924682121, -1.1360627648444075, 1.1767636886732977, -0.9338684527876224, 1.25640378604317, -1.2632137263966945, 1.0736291753057245, -1.0841032383349585, 1.4815433508304463, -1.285488965220491, 1.0310753392460026, -0.9654299979640875, 1.3241271512513315, -1.1403432615462434, 1.0329571045623256]|4857.0979560439636771|      0.50000000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate success | actual_k=8
      10|[-1.074018906095831, 1.4152012224522066, -1.3070197326845283, 0.9577212175658295, -1.0637337263198967, 1.33102257995922, -1.2468749395364622, 1.0033322630036994, -1.1062930642251725, 1.443720598520919, -1.2798901673671024, 1.003229287520995, -0.9546256151226687, 1.3046957192537878, -1.420487106718172, 1.0153231169026604, -1.0326466089840873, 1.4056890420645936, -1.4726436367530433, 1.077958926785516, -0.9526877730132829, 1.4914706337273842, -1.1175161778749152, 1.208796089325149, -0.946649503194443, 1.223781111071774, -1.5635996403568213, 1.0203170651632996, -0.7628755968622616, 1.3805224361714468, -1.485778505926388, 0.7640091697380285, -0.7971671143845404, 1.2945978248100238, -1.4912851572556898, 1.044281242650243, -0.9035653607274144, 1.525391629118963, -1.2668700694197386, 1.2017980983671412, -1.0556215603480659, 1.3449223155402175, -1.4333045896836616, 1.0390632864822353, -1.0323772712511396, 1.3324832896879235, -1.2834426522169058, 1.0135197343228255, -0.7401772875213775, 1.1713889081135807, -1.2778479663767175, 1.0170736201320532, -0.8749650091900539, 1.4395168494885213, -1.2742817225374894, 1.2186116005727183, -0.8937872346464899, 1.237706587039118, -1.3540024896304828, 1.1417978710842633, -1.050772815786945, 1.2567126235189088, -1.3974161913535994, 0.9943009837751943, -1.1281876562352358, 1.3144089583573115, -1.1999769750610525, 0.9050763863949824, -0.8922664161770409, 1.3149780057656477, -1.1788211875712313, 0.911893959065542, -0.9878492803118236, 1.3572896186796883, -1.152046390189364, 1.2102260253655999, -0.959989072035064, 1.4317411622392222, -1.4065361364429836, 1.1420677827906511, -0.9841260155695337, 1.2855646873777629, -1.2180433269640212, 1.103207339324743, -0.9395466988243896, 1.5132564924682121, -1.1360627648444075, 1.1767636886732977, -0.9338684527876224, 1.25640378604317, -1.2632137263966945, 1.0736291753057245, -1.0841032383349585, 1.4815433508304463, -1.285488965220491, 1.0310753392460026, -0.9654299979640875, 1.3241271512513315, -1.1403432615462434, 1.0329571045623256]|4857.0979560439636771|      0.25000000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      11|[-1.0653573026210668, 1.4398836903880687, -1.3030549203667876, 0.9607572497871816, -1.058121757680887, 1.3768117295288231, -1.2271505848063404, 1.0514878901331006, -1.096688251925605, 1.4577528239511826, -1.2601943883187545, 0.998021773097496, -0.9496474353081968, 1.316424560880986, -1.4324779726594363, 1.0338493691231727, -1.0508929142852093, 1.4321810044606897, -1.4863785821567383, 1.0422339518803965, -0.9260835603442733, 1.5207816956120765, -1.163571314810215, 1.2172491308109812, -0.9547793186911919, 1.243680543972755, -1.6043652851132069, 1.0279280062395562, -0.7973602561195868, 1.3806027473825702, -1.5157778781512077, 0.7361181355502417, -0.8206727543446756, 1.3067044940517183, -1.4559650965660795, 1.0242444419743217, -0.9537598649965577, 1.5124807203224926, -1.2678474274963878, 1.2226190298722714, -1.0182927984213945, 1.3661669807311554, -1.4355891500830726, 1.0559852354025585, -1.0812774257777389, 1.3492861699367387, -1.296400050565191, 1.0469513259361318, -0.784028793615418, 1.198257838249357, -1.253842113608344, 1.0253167163719437, -0.8985722611562951, 1.4627842462112879, -1.2667214412726053, 1.226807881277556, -0.9173369958909804, 1.2624752489992384, -1.3658492841486751, 1.1616033077148575, -1.0543738245153562, 1.2719155546812786, -1.4440334033904771, 1.018856689571836, -1.163627122901556, 1.299418577189786, -1.2322543989040928, 0.9199703685106188, -0.9455114808198113, 1.3589380891200182, -1.1981019723622222, 0.9160425832797509, -1.0008790453757777, 1.332411721903556, -1.1761109816138522, 1.2175994207419714, -0.991804881761209, 1.4447950270636403, -1.4068572616092767, 1.1552504509760269, -0.9925283626945287, 1.2763200977820568, -1.2031197938790053, 1.097654098724109, -0.9483380430241333, 1.5611017374244338, -1.1447893858730875, 1.199717718289318, -0.9588203626360456, 1.293400430537961, -1.3211233738287986, 1.0572531623507568, -1.0667988483508948, 1.4979934140584354, -1.2729908300524169, 1.0400179165553738, -1.01471723871747, 1.3422360184245496, -1.1266195113426631, 1.0244460895630985]|3951.6399818612849231|      0.50000000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
