k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.067151073641661, 0.9674562790542076, -0.1534297359368595, 0.659827061882662, 1.1493345916143607, 1.9073017113261144, 1.024330537420171, 0.9046892599983618]|131.0086212158203125|      2.00000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[0.067151073641661, 0.9674562790542076, -0.1534297359368595, 0.659827061882662, 1.1493345916143607, 1.9073017113261144, 1.024330537420171, 0.9046892599983618]|131.0086212158203125|      1.00000000|[48, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.067151073641661, 0.9674562790542076, -0.1534297359368595, 0.659827061882662, 1.1493345916143607, 1.9073017113261144, 1.024330537420171, 0.9046892599983618]|131.0086212158203125|      0.50000000|[71, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.1610075063983004, 0.7852889186238475, -0.0673261891553281, 1.0236719790157336, 1.1973998114590185, 1.7700550200379765, 0.9623860386424012, 1.1125955797075444]| 49.7481880187988281|      1.00000000|[94, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.1610075063983004, 0.7852889186238475, -0.0673261891553281, 1.0236719790157336, 1.1973998114590185, 1.7700550200379765, 0.9623860386424012, 1.1125955797075444]| 49.7481880187988281|      0.50000000|[117, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.1610075063983004, 0.7852889186238475, -0.0673261891553281, 1.0236719790157336, 1.1973998114590185, 1.7700550200379765, 0.9623860386424012, 1.1125955797075444]| 49.7481880187988281|      0.25000000|[140, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.1610075063983004, 0.7852889186238475, -0.0673261891553281, 1.0236719790157336, 1.1973998114590185, 1.7700550200379765, 0.9623860386424012, 1.1125955797075444]| 49.7481880187988281|      0.12500000|[164, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.1573030939233908, 0.7990623441269444, -0.0725910282508991, 1.0784996435520688, 1.2609764946972595, 1.8429829502708786, 0.9281208505354243, 1.1556443656750726]| 45.8590202331542969|      0.25000000|[186, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[0.1573030939233908, 0.7990623441269444, -0.0725910282508991, 1.0784996435520688, 1.2609764946972595, 1.8429829502708786, 0.9281208505354243, 1.1556443656750726]| 45.8590202331542969|      0.12500000|[210, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.1573030939233908, 0.7990623441269444, -0.0725910282508991, 1.0784996435520688, 1.2609764946972595, 1.8429829502708786, 0.9281208505354243, 1.1556443656750726]| 45.8590202331542969|      0.06250000|[234, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.1219747416052789, 0.779312746660521, -0.0933986028087509, 1.0720717279981522, 1.2595182762025712, 1.881370223248055, 0.9380479060470841, 1.1704626687533155]| 44.2191886901855469|      0.12500000|[257, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[0.0550677209948944, 0.744024472946272, -0.1628948474705832, 1.0696301296479687, 1.2939558137664107, 1.8677442190014812, 0.8795172644062074, 1.1868958945665178]| 42.4988899230957031|      0.25000000|[279, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[0.0550677209948944, 0.744024472946272, -0.1628948474705832, 1.0696301296479687, 1.2939558137664107, 1.8677442190014812, 0.8795172644062074, 1.1868958945665178]| 42.4988899230957031|      0.12500000|[301, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[0.0550677209948944, 0.744024472946272, -0.1628948474705832, 1.0696301296479687, 1.2939558137664107, 1.8677442190014812, 0.8795172644062074, 1.1868958945665178]| 42.4988899230957031|      0.06250000|[323, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[0.0432482610475845, 0.7424103670732758, -0.1800299192740752, 1.0363795626543824, 1.2956116110059566, 1.9159371665666272, 0.8801893632005752, 1.180652453097736]| 39.7206878662109375|      0.12500000|[346, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[0.0432482610475845, 0.7424103670732758, -0.1800299192740752, 1.0363795626543824, 1.2956116110059566, 1.9159371665666272, 0.8801893632005752, 1.180652453097736]| 39.7206878662109375|      0.06250000|[368, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[0.0432482610475845, 0.7424103670732758, -0.1800299192740752, 1.0363795626543824, 1.2956116110059566, 1.9159371665666272, 0.8801893632005752, 1.180652453097736]| 39.7206878662109375|      0.03125000|[390, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[0.028033188474655, 0.731442832442037, -0.1919192208771064, 1.026699672034986, 1.2922597031551044, 1.9273602002342631, 0.8796963456235845, 1.1649121409992427]| 38.8341369628906250|      0.06250000|[412, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[-0.0090811152558109, 0.6986732167478016, -0.2164627082349647, 1.0124713716812455, 1.2765951318410138, 1.9254711249998038, 0.8957694670997264, 1.176862488673296]| 37.8170394897460938|      0.12500000|[435, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      20|[-0.0090811152558109, 0.6986732167478016, -0.2164627082349647, 1.0124713716812455, 1.2765951318410138, 1.9254711249998038, 0.8957694670997264, 1.176862488673296]| 37.8170394897460938|      0.06250000|[457, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[-0.0294556947426324, 0.7086948062691182, -0.2314501187292566, 0.9952306084642422, 1.2780622754826714, 1.976526848727659, 0.8832758834855262, 1.1870555646176266]| 35.8957901000976562|      0.12500000|[480, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      22|[-0.0294556947426324, 0.7086948062691182, -0.2314501187292566, 0.9952306084642422, 1.2780622754826714, 1.976526848727659, 0.8832758834855262, 1.1870555646176266]| 35.8957901000976562|      0.06250000|[503, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[-0.0402328274606314, 0.6921553219344934, -0.1955210293165402, 0.9551640900335264, 1.2662148099475585, 1.9857426533321896, 0.8676523675138785, 1.1993411560851377]| 35.2590293884277344|      0.12500000|[526, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      24|[-0.0402328274606314, 0.6921553219344934, -0.1955210293165402, 0.9551640900335264, 1.2662148099475585, 1.9857426533321896, 0.8676523675138785, 1.1993411560851377]| 35.2590293884277344|      0.06250000|[549, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[-0.0652339990661615, 0.6584223836651419, -0.2008138140231726, 0.9313145628315651, 1.2796827274844143, 2.011372909475436, 0.8556528205797624, 1.2230936889392796]| 33.7712783813476562|      0.12500000|[572, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      26|[-0.1134884299092146, 0.6616718741975199, -0.2231880152326748, 0.8973525332617601, 1.342189122488049, 2.0332638409987487, 0.7745126742228008, 1.1973654800453153]| 32.3811035156250000|      0.25000000|[596, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      27|[-0.1134884299092146, 0.6616718741975199, -0.2231880152326748, 0.8973525332617601, 1.342189122488049, 2.0332638409987487, 0.7745126742228008, 1.1973654800453153]| 32.3811035156250000|      0.12500000|[619, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[-0.1134884299092146, 0.6616718741975199, -0.2231880152326748, 0.8973525332617601, 1.342189122488049, 2.0332638409987487, 0.7745126742228008, 1.1973654800453153]| 32.3811035156250000|      0.06250000|[641, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[-0.1243978267597415, 0.6457817728271262, -0.2176419696705579, 0.9174172212156846, 1.346285363244901, 2.0679266687965443, 0.7596338629599957, 1.2381296747614996]| 31.5336494445800781|      0.12500000|[664, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      30|[-0.1243978267597415, 0.6457817728271262, -0.2176419696705579, 0.9174172212156846, 1.346285363244901, 2.0679266687965443, 0.7596338629599957, 1.2381296747614996]| 31.5336494445800781|      0.06250000|[686, 240, 0, 60]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[-0.1439885700995567, 0.6368268809832316, -0.2602703096599667, 0.8996220046937878, 1.3662972752793412, 2.075540466893967, 0.7646501338353293, 1.2094102028320473]| 30.0372848510742188|      0.12500000|[708, 248, 0, 62]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      32|[-0.1439885700995567, 0.6368268809832316, -0.2602703096599667, 0.8996220046937878, 1.3662972752793412, 2.075540466893967, 0.7646501338353293, 1.2094102028320473]| 30.0372848510742188|      0.06250000|[731, 256, 0, 64]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[-0.1439885700995567, 0.6368268809832316, -0.2602703096599667, 0.8996220046937878, 1.3662972752793412, 2.075540466893967, 0.7646501338353293, 1.2094102028320473]| 30.0372848510742188|      0.03125000|[754, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[-0.166242886178205, 0.6255389096436741, -0.2659534087009939, 0.9018537413850423, 1.361879408828701, 2.0835736696423086, 0.7624172658992853, 1.224495817368693]| 29.3516254425048828|      0.06250000|[777, 272, 0, 68]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      35|[-0.1944366728428182, 0.6183364592839404, -0.2924371743912723, 0.8711636027115989, 1.3872362896789037, 2.109635315833291, 0.7550754137971027, 1.2181612262636994]| 27.9800052642822266|      0.12500000|[799, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      36|[-0.1944366728428182, 0.6183364592839404, -0.2924371743912723, 0.8711636027115989, 1.3872362896789037, 2.109635315833291, 0.7550754137971027, 1.2181612262636994]| 27.9800052642822266|      0.06250000|[821, 288, 0, 72]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[-0.1944366728428182, 0.6183364592839404, -0.2924371743912723, 0.8711636027115989, 1.3872362896789037, 2.109635315833291, 0.7550754137971027, 1.2181612262636994]| 27.9800052642822266|      0.03125000|[844, 296, 0, 74]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      38|[-0.2045867015199956, 0.6247384712209217, -0.295066933326403, 0.8804231181795331, 1.3934843227393983, 2.1306215349864313, 0.7630464885923068, 1.232193405616673]| 27.4262199401855469|      0.06250000|[866, 304, 0, 76]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      39|[-0.2045867015199956, 0.6247384712209217, -0.295066933326403, 0.8804231181795331, 1.3934843227393983, 2.1306215349864313, 0.7630464885923068, 1.232193405616673]| 27.4262199401855469|      0.03125000|[888, 312, 0, 78]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      40|[-0.217356884712537, 0.6074090965070006, -0.2975235629734296, 0.8721190611838601, 1.4062455622046082, 2.1391306786130575, 0.7761682377779109, 1.2377386956727947]| 26.7128505706787109|      0.06250000|[911, 320, 0, 80]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
