k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       2|[0.8879369497503996, 0.8898938870668506, 0.8869197760948468, 0.8881137157688841, 0.8870438747902483, 0.8876351314449245, 0.8886303501874829, 0.8877797879098213, 0.8872781009522982, 0.8887289236478223, 1.0409832521710183, 0.6536735951193999, 0.989489692557502, 0.9887193792903054, 0.9893802314951441, 0.9890563522225488, 0.9747227168644422, 0.9650225974225288, 0.9792372530093733, 0.9941428609115076, 0.9919798819059201, 0.9922612701986178]|  1.3729304075241089|      1.00000000|[220, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.8879369497503996, 0.8898938870668506, 0.8869197760948468, 0.8881137157688841, 0.8870438747902483, 0.8876351314449245, 0.8886303501874829, 0.8877797879098213, 0.8872781009522982, 0.8887289236478223, 1.0409832521710183, 0.6536735951193999, 0.989489692557502, 0.9887193792903054, 0.9893802314951441, 0.9890563522225488, 0.9747227168644422, 0.9650225974225288, 0.9792372530093733, 0.9941428609115076, 0.9919798819059201, 0.9922612701986178]|  1.3729304075241089|      0.50000000|[329, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.7764551367710973, 0.7792162116259784, 0.7741288767228116, 0.771660833091397, 0.7743138982927185, 0.7765868153456738, 0.7757253731525269, 0.7755970475099686, 0.7744308515600205, 0.7757277979948105, 1.0725772394458126, 0.3092662291517907, 0.9754713518983801, 0.9756686046157627, 0.9788933479172193, 0.9756296836478754, 0.9465181022760656, 0.9261653577027651, 0.9594548461014565, 0.986797449661947, 0.983307306791625, 0.9841640326801601]|  1.2271990776062012|      1.00000000|[440, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.7764551367710973, 0.7792162116259784, 0.7741288767228116, 0.771660833091397, 0.7743138982927185, 0.7765868153456738, 0.7757253731525269, 0.7755970475099686, 0.7744308515600205, 0.7757277979948105, 1.0725772394458126, 0.3092662291517907, 0.9754713518983801, 0.9756686046157627, 0.9788933479172193, 0.9756296836478754, 0.9465181022760656, 0.9261653577027651, 0.9594548461014565, 0.986797449661947, 0.983307306791625, 0.9841640326801601]|  1.2271990776062012|      0.50000000|[550, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.6642593938043433, 0.6680833927865778, 0.6591779804552583, 0.6557255507164338, 0.6587458641719257, 0.6624767521414402, 0.6632635217186629, 0.6595229258841423, 0.6607171125542357, 0.6633914012632053, 1.0933273109321735, -0.0308927533632202, 0.9629179494212555, 0.9620325797539581, 0.9677360951745798, 0.9640876742282153, 0.9109719170120412, 0.8854517855755379, 0.9370485838250923, 0.9789161923126976, 0.9747007302654936, 0.9764567683936268]|  1.0930731296539307|      1.00000000|[659, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.6642593938043433, 0.6680833927865778, 0.6591779804552583, 0.6557255507164338, 0.6587458641719257, 0.6624767521414402, 0.6632635217186629, 0.6595229258841423, 0.6607171125542357, 0.6633914012632053, 1.0933273109321735, -0.0308927533632202, 0.9629179494212555, 0.9620325797539581, 0.9677360951745798, 0.9640876742282153, 0.9109719170120412, 0.8854517855755379, 0.9370485838250923, 0.9789161923126976, 0.9747007302654936, 0.9764567683936268]|  1.0930731296539307|      0.50000000|[769, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.5495673089694266, 0.5565642160388922, 0.5455924970513152, 0.5329637286201769, 0.5421222852236635, 0.5463124878910655, 0.5430708011188673, 0.5405673039043105, 0.5474043156486021, 0.5521223754257106, 1.1068847425689727, -0.3622365549054987, 0.9480965487158577, 0.9499416581971089, 0.9465673311206622, 0.9426148401662834, 0.8756513469630102, 0.8418365738104765, 0.9090170256556099, 0.9715066748822778, 0.9607441541049009, 0.966881098272607]|  0.9721041321754456|      1.00000000|[878, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.5495673089694266, 0.5565642160388922, 0.5455924970513152, 0.5329637286201769, 0.5421222852236635, 0.5463124878910655, 0.5430708011188673, 0.5405673039043105, 0.5474043156486021, 0.5521223754257106, 1.1068847425689727, -0.3622365549054987, 0.9480965487158577, 0.9499416581971089, 0.9465673311206622, 0.9426148401662834, 0.8756513469630102, 0.8418365738104765, 0.9090170256556099, 0.9715066748822778, 0.9607441541049009, 0.966881098272607]|  0.9721041321754456|      0.50000000|[987, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[0.5495673089694266, 0.5565642160388922, 0.5455924970513152, 0.5329637286201769, 0.5421222852236635, 0.5463124878910655, 0.5430708011188673, 0.5405673039043105, 0.5474043156486021, 0.5521223754257106, 1.1068847425689727, -0.3622365549054987, 0.9480965487158577, 0.9499416581971089, 0.9465673311206622, 0.9426148401662834, 0.8756513469630102, 0.8418365738104765, 0.9090170256556099, 0.9715066748822778, 0.9607441541049009, 0.966881098272607]|  0.9721041321754456|      0.25000000|[1096, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      11|[0.4906915436392806, 0.4977659205984439, 0.4852654456214801, 0.4741909401911609, 0.4845003145322621, 0.4878317332325989, 0.4823086163532169, 0.4818999386900099, 0.485685493084661, 0.4919618685438614, 1.1060292840315429, -0.5218897774807008, 0.9394802306973132, 0.940561853241148, 0.9374466617433361, 0.9328586844877762, 0.857189277797721, 0.8157893720221275, 0.893900655683541, 0.9664225535699389, 0.9541848599199894, 0.9611398335758015]|  0.9163923859596252|      0.50000000|[1205, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
