k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6184623418094759, 0.8621269808119525, 1.200873261256284, 1.1356629145150572, 0.8158299779580122, 0.923274371473172, 0.7489988942848879, 1.09704765388472, 0.9924493675675292, 1.3826211126557704, 1.0556883988857297, 0.9154082261537841, 1.5342074457534591, 0.8702128579709343, 1.1376114741187986, 1.1014539276435344, 0.8513922376987239, 0.9166514929612553, 0.7700036362582796, 0.8301302522926517, 1.0104461143083816, 1.1233934647102193, 1.1363905811346986, 0.871326059721828, 0.8775435520934214]|  9.1760158517726911|      2.00000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=1
       2|[0.6184623418094759, 0.8621269808119525, 1.200873261256284, 1.1356629145150572, 0.8158299779580122, 0.923274371473172, 0.7489988942848879, 1.09704765388472, 0.9924493675675292, 1.3826211126557704, 1.0556883988857297, 0.9154082261537841, 1.5342074457534591, 0.8702128579709343, 1.1376114741187986, 1.1014539276435344, 0.8513922376987239, 0.9166514929612553, 0.7700036362582796, 0.8301302522926517, 1.0104461143083816, 1.1233934647102193, 1.1363905811346986, 0.871326059721828, 0.8775435520934214]|  9.1760158517726911|      1.00000000|[62, 4, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       3|[0.6184623418094759, 0.8621269808119525, 1.200873261256284, 1.1356629145150572, 0.8158299779580122, 0.923274371473172, 0.7489988942848879, 1.09704765388472, 0.9924493675675292, 1.3826211126557704, 1.0556883988857297, 0.9154082261537841, 1.5342074457534591, 0.8702128579709343, 1.1376114741187986, 1.1014539276435344, 0.8513922376987239, 0.9166514929612553, 0.7700036362582796, 0.8301302522926517, 1.0104461143083816, 1.1233934647102193, 1.1363905811346986, 0.871326059721828, 0.8775435520934214]|  9.1760158517726911|      0.50000000|[93, 6, 3, 9]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       4|[0.6156915003257168, 0.8084444290154854, 1.0458237150692997, 1.1162314364513868, 0.8184077696165033, 0.9432536525377939, 0.66179956290155, 1.033537707051654, 0.9051100672224859, 1.3660752548886739, 1.0381040181779928, 0.8566530069564737, 1.9359994368946865, 0.7977757005400271, 1.0955887839571434, 1.0658276106385283, 0.8813698303392994, 0.9681654580589346, 0.7782086354796277, 0.8976537083251248, 1.0809430744667743, 1.098610291379301, 1.0166043218104326, 0.8902725458139158, 0.8493249673930713]|  4.9778986148218465|      1.00000000|[124, 8, 4, 12]                                                            |  | used linear model with 33 points | iterate success | actual_k=1
       5|[0.6156915003257168, 0.8084444290154854, 1.0458237150692997, 1.1162314364513868, 0.8184077696165033, 0.9432536525377939, 0.66179956290155, 1.033537707051654, 0.9051100672224859, 1.3660752548886739, 1.0381040181779928, 0.8566530069564737, 1.9359994368946865, 0.7977757005400271, 1.0955887839571434, 1.0658276106385283, 0.8813698303392994, 0.9681654580589346, 0.7782086354796277, 0.8976537083251248, 1.0809430744667743, 1.098610291379301, 1.0166043218104326, 0.8902725458139158, 0.8493249673930713]|  4.9778986148218465|      0.50000000|[155, 10, 5, 15]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       6|[0.5446955546882567, 0.8029095091590029, 0.9539095277773384, 1.1005055585537762, 0.7829418924406277, 0.9139237485813254, 0.6740600176855803, 0.990993213521994, 0.8829113887869375, 1.293438418443641, 0.8770258175441702, 0.6550089826861654, 1.7533552308062248, 0.9582437110200077, 0.941222300906909, 0.9446180224234749, 0.8858951976844376, 0.9749457051059537, 0.7980857761832851, 0.8529372716142231, 1.0934503711207384, 1.0457924210147638, 0.823785814380368, 0.8014408583844033, 0.7412850486871707]|  4.3502130807266122|      1.00000000|[186, 12, 6, 18]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       7|[0.5446955546882567, 0.8029095091590029, 0.9539095277773384, 1.1005055585537762, 0.7829418924406277, 0.9139237485813254, 0.6740600176855803, 0.990993213521994, 0.8829113887869375, 1.293438418443641, 0.8770258175441702, 0.6550089826861654, 1.7533552308062248, 0.9582437110200077, 0.941222300906909, 0.9446180224234749, 0.8858951976844376, 0.9749457051059537, 0.7980857761832851, 0.8529372716142231, 1.0934503711207384, 1.0457924210147638, 0.823785814380368, 0.8014408583844033, 0.7412850486871707]|  4.3502130807266122|      0.50000000|[217, 14, 7, 21]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       8|[0.3889037692021096, 0.8922948646074396, 0.846202581882924, 0.9916334279572376, 0.8416395562704112, 0.9081812470433864, 0.8023922934159328, 1.0407945434991468, 0.9679046246029174, 1.1629207311434582, 0.83568006203972, 0.646891940492489, 1.952159020504633, 0.8637665967266186, 0.8988785117138562, 0.8317058393663656, 0.8914747708892025, 0.8120271672913169, 0.7370314355273839, 0.7455755947042633, 0.9528799984041818, 0.9405449197525504, 0.7576333459367945, 0.7405940356948782, 0.6955782202046613]|  3.8036857792893364|      1.00000000|[248, 16, 8, 24]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       9|[0.3889037692021096, 0.8922948646074396, 0.846202581882924, 0.9916334279572376, 0.8416395562704112, 0.9081812470433864, 0.8023922934159328, 1.0407945434991468, 0.9679046246029174, 1.1629207311434582, 0.83568006203972, 0.646891940492489, 1.952159020504633, 0.8637665967266186, 0.8988785117138562, 0.8317058393663656, 0.8914747708892025, 0.8120271672913169, 0.7370314355273839, 0.7455755947042633, 0.9528799984041818, 0.9405449197525504, 0.7576333459367945, 0.7405940356948782, 0.6955782202046613]|  3.8036857792893364|      0.50000000|[279, 18, 9, 27]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
      10|[0.3889037692021096, 0.8922948646074396, 0.846202581882924, 0.9916334279572376, 0.8416395562704112, 0.9081812470433864, 0.8023922934159328, 1.0407945434991468, 0.9679046246029174, 1.1629207311434582, 0.83568006203972, 0.646891940492489, 1.952159020504633, 0.8637665967266186, 0.8988785117138562, 0.8317058393663656, 0.8914747708892025, 0.8120271672913169, 0.7370314355273839, 0.7455755947042633, 0.9528799984041818, 0.9405449197525504, 0.7576333459367945, 0.7405940356948782, 0.6955782202046613]|  3.8036857792893364|      0.25000000|[310, 20, 10, 30]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      11|[0.4057297632484352, 0.8408612348146663, 0.8510437739443638, 0.9810365485174524, 0.8123071519811705, 0.8831147597460312, 0.8519636560777054, 1.0004064752430257, 0.9348840553795128, 1.122008685558071, 0.8842293226133473, 0.5925106816568484, 1.7801601401465394, 0.8388426722687867, 0.9292222122242458, 0.8837041403347343, 0.8811752312946104, 0.8081769446450868, 0.7085876913877094, 0.7654822742620105, 1.0060876106836483, 0.8888202827351225, 0.80986668503151, 0.7886635606899633, 0.6866956615161884]|  3.0872016479257001|      0.50000000|[341, 22, 11, 33]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
