k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8631481043915225, 0.9703393461663405, 0.7797361738119285, 0.9337078984833641, 0.7338849533043295, 1.037302348435693, 0.822201414906762, 1.0304219723642873, 0.8525731114029149, 0.8382322126939941, 1.158232806547724, 1.1335888417705386, 1.7361354893503227, 0.6675702309244251, 1.1125572421903085, 1.0308608838596869, 1.019970096203807, 0.9164903259827405, 0.8843153571329905, 0.9491862060580203, 1.0922948803205235, 0.8722882097619855, 0.9996206649986984, 0.886408604320821, 0.9303479598103654]|  6.1701576870688468|      2.00000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=0
       2|[0.8631481043915225, 0.9703393461663405, 0.7797361738119285, 0.9337078984833641, 0.7338849533043295, 1.037302348435693, 0.822201414906762, 1.0304219723642873, 0.8525731114029149, 0.8382322126939941, 1.158232806547724, 1.1335888417705386, 1.7361354893503227, 0.6675702309244251, 1.1125572421903085, 1.0308608838596869, 1.019970096203807, 0.9164903259827405, 0.8843153571329905, 0.9491862060580203, 1.0922948803205235, 0.8722882097619855, 0.9996206649986984, 0.886408604320821, 0.9303479598103654]|  6.1701576870688468|      1.00000000|[66, 0, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
       3|[0.8631481043915225, 0.9703393461663405, 0.7797361738119285, 0.9337078984833641, 0.7338849533043295, 1.037302348435693, 0.822201414906762, 1.0304219723642873, 0.8525731114029149, 0.8382322126939941, 1.158232806547724, 1.1335888417705386, 1.7361354893503227, 0.6675702309244251, 1.1125572421903085, 1.0308608838596869, 1.019970096203807, 0.9164903259827405, 0.8843153571329905, 0.9491862060580203, 1.0922948803205235, 0.8722882097619855, 0.9996206649986984, 0.886408604320821, 0.9303479598103654]|  6.1701576870688468|      0.50000000|[99, 0, 3, 9]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
       4|[0.9477528385412585, 0.8906639800524232, 0.8042716698541607, 0.9404505181597873, 0.7113358062228786, 1.0072580792813375, 0.8122715820144498, 0.9518568351967961, 0.9129546078397631, 0.762069353931939, 1.2134788435411368, 0.9898179560752718, 1.7344973465134057, 0.6511739803314085, 1.186542353234346, 0.8756876483618536, 1.1620968415196187, 0.8742400268173726, 0.8989598249809508, 0.812055405603615, 1.0735268090784957, 0.6118384386892689, 1.120495659778549, 0.7081587635204784, 0.8323849147309867]|  4.8431556366961743|      1.00000000|[132, 0, 4, 12]                                                            |  | used linear model with 33 points | iterate success | actual_k=0
       5|[0.9477528385412585, 0.8906639800524232, 0.8042716698541607, 0.9404505181597873, 0.7113358062228786, 1.0072580792813375, 0.8122715820144498, 0.9518568351967961, 0.9129546078397631, 0.762069353931939, 1.2134788435411368, 0.9898179560752718, 1.7344973465134057, 0.6511739803314085, 1.186542353234346, 0.8756876483618536, 1.1620968415196187, 0.8742400268173726, 0.8989598249809508, 0.812055405603615, 1.0735268090784957, 0.6118384386892689, 1.120495659778549, 0.7081587635204784, 0.8323849147309867]|  4.8431556366961743|      0.50000000|[165, 0, 5, 15]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       6|[0.993806685454177, 0.8058589025125547, 0.8709310426352528, 0.8422254030757202, 0.6136149816758677, 0.8752570147181746, 0.8998815344821254, 0.9174054080266939, 0.9583357765867371, 0.7519908172561623, 1.408660917559029, 0.8317119127979979, 1.8305780226947157, 0.8007932156811963, 1.2506704195355882, 0.8926214722706182, 1.2423510282218058, 0.7559803332542134, 0.8735581107911997, 0.6428757717653015, 1.0191897381476493, 0.5972268275415619, 1.038862418706874, 0.5761897340969682, 0.944408901662223]|  3.6840827026063123|      1.00000000|[198, 0, 6, 18]                                                            |  | used linear model with 33 points | iterate success | actual_k=0
       7|[0.993806685454177, 0.8058589025125547, 0.8709310426352528, 0.8422254030757202, 0.6136149816758677, 0.8752570147181746, 0.8998815344821254, 0.9174054080266939, 0.9583357765867371, 0.7519908172561623, 1.408660917559029, 0.8317119127979979, 1.8305780226947157, 0.8007932156811963, 1.2506704195355882, 0.8926214722706182, 1.2423510282218058, 0.7559803332542134, 0.8735581107911997, 0.6428757717653015, 1.0191897381476493, 0.5972268275415619, 1.038862418706874, 0.5761897340969682, 0.944408901662223]|  3.6840827026063123|      0.50000000|[231, 0, 7, 21]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       8|[0.993806685454177, 0.8058589025125547, 0.8709310426352528, 0.8422254030757202, 0.6136149816758677, 0.8752570147181746, 0.8998815344821254, 0.9174054080266939, 0.9583357765867371, 0.7519908172561623, 1.408660917559029, 0.8317119127979979, 1.8305780226947157, 0.8007932156811963, 1.2506704195355882, 0.8926214722706182, 1.2423510282218058, 0.7559803332542134, 0.8735581107911997, 0.6428757717653015, 1.0191897381476493, 0.5972268275415619, 1.038862418706874, 0.5761897340969682, 0.944408901662223]|  3.6840827026063123|      0.25000000|[264, 0, 8, 24]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       9|[0.993806685454177, 0.8058589025125547, 0.8709310426352528, 0.8422254030757202, 0.6136149816758677, 0.8752570147181746, 0.8998815344821254, 0.9174054080266939, 0.9583357765867371, 0.7519908172561623, 1.408660917559029, 0.8317119127979979, 1.8305780226947157, 0.8007932156811963, 1.2506704195355882, 0.8926214722706182, 1.2423510282218058, 0.7559803332542134, 0.8735581107911997, 0.6428757717653015, 1.0191897381476493, 0.5972268275415619, 1.038862418706874, 0.5761897340969682, 0.944408901662223]|  3.6840827026063123|      0.12500000|[297, 0, 9, 27]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
      10|[0.9608478838029064, 0.7891138074800518, 0.8381252354218172, 0.8699321453720061, 0.5955480211423121, 0.8977447354367022, 0.8900362480397765, 0.8965806286533269, 0.9544083384288847, 0.7596545690669767, 1.388727749001891, 0.80144233193765, 1.8460608724556635, 0.8532636600443879, 1.2109749060034298, 0.8828247827241039, 1.2292228186572303, 0.7870391492018607, 0.870430299366264, 0.664695298137566, 1.0203324805664487, 0.6159088087959252, 1.027941913780204, 0.5843496412482917, 0.8911137749473006]|  3.3589047810184489|      0.25000000|[330, 0, 10, 30]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      11|[0.9218207188250714, 0.7308759522766923, 0.8301473699996453, 0.7882788846125752, 0.6166125148245968, 0.8839939400795881, 0.7911370032365306, 0.8977859212704415, 0.9884190254133142, 0.7231520486627693, 1.2996529868199311, 0.8113799262636545, 1.8708838933069405, 0.8945211960930151, 1.2508654712552154, 0.8697206351251977, 1.1796695718071974, 0.7911199613938477, 0.868346556273211, 0.6949199799494037, 1.037017833308154, 0.675903309051294, 0.9980826754624209, 0.4946810089521909, 0.7929525870398403]|  2.9863050812151868|      0.50000000|[363, 0, 11, 33]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
