k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[76, 5, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=1
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[152, 10, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[228, 15, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[304, 20, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[380, 25, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       6|[0.6911879274564239, 0.0186554505204253, 0.66532784812113, 0.0181788938721872, 0.6192034967433764, 0.0207523536997473, 1.3196000917327977, 0.0178651261933709, 0.0024384816232462, 0.0165134809755727, 1.2544911003408308, 0.0231787905528673, 0.2291914208836059, 0.0199049498116966, 1.2315468916630972, 0.0212064514931498, 4.593419950831569, 0.0334690865076124, 4.454405063939184, 0.0304795059224307, 0.0802618326285275, 0.0193646372497861, 0.2472779937718319, 0.0247292618969213, 0.7106506635045373, 0.0189191603799342, 0.2015820828068256, 0.0154220653274211, -0.0612102745512597, 0.0186794319008754, 1.3932690731075426, 0.0233713704975162, 0.2412967337843528, 0.0229009603302819, 0.0623023340684292, 0.0180752369708125, 0.0222255225739908, 0.0184750249481156, 0.4222719155765872, 0.0121265920080169, 0.2707658999086698, 0.0179979974583822, 0.8417502541278584, 0.018544369625783, 1.0310974683707008, 0.0147555962950535, 0.7948480866335481, 0.0243401595107628, 0.2424007935583844, 0.0176649854795084, 0.5046137504234739, 0.0167114215145228, 0.2777249319134509, 0.0172608650527075, 0.3872933800786634, 0.01967509840101, 0.1651910431958544, 0.0231566689471401, 0.2976140241760875, 0.0198631879657415, 0.1852371144387973, 0.0168325730138931, 0.004992128615507, 0.0198902928642659, 0.1699128471184671, 0.0132773895641177]|378513.0263617516611703|      0.06250000|[456, 30, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       7|[0.6911879274564239, 0.0186554505204253, 0.66532784812113, 0.0181788938721872, 0.6192034967433764, 0.0207523536997473, 1.3196000917327977, 0.0178651261933709, 0.0024384816232462, 0.0165134809755727, 1.2544911003408308, 0.0231787905528673, 0.2291914208836059, 0.0199049498116966, 1.2315468916630972, 0.0212064514931498, 4.593419950831569, 0.0334690865076124, 4.454405063939184, 0.0304795059224307, 0.0802618326285275, 0.0193646372497861, 0.2472779937718319, 0.0247292618969213, 0.7106506635045373, 0.0189191603799342, 0.2015820828068256, 0.0154220653274211, -0.0612102745512597, 0.0186794319008754, 1.3932690731075426, 0.0233713704975162, 0.2412967337843528, 0.0229009603302819, 0.0623023340684292, 0.0180752369708125, 0.0222255225739908, 0.0184750249481156, 0.4222719155765872, 0.0121265920080169, 0.2707658999086698, 0.0179979974583822, 0.8417502541278584, 0.018544369625783, 1.0310974683707008, 0.0147555962950535, 0.7948480866335481, 0.0243401595107628, 0.2424007935583844, 0.0176649854795084, 0.5046137504234739, 0.0167114215145228, 0.2777249319134509, 0.0172608650527075, 0.3872933800786634, 0.01967509840101, 0.1651910431958544, 0.0231566689471401, 0.2976140241760875, 0.0198631879657415, 0.1852371144387973, 0.0168325730138931, 0.004992128615507, 0.0198902928642659, 0.1699128471184671, 0.0132773895641177]|378513.0263617516611703|      0.03125000|[532, 35, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       8|[0.6911493680164686, 0.020723194489088, 0.6673407630282312, 0.0181388668008113, 0.6164426811323017, 0.0213972911335952, 1.3213026677506259, 0.0241458218646786, -0.0006514509502345, 0.01347803103733, 1.253579431423867, 0.0227090436490247, 0.2242123188238869, 0.019971693365425, 1.229308624797811, 0.0200049768600943, 4.592923396080866, 0.0421855223744084, 4.454048160059836, 0.042745707089195, 0.0835696070540709, 0.016373105767934, 0.2461235500077056, 0.0249897033826724, 0.7136656136414823, 0.0142102989462107, 0.2017315967546436, 0.0087504148940147, -0.0668563133376029, 0.0208702254022047, 1.3942254460116073, 0.026356454512473, 0.2443772309038314, 0.0275754140530198, 0.0618777702981169, 0.0224359239031364, 0.0193066738511473, 0.0185732726469919, 0.4248823655455263, 0.0057669292710115, 0.2764505766778435, 0.026536806370258, 0.8438790831340305, 0.0261252443979279, 1.0306003585359582, 0.0147299768010148, 0.7885502035271336, 0.0271213778684988, 0.2407964835497126, 0.0185300086556015, 0.506667131145292, 0.0118673314721394, 0.2716253069046271, 0.022979656325788, 0.3857896957583462, 0.0219474874659183, 0.1668417787039906, 0.0218510944166324, 0.3028765216313111, 0.0182785468169191, 0.1865414671751225, 0.0123545435527848, 0.0030473743848301, 0.0186682315463558, 0.1686615501079977, 0.0151792719624851]|334589.1254732243833132|      0.06250000|[608, 40, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       9|[0.6911493680164686, 0.020723194489088, 0.6673407630282312, 0.0181388668008113, 0.6164426811323017, 0.0213972911335952, 1.3213026677506259, 0.0241458218646786, -0.0006514509502345, 0.01347803103733, 1.253579431423867, 0.0227090436490247, 0.2242123188238869, 0.019971693365425, 1.229308624797811, 0.0200049768600943, 4.592923396080866, 0.0421855223744084, 4.454048160059836, 0.042745707089195, 0.0835696070540709, 0.016373105767934, 0.2461235500077056, 0.0249897033826724, 0.7136656136414823, 0.0142102989462107, 0.2017315967546436, 0.0087504148940147, -0.0668563133376029, 0.0208702254022047, 1.3942254460116073, 0.026356454512473, 0.2443772309038314, 0.0275754140530198, 0.0618777702981169, 0.0224359239031364, 0.0193066738511473, 0.0185732726469919, 0.4248823655455263, 0.0057669292710115, 0.2764505766778435, 0.026536806370258, 0.8438790831340305, 0.0261252443979279, 1.0306003585359582, 0.0147299768010148, 0.7885502035271336, 0.0271213778684988, 0.2407964835497126, 0.0185300086556015, 0.506667131145292, 0.0118673314721394, 0.2716253069046271, 0.022979656325788, 0.3857896957583462, 0.0219474874659183, 0.1668417787039906, 0.0218510944166324, 0.3028765216313111, 0.0182785468169191, 0.1865414671751225, 0.0123545435527848, 0.0030473743848301, 0.0186682315463558, 0.1686615501079977, 0.0151792719624851]|334589.1254732243833132|      0.03125000|[684, 45, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
      10|[0.6911493680164686, 0.020723194489088, 0.6673407630282312, 0.0181388668008113, 0.6164426811323017, 0.0213972911335952, 1.3213026677506259, 0.0241458218646786, -0.0006514509502345, 0.01347803103733, 1.253579431423867, 0.0227090436490247, 0.2242123188238869, 0.019971693365425, 1.229308624797811, 0.0200049768600943, 4.592923396080866, 0.0421855223744084, 4.454048160059836, 0.042745707089195, 0.0835696070540709, 0.016373105767934, 0.2461235500077056, 0.0249897033826724, 0.7136656136414823, 0.0142102989462107, 0.2017315967546436, 0.0087504148940147, -0.0668563133376029, 0.0208702254022047, 1.3942254460116073, 0.026356454512473, 0.2443772309038314, 0.0275754140530198, 0.0618777702981169, 0.0224359239031364, 0.0193066738511473, 0.0185732726469919, 0.4248823655455263, 0.0057669292710115, 0.2764505766778435, 0.026536806370258, 0.8438790831340305, 0.0261252443979279, 1.0306003585359582, 0.0147299768010148, 0.7885502035271336, 0.0271213778684988, 0.2407964835497126, 0.0185300086556015, 0.506667131145292, 0.0118673314721394, 0.2716253069046271, 0.022979656325788, 0.3857896957583462, 0.0219474874659183, 0.1668417787039906, 0.0218510944166324, 0.3028765216313111, 0.0182785468169191, 0.1865414671751225, 0.0123545435527848, 0.0030473743848301, 0.0186682315463558, 0.1686615501079977, 0.0151792719624851]|334589.1254732243833132|      0.01562500|[760, 50, 10, 60]                                                          |  | used linear model with 81 points | iterate failure | actual_k=1
      11|[0.6929581113512417, 0.0208577389454633, 0.6706970912190695, 0.0192579693506726, 0.6152067801222407, 0.0204342530198582, 1.3224623024198656, 0.0248713696379758, -0.0011865010313122, 0.0134958998704435, 1.2527405370861937, 0.0233984680955042, 0.2258477023344632, 0.0187663235488552, 1.2292783581359246, 0.0224510545602295, 4.59204876079325, 0.0473708289212843, 4.455249800992219, 0.0490360668295724, 0.0830730108058653, 0.0150787704032466, 0.2456415181038551, 0.0247025193248511, 0.7143855437771297, 0.0171543154539078, 0.1972863449453363, 0.007008204899732, -0.0650777583413398, 0.0193314663736784, 1.3960659936254174, 0.0285569912998123, 0.2428447621480084, 0.0277958299038598, 0.062280268296495, 0.0205483252791799, 0.0175317536212471, 0.0175321770671989, 0.4227646997747207, 0.0082390796138086, 0.2742147806843375, 0.0252725769093291, 0.8426423943417644, 0.0253672102006355, 1.03216821674904, 0.0200867641192163, 0.7888897103553314, 0.0271591135410924, 0.2413891988965149, 0.0205890736983923, 0.5067827414836359, 0.0131691935932016, 0.2713123104068919, 0.023099976295361, 0.3849543647516874, 0.0229915698894496, 0.1653977257714755, 0.0231527387779912, 0.2993666686045957, 0.0208931764506149, 0.1858981704456211, 0.0110215095434541, 0.0037172230277724, 0.0181934445825774, 0.1685838662978489, 0.0142532173489917]|312545.2454472105018795|      0.03125000|[836, 55, 11, 66]                                                          |  | used linear model with 81 points | iterate success | actual_k=1
