k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[-0.0620921785870518, 0.0002873783377028, -0.0077808440321711, -0.0189131389532168, -0.0515048020769996, -0.0593272878105096, -0.0684707260992992, -0.0766139476981047, -0.066217576872098, -0.0963343598807769, -0.1005741749089807, -0.0966087930838155, -0.1196259712406875, -0.1045392459127134, -0.1285997151434745, -0.1401058526443797, -0.1285085749767899, -0.1523556070105933, -0.1699956126887686, -0.1625581629979846, -0.1594247319915629, -0.1979585028929054, -0.1907015566534607, -0.171230783833767, -0.2057893685797526, -0.1940148133324665, -0.1947402332767143, -0.1928186317470477, -0.2077705909557996, -0.206950212886046, -0.2081787681895897, -0.2103681818162106, -0.2086366960025983, -0.2258009719135815, -0.230849139783821, -0.2341674527630212, -0.2245892565254558, -0.2318906344493408, -0.2294134366943377, -0.2336828564566251, -0.2294312615510206, -0.2416153108814838, -0.2395409355899916, -0.2617731856418817, -0.262854739799001, -0.2525815577258528, -0.2663620479189699, -0.25751425837296, -0.2423756013222803, -0.2701059947077588, -0.2527790493284873, -0.2360689747061316, -0.2442485139398145, -0.2278350563876325, -0.2631197522375384, -0.2362100457024971, -0.2445686281335567, -0.2647702922858605, -0.2408638199200479, -0.2504260276494741, -0.2448065448907335, -0.243616733684811, -0.224898472324716, -0.232921206942562, -0.2308432361990269, -0.2358783555351474, -0.2175106144053877, -0.2333039952489578, -0.2209545460426027, -0.2361701561636229, -0.2101787783047089, -0.2175398533765676, -0.2006539450927113, -0.2015538327426142, -0.195409362439749, -0.1827136878099918, -0.1735849471844934, -0.1572341681985104, -0.1858295054281834, -0.1700813111552249, -0.1558480196212636, -0.1502606184579665, -0.1343772238510238, -0.1479724340927895, -0.1381573740521112, -0.1211684311202675, -0.1149388263726021, -0.1249533495774886, -0.0960658339576011, -0.1037575813339906, -0.0829755529381669, -0.0625946846719377, -0.0711130247144973, -0.0534754038073601, -0.0557435194227381, -0.0561463399569536, -0.0380726751571768, -0.0343964838066795, -0.0220813543913845, -0.0580860734263938]| 99.8786098107906355|      0.25000000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       5|[-0.0620921785870518, 0.0002873783377028, -0.0077808440321711, -0.0189131389532168, -0.0515048020769996, -0.0593272878105096, -0.0684707260992992, -0.0766139476981047, -0.066217576872098, -0.0963343598807769, -0.1005741749089807, -0.0966087930838155, -0.1196259712406875, -0.1045392459127134, -0.1285997151434745, -0.1401058526443797, -0.1285085749767899, -0.1523556070105933, -0.1699956126887686, -0.1625581629979846, -0.1594247319915629, -0.1979585028929054, -0.1907015566534607, -0.171230783833767, -0.2057893685797526, -0.1940148133324665, -0.1947402332767143, -0.1928186317470477, -0.2077705909557996, -0.206950212886046, -0.2081787681895897, -0.2103681818162106, -0.2086366960025983, -0.2258009719135815, -0.230849139783821, -0.2341674527630212, -0.2245892565254558, -0.2318906344493408, -0.2294134366943377, -0.2336828564566251, -0.2294312615510206, -0.2416153108814838, -0.2395409355899916, -0.2617731856418817, -0.262854739799001, -0.2525815577258528, -0.2663620479189699, -0.25751425837296, -0.2423756013222803, -0.2701059947077588, -0.2527790493284873, -0.2360689747061316, -0.2442485139398145, -0.2278350563876325, -0.2631197522375384, -0.2362100457024971, -0.2445686281335567, -0.2647702922858605, -0.2408638199200479, -0.2504260276494741, -0.2448065448907335, -0.243616733684811, -0.224898472324716, -0.232921206942562, -0.2308432361990269, -0.2358783555351474, -0.2175106144053877, -0.2333039952489578, -0.2209545460426027, -0.2361701561636229, -0.2101787783047089, -0.2175398533765676, -0.2006539450927113, -0.2015538327426142, -0.195409362439749, -0.1827136878099918, -0.1735849471844934, -0.1572341681985104, -0.1858295054281834, -0.1700813111552249, -0.1558480196212636, -0.1502606184579665, -0.1343772238510238, -0.1479724340927895, -0.1381573740521112, -0.1211684311202675, -0.1149388263726021, -0.1249533495774886, -0.0960658339576011, -0.1037575813339906, -0.0829755529381669, -0.0625946846719377, -0.0711130247144973, -0.0534754038073601, -0.0557435194227381, -0.0561463399569536, -0.0380726751571768, -0.0343964838066795, -0.0220813543913845, -0.0580860734263938]| 99.8786098107906355|      0.12500000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[-0.101699678240901, -0.0071118681815432, 0.0013289926479899, -0.0171734885605167, -0.0620729442803247, -0.0616752812655171, -0.0923446986578996, -0.0932683786636855, -0.0632152413948965, -0.0855169171364044, -0.0827375803396414, -0.1142892288740843, -0.1127103180231041, -0.1008529550433121, -0.130617682977593, -0.1447988304609855, -0.1330173508201932, -0.1590229443118305, -0.1808108625857406, -0.1833829456274076, -0.1447251426926905, -0.1931668571162174, -0.1904926891031245, -0.1644520917222252, -0.1851299024401643, -0.213874893400563, -0.2143286837715611, -0.2097878709514107, -0.2100301285339711, -0.2129279037477715, -0.2071183680895497, -0.2010747887114611, -0.2116374002453685, -0.2109636394328105, -0.2203155131096393, -0.2456099160923953, -0.2129187138030832, -0.2190979902832004, -0.2375260499197505, -0.2200480378463956, -0.225483241613941, -0.2338065582267141, -0.2347332972504845, -0.2507641665216763, -0.274010976353785, -0.2477565907548815, -0.2717541280177687, -0.2508700402855841, -0.2242155104433737, -0.2473971470520624, -0.2638754315424109, -0.2363900688054755, -0.2304362851868415, -0.2288897427229783, -0.2499460107782531, -0.2506257265282802, -0.2291066914443693, -0.246119333465258, -0.2467530901071526, -0.2578116600077507, -0.2548053115888721, -0.2473091351634712, -0.2277018416692662, -0.2248689902571053, -0.2255339120660391, -0.2370423677257089, -0.2125865069921206, -0.2405353505386375, -0.2388499968783628, -0.220790559622192, -0.2308233512920682, -0.1956148868821347, -0.193320167775321, -0.201661904078563, -0.1835307036878169, -0.1645249375889516, -0.1614337832123283, -0.1691887526947577, -0.1802057211487763, -0.1731551261001904, -0.1321407335038318, -0.1449994530017835, -0.1281598650570577, -0.1375962046655423, -0.1315996287072008, -0.1111662973465289, -0.0939897650600662, -0.1163641264525421, -0.1063436701169895, -0.0880758059004839, -0.0876216946030896, -0.0679062743932074, -0.0613667340690216, -0.0635466880485854, -0.0662263546981105, -0.0528901870562445, -0.0418889594317975, -0.0268765420547321, -0.0131474565471992, -0.0901492845468274]| 99.8017924800382019|      0.25000000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[-0.101699678240901, -0.0071118681815432, 0.0013289926479899, -0.0171734885605167, -0.0620729442803247, -0.0616752812655171, -0.0923446986578996, -0.0932683786636855, -0.0632152413948965, -0.0855169171364044, -0.0827375803396414, -0.1142892288740843, -0.1127103180231041, -0.1008529550433121, -0.130617682977593, -0.1447988304609855, -0.1330173508201932, -0.1590229443118305, -0.1808108625857406, -0.1833829456274076, -0.1447251426926905, -0.1931668571162174, -0.1904926891031245, -0.1644520917222252, -0.1851299024401643, -0.213874893400563, -0.2143286837715611, -0.2097878709514107, -0.2100301285339711, -0.2129279037477715, -0.2071183680895497, -0.2010747887114611, -0.2116374002453685, -0.2109636394328105, -0.2203155131096393, -0.2456099160923953, -0.2129187138030832, -0.2190979902832004, -0.2375260499197505, -0.2200480378463956, -0.225483241613941, -0.2338065582267141, -0.2347332972504845, -0.2507641665216763, -0.274010976353785, -0.2477565907548815, -0.2717541280177687, -0.2508700402855841, -0.2242155104433737, -0.2473971470520624, -0.2638754315424109, -0.2363900688054755, -0.2304362851868415, -0.2288897427229783, -0.2499460107782531, -0.2506257265282802, -0.2291066914443693, -0.246119333465258, -0.2467530901071526, -0.2578116600077507, -0.2548053115888721, -0.2473091351634712, -0.2277018416692662, -0.2248689902571053, -0.2255339120660391, -0.2370423677257089, -0.2125865069921206, -0.2405353505386375, -0.2388499968783628, -0.220790559622192, -0.2308233512920682, -0.1956148868821347, -0.193320167775321, -0.201661904078563, -0.1835307036878169, -0.1645249375889516, -0.1614337832123283, -0.1691887526947577, -0.1802057211487763, -0.1731551261001904, -0.1321407335038318, -0.1449994530017835, -0.1281598650570577, -0.1375962046655423, -0.1315996287072008, -0.1111662973465289, -0.0939897650600662, -0.1163641264525421, -0.1063436701169895, -0.0880758059004839, -0.0876216946030896, -0.0679062743932074, -0.0613667340690216, -0.0635466880485854, -0.0662263546981105, -0.0528901870562445, -0.0418889594317975, -0.0268765420547321, -0.0131474565471992, -0.0901492845468274]| 99.8017924800382019|      0.12500000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       8|[-0.1204092058344674, -0.0271817580867176, 0.0083671114010912, -0.0219575594978399, -0.0522297115607853, -0.0571772612302017, -0.0974842797509342, -0.0895049969399253, -0.0658984591754098, -0.0815905055489731, -0.0854130614046287, -0.1235609515458951, -0.1020727341190071, -0.0968824168374255, -0.128293454371012, -0.1330551796052475, -0.1328618949044342, -0.1536851499917445, -0.1670980680473985, -0.171631037273287, -0.1670530428086658, -0.183301122926192, -0.2024048451247209, -0.1563527512579066, -0.1764644885643181, -0.2067568205195101, -0.2176517826124641, -0.2145753851124309, -0.1993329506112362, -0.1991848615549984, -0.2052151071835124, -0.215122122223821, -0.2138986082274972, -0.2099706780941756, -0.215906356204625, -0.2092153065317264, -0.2255701407343944, -0.2220594587901128, -0.2395969117013161, -0.2217704624432654, -0.2209936203488004, -0.2289372872399925, -0.2382973132871165, -0.2439725109273154, -0.2502572055555811, -0.2755730997623833, -0.2650944519457056, -0.2437138527151145, -0.2358421668897291, -0.238209382042169, -0.2539200070843565, -0.2462079013816655, -0.2256204913574788, -0.2392340458414841, -0.2381984931944059, -0.2434021292288754, -0.241925351275823, -0.240134896987614, -0.2560042462541146, -0.2665466091908811, -0.2429463410365738, -0.2210074685152426, -0.2382000328304638, -0.2272375227851732, -0.2441791266038567, -0.2561701898160673, -0.2216190798649111, -0.251620201727866, -0.257416061394295, -0.2341390806606575, -0.2555278795674612, -0.1994039734001214, -0.1945583323323427, -0.2070046452910712, -0.1750142300363091, -0.1717297295386437, -0.1612057401384965, -0.1681219154246262, -0.1785673777129594, -0.1814645283342434, -0.1356279836669609, -0.1532100447468139, -0.1541672081459363, -0.122301596381012, -0.1252732948868975, -0.119773568804377, -0.0869694702987009, -0.1174829625026278, -0.1105345055134455, -0.1108182095875834, -0.0673901348342402, -0.0764059961186258, -0.0764253023058504, -0.0810609590827392, -0.0579667446298582, -0.0729547938518289, -0.0555046219488666, -0.0203098783600873, -0.0336792963774599, -0.1248718668547516]| 99.7263212788343338|      0.25000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[-0.1204092058344674, -0.0271817580867176, 0.0083671114010912, -0.0219575594978399, -0.0522297115607853, -0.0571772612302017, -0.0974842797509342, -0.0895049969399253, -0.0658984591754098, -0.0815905055489731, -0.0854130614046287, -0.1235609515458951, -0.1020727341190071, -0.0968824168374255, -0.128293454371012, -0.1330551796052475, -0.1328618949044342, -0.1536851499917445, -0.1670980680473985, -0.171631037273287, -0.1670530428086658, -0.183301122926192, -0.2024048451247209, -0.1563527512579066, -0.1764644885643181, -0.2067568205195101, -0.2176517826124641, -0.2145753851124309, -0.1993329506112362, -0.1991848615549984, -0.2052151071835124, -0.215122122223821, -0.2138986082274972, -0.2099706780941756, -0.215906356204625, -0.2092153065317264, -0.2255701407343944, -0.2220594587901128, -0.2395969117013161, -0.2217704624432654, -0.2209936203488004, -0.2289372872399925, -0.2382973132871165, -0.2439725109273154, -0.2502572055555811, -0.2755730997623833, -0.2650944519457056, -0.2437138527151145, -0.2358421668897291, -0.238209382042169, -0.2539200070843565, -0.2462079013816655, -0.2256204913574788, -0.2392340458414841, -0.2381984931944059, -0.2434021292288754, -0.241925351275823, -0.240134896987614, -0.2560042462541146, -0.2665466091908811, -0.2429463410365738, -0.2210074685152426, -0.2382000328304638, -0.2272375227851732, -0.2441791266038567, -0.2561701898160673, -0.2216190798649111, -0.251620201727866, -0.257416061394295, -0.2341390806606575, -0.2555278795674612, -0.1994039734001214, -0.1945583323323427, -0.2070046452910712, -0.1750142300363091, -0.1717297295386437, -0.1612057401384965, -0.1681219154246262, -0.1785673777129594, -0.1814645283342434, -0.1356279836669609, -0.1532100447468139, -0.1541672081459363, -0.122301596381012, -0.1252732948868975, -0.119773568804377, -0.0869694702987009, -0.1174829625026278, -0.1105345055134455, -0.1108182095875834, -0.0673901348342402, -0.0764059961186258, -0.0764253023058504, -0.0810609590827392, -0.0579667446298582, -0.0729547938518289, -0.0555046219488666, -0.0203098783600873, -0.0336792963774599, -0.1248718668547516]| 99.7263212788343338|      0.12500000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
      10|[-0.1485572698338165, -0.0558530949405159, 0.0026074790812247, -0.0132887656915697, -0.0486535800050964, -0.0679443747734531, -0.0969976570047584, -0.1055111773590907, -0.061904994590555, -0.078787013180656, -0.0902979658631646, -0.1002273993999, -0.1186423675573529, -0.1038265788717661, -0.1267938625913601, -0.1321599774992867, -0.1456936067145916, -0.1688224467631331, -0.1768278092279652, -0.1624930673129054, -0.1815248280109707, -0.1871669497189767, -0.1998652047249727, -0.1659443975202037, -0.1801444809308528, -0.2206521780046242, -0.214893523599773, -0.1955587614981688, -0.1740154333379299, -0.216882264067176, -0.2194822219128125, -0.2070961165994271, -0.2047570963192954, -0.2248533481344073, -0.2221896579145046, -0.2119447316199405, -0.2156722644517838, -0.2451919529059014, -0.2302826849905418, -0.2295322076371469, -0.2081198387167792, -0.2252596053479423, -0.2464932324840488, -0.2466502279445337, -0.2523444705340572, -0.2847828505472414, -0.2570624227188609, -0.2378355267895848, -0.254248326013167, -0.2308842413077661, -0.2519810481126375, -0.2387526727080556, -0.2288441128317389, -0.2337957256897869, -0.2337944608989099, -0.2290044918757942, -0.2412036856128813, -0.2510258466380888, -0.2681474707216318, -0.2807200836541309, -0.2466786305406425, -0.2286623622698503, -0.2258039585000405, -0.2290744440284711, -0.2463622957601965, -0.2470170318159141, -0.2265905186220014, -0.2518376076172831, -0.2411550068078428, -0.2327002233087447, -0.2626092833218908, -0.2024264340124721, -0.2072152079123196, -0.1934454777203932, -0.1758394491076723, -0.168118096049062, -0.1571656464003331, -0.1630501850478575, -0.2026780641136416, -0.1675607583617608, -0.1619008675039854, -0.1328722036968042, -0.1466419704479881, -0.1314684961233051, -0.1522584585084966, -0.1207467426861591, -0.1065075905369417, -0.1136971054628784, -0.1087967706692056, -0.1155010856554308, -0.0867829976459281, -0.0855024185034399, -0.0651726614518818, -0.0879406118037394, -0.0698008773481359, -0.0596974539240404, -0.0698642222402728, -0.0031022214661879, -0.0644061548561009, -0.147537699867398]| 99.6627243680062946|      0.25000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[-0.1485572698338165, -0.0558530949405159, 0.0026074790812247, -0.0132887656915697, -0.0486535800050964, -0.0679443747734531, -0.0969976570047584, -0.1055111773590907, -0.061904994590555, -0.078787013180656, -0.0902979658631646, -0.1002273993999, -0.1186423675573529, -0.1038265788717661, -0.1267938625913601, -0.1321599774992867, -0.1456936067145916, -0.1688224467631331, -0.1768278092279652, -0.1624930673129054, -0.1815248280109707, -0.1871669497189767, -0.1998652047249727, -0.1659443975202037, -0.1801444809308528, -0.2206521780046242, -0.214893523599773, -0.1955587614981688, -0.1740154333379299, -0.216882264067176, -0.2194822219128125, -0.2070961165994271, -0.2047570963192954, -0.2248533481344073, -0.2221896579145046, -0.2119447316199405, -0.2156722644517838, -0.2451919529059014, -0.2302826849905418, -0.2295322076371469, -0.2081198387167792, -0.2252596053479423, -0.2464932324840488, -0.2466502279445337, -0.2523444705340572, -0.2847828505472414, -0.2570624227188609, -0.2378355267895848, -0.254248326013167, -0.2308842413077661, -0.2519810481126375, -0.2387526727080556, -0.2288441128317389, -0.2337957256897869, -0.2337944608989099, -0.2290044918757942, -0.2412036856128813, -0.2510258466380888, -0.2681474707216318, -0.2807200836541309, -0.2466786305406425, -0.2286623622698503, -0.2258039585000405, -0.2290744440284711, -0.2463622957601965, -0.2470170318159141, -0.2265905186220014, -0.2518376076172831, -0.2411550068078428, -0.2327002233087447, -0.2626092833218908, -0.2024264340124721, -0.2072152079123196, -0.1934454777203932, -0.1758394491076723, -0.168118096049062, -0.1571656464003331, -0.1630501850478575, -0.2026780641136416, -0.1675607583617608, -0.1619008675039854, -0.1328722036968042, -0.1466419704479881, -0.1314684961233051, -0.1522584585084966, -0.1207467426861591, -0.1065075905369417, -0.1136971054628784, -0.1087967706692056, -0.1155010856554308, -0.0867829976459281, -0.0855024185034399, -0.0651726614518818, -0.0879406118037394, -0.0698008773481359, -0.0596974539240404, -0.0698642222402728, -0.0031022214661879, -0.0644061548561009, -0.147537699867398]| 99.6627243680062946|      0.12500000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
