k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[35, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.9189883917209858, 0.9366111066807974, 0.8722862909604345, 0.8729589200605011, 0.9332917484211554, 0.8784384486671455, 0.895893135328609, 0.8575379038746709, 0.9067285357722904, 0.869740459926269, 1.097904846038301, 0.6715529338142956, 1.0424452783922336, 0.9501554251275396, 1.0267976395561773, 0.9645916660273454, 0.9809212323618453, 0.9919584616577208, 0.9623933427555961, 1.006113919578196, 0.9479778550622008, 0.9486838668754112]|  1.3800060749053955|      1.00000000|[69, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
       3|[0.9189883917209858, 0.9366111066807974, 0.8722862909604345, 0.8729589200605011, 0.9332917484211554, 0.8784384486671455, 0.895893135328609, 0.8575379038746709, 0.9067285357722904, 0.869740459926269, 1.097904846038301, 0.6715529338142956, 1.0424452783922336, 0.9501554251275396, 1.0267976395561773, 0.9645916660273454, 0.9809212323618453, 0.9919584616577208, 0.9623933427555961, 1.006113919578196, 0.9479778550622008, 0.9486838668754112]|  1.3800060749053955|      0.50000000|[103, 36, 0, 9]                                                            |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.798061078339383, 0.8177099828399951, 0.7572020427152951, 0.7679746613273344, 0.82470869540652, 0.7617976993526601, 0.8005965816866397, 0.744019288976168, 0.7956627048932072, 0.7467103604123068, 1.1179056636873632, 0.3281559188227978, 1.024226113848027, 0.9375060882847304, 1.012682670264105, 0.9457365706467344, 0.9495613495313522, 0.959037055833379, 0.9399023863195193, 1.0058460436004508, 0.9430936948091205, 0.9355504200472924]|  1.2343233823776245|      1.00000000|[139, 48, 1, 13]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying linear partial model with 26 points | iterate success | actual_k=4
       5|[0.798061078339383, 0.8177099828399951, 0.7572020427152951, 0.7679746613273344, 0.82470869540652, 0.7617976993526601, 0.8005965816866397, 0.744019288976168, 0.7956627048932072, 0.7467103604123068, 1.1179056636873632, 0.3281559188227978, 1.024226113848027, 0.9375060882847304, 1.012682670264105, 0.9457365706467344, 0.9495613495313522, 0.959037055833379, 0.9399023863195193, 1.0058460436004508, 0.9430936948091205, 0.9355504200472924]|  1.2343233823776245|      0.50000000|[174, 60, 1, 16]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.6899549081275903, 0.7304734153487451, 0.6666133043529248, 0.6581160086400478, 0.7207924557137476, 0.621630360926635, 0.6606681097723206, 0.672717086010707, 0.7160221088287423, 0.6363976723100236, 1.1522748057849284, -0.0295951026676008, 1.026119528704074, 0.9239304980760885, 1.0223861369298444, 0.9158771248295414, 0.9274874897147354, 0.889344931800832, 0.929088132389302, 0.9930047192070066, 0.9179230156642152, 0.9211866997214335]|  1.1022895574569702|      1.00000000|[209, 72, 1, 19]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
       7|[0.6899549081275903, 0.7304734153487451, 0.6666133043529248, 0.6581160086400478, 0.7207924557137476, 0.621630360926635, 0.6606681097723206, 0.672717086010707, 0.7160221088287423, 0.6363976723100236, 1.1522748057849284, -0.0295951026676008, 1.026119528704074, 0.9239304980760885, 1.0223861369298444, 0.9158771248295414, 0.9274874897147354, 0.889344931800832, 0.929088132389302, 0.9930047192070066, 0.9179230156642152, 0.9211866997214335]|  1.1022895574569702|      0.50000000|[243, 84, 1, 22]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.6174393176071116, 0.548055485679041, 0.5370688770989237, 0.548932125482307, 0.5984200773909016, 0.5363883722563081, 0.5175636576665372, 0.5494127285436041, 0.6110550905096361, 0.5415877018204925, 1.1786952959744132, -0.3237261111032257, 1.0531434673958069, 0.8744924042573373, 0.9686142040270272, 0.884979631201557, 0.8723787202257817, 0.8638902167722611, 0.9281325198763908, 0.9910003878797164, 0.8583144835081722, 0.8632501315094285]|  0.9854949116706848|      1.00000000|[275, 96, 1, 25]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 23 points | iterate success | actual_k=4
       9|[0.6174393176071116, 0.548055485679041, 0.5370688770989237, 0.548932125482307, 0.5984200773909016, 0.5363883722563081, 0.5175636576665372, 0.5494127285436041, 0.6110550905096361, 0.5415877018204925, 1.1786952959744132, -0.3237261111032257, 1.0531434673958069, 0.8744924042573373, 0.9686142040270272, 0.884979631201557, 0.8723787202257817, 0.8638902167722611, 0.9281325198763908, 0.9910003878797164, 0.8583144835081722, 0.8632501315094285]|  0.9854949116706848|      0.50000000|[307, 108, 1, 28]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.6174393176071116, 0.548055485679041, 0.5370688770989237, 0.548932125482307, 0.5984200773909016, 0.5363883722563081, 0.5175636576665372, 0.5494127285436041, 0.6110550905096361, 0.5415877018204925, 1.1786952959744132, -0.3237261111032257, 1.0531434673958069, 0.8744924042573373, 0.9686142040270272, 0.884979631201557, 0.8723787202257817, 0.8638902167722611, 0.9281325198763908, 0.9910003878797164, 0.8583144835081722, 0.8632501315094285]|  0.9854949116706848|      0.25000000|[341, 120, 1, 31]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
      11|[0.5993518462709009, 0.5641857188376211, 0.5125984328981008, 0.4969952987352831, 0.4797064542999279, 0.5191298213028225, 0.5046083936473034, 0.4977347944818973, 0.5304692019540737, 0.5032290937974625, 1.242782495844192, -0.4221997364126772, 1.0224335155653494, 0.793942453339391, 0.9292057135627899, 0.8743351258170425, 0.9251042356129546, 0.868241289360288, 0.9024775281781382, 1.0205205525308667, 0.8078423001821518, 0.9236140134775049]|  0.9493573307991028|      0.50000000|[363, 128, 1, 33]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[0.5958960099868944, 0.3610875990900788, 0.5585759702441893, 0.3400059503623549, 0.4749759387335584, 0.6594509205066413, 0.4834108505727543, 0.5048872982429652, 0.4508924557297697, 0.253854405100556, 1.1700163697489543, -0.606429759881245, 1.0833822156049882, 0.6880869870029789, 0.9612316708431218, 1.0005214959829096, 0.8494360909212595, 0.7814538097304607, 0.85580770336771, 1.073200188597924, 0.7505246158824395, 0.9490281852165751]|  0.8956419229507446|      1.00000000|[395, 140, 1, 36]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | iterate success | actual_k=4
      13|[0.5958960099868944, 0.3610875990900788, 0.5585759702441893, 0.3400059503623549, 0.4749759387335584, 0.6594509205066413, 0.4834108505727543, 0.5048872982429652, 0.4508924557297697, 0.253854405100556, 1.1700163697489543, -0.606429759881245, 1.0833822156049882, 0.6880869870029789, 0.9612316708431218, 1.0005214959829096, 0.8494360909212595, 0.7814538097304607, 0.85580770336771, 1.073200188597924, 0.7505246158824395, 0.9490281852165751]|  0.8956419229507446|      0.50000000|[430, 152, 1, 39]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 25 points | exploitation failed, decreasing delta | actual_k=4
      14|[0.5537784556733185, 0.1950790047336488, 0.4257863108305517, 0.2565883727043805, 0.384806485050567, 0.4534857029078144, 0.5605667490644235, 0.3333484390332089, 0.4846693113614863, 0.0736794492486909, 1.1039836319688556, -0.8122469602045328, 1.0720413037924879, 0.6081728326480281, 0.9026937436993255, 0.9636988832402259, 0.7584644806174863, 0.8104765207597538, 0.8356849434462599, 1.1051473240347647, 0.6616046908746688, 0.9575130764662381]|  0.8216539621353149|      1.00000000|[462, 164, 1, 42]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | iterate success | actual_k=4
      15|[0.5537784556733185, 0.1950790047336488, 0.4257863108305517, 0.2565883727043805, 0.384806485050567, 0.4534857029078144, 0.5605667490644235, 0.3333484390332089, 0.4846693113614863, 0.0736794492486909, 1.1039836319688556, -0.8122469602045328, 1.0720413037924879, 0.6081728326480281, 0.9026937436993255, 0.9636988832402259, 0.7584644806174863, 0.8104765207597538, 0.8356849434462599, 1.1051473240347647, 0.6616046908746688, 0.9575130764662381]|  0.8216539621353149|      0.50000000|[495, 176, 1, 45]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      16|[0.5537784556733185, 0.1950790047336488, 0.4257863108305517, 0.2565883727043805, 0.384806485050567, 0.4534857029078144, 0.5605667490644235, 0.3333484390332089, 0.4846693113614863, 0.0736794492486909, 1.1039836319688556, -0.8122469602045328, 1.0720413037924879, 0.6081728326480281, 0.9026937436993255, 0.9636988832402259, 0.7584644806174863, 0.8104765207597538, 0.8356849434462599, 1.1051473240347647, 0.6616046908746688, 0.9575130764662381]|  0.8216539621353149|      0.25000000|[528, 188, 1, 48]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
      17|[0.4957996774975572, 0.1789898624579855, 0.4092191204698629, 0.2063691892668776, 0.385733601963797, 0.4097111531708065, 0.5614219474880316, 0.2407254656903506, 0.423818065118381, -0.0027400644754696, 1.0490733058542623, -0.9153632993111328, 1.0162657566058781, 0.6113584130764542, 0.9985414398637606, 0.9894272587640814, 0.710017974073074, 0.8140729074254248, 0.8095355337217021, 1.0619333976466305, 0.595247078327287, 0.9469750410739747]|  0.7901582717895508|      0.50000000|[550, 196, 1, 50]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      18|[0.4957996774975572, 0.1789898624579855, 0.4092191204698629, 0.2063691892668776, 0.385733601963797, 0.4097111531708065, 0.5614219474880316, 0.2407254656903506, 0.423818065118381, -0.0027400644754696, 1.0490733058542623, -0.9153632993111328, 1.0162657566058781, 0.6113584130764542, 0.9985414398637606, 0.9894272587640814, 0.710017974073074, 0.8140729074254248, 0.8095355337217021, 1.0619333976466305, 0.595247078327287, 0.9469750410739747]|  0.7901582717895508|      0.25000000|[584, 208, 1, 53]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      19|[0.4957996774975572, 0.1789898624579855, 0.4092191204698629, 0.2063691892668776, 0.385733601963797, 0.4097111531708065, 0.5614219474880316, 0.2407254656903506, 0.423818065118381, -0.0027400644754696, 1.0490733058542623, -0.9153632993111328, 1.0162657566058781, 0.6113584130764542, 0.9985414398637606, 0.9894272587640814, 0.710017974073074, 0.8140729074254248, 0.8095355337217021, 1.0619333976466305, 0.595247078327287, 0.9469750410739747]|  0.7901582717895508|      0.12500000|[617, 220, 1, 56]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[0.4499904120307733, 0.1677738097399871, 0.3979514753583863, 0.1777898725592549, 0.3586195146425409, 0.3913598980495861, 0.5109846043857036, 0.2295861377900017, 0.3964204669629628, -0.0385764006974097, 1.03903926847771, -0.977068502443382, 0.9920025576310094, 0.6516044552260569, 0.9987138213291871, 0.9899630071330834, 0.7055747475498315, 0.8041371555377225, 0.8031049868462566, 1.0688647074379138, 0.5812947762665996, 0.934221622472981]|  0.7709260582923889|      0.25000000|[640, 228, 1, 58]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      21|[0.3939869888069659, 0.1709843952645537, 0.3672083896629803, 0.0997523653899, 0.289419561007324, 0.3300158727637954, 0.4899138350761275, 0.1468475290049628, 0.3105359524549153, -0.0725322694318686, 1.0682731577846807, -1.0718015175888447, 0.9961529344394623, 0.7360854920695704, 0.9964294012672013, 0.9697089997247164, 0.6481327538619218, 0.7713658656050243, 0.7580688661424243, 1.0307735724994558, 0.5513189540411163, 0.8918207436007188]|  0.7370191812515259|      0.50000000|[662, 236, 1, 60]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
