k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[135, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.9112107961284446, 0.8780478518107917, 0.9417605072529613, 0.8956546854140202, 0.9266406787630501, 0.8725020265749787, 0.9496533569266878, 0.8996310480109747, 0.8248508355461707, 0.9343938774189409, 1.031576207151035, 0.6525988146143549, 1.0262179163558152, 1.0404969406913982, 1.0568656903132065, 0.9726947627393489, 1.0079891011320186, 0.9102130416479755, 0.9592192499730225, 0.9682334504414227, 1.0317793740042351, 1.0627534880884932]|  1.3840759992599487|      1.00000000|[177, 13, 0, 13]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | iterate success | actual_k=1
       3|[0.9112107961284446, 0.8780478518107917, 0.9417605072529613, 0.8956546854140202, 0.9266406787630501, 0.8725020265749787, 0.9496533569266878, 0.8996310480109747, 0.8248508355461707, 0.9343938774189409, 1.031576207151035, 0.6525988146143549, 1.0262179163558152, 1.0404969406913982, 1.0568656903132065, 0.9726947627393489, 1.0079891011320186, 0.9102130416479755, 0.9592192499730225, 0.9682334504414227, 1.0317793740042351, 1.0627534880884932]|  1.3840759992599487|      0.50000000|[310, 23, 0, 23]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.7997021085578813, 0.7717527944690906, 0.827674364687665, 0.781917230845327, 0.8147612542041441, 0.7590765443737978, 0.8317699229034714, 0.7896467600582837, 0.7141738953798001, 0.8216016100723529, 1.0677707983912434, 0.307466864148952, 1.01070777152337, 1.0299875828529341, 1.0445120142331583, 0.9615874948531736, 0.9836364275739938, 0.8705255656939087, 0.9372138713257863, 0.9587150829483609, 1.0195995329902163, 1.0578542644361972]|  1.2378066778182983|      1.00000000|[380, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 57 points | iterate success | actual_k=1
       5|[0.7997021085578813, 0.7717527944690906, 0.827674364687665, 0.781917230845327, 0.8147612542041441, 0.7590765443737978, 0.8317699229034714, 0.7896467600582837, 0.7141738953798001, 0.8216016100723529, 1.0677707983912434, 0.307466864148952, 1.01070777152337, 1.0299875828529341, 1.0445120142331583, 0.9615874948531736, 0.9836364275739938, 0.8705255656939087, 0.9372138713257863, 0.9587150829483609, 1.0195995329902163, 1.0578542644361972]|  1.2378066778182983|      0.50000000|[513, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.6416179318585467, 0.8826901867897143, 0.8006308472445272, 0.6874061151501322, 0.8123116642881257, 0.7391595989265882, 0.7912336097458588, 0.7132037680417604, 0.7988357619912954, 0.8636982623285523, 0.962257104485646, 0.043524676076465, 0.9978817582418817, 0.9542930470955162, 0.906773639752464, 0.922599305630143, 0.9845056838966253, 1.0147687726377306, 1.0494992981796716, 1.1305067630759715, 0.8928062197609656, 1.0532838008274146]|  1.1813979148864746|      1.00000000|[568, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | iterate success | actual_k=1
       7|[0.6416179318585467, 0.8826901867897143, 0.8006308472445272, 0.6874061151501322, 0.8123116642881257, 0.7391595989265882, 0.7912336097458588, 0.7132037680417604, 0.7988357619912954, 0.8636982623285523, 0.962257104485646, 0.043524676076465, 0.9978817582418817, 0.9542930470955162, 0.906773639752464, 0.922599305630143, 0.9845056838966253, 1.0147687726377306, 1.0494992981796716, 1.1305067630759715, 0.8928062197609656, 1.0532838008274146]|  1.1813979148864746|      0.50000000|[701, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 94 points | trying quadratic partial model with 107 points | trying quadratic partial model with 120 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5349718282671241, 0.7615939144883085, 0.680007595999555, 0.5760944980104465, 0.6966525184695569, 0.6238630552593081, 0.6755310946272687, 0.6007386058876077, 0.6831574944237302, 0.7449648355067021, 0.9845767546495297, -0.2908706452372066, 0.985445743320292, 0.9349877587640876, 0.8921336449945919, 0.9095757995938519, 0.9523847033082037, 0.9727778900295904, 1.0257393953483922, 1.1210758380929489, 0.8839648378245067, 1.044293351233861]|  1.0528674125671387|      1.00000000|[769, 57, 0, 57]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | iterate success | actual_k=1
       9|[0.5349718282671241, 0.7615939144883085, 0.680007595999555, 0.5760944980104465, 0.6966525184695569, 0.6238630552593081, 0.6755310946272687, 0.6007386058876077, 0.6831574944237302, 0.7449648355067021, 0.9845767546495297, -0.2908706452372066, 0.985445743320292, 0.9349877587640876, 0.8921336449945919, 0.9095757995938519, 0.9523847033082037, 0.9727778900295904, 1.0257393953483922, 1.1210758380929489, 0.8839648378245067, 1.044293351233861]|  1.0528674125671387|      0.50000000|[902, 67, 0, 67]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
