k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[817, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[1.0216561109497897, 0.0212405380877697, 0.0120111204303287, 0.021457780680053, 0.4333865387158294, 0.0225700941148735, 0.8020142007629116, 0.027110156186447, 0.218647751819851, 0.0195344612925906, 2.6931115366554144, 0.0164132530272773, 0.8042056000265684, 0.0182408658314686, 2.2675747194013307, 0.0277918683412957, 14.350820647290881, 0.0358078758709241, 12.157919642287554, 0.0325472129625525, 0.276537263206234, 0.0207168157250019, 0.2428916897817226, 0.0141964002514865, 1.1654019636568314, 0.021212295156522, 0.1742973379875643, 0.0248702020028552, 0.1178716821863751, 0.0222057847110258, 3.7444501546410174, 0.0228783815979895, 0.8358724897715483, 0.0184414021764178, 0.1619098032674577, 0.0186322005250415, 0.3878512242457341, 0.0213825662421085, 0.9166009176290314, 0.0153125817501312, 0.2646501104348419, 0.0214637534160979, 2.069003471006686, 0.0203165398111882, 1.9412919555017565, 0.0207259771840649, 1.4863385845267083, 0.0208998170286342, 0.4777415140076261, 0.0161912153282218, 0.495179656919343, 0.021630069921054, 0.3249198070136712, 0.0221351959816469, 0.8414726372776665, 0.0206816430894426, 0.460114669835769, 0.023671109197131, 0.4929542492696472, 0.0205084803924486, 0.9857279945131112, 0.012661457872925, -0.0158207593957114, 0.0229890327500988, 0.2670528496879756, 0.0187804995057032]|2424786.7500000000000000|      0.06250000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[1.0216561109497897, 0.0212405380877697, 0.0120111204303287, 0.021457780680053, 0.4333865387158294, 0.0225700941148735, 0.8020142007629116, 0.027110156186447, 0.218647751819851, 0.0195344612925906, 2.6931115366554144, 0.0164132530272773, 0.8042056000265684, 0.0182408658314686, 2.2675747194013307, 0.0277918683412957, 14.350820647290881, 0.0358078758709241, 12.157919642287554, 0.0325472129625525, 0.276537263206234, 0.0207168157250019, 0.2428916897817226, 0.0141964002514865, 1.1654019636568314, 0.021212295156522, 0.1742973379875643, 0.0248702020028552, 0.1178716821863751, 0.0222057847110258, 3.7444501546410174, 0.0228783815979895, 0.8358724897715483, 0.0184414021764178, 0.1619098032674577, 0.0186322005250415, 0.3878512242457341, 0.0213825662421085, 0.9166009176290314, 0.0153125817501312, 0.2646501104348419, 0.0214637534160979, 2.069003471006686, 0.0203165398111882, 1.9412919555017565, 0.0207259771840649, 1.4863385845267083, 0.0208998170286342, 0.4777415140076261, 0.0161912153282218, 0.495179656919343, 0.021630069921054, 0.3249198070136712, 0.0221351959816469, 0.8414726372776665, 0.0206816430894426, 0.460114669835769, 0.023671109197131, 0.4929542492696472, 0.0205084803924486, 0.9857279945131112, 0.012661457872925, -0.0158207593957114, 0.0229890327500988, 0.2670528496879756, 0.0187804995057032]|2424786.7500000000000000|      0.03125000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[1.02029261494548, 0.0221659690190466, 0.0066747322645557, 0.0212830624753423, 0.4338474942432132, 0.0228922513641559, 0.803523829775751, 0.0301768974030158, 0.2200546111285814, 0.02192401211859, 2.694487362118338, 0.0165656778821993, 0.8036286946681299, 0.0146439349853814, 2.2673668079209017, 0.0281617255034151, 14.351706195835707, 0.0507798469707183, 12.155434282292177, 0.0480031543921935, 0.2764949804800352, 0.0234161472817384, 0.2423372509397766, 0.0208729345861807, 1.161348154250905, 0.0229210490952541, 0.1706762198230969, 0.0262989297641631, 0.1186690612704202, 0.0237582298797308, 3.7398041461832077, 0.0277826215230207, 0.8317212110054659, 0.0174404580133431, 0.1612607669695557, 0.0165494942966566, 0.3888601933443748, 0.0204224948991364, 0.917781160630325, 0.0191337849308091, 0.2640486183283727, 0.0220161864266372, 2.0640745826548805, 0.0143726626117855, 1.9436468704904146, 0.0204369524438024, 1.4827353271695887, 0.0271193837053241, 0.4727759488163121, 0.0145277809125775, 0.4906184020886857, 0.0215443702528808, 0.3258782217474958, 0.0204594151577303, 0.8433249239867333, 0.0250720728641619, 0.4624765164411354, 0.025647833891312, 0.4968889563643555, 0.0204196414282259, 0.9841373571333933, 0.011573003859046, -0.0103266076629993, 0.0260066995142015, 0.2656485493073162, 0.0174480124298672]|1996766.5000000000000000|      0.06250000|[1199, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[1.02029261494548, 0.0221659690190466, 0.0066747322645557, 0.0212830624753423, 0.4338474942432132, 0.0228922513641559, 0.803523829775751, 0.0301768974030158, 0.2200546111285814, 0.02192401211859, 2.694487362118338, 0.0165656778821993, 0.8036286946681299, 0.0146439349853814, 2.2673668079209017, 0.0281617255034151, 14.351706195835707, 0.0507798469707183, 12.155434282292177, 0.0480031543921935, 0.2764949804800352, 0.0234161472817384, 0.2423372509397766, 0.0208729345861807, 1.161348154250905, 0.0229210490952541, 0.1706762198230969, 0.0262989297641631, 0.1186690612704202, 0.0237582298797308, 3.7398041461832077, 0.0277826215230207, 0.8317212110054659, 0.0174404580133431, 0.1612607669695557, 0.0165494942966566, 0.3888601933443748, 0.0204224948991364, 0.917781160630325, 0.0191337849308091, 0.2640486183283727, 0.0220161864266372, 2.0640745826548805, 0.0143726626117855, 1.9436468704904146, 0.0204369524438024, 1.4827353271695887, 0.0271193837053241, 0.4727759488163121, 0.0145277809125775, 0.4906184020886857, 0.0215443702528808, 0.3258782217474958, 0.0204594151577303, 0.8433249239867333, 0.0250720728641619, 0.4624765164411354, 0.025647833891312, 0.4968889563643555, 0.0204196414282259, 0.9841373571333933, 0.011573003859046, -0.0103266076629993, 0.0260066995142015, 0.2656485493073162, 0.0174480124298672]|1996766.5000000000000000|      0.03125000|[1362, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[1.020341904304426, 0.0288587344426716, 0.0113166357932628, 0.0208196363398206, 0.4358893469175629, 0.0277927750498974, 0.8071672049317028, 0.0219864047176872, 0.2222358249125131, 0.0197705245976384, 2.698687693210089, 0.0244658923097662, 0.8075261447786859, 0.0183628100193537, 2.2621668322766353, 0.0287059965231664, 14.35171269969952, 0.0543379262463462, 12.158330659268048, 0.0625852884221037, 0.2713568005067744, 0.0219839677662323, 0.2405505200679997, 0.0204322678916552, 1.1647245553256524, 0.0254232424080488, 0.1706642155773974, 0.0275358472170359, 0.1218353574719897, 0.022320473662357, 3.73644827957507, 0.0253225708003866, 0.8290214903351885, 0.0188873165534975, 0.1617858011600247, 0.0180800179095304, 0.3892996558597781, 0.0224333569530213, 0.9187180364161159, 0.0214909560349608, 0.2664552203992114, 0.0188606468530775, 2.0679327711321864, 0.0183279164378671, 1.9360488364970565, 0.0174575184896484, 1.4853048284822372, 0.0261367400670086, 0.4783080323174841, 0.0150372909083698, 0.4907772341548644, 0.0233768303281857, 0.3192992756463819, 0.01746810444795, 0.8426838964585405, 0.0295201336681362, 0.4648181221640131, 0.0239415585347616, 0.497882083907305, 0.023363076422673, 0.9812475610641689, 0.0125773775793576, -0.0039177482490997, 0.0291181448136386, 0.268186098539917, 0.0201191844219608]|1860520.2500000000000000|      0.06250000|[1471, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
