k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|8633.4943309079972096|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9413917425401624, -0.8349312011242551, -0.9552977187583039, -1.0764945389454579, -1.180137147698102, -1.1693870015778558, -0.9259734969109359, -0.8886037657797654, -0.8315511474886857, -1.0236384852320248, -0.8630363379016011, -0.9278160932497296, -0.8617921255637137, -0.8242517090709661, -1.0519005220035174, -0.9861819120540214, -1.086445520269231, -1.0777201320012955, -0.8045422249919947, -0.8408093419521074, -0.7067107654999591, -1.0231340020373638, -1.0695224374483516, -1.0038628664541935, -0.9565923978137695, -0.7885988288827959, -0.9642482362178573, -0.8962833804687976, -0.9514090456007621, -0.9791593011021065, -1.0111170281160098, -0.7737188566200288, -0.9599705912228458, -0.9413838528795846, -1.2277863916636105, -0.9291167153426569, -0.8926302096288908, -0.9572918058880153, -0.9741377982375229, -0.9295560499495978, -0.9695044852460242, -1.030431149140299, -1.2153946765174743, -0.682471668070741, -0.7328139586115402, -0.8452362178954412, -1.066848145029418, -1.404772627988588, -1.041615009642137, -1.008837337578062]|6654.5468750000000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-0.5301187030518877, -1.1182021804982818, -0.6789611879533282, -1.118730216669406, -1.1830620111176395, -0.9991737656330637, -1.1238326738083098, -0.4175238783884663, -0.4463178127128218, -1.0038960404816557, -0.6552954437871583, -0.7696455152621473, -0.3467068616823132, -0.7754933295572387, -1.0793169492895334, -1.2182105880588128, -1.4283471592606147, -1.0229509578029612, -0.5129643953813965, -0.6169236572344158, -0.7886676738707951, -0.5868959337412354, -1.535259177855826, -0.7175977224562584, -0.8978430251707213, -0.9666068740043281, -0.4877003502158982, -1.2112549572131646, -1.1345445669228016, -0.814696163347387, -0.9579512206290257, -0.1910710919060985, -0.5610127353670185, -0.8850718395790662, -1.2950228509725732, -0.8044587232212461, -1.062359386908739, -1.180171580275837, -1.0270361358397953, -0.9009249885481077, -0.8602178576286955, -0.8568792619471451, -1.770372284136049, -0.8943338672758112, 0.003365009603898, -0.9067933931231643, -0.9993789747654561, -1.5547793179570275, -1.2470338644339463, -0.7776006263344709]|5718.9443359375000000|      4.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[-0.5301187030518877, -1.1182021804982818, -0.6789611879533282, -1.118730216669406, -1.1830620111176395, -0.9991737656330637, -1.1238326738083098, -0.4175238783884663, -0.4463178127128218, -1.0038960404816557, -0.6552954437871583, -0.7696455152621473, -0.3467068616823132, -0.7754933295572387, -1.0793169492895334, -1.2182105880588128, -1.4283471592606147, -1.0229509578029612, -0.5129643953813965, -0.6169236572344158, -0.7886676738707951, -0.5868959337412354, -1.535259177855826, -0.7175977224562584, -0.8978430251707213, -0.9666068740043281, -0.4877003502158982, -1.2112549572131646, -1.1345445669228016, -0.814696163347387, -0.9579512206290257, -0.1910710919060985, -0.5610127353670185, -0.8850718395790662, -1.2950228509725732, -0.8044587232212461, -1.062359386908739, -1.180171580275837, -1.0270361358397953, -0.9009249885481077, -0.8602178576286955, -0.8568792619471451, -1.770372284136049, -0.8943338672758112, 0.003365009603898, -0.9067933931231643, -0.9993789747654561, -1.5547793179570275, -1.2470338644339463, -0.7776006263344709]|5718.9443359375000000|      2.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.2206930918842633, -1.210127837500297, -0.6606217504153798, -1.0451375304960815, -1.1526259794281708, -0.7491293237481087, -0.4709899572630213, -0.8928923465438994, -0.6909883490909263, -0.6356888510881398, -0.9120028935274904, -0.8082976870797408, -0.1761228339843487, -0.594945323424281, -0.9101859576855855, -1.3794263898445958, -1.5463012772727618, -0.6994000213388802, -0.300811025132643, -0.1888335285283557, -0.573374330375942, -0.5403961096090273, -1.3291430460095184, -0.2996895660376769, -1.1622685435452, -0.7405475516370749, -0.4545683597651382, -0.4632614533888991, -1.2073595898705443, -0.9324632753538387, -1.0596659671440516, -0.1031638110069444, -0.5490686579815006, -0.5736904753148749, -0.9516182009313777, -0.8099605944410709, -1.0492288909139054, -1.2509474981810254, -1.1516415004226417, -0.3270439186642371, -1.1181353632618647, -0.8863329964735294, -1.1030818964583677, -0.8471070211452738, 0.102713578533723, -1.2189892579760562, -0.5476649444131765, -1.5166253063743005, -1.1653023631427506, -1.0313878231960079]|4467.8437500000000000|      4.00000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[-0.2206930918842633, -1.210127837500297, -0.6606217504153798, -1.0451375304960815, -1.1526259794281708, -0.7491293237481087, -0.4709899572630213, -0.8928923465438994, -0.6909883490909263, -0.6356888510881398, -0.9120028935274904, -0.8082976870797408, -0.1761228339843487, -0.594945323424281, -0.9101859576855855, -1.3794263898445958, -1.5463012772727618, -0.6994000213388802, -0.300811025132643, -0.1888335285283557, -0.573374330375942, -0.5403961096090273, -1.3291430460095184, -0.2996895660376769, -1.1622685435452, -0.7405475516370749, -0.4545683597651382, -0.4632614533888991, -1.2073595898705443, -0.9324632753538387, -1.0596659671440516, -0.1031638110069444, -0.5490686579815006, -0.5736904753148749, -0.9516182009313777, -0.8099605944410709, -1.0492288909139054, -1.2509474981810254, -1.1516415004226417, -0.3270439186642371, -1.1181353632618647, -0.8863329964735294, -1.1030818964583677, -0.8471070211452738, 0.102713578533723, -1.2189892579760562, -0.5476649444131765, -1.5166253063743005, -1.1653023631427506, -1.0313878231960079]|4467.8437500000000000|      2.00000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.0880006722847398, -0.7490498461142101, -0.6048236625524513, -1.2483573250325732, -1.1850830610324767, -0.8792182209782035, -0.4187011743503861, -0.6975030495819168, -0.6491792558993421, -0.9144299385623966, -1.2048137772558936, -0.3256113782569446, -0.2527006903325926, -0.3548402950262709, -0.9993050920804164, -0.986325487811089, -1.9002975876453516, -0.4022614462087467, -0.0556467494921376, -0.3479015230217997, -1.196160141707573, -0.250006939916931, -1.48661998947719, -0.2161823985841528, -0.4715340852887457, -0.3182903331214489, 0.0236867291524054, -0.0676939482789494, -1.1237427608886752, -0.9361336271409975, -0.7880539057258431, -0.2403623393238885, -0.462948528395434, -0.4330568930322646, -0.8772556215660626, -0.9905443540816907, -1.301281360673093, -0.8859655919226919, -0.8422410700513887, -0.2085697984437258, -0.6960854232513296, -0.888191513140459, -0.5855637188730478, -0.8870474008922086, 0.1179773442535147, -0.9928340209679776, -0.2481110736452831, -1.3810758810286052, -1.0132834647470452, -0.8918058216550184]|2818.3386230468750000|      4.00000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[0.0880006722847398, -0.7490498461142101, -0.6048236625524513, -1.2483573250325732, -1.1850830610324767, -0.8792182209782035, -0.4187011743503861, -0.6975030495819168, -0.6491792558993421, -0.9144299385623966, -1.2048137772558936, -0.3256113782569446, -0.2527006903325926, -0.3548402950262709, -0.9993050920804164, -0.986325487811089, -1.9002975876453516, -0.4022614462087467, -0.0556467494921376, -0.3479015230217997, -1.196160141707573, -0.250006939916931, -1.48661998947719, -0.2161823985841528, -0.4715340852887457, -0.3182903331214489, 0.0236867291524054, -0.0676939482789494, -1.1237427608886752, -0.9361336271409975, -0.7880539057258431, -0.2403623393238885, -0.462948528395434, -0.4330568930322646, -0.8772556215660626, -0.9905443540816907, -1.301281360673093, -0.8859655919226919, -0.8422410700513887, -0.2085697984437258, -0.6960854232513296, -0.888191513140459, -0.5855637188730478, -0.8870474008922086, 0.1179773442535147, -0.9928340209679776, -0.2481110736452831, -1.3810758810286052, -1.0132834647470452, -0.8918058216550184]|2818.3386230468750000|      2.00000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.348977034516418, -0.9713995704323699, -0.4753749581196355, -1.4002138144873706, -0.4466157994066007, -0.4668046622919557, -0.2882275263141624, -0.714583321382132, -0.729057902347391, -0.762587472127414, -1.0444450939794423, -0.0468400003054588, 0.0306644121727808, -0.2202770151656843, -0.686863198399057, -1.4812586476365555, -2.2618649575914973, -0.5255934575056789, 0.2903185672568786, -0.3898692006207889, -1.0780298664390402, -0.0952179695186553, -1.1762101395323543, -0.6649392446755134, -0.6069511974639971, -0.0758999305465034, 0.1973326394510158, 0.4654147069128876, -1.1079196483602642, -0.6065997896080925, -0.8342339888420183, -0.1159576057659237, -0.5557076466072955, -0.9149172041047398, -0.5758338787323452, -0.4191223733979177, -1.3956082759787236, -0.4627064282194511, -0.6047244641486125, -0.1498607174896176, -0.566248687771433, -1.12349264154367, -0.7505060324187761, -0.5152636724655856, 0.111332717214975, -1.04108361268526, -0.4320041568891828, -1.3259155241738347, -0.8267028246136315, -0.4475900167025054]|2312.7290039062500000|      4.00000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[0.348977034516418, -0.9713995704323699, -0.4753749581196355, -1.4002138144873706, -0.4466157994066007, -0.4668046622919557, -0.2882275263141624, -0.714583321382132, -0.729057902347391, -0.762587472127414, -1.0444450939794423, -0.0468400003054588, 0.0306644121727808, -0.2202770151656843, -0.686863198399057, -1.4812586476365555, -2.2618649575914973, -0.5255934575056789, 0.2903185672568786, -0.3898692006207889, -1.0780298664390402, -0.0952179695186553, -1.1762101395323543, -0.6649392446755134, -0.6069511974639971, -0.0758999305465034, 0.1973326394510158, 0.4654147069128876, -1.1079196483602642, -0.6065997896080925, -0.8342339888420183, -0.1159576057659237, -0.5557076466072955, -0.9149172041047398, -0.5758338787323452, -0.4191223733979177, -1.3956082759787236, -0.4627064282194511, -0.6047244641486125, -0.1498607174896176, -0.566248687771433, -1.12349264154367, -0.7505060324187761, -0.5152636724655856, 0.111332717214975, -1.04108361268526, -0.4320041568891828, -1.3259155241738347, -0.8267028246136315, -0.4475900167025054]|2312.7290039062500000|      2.00000000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.348977034516418, -0.9713995704323699, -0.4753749581196355, -1.4002138144873706, -0.4466157994066007, -0.4668046622919557, -0.2882275263141624, -0.714583321382132, -0.729057902347391, -0.762587472127414, -1.0444450939794423, -0.0468400003054588, 0.0306644121727808, -0.2202770151656843, -0.686863198399057, -1.4812586476365555, -2.2618649575914973, -0.5255934575056789, 0.2903185672568786, -0.3898692006207889, -1.0780298664390402, -0.0952179695186553, -1.1762101395323543, -0.6649392446755134, -0.6069511974639971, -0.0758999305465034, 0.1973326394510158, 0.4654147069128876, -1.1079196483602642, -0.6065997896080925, -0.8342339888420183, -0.1159576057659237, -0.5557076466072955, -0.9149172041047398, -0.5758338787323452, -0.4191223733979177, -1.3956082759787236, -0.4627064282194511, -0.6047244641486125, -0.1498607174896176, -0.566248687771433, -1.12349264154367, -0.7505060324187761, -0.5152636724655856, 0.111332717214975, -1.04108361268526, -0.4320041568891828, -1.3259155241738347, -0.8267028246136315, -0.4475900167025054]|2312.7290039062500000|      1.00000000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
