k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.200565726810171, -0.9420477637317792, -1.1651872009081783, -0.8636926177726381, -1.1281204183966884, -0.8396738605434373, -0.8407454311135694, -0.8161691125788905, -1.0218708535647794, -1.0036443260759693, -1.0725849326102124, -1.1382863738204176, -0.9672869871566325, -0.8561373162807191, -1.0580195759593087, -1.0812734174816347, -0.9708360572108361, -0.811977272187037, -0.6506084082835811, -0.7914054129599315, -0.921739991655129, -1.0034329597263756, -1.051724194894701, -0.9220873624920534, -0.9305646758601424, -0.9756703963278792, -0.7053871348864845, -1.2082982522267345, -1.1114457083594684, -1.096809897362693, -1.0817075825772813, -0.8751475039948222, -0.7641513347991161, -1.0005256322641947, -0.8367540744424876, -0.9654735420620705, -0.8058674901479457, -0.8977011595680998, -0.8885833998779326, -1.0056281284594222, -0.8416024271464598, -1.0287726915815596, -0.7477846845383171, -0.9009503588003014, -0.8152210440479171, -1.0312452099970755, -0.9186914369534038, -0.7391101999189646, -1.0297787352429768, -1.0473252503295194]|108717.3203125000000000|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-1.200565726810171, -0.9420477637317792, -1.1651872009081783, -0.8636926177726381, -1.1281204183966884, -0.8396738605434373, -0.8407454311135694, -0.8161691125788905, -1.0218708535647794, -1.0036443260759693, -1.0725849326102124, -1.1382863738204176, -0.9672869871566325, -0.8561373162807191, -1.0580195759593087, -1.0812734174816347, -0.9708360572108361, -0.811977272187037, -0.6506084082835811, -0.7914054129599315, -0.921739991655129, -1.0034329597263756, -1.051724194894701, -0.9220873624920534, -0.9305646758601424, -0.9756703963278792, -0.7053871348864845, -1.2082982522267345, -1.1114457083594684, -1.096809897362693, -1.0817075825772813, -0.8751475039948222, -0.7641513347991161, -1.0005256322641947, -0.8367540744424876, -0.9654735420620705, -0.8058674901479457, -0.8977011595680998, -0.8885833998779326, -1.0056281284594222, -0.8416024271464598, -1.0287726915815596, -0.7477846845383171, -0.9009503588003014, -0.8152210440479171, -1.0312452099970755, -0.9186914369534038, -0.7391101999189646, -1.0297787352429768, -1.0473252503295194]|108717.3203125000000000|      1.00000000|[274, 40, 0, 5]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[-1.0867134230312625, -0.4587322031392249, -1.1400131739921338, -0.7905813429465129, -1.1744991612650948, -0.8492206637011106, -0.8517387634033939, -0.638389345230824, -0.9253418250881887, -0.9017945164347724, -1.0106791974771783, -1.146772186576391, -0.8652225801425796, -0.8102585123301012, -0.8661391003517598, -1.0816249491146068, -1.0819295319270381, -0.9995024883633468, -0.6092511341181929, -0.6377159640362973, -0.6083387930000468, -1.0002093573589508, -1.0676929584640322, -0.8403809333634359, -0.9710472981695084, -0.8134060523739609, -0.5494629824784765, -1.0498289609149203, -1.0792430705650053, -1.2620685552754052, -0.9417899966438791, -0.8181394726658714, -0.4940589063500162, -0.9288562819323025, -0.7910951237530669, -0.9709172170426311, -0.7156718725583083, -0.8672202762923296, -0.6451730062372704, -0.8331254883290099, -0.7595332001936896, -0.9929190294172839, -0.8968096106805873, -1.0887046546037977, -0.6894261189702503, -0.7785280682400748, -0.8298688622242525, -0.7579582908029702, -0.9977439640368536, -1.0115549558902395]|57238.2421875000000000|      2.00000000|[437, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
       4|[-1.0867134230312625, -0.4587322031392249, -1.1400131739921338, -0.7905813429465129, -1.1744991612650948, -0.8492206637011106, -0.8517387634033939, -0.638389345230824, -0.9253418250881887, -0.9017945164347724, -1.0106791974771783, -1.146772186576391, -0.8652225801425796, -0.8102585123301012, -0.8661391003517598, -1.0816249491146068, -1.0819295319270381, -0.9995024883633468, -0.6092511341181929, -0.6377159640362973, -0.6083387930000468, -1.0002093573589508, -1.0676929584640322, -0.8403809333634359, -0.9710472981695084, -0.8134060523739609, -0.5494629824784765, -1.0498289609149203, -1.0792430705650053, -1.2620685552754052, -0.9417899966438791, -0.8181394726658714, -0.4940589063500162, -0.9288562819323025, -0.7910951237530669, -0.9709172170426311, -0.7156718725583083, -0.8672202762923296, -0.6451730062372704, -0.8331254883290099, -0.7595332001936896, -0.9929190294172839, -0.8968096106805873, -1.0887046546037977, -0.6894261189702503, -0.7785280682400748, -0.8298688622242525, -0.7579582908029702, -0.9977439640368536, -1.0115549558902395]|57238.2421875000000000|      1.00000000|[599, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-1.315469209787874, -0.3124894351500257, -0.8889369255498707, -0.7868709126151614, -1.2109937059439966, -0.6480810916659439, -0.7835433316333908, -0.2272026821155705, -0.8286599544971134, -0.9690866661920069, -0.7532928575053819, -0.988663219040856, -0.7649548681428946, -0.6953124570273737, -0.6602343084612311, -1.1335063845087758, -0.9770384784898576, -1.047073880849583, -0.4213115870177044, -0.564658254152755, -0.5485143037113226, -0.8787433579549998, -1.1369074197929967, -0.9366416082683177, -1.0389366963978777, -0.666131305228562, -0.3134037052237884, -0.8914783898300469, -0.909728810664441, -1.142365474388354, -0.8776462228839016, -0.8109818498627476, -0.5621430699576351, -0.8250473947242125, -0.8403088346811888, -1.0317576160928144, -0.6354024508668477, -0.7263164925204225, -0.3270812854054819, -0.6536414868336631, -0.8531982631944085, -0.9596478699259995, -0.8535076808198248, -1.0814922889563563, -0.6131147990990404, -0.821356437672882, -0.8610377924990974, -0.888689926631941, -0.8762807077496291, -1.0210282305634282]|35933.9062500000000000|      2.00000000|[764, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | iterate success | actual_k=8
       6|[-1.315469209787874, -0.3124894351500257, -0.8889369255498707, -0.7868709126151614, -1.2109937059439966, -0.6480810916659439, -0.7835433316333908, -0.2272026821155705, -0.8286599544971134, -0.9690866661920069, -0.7532928575053819, -0.988663219040856, -0.7649548681428946, -0.6953124570273737, -0.6602343084612311, -1.1335063845087758, -0.9770384784898576, -1.047073880849583, -0.4213115870177044, -0.564658254152755, -0.5485143037113226, -0.8787433579549998, -1.1369074197929967, -0.9366416082683177, -1.0389366963978777, -0.666131305228562, -0.3134037052237884, -0.8914783898300469, -0.909728810664441, -1.142365474388354, -0.8776462228839016, -0.8109818498627476, -0.5621430699576351, -0.8250473947242125, -0.8403088346811888, -1.0317576160928144, -0.6354024508668477, -0.7263164925204225, -0.3270812854054819, -0.6536414868336631, -0.8531982631944085, -0.9596478699259995, -0.8535076808198248, -1.0814922889563563, -0.6131147990990404, -0.821356437672882, -0.8610377924990974, -0.888689926631941, -0.8762807077496291, -1.0210282305634282]|35933.9062500000000000|      1.00000000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[-1.2537267967518575, -0.2237671756597241, -0.8364039378748572, -0.977877941421747, -1.2965913442284576, -0.6663867726339663, -0.3328915740840963, -0.1949123098144181, -0.8163191703413972, -0.8738042916073773, -0.7417255635192909, -0.9040024516107308, -0.6150585818657703, -0.3435846188962939, -0.8747266900697377, -1.2276887026072654, -0.9728186831425889, -0.9522301254508786, -0.3604898916255848, -0.5009703521560364, -0.496599774687856, -0.9479013780460379, -1.1422227756576653, -0.8508255568334224, -0.9340873621705259, -0.5040446714802315, -0.3692441705651147, -0.8296834279347618, -0.7752678305363108, -1.2501691437993172, -0.8189634199348951, -0.5786346577745797, -0.3012155456578018, -0.7241869200875551, -0.730071343200175, -1.0214796195071751, -0.6635464024586729, -0.7327445757832487, -0.2964539804577895, -0.3794235222645391, -0.7869606612009323, -0.9219099962795647, -1.073012854639257, -0.9419655050355296, -0.7036218577818403, -0.6137112746453051, -0.683297476833194, -1.0285701758457055, -0.9439890504433182, -0.9276192329730454]|22846.6308593750000000|      2.00000000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | iterate success | actual_k=8
       8|[-1.2537267967518575, -0.2237671756597241, -0.8364039378748572, -0.977877941421747, -1.2965913442284576, -0.6663867726339663, -0.3328915740840963, -0.1949123098144181, -0.8163191703413972, -0.8738042916073773, -0.7417255635192909, -0.9040024516107308, -0.6150585818657703, -0.3435846188962939, -0.8747266900697377, -1.2276887026072654, -0.9728186831425889, -0.9522301254508786, -0.3604898916255848, -0.5009703521560364, -0.496599774687856, -0.9479013780460379, -1.1422227756576653, -0.8508255568334224, -0.9340873621705259, -0.5040446714802315, -0.3692441705651147, -0.8296834279347618, -0.7752678305363108, -1.2501691437993172, -0.8189634199348951, -0.5786346577745797, -0.3012155456578018, -0.7241869200875551, -0.730071343200175, -1.0214796195071751, -0.6635464024586729, -0.7327445757832487, -0.2964539804577895, -0.3794235222645391, -0.7869606612009323, -0.9219099962795647, -1.073012854639257, -0.9419655050355296, -0.7036218577818403, -0.6137112746453051, -0.683297476833194, -1.0285701758457055, -0.9439890504433182, -0.9276192329730454]|22846.6308593750000000|      1.00000000|[1252, 184, 0, 23]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-1.3208828560010184, -0.2242290282594741, -0.8316074317149473, -0.7181550278319402, -1.4311240053130736, -0.6613415108365411, -0.3733257810593218, -0.0955718803103896, -0.5432361471389158, -0.8119608298881497, -0.8807194018994281, -0.7185465193859095, -0.7423338982987409, -0.3059098063314688, -0.3753355968084117, -1.181914080232652, -0.8631387394843552, -0.903434758587551, -0.3833143849638957, -0.377476976692064, -0.5880048404587483, -0.7966803100572918, -1.1804824418541007, -0.8877166948861185, -0.8866943642875084, -0.3751439513408134, -0.2342422641500568, -0.5555967350008517, -0.9128580531706941, -1.2384323816271539, -0.791658379924864, -0.3484837074205421, -0.1905786456657696, -0.7367916875465971, -0.5747758314925445, -1.0577516474635382, -0.5025406498870367, -0.5940659754314159, -0.0478670857122985, -0.3746892981580425, -0.7444126414818139, -0.9255841768847626, -1.1389370348672196, -0.8640370799063215, -0.4735162486565931, -0.5916671089085209, -0.5115644615635696, -1.0011962909410679, -1.0288445531827393, -0.9233674408694788]|13111.3750000000000000|      2.00000000|[1415, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
      10|[-1.3208828560010184, -0.2242290282594741, -0.8316074317149473, -0.7181550278319402, -1.4311240053130736, -0.6613415108365411, -0.3733257810593218, -0.0955718803103896, -0.5432361471389158, -0.8119608298881497, -0.8807194018994281, -0.7185465193859095, -0.7423338982987409, -0.3059098063314688, -0.3753355968084117, -1.181914080232652, -0.8631387394843552, -0.903434758587551, -0.3833143849638957, -0.377476976692064, -0.5880048404587483, -0.7966803100572918, -1.1804824418541007, -0.8877166948861185, -0.8866943642875084, -0.3751439513408134, -0.2342422641500568, -0.5555967350008517, -0.9128580531706941, -1.2384323816271539, -0.791658379924864, -0.3484837074205421, -0.1905786456657696, -0.7367916875465971, -0.5747758314925445, -1.0577516474635382, -0.5025406498870367, -0.5940659754314159, -0.0478670857122985, -0.3746892981580425, -0.7444126414818139, -0.9255841768847626, -1.1389370348672196, -0.8640370799063215, -0.4735162486565931, -0.5916671089085209, -0.5115644615635696, -1.0011962909410679, -1.0288445531827393, -0.9233674408694788]|13111.3750000000000000|      1.00000000|[1578, 232, 0, 29]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
