k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3029044157522342, 1.0998324528637706, 0.2879805972871071, 1.24119681023553, 1.0193536211213992, 1.7671820192355032, 1.3680394325609289, 0.8189535049142843]| 78.7586059570312500|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[0.3029044157522342, 1.0998324528637706, 0.2879805972871071, 1.24119681023553, 1.0193536211213992, 1.7671820192355032, 1.3680394325609289, 0.8189535049142843]| 78.7586059570312500|      1.00000000|[58, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.3029044157522342, 1.0998324528637706, 0.2879805972871071, 1.24119681023553, 1.0193536211213992, 1.7671820192355032, 1.3680394325609289, 0.8189535049142843]| 78.7586059570312500|      0.50000000|[87, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.3029044157522342, 1.0998324528637706, 0.2879805972871071, 1.24119681023553, 1.0193536211213992, 1.7671820192355032, 1.3680394325609289, 0.8189535049142843]| 78.7586059570312500|      0.25000000|[115, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.2328140520221111, 1.0396584057732183, 0.2010996786029974, 1.20405486211068, 1.0604773362168822, 1.606157591609322, 1.404668575261229, 0.9457481668542351]| 68.3926773071289062|      0.50000000|[144, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[0.2328140520221111, 1.0396584057732183, 0.2010996786029974, 1.20405486211068, 1.0604773362168822, 1.606157591609322, 1.404668575261229, 0.9457481668542351]| 68.3926773071289062|      0.25000000|[172, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.2673155686635841, 1.0308879361253596, 0.0407679853022549, 1.154813276330204, 1.1531649707255724, 1.7482349064914364, 1.3390650708564813, 0.9411702000977984]| 65.6015625000000000|      0.50000000|[200, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[0.2673155686635841, 1.0308879361253596, 0.0407679853022549, 1.154813276330204, 1.1531649707255724, 1.7482349064914364, 1.3390650708564813, 0.9411702000977984]| 65.6015625000000000|      0.25000000|[228, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.2208387103905189, 0.9628810558501416, 0.2100748537387549, 1.0995828239919767, 1.114665365643815, 1.7226608953342961, 1.2233421744644493, 1.033212086907882]| 57.3162422180175781|      0.50000000|[257, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[0.2208387103905189, 0.9628810558501416, 0.2100748537387549, 1.0995828239919767, 1.114665365643815, 1.7226608953342961, 1.2233421744644493, 1.033212086907882]| 57.3162422180175781|      0.25000000|[285, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.2208387103905189, 0.9628810558501416, 0.2100748537387549, 1.0995828239919767, 1.114665365643815, 1.7226608953342961, 1.2233421744644493, 1.033212086907882]| 57.3162422180175781|      0.12500000|[314, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.1740269653176554, 0.959617724422058, 0.1587722050297236, 1.1349851218950293, 1.0584656378930155, 1.7534534344329678, 1.241766472876834, 1.104568110440932]| 55.4142189025878906|      0.25000000|[342, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[0.1740269653176554, 0.959617724422058, 0.1587722050297236, 1.1349851218950293, 1.0584656378930155, 1.7534534344329678, 1.241766472876834, 1.104568110440932]| 55.4142189025878906|      0.12500000|[370, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.1182953933963736, 0.8953569263882548, 0.1440435969912331, 1.0761376312155158, 1.0281472051692404, 1.7568024135398408, 1.2397326295738322, 1.0431268935686293]| 53.3908805847167969|      0.25000000|[398, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[0.1182953933963736, 0.8953569263882548, 0.1440435969912331, 1.0761376312155158, 1.0281472051692404, 1.7568024135398408, 1.2397326295738322, 1.0431268935686293]| 53.3908805847167969|      0.12500000|[426, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.0591519501145662, 0.8860854841765808, 0.1444581360609072, 1.0589684352494224, 1.0735996200002202, 1.8485172115077166, 1.2059700296522082, 1.0317822468310092]| 50.2600898742675781|      0.25000000|[454, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[0.0591519501145662, 0.8860854841765808, 0.1444581360609072, 1.0589684352494224, 1.0735996200002202, 1.8485172115077166, 1.2059700296522082, 1.0317822468310092]| 50.2600898742675781|      0.12500000|[482, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.0309145637909888, 0.8264745781526328, 0.1684705881767788, 1.0953782757487418, 1.0739588520863328, 1.8614113995623003, 1.1940707044778232, 1.1269869341207102]| 47.6447410583496094|      0.25000000|[510, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[0.0309145637909888, 0.8264745781526328, 0.1684705881767788, 1.0953782757487418, 1.0739588520863328, 1.8614113995623003, 1.1940707044778232, 1.1269869341207102]| 47.6447410583496094|      0.12500000|[538, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.0309145637909888, 0.8264745781526328, 0.1684705881767788, 1.0953782757487418, 1.0739588520863328, 1.8614113995623003, 1.1940707044778232, 1.1269869341207102]| 47.6447410583496094|      0.06250000|[566, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.0153600608009082, 0.8332589614213851, 0.1583216364885202, 1.0760249933984736, 1.083432851365047, 1.8898352773397629, 1.1967525641263184, 1.0797020215070763]| 45.7660446166992188|      0.12500000|[594, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[-0.0866926502876151, 0.843848176347124, 0.1580199886350998, 1.0297772420249491, 1.0591785003057683, 1.9271700803563783, 1.2195993164833452, 1.0583705416394114]| 44.9071235656738281|      0.25000000|[622, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[-0.0866926502876151, 0.843848176347124, 0.1580199886350998, 1.0297772420249491, 1.0591785003057683, 1.9271700803563783, 1.2195993164833452, 1.0583705416394114]| 44.9071235656738281|      0.12500000|[651, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-0.1290471082403415, 0.7831330727946709, 0.140384272332902, 1.0503247836018317, 1.0853456244588524, 1.9195490992769935, 1.2830189699472483, 1.1265372927227915]| 40.7184371948242188|      0.25000000|[679, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[-0.1290471082403415, 0.7831330727946709, 0.140384272332902, 1.0503247836018317, 1.0853456244588524, 1.9195490992769935, 1.2830189699472483, 1.1265372927227915]| 40.7184371948242188|      0.12500000|[707, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-0.2027890422823096, 0.778856148816822, 0.1416138205649385, 1.029098860784171, 1.1387322159024205, 1.95826531844552, 1.354489563901918, 1.1104232018759457]| 38.5288696289062500|      0.25000000|[735, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[-0.2027890422823096, 0.778856148816822, 0.1416138205649385, 1.029098860784171, 1.1387322159024205, 1.95826531844552, 1.354489563901918, 1.1104232018759457]| 38.5288696289062500|      0.12500000|[764, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-0.2027890422823096, 0.778856148816822, 0.1416138205649385, 1.029098860784171, 1.1387322159024205, 1.95826531844552, 1.354489563901918, 1.1104232018759457]| 38.5288696289062500|      0.06250000|[792, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[-0.2169218851596963, 0.7750510790450575, 0.1500415497905486, 1.040701362420313, 1.1304804835009326, 2.0091110271958796, 1.3537748592774677, 1.1392763047154295]| 37.3347969055175781|      0.12500000|[820, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[-0.2967472203075767, 0.7485949285258883, 0.1304498196228897, 0.9678930820809561, 1.1765314601309003, 2.0048925474704697, 1.3767365667657385, 1.1250503298541252]| 36.1023139953613281|      0.25000000|[848, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      31|[-0.2967472203075767, 0.7485949285258883, 0.1304498196228897, 0.9678930820809561, 1.1765314601309003, 2.0048925474704697, 1.3767365667657385, 1.1250503298541252]| 36.1023139953613281|      0.12500000|[876, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.2967472203075767, 0.7485949285258883, 0.1304498196228897, 0.9678930820809561, 1.1765314601309003, 2.0048925474704697, 1.3767365667657385, 1.1250503298541252]| 36.1023139953613281|      0.06250000|[905, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[-0.3103867274560107, 0.7520615713010872, 0.1223302499408873, 0.983455378203128, 1.1645901709759299, 2.0444402301310114, 1.3776022569658828, 1.1661930175419488]| 33.1763992309570312|      0.12500000|[933, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[-0.3103867274560107, 0.7520615713010872, 0.1223302499408873, 0.983455378203128, 1.1645901709759299, 2.0444402301310114, 1.3776022569658828, 1.1661930175419488]| 33.1763992309570312|      0.06250000|[961, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[-0.3329988286668938, 0.7196310824020322, 0.1045233706551049, 0.9684168399647107, 1.1599586075929755, 2.047614224853038, 1.3587269145714358, 1.2037717284562006]| 31.8107738494873047|      0.12500000|[989, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      36|[-0.3329988286668938, 0.7196310824020322, 0.1045233706551049, 0.9684168399647107, 1.1599586075929755, 2.047614224853038, 1.3587269145714358, 1.2037717284562006]| 31.8107738494873047|      0.06250000|[1017, 72, 0, 72]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[-0.3559573532271286, 0.7283266630630785, 0.0958048660653347, 0.9390616994391756, 1.1505100064865148, 2.0912658712834187, 1.3559364865148138, 1.1847118847596383]| 30.8878135681152344|      0.12500000|[1045, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      38|[-0.3559573532271286, 0.7283266630630785, 0.0958048660653347, 0.9390616994391756, 1.1505100064865148, 2.0912658712834187, 1.3559364865148138, 1.1847118847596383]| 30.8878135681152344|      0.06250000|[1073, 76, 0, 76]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[-0.3543620756011756, 0.6924440417939751, 0.0906859932953121, 0.9487180796437892, 1.165097691987073, 2.114734321469283, 1.3444022562082751, 1.2247129703937636]| 30.0137634277343750|      0.12500000|[1101, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      40|[-0.3543620756011756, 0.6924440417939751, 0.0906859932953121, 0.9487180796437892, 1.165097691987073, 2.114734321469283, 1.3444022562082751, 1.2247129703937636]| 30.0137634277343750|      0.06250000|[1129, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
