k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0864125988396351, -0.0569918987778238, 1.8254047960601008, -0.0821460393999124, 0.0325380111070157, 2.1053314647026387, 0.3556705010625441, -0.0079342531660221, 2.232233150316475, 0.8151204626163349, -0.0708062151237787, 2.151926776013732, 0.1765226044233906, 0.1543734325517069, 2.3213827782853955, 2.6345690353028397, -0.0078261220983623, 2.25104584592607, 0.7774008565869748, 0.1161611416958564, 2.281451881164826, 2.4294010316405816, 0.0669939408645057, 2.545973395786198, 14.342429383759994, 0.1090934148385851, 2.476574066454784, 12.044063466462806, 0.0433784663034712, 2.7141836716801007, 0.2343326741765617, -0.0526718130505499, 2.742590200400115, 0.3490911601481815, 0.1263497283973043, 2.9369505186161042, 1.148279089421619, -0.0349638789665449, 3.098432904542139, 0.3531229236474352, 0.0253549288472513, 3.093724326284659, 0.161098518305797, -0.0650537563771504, 3.352212063289927, 3.6661929169716503, 0.1261151357799135, 3.550689548272379, 0.8714567828856891, -0.0725143134335588, 3.712188773603635, 0.1572055152323555, -0.1460182934261616, 3.5994459609873117, 0.3680688296983868, 0.0813448795622496, 3.9107932197782356, 1.106819067461629, -0.0673629033297793, 3.8830915040264578, 0.3323149649788257, -0.0026181963710192, 4.029278851264683, 2.0509066265287177, -0.0433968363718151, 4.188423480492605, 1.9366695022386007, 0.1615775102914766, 4.33864272658761, 1.7036347763076538, -0.0630640282907622, 4.566011384492438, 0.5567352635182479, 0.159331487849203, 4.825150342330349, 0.7574178280047332, 0.1533802393269901, 4.797494658274152, 0.2279872695755616, -0.0025014320804284, 4.709362501134549, 0.8137452274089675, 0.2460048644620399, 4.726216259060809, 0.53134748351344, 0.0504722292556251, 5.29918664334423, 0.5821055220930491, -0.0192059566407407, 5.547187406300666, 0.8415544721007462, 0.2437683065614445, 2.562050866809263, -0.0554520501960085, -0.0662053463778408, 3.8391523602165303, 0.2563697154529765, -0.0293189351003658, 5.202245950151745]|1418344.3750000000000000|      2.00000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[1.2328075543815407, 0.0832389937674846, 2.0318646146009094, -0.014455229582154, 0.2414790535951588, 2.2764397503661504, 0.1467689567821903, -0.2634216090420903, 1.8142737284038657, 0.6657232279111975, -0.135985941142317, 2.299818970903524, 0.3469641963402119, 0.4322442625828889, 2.553154003979296, 2.592545068484206, -0.0435328666638342, 2.59418099050126, 0.8536829277110599, 0.1625837378430207, 2.178759037479743, 2.2254504688122334, -0.3679841106761715, 2.3401747988720127, 14.271804185374837, 0.3195234132441144, 2.1093697552145607, 11.893858098269062, -0.1314807140265587, 2.529308364302718, -0.2081715684308102, -0.1930971778032555, 2.840205354453518, 0.377150567047574, -0.0584005588668942, 2.834690106366905, 1.0364997180012945, -0.1923153231230811, 3.2778530786402333, 0.1238309792420573, -0.1856296032120295, 3.0345386166210977, 0.334375064746725, -0.0637192239344327, 3.3746219197996963, 3.55283027921593, 0.2158076123413014, 3.6173868715600412, 0.9831839989663316, 0.0236282938605399, 3.370233263793605, 0.6793094334928256, -0.0590044415196721, 3.6418820216920884, 0.2128354184869503, 0.1991513857844644, 4.146202032565173, 1.3058974497795433, -0.0664067231313665, 4.138450358715678, 0.2729178480392224, 0.3707367372029757, 4.285933177760018, 2.0897617172035163, -0.1405795288750933, 4.144548235384834, 1.8154949449221767, 0.3137371486510518, 4.3605682380765325, 1.8337455544144383, -0.2648217136199231, 4.502478221516364, 0.7193588149977894, 0.3078588814622908, 4.673792147275806, 0.5267586969745108, -0.0035979034565085, 4.526986295374762, 0.3172170066328837, -0.0873258102658455, 4.410391066341506, 0.9144743103859347, 0.6843095261575665, 4.8132070001354155, 0.8360831951761292, -0.0416194229779352, 5.30073244612625, 0.6411773490625226, 0.0609653427315521, 5.388599974681426, 0.5842608103973126, 0.664437667047233, 2.7845411404560885, -0.3287401794912635, -0.1990473364802917, 3.5024612986611823, 0.288701414567334, -0.0065227138297388, 4.972354672209832]|411032.0625000000000000|      4.00000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.905628429861655, -0.1263459051125946, 2.186600920257915, 0.1590345369042396, 0.5597675678883691, 3.037089547180437, -0.7208442189512235, 0.4059301225932285, 1.9264238087082255, 0.7827382436772243, 0.2874789421241579, 2.507942639511863, 0.18173079477761, -0.2470276877481052, 2.8372528561576416, 2.830391989867372, 0.3031722321969509, 2.8612826024736533, 0.3896306071150399, 0.2153518971659876, 1.9263351988307862, 2.31031197115528, -0.6455191974018722, 2.9010315373235236, 13.808162724008003, 0.0997841545547801, 1.5596569997056438, 12.47630364845026, -0.7785771332529693, 3.1027101168954077, 0.0278686782893377, -0.4566301456829301, 2.8808111566449024, 0.2912449372155684, -0.3268739336684855, 3.089046395295347, 1.87776034384281, -0.4188007222713734, 3.603538726463059, 0.0472161181843706, 0.5330432600541412, 3.1577338163195736, 0.5639700791664418, -0.714597550663522, 2.4470996520746393, 3.062321511401626, 0.3312158409519306, 4.286635612384293, 0.3814259082620678, -0.4046633923391171, 3.7988401961756626, 0.5212848278213289, -0.1145086429559636, 3.4390731358792097, -0.3153321807296418, 0.4282718494021168, 3.673885522860572, 1.0101560751460081, 0.279209125132478, 4.344338107853842, 0.4614544329330322, 0.2675133577168113, 4.520394630382633, 1.816646521014712, 0.021277453375778, 4.403550044457713, 2.144355971828994, -0.1689732743545226, 4.434699013789863, 1.3380412758687887, -0.7058373277156464, 4.422548910269677, 1.4245211588153832, 0.5846723587668796, 4.8444812301126525, 0.2938031008445947, 0.2983586436269178, 4.835244268421666, 0.4219829809015311, -0.2737734101337724, 4.908915160233094, 0.9240968666356508, 0.7705839747396732, 5.260209644023569, 1.0019026194073295, 0.4243640835909304, 5.284122607189389, 0.6737245564608575, -0.2094062535312479, 4.771550247500058, 0.8600938810311352, 0.6508444310889343, 2.5592771214736687, -0.0938653513119725, 0.7153779139212879, 4.298100204539442, -0.1487377147085479, 0.4610790549354157, 4.793291440972874]|85160.9453125000000000|      8.00000000|[94, 14, 0, 7]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | iterate success | actual_k=2
       4|[0.905628429861655, -0.1263459051125946, 2.186600920257915, 0.1590345369042396, 0.5597675678883691, 3.037089547180437, -0.7208442189512235, 0.4059301225932285, 1.9264238087082255, 0.7827382436772243, 0.2874789421241579, 2.507942639511863, 0.18173079477761, -0.2470276877481052, 2.8372528561576416, 2.830391989867372, 0.3031722321969509, 2.8612826024736533, 0.3896306071150399, 0.2153518971659876, 1.9263351988307862, 2.31031197115528, -0.6455191974018722, 2.9010315373235236, 13.808162724008003, 0.0997841545547801, 1.5596569997056438, 12.47630364845026, -0.7785771332529693, 3.1027101168954077, 0.0278686782893377, -0.4566301456829301, 2.8808111566449024, 0.2912449372155684, -0.3268739336684855, 3.089046395295347, 1.87776034384281, -0.4188007222713734, 3.603538726463059, 0.0472161181843706, 0.5330432600541412, 3.1577338163195736, 0.5639700791664418, -0.714597550663522, 2.4470996520746393, 3.062321511401626, 0.3312158409519306, 4.286635612384293, 0.3814259082620678, -0.4046633923391171, 3.7988401961756626, 0.5212848278213289, -0.1145086429559636, 3.4390731358792097, -0.3153321807296418, 0.4282718494021168, 3.673885522860572, 1.0101560751460081, 0.279209125132478, 4.344338107853842, 0.4614544329330322, 0.2675133577168113, 4.520394630382633, 1.816646521014712, 0.021277453375778, 4.403550044457713, 2.144355971828994, -0.1689732743545226, 4.434699013789863, 1.3380412758687887, -0.7058373277156464, 4.422548910269677, 1.4245211588153832, 0.5846723587668796, 4.8444812301126525, 0.2938031008445947, 0.2983586436269178, 4.835244268421666, 0.4219829809015311, -0.2737734101337724, 4.908915160233094, 0.9240968666356508, 0.7705839747396732, 5.260209644023569, 1.0019026194073295, 0.4243640835909304, 5.284122607189389, 0.6737245564608575, -0.2094062535312479, 4.771550247500058, 0.8600938810311352, 0.6508444310889343, 2.5592771214736687, -0.0938653513119725, 0.7153779139212879, 4.298100204539442, -0.1487377147085479, 0.4610790549354157, 4.793291440972874]|85160.9453125000000000|      4.00000000|[209, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.905628429861655, -0.1263459051125946, 2.186600920257915, 0.1590345369042396, 0.5597675678883691, 3.037089547180437, -0.7208442189512235, 0.4059301225932285, 1.9264238087082255, 0.7827382436772243, 0.2874789421241579, 2.507942639511863, 0.18173079477761, -0.2470276877481052, 2.8372528561576416, 2.830391989867372, 0.3031722321969509, 2.8612826024736533, 0.3896306071150399, 0.2153518971659876, 1.9263351988307862, 2.31031197115528, -0.6455191974018722, 2.9010315373235236, 13.808162724008003, 0.0997841545547801, 1.5596569997056438, 12.47630364845026, -0.7785771332529693, 3.1027101168954077, 0.0278686782893377, -0.4566301456829301, 2.8808111566449024, 0.2912449372155684, -0.3268739336684855, 3.089046395295347, 1.87776034384281, -0.4188007222713734, 3.603538726463059, 0.0472161181843706, 0.5330432600541412, 3.1577338163195736, 0.5639700791664418, -0.714597550663522, 2.4470996520746393, 3.062321511401626, 0.3312158409519306, 4.286635612384293, 0.3814259082620678, -0.4046633923391171, 3.7988401961756626, 0.5212848278213289, -0.1145086429559636, 3.4390731358792097, -0.3153321807296418, 0.4282718494021168, 3.673885522860572, 1.0101560751460081, 0.279209125132478, 4.344338107853842, 0.4614544329330322, 0.2675133577168113, 4.520394630382633, 1.816646521014712, 0.021277453375778, 4.403550044457713, 2.144355971828994, -0.1689732743545226, 4.434699013789863, 1.3380412758687887, -0.7058373277156464, 4.422548910269677, 1.4245211588153832, 0.5846723587668796, 4.8444812301126525, 0.2938031008445947, 0.2983586436269178, 4.835244268421666, 0.4219829809015311, -0.2737734101337724, 4.908915160233094, 0.9240968666356508, 0.7705839747396732, 5.260209644023569, 1.0019026194073295, 0.4243640835909304, 5.284122607189389, 0.6737245564608575, -0.2094062535312479, 4.771550247500058, 0.8600938810311352, 0.6508444310889343, 2.5592771214736687, -0.0938653513119725, 0.7153779139212879, 4.298100204539442, -0.1487377147085479, 0.4610790549354157, 4.793291440972874]|85160.9453125000000000|      2.00000000|[323, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.984712164418873, 0.1497582867499633, 2.1437832054868435, 0.0738183171882033, 0.3209944383880051, 3.2261836220678046, -0.7937830705693316, 0.148218039323778, 1.8402128845317824, 0.9407773868986866, 0.3337831054656712, 2.5534111139426305, 0.1804308640002123, -0.0985792813933442, 3.0262487826568742, 2.6400898949632174, 0.6167927648295204, 2.4105349310396984, 0.6106303353249434, 0.264225876660238, 2.062235798535072, 1.978496871768412, -0.5546304769589849, 2.890875896217868, 13.627175953202165, 0.3856388296839835, 1.713335005267034, 12.573743698451649, -1.220285618666715, 3.172181313540948, 0.194759621711855, -0.4261827999056786, 2.9479217927854204, -0.1854342189027909, -0.0598626239500971, 2.855927102596714, 1.4777028269431711, -0.6009509785262728, 3.985731151122251, 0.0871147271127117, 0.2872259308473464, 3.162193039198262, 0.509232750409708, -0.9098743005614041, 2.287910332357151, 2.928583300680511, 0.2503870699101081, 4.301592956944272, 0.3463259399068264, -0.6426127829603479, 4.263033429338381, 0.4626163685399638, -0.1397410956943257, 3.425629501049145, -0.226689533924789, 0.4004870153273957, 3.563367069280312, 0.7497014872901581, 0.6011706737017942, 4.587823427101959, 0.203332998103378, 0.1787895034782654, 4.7018955325943645, 1.8792159769448071, -0.2242702338184095, 4.21332839603042, 1.9594699803276792, -0.4692594192876618, 4.462913100672572, 1.1063227448556876, -0.9167862068897291, 4.545065876179952, 1.326584426287891, 0.5060793585856753, 4.8219093345923865, 0.1237183564195825, 0.2467540447210436, 4.91713503264629, 0.5742423140244703, -0.2719826411857005, 4.521421160450384, 0.7971694427641544, 0.9660867111606221, 5.141519200417198, 0.8681020059734641, 0.7766697799879871, 5.322865597012558, 0.7559829410932765, -0.2406081023519432, 4.911826879474413, 0.8740642615531681, 0.4829128823618251, 2.2438202221212364, 0.2051237168921973, 0.6849262911649169, 4.3471705029847545, -0.56358648276241, 0.7061582655055149, 4.838488029264669]|64931.4570312500000000|      4.00000000|[361, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
       7|[0.984712164418873, 0.1497582867499633, 2.1437832054868435, 0.0738183171882033, 0.3209944383880051, 3.2261836220678046, -0.7937830705693316, 0.148218039323778, 1.8402128845317824, 0.9407773868986866, 0.3337831054656712, 2.5534111139426305, 0.1804308640002123, -0.0985792813933442, 3.0262487826568742, 2.6400898949632174, 0.6167927648295204, 2.4105349310396984, 0.6106303353249434, 0.264225876660238, 2.062235798535072, 1.978496871768412, -0.5546304769589849, 2.890875896217868, 13.627175953202165, 0.3856388296839835, 1.713335005267034, 12.573743698451649, -1.220285618666715, 3.172181313540948, 0.194759621711855, -0.4261827999056786, 2.9479217927854204, -0.1854342189027909, -0.0598626239500971, 2.855927102596714, 1.4777028269431711, -0.6009509785262728, 3.985731151122251, 0.0871147271127117, 0.2872259308473464, 3.162193039198262, 0.509232750409708, -0.9098743005614041, 2.287910332357151, 2.928583300680511, 0.2503870699101081, 4.301592956944272, 0.3463259399068264, -0.6426127829603479, 4.263033429338381, 0.4626163685399638, -0.1397410956943257, 3.425629501049145, -0.226689533924789, 0.4004870153273957, 3.563367069280312, 0.7497014872901581, 0.6011706737017942, 4.587823427101959, 0.203332998103378, 0.1787895034782654, 4.7018955325943645, 1.8792159769448071, -0.2242702338184095, 4.21332839603042, 1.9594699803276792, -0.4692594192876618, 4.462913100672572, 1.1063227448556876, -0.9167862068897291, 4.545065876179952, 1.326584426287891, 0.5060793585856753, 4.8219093345923865, 0.1237183564195825, 0.2467540447210436, 4.91713503264629, 0.5742423140244703, -0.2719826411857005, 4.521421160450384, 0.7971694427641544, 0.9660867111606221, 5.141519200417198, 0.8681020059734641, 0.7766697799879871, 5.322865597012558, 0.7559829410932765, -0.2406081023519432, 4.911826879474413, 0.8740642615531681, 0.4829128823618251, 2.2438202221212364, 0.2051237168921973, 0.6849262911649169, 4.3471705029847545, -0.56358648276241, 0.7061582655055149, 4.838488029264669]|64931.4570312500000000|      2.00000000|[485, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.984712164418873, 0.1497582867499633, 2.1437832054868435, 0.0738183171882033, 0.3209944383880051, 3.2261836220678046, -0.7937830705693316, 0.148218039323778, 1.8402128845317824, 0.9407773868986866, 0.3337831054656712, 2.5534111139426305, 0.1804308640002123, -0.0985792813933442, 3.0262487826568742, 2.6400898949632174, 0.6167927648295204, 2.4105349310396984, 0.6106303353249434, 0.264225876660238, 2.062235798535072, 1.978496871768412, -0.5546304769589849, 2.890875896217868, 13.627175953202165, 0.3856388296839835, 1.713335005267034, 12.573743698451649, -1.220285618666715, 3.172181313540948, 0.194759621711855, -0.4261827999056786, 2.9479217927854204, -0.1854342189027909, -0.0598626239500971, 2.855927102596714, 1.4777028269431711, -0.6009509785262728, 3.985731151122251, 0.0871147271127117, 0.2872259308473464, 3.162193039198262, 0.509232750409708, -0.9098743005614041, 2.287910332357151, 2.928583300680511, 0.2503870699101081, 4.301592956944272, 0.3463259399068264, -0.6426127829603479, 4.263033429338381, 0.4626163685399638, -0.1397410956943257, 3.425629501049145, -0.226689533924789, 0.4004870153273957, 3.563367069280312, 0.7497014872901581, 0.6011706737017942, 4.587823427101959, 0.203332998103378, 0.1787895034782654, 4.7018955325943645, 1.8792159769448071, -0.2242702338184095, 4.21332839603042, 1.9594699803276792, -0.4692594192876618, 4.462913100672572, 1.1063227448556876, -0.9167862068897291, 4.545065876179952, 1.326584426287891, 0.5060793585856753, 4.8219093345923865, 0.1237183564195825, 0.2467540447210436, 4.91713503264629, 0.5742423140244703, -0.2719826411857005, 4.521421160450384, 0.7971694427641544, 0.9660867111606221, 5.141519200417198, 0.8681020059734641, 0.7766697799879871, 5.322865597012558, 0.7559829410932765, -0.2406081023519432, 4.911826879474413, 0.8740642615531681, 0.4829128823618251, 2.2438202221212364, 0.2051237168921973, 0.6849262911649169, 4.3471705029847545, -0.56358648276241, 0.7061582655055149, 4.838488029264669]|64931.4570312500000000|      1.00000000|[602, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.0076010066048733, 0.3915503638004612, 2.1115744239845387, 0.1236436974137045, 0.2396438671945433, 3.335438432664529, -0.7647204348078743, 0.2341886732647593, 1.9604538684440391, 0.9409834339811536, 0.4321864822826379, 2.5466241029873573, 0.4163270546651496, -0.1114689925451223, 2.855031126282586, 2.471578041220578, 0.5578636260920083, 2.3927865540412827, 0.4705872439022152, 0.2759438215112159, 1.9755688930023914, 2.1378091195905915, -0.5089505597578666, 2.9478533671404787, 13.677224190731074, 0.4273113220060337, 1.4892136374274187, 12.491202984013164, -1.3253826216599898, 3.116959121769525, 0.0347515905664775, -0.70760217935699, 2.962381575992882, -0.1694122858771525, -0.182742277967702, 2.945659054407168, 1.4848811999663107, -0.3883608150956528, 4.002977256505987, 0.0226302440989766, 0.1230282933115493, 3.1551612364819053, 0.5703726043641737, -0.9703847119710943, 2.205356405138171, 3.0441234835176085, 0.2505855641488141, 4.28806136523882, 0.372655913874778, -0.6121037794882052, 4.148846050522925, 0.4422659830453901, -0.0996292445342412, 3.4835423284023865, -0.2487248936555062, 0.3746150053048116, 3.738481518723317, 0.7287328911353734, 0.5580772559616091, 4.651145765233777, 0.2034784591484833, 0.2873284267506647, 4.9746509661841785, 1.6397327774116572, -0.2529928305859284, 4.255027377972113, 1.9627813304430461, -0.5371126860662934, 4.5277228378817025, 1.124692549616125, -0.9165487466499815, 4.541387199596373, 1.4958913947330252, 0.3309697454532248, 4.862665402323648, 0.1918032358349838, 0.3154177863186837, 5.028484816726431, 0.6902912047449694, -0.246240741487, 4.454646111422532, 0.8575926573121601, 0.9715915010911195, 5.120326487649786, 0.8485344125337765, 0.8838777573272457, 5.357979624948413, 0.7367210317014199, -0.2754099910625205, 4.979344766558722, 0.9577238928815227, 0.4547216188081847, 2.181311049013958, 0.3273206656259691, 0.8314599015918854, 4.302722517390104, -0.6433773249941473, 0.6391812046393857, 4.775981710207913]|46778.6132812500000000|      2.00000000|[628, 98, 0, 49]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.8800599742689883, 0.5481028731527381, 2.1154053553037007, 0.2222065110349477, 0.2352222596033564, 3.6678080014611707, -0.7264732949232692, 0.4800068543114495, 2.094408108190473, 0.6980174304640412, 0.5490258650143507, 2.6341316737034783, 0.0538003434028386, -0.0912942431535534, 2.4324877356218133, 2.5395921302722493, 0.5454790776932047, 2.5519583090334814, 0.3704085058180082, 0.4532463855174199, 1.7731703815895388, 1.9456385526707136, -0.5872095337138795, 3.030140422711209, 13.63068030289932, 0.3743603876650042, 1.433098869233075, 12.729462957514068, -1.4587047251532839, 2.8031784126698884, 0.4501920385514628, -1.0968764846939956, 2.6100193498199475, -0.1109478009011255, -0.3431608096703553, 3.067230661041483, 1.5675822378163784, -0.9149292496647408, 4.155907776465223, -0.0787149861002962, 0.3796732529208102, 3.061949086232121, 0.8175143263774121, -0.9025870785129928, 2.234055439636254, 2.8749290258822606, 0.5812836614283359, 4.167164179942139, 0.0763924772657785, -0.6315314059728301, 3.9372127763064073, 0.4194291436761683, -0.4110269976897369, 3.4333459822295955, -0.4670010192324906, 0.1902803094718873, 3.9152494290318076, 0.7107736954757504, 0.4287276285743584, 4.732219647289256, 0.0878236300034182, 0.3433484521827352, 5.068241474544012, 1.400872936710298, -0.5764365361120106, 4.2970895827591296, 1.946879841016602, -0.7124637994095984, 4.167747725514727, 1.2662000453388802, -0.8279497447836707, 4.7379991941627315, 1.6231681003979208, 0.207049488624892, 4.739001625204153, 0.2356043654236906, 0.469134395110715, 5.249540664868385, 0.6745925489595557, 0.1190068138909765, 4.451574716064667, 1.1050849922188946, 0.716006200143534, 4.956264422723248, 0.6377644513066618, 1.0849864782525398, 5.082796975214457, 0.2210745498681201, -0.409425601499275, 4.943961405378981, 1.0654493641265257, 0.6364248538717883, 2.2366550749002125, 0.0048770114798086, 0.895212929678254, 4.418351112918915, -0.8322058429445792, 0.3951794883574986, 4.643143410679299]|31167.8164062500000000|      4.00000000|[680, 106, 0, 53]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | iterate success | actual_k=2
