k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[116, 0, 1, 3]                                                             |  | used linear model with 116 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[232, 0, 2, 6]                                                             |  | used linear model with 116 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[348, 0, 3, 9]                                                             |  | used linear model with 116 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[464, 0, 4, 12]                                                            |  | used linear model with 116 points | iterate failure | actual_k=0
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[580, 0, 5, 15]                                                            |  | used linear model with 116 points | iterate failure | actual_k=0
       6|[1.0231786835790782, 0.0196491668716384, 1.8897998041504958, 0.0142713200500354, 0.0174439337315094, 2.002849973498373, 0.4319780747119804, 0.0207448802405155, 2.1188178893461083, 0.8007646793730405, 0.0233924840336286, 2.1635775928433945, 0.220454042950929, 0.0173466604376313, 2.217552200074282, 2.6924765842410947, 0.0180470529428767, 2.27827717906799, 0.8076411781896197, 0.0191559465122041, 2.3906131537369824, 2.2718801167762037, 0.0203727997859431, 2.487744599224494, 14.352292351412949, 0.0422490791167421, 2.556514596004383, 12.163984728801088, 0.0283664011077807, 2.7105627914568267, 0.2762064505357779, 0.0219541906423916, 2.9406727985061636, 0.2440269701869317, 0.019721224898574, 2.968962044405331, 1.1678778672117156, 0.0208478323372086, 3.131903389747377, 0.1747850820049933, 0.0178317368419492, 3.227157030210259, 0.1160342841617832, 0.0227515560590512, 3.2586694951470543, 3.748598594680717, 0.0219038764678187, 3.383580358327113, 0.8354647353235009, 0.0189024269455391, 3.6728489300823837, 0.1568618901530927, 0.0220042531331419, 3.7163874498293166, 0.392407679384999, 0.0168300574141759, 3.8308574790948557, 0.9206317631305797, 0.0217099732757341, 3.960085018610503, 0.2564966021971826, 0.0208355541310425, 4.049292179508877, 2.070249273431286, 0.0204373261904376, 4.17351378007172, 1.9431245752894868, 0.0185159188110787, 4.430283480584911, 1.485663328264743, 0.020887417802075, 4.559586432108344, 0.4837062029894197, 0.0188208750012183, 4.6004365117563655, 0.4924386795481597, 0.0206282319563257, 4.704408659590717, 0.3272668551795784, 0.0210162040419072, 4.802399153038106, 0.8367756440539381, 0.0192011342975213, 4.967417433144442, 0.461186780131931, 0.0202640553889956, 5.392190919622302, 0.4918466792359482, 0.0221555245094803, 5.419058818338136, 0.986230841741884, 0.018679253988996, 2.587429300758458, -0.0170360677592532, 0.0220071286794552, 3.8661487543358675, 0.2680377022111426, 0.0167662926765602, 5.195547728258898]|2768258.6090098996646702|      0.06250000|[696, 0, 6, 18]                                                            |  | used linear model with 116 points | iterate success | actual_k=0
       7|[1.0313947576018736, 0.0136924046963272, 1.896042629864723, 0.0134174581092802, 0.0169112035394813, 1.9990300474030003, 0.4208863431876221, 0.0189037858759606, 2.1151519519421016, 0.7958493054703454, 0.0321972242491419, 2.162252189557651, 0.2210211803455068, 0.0186174942550397, 2.2144251856717183, 2.6854720062384576, 0.0196081498318158, 2.2713889480605483, 0.8086720662783698, 0.0186510647954279, 2.3839764895212294, 2.280144280515537, 0.0215320785223526, 2.4822212862248088, 14.346760960523726, 0.0484250095442898, 2.552258610312548, 12.156590362161598, 0.0586697005470059, 2.7057647974909846, 0.279324177892609, 0.0216368127488706, 2.938615828493621, 0.2475098232476587, 0.015990018535432, 2.9757864731738555, 1.1605255698958203, 0.0319492714963788, 3.120540848002506, 0.1736871639498275, 0.0227400562407527, 3.233624308026933, 0.1187453962198996, 0.0281276836115207, 3.2632459931903686, 3.7525905121142737, 0.0262445938528402, 3.3737964622216574, 0.8272773318210563, 0.0212190499358331, 3.669615058967609, 0.1539289704052642, 0.0275145764111157, 3.7088374261464128, 0.3876568138326989, 0.019840299732831, 3.829614983039574, 0.913184824985136, 0.01670140200362, 3.955224608795354, 0.2519573606574835, 0.0208681426468745, 4.040010410676799, 2.059973253813523, 0.0231224243734532, 4.168959979470791, 1.9344320572028821, 0.0250089154699739, 4.4284595233200506, 1.4843992344310555, 0.0289863094188021, 4.56231580666186, 0.4835854273378512, 0.0090898296346143, 4.596650616148713, 0.4871996518383995, 0.0170289632001824, 4.695247700247344, 0.3239085291470457, 0.0123875838831035, 4.808646370078196, 0.832372406909004, 0.0270690952854858, 4.97002639658672, 0.4555554725507284, 0.0167962150196198, 5.386485306553492, 0.4961831530131221, 0.0318100626353294, 5.411034692348316, 0.9832250109141726, 0.0217322735145434, 2.590692555784039, -0.0154416660766117, 0.0222911951699858, 3.869929290998437, 0.2684853846981491, 0.0153031187984302, 5.199922311794121]|2269813.5221919384784997|      0.12500000|[812, 0, 7, 21]                                                            |  | used linear model with 116 points | iterate success | actual_k=0
       8|[1.0313947576018736, 0.0136924046963272, 1.896042629864723, 0.0134174581092802, 0.0169112035394813, 1.9990300474030003, 0.4208863431876221, 0.0189037858759606, 2.1151519519421016, 0.7958493054703454, 0.0321972242491419, 2.162252189557651, 0.2210211803455068, 0.0186174942550397, 2.2144251856717183, 2.6854720062384576, 0.0196081498318158, 2.2713889480605483, 0.8086720662783698, 0.0186510647954279, 2.3839764895212294, 2.280144280515537, 0.0215320785223526, 2.4822212862248088, 14.346760960523726, 0.0484250095442898, 2.552258610312548, 12.156590362161598, 0.0586697005470059, 2.7057647974909846, 0.279324177892609, 0.0216368127488706, 2.938615828493621, 0.2475098232476587, 0.015990018535432, 2.9757864731738555, 1.1605255698958203, 0.0319492714963788, 3.120540848002506, 0.1736871639498275, 0.0227400562407527, 3.233624308026933, 0.1187453962198996, 0.0281276836115207, 3.2632459931903686, 3.7525905121142737, 0.0262445938528402, 3.3737964622216574, 0.8272773318210563, 0.0212190499358331, 3.669615058967609, 0.1539289704052642, 0.0275145764111157, 3.7088374261464128, 0.3876568138326989, 0.019840299732831, 3.829614983039574, 0.913184824985136, 0.01670140200362, 3.955224608795354, 0.2519573606574835, 0.0208681426468745, 4.040010410676799, 2.059973253813523, 0.0231224243734532, 4.168959979470791, 1.9344320572028821, 0.0250089154699739, 4.4284595233200506, 1.4843992344310555, 0.0289863094188021, 4.56231580666186, 0.4835854273378512, 0.0090898296346143, 4.596650616148713, 0.4871996518383995, 0.0170289632001824, 4.695247700247344, 0.3239085291470457, 0.0123875838831035, 4.808646370078196, 0.832372406909004, 0.0270690952854858, 4.97002639658672, 0.4555554725507284, 0.0167962150196198, 5.386485306553492, 0.4961831530131221, 0.0318100626353294, 5.411034692348316, 0.9832250109141726, 0.0217322735145434, 2.590692555784039, -0.0154416660766117, 0.0222911951699858, 3.869929290998437, 0.2684853846981491, 0.0153031187984302, 5.199922311794121]|2269813.5221919384784997|      0.06250000|[928, 0, 8, 24]                                                            |  | used linear model with 116 points | iterate failure | actual_k=0
       9|[1.0308722184558923, 0.0267234404696102, 1.8907111485599672, 0.0140489127505791, 0.0132035990717679, 2.0003573523380513, 0.4180019197467347, 0.0217647166148648, 2.1257834260688515, 0.792941129256028, 0.0215425198820179, 2.162533347822919, 0.222812632945208, 0.0261497118103276, 2.2167124336870243, 2.6705674663620536, 0.0293321533040695, 2.272721783838758, 0.8079529887587191, 0.0250757346267258, 2.382754420447627, 2.271253796536484, 0.0176001322789772, 2.474570267936378, 14.351273373382789, 0.0722148927703898, 2.5455570579551514, 12.15801918418022, 0.0629225097920647, 2.71689441100442, 0.2745301555965107, 0.0046551302901292, 2.9368336159755652, 0.2304176223004433, 0.0131842945097516, 2.9763594416178236, 1.163516659898987, 0.0370398028122316, 3.1083794353976044, 0.1770226389755725, 0.0304220412611773, 3.233446568099795, 0.1162513918002981, 0.0212443645341139, 3.2588953729578267, 3.7525159524488525, 0.02736851513574, 3.3775656121252267, 0.8217435014560441, 0.0181725272524687, 3.6666542990745183, 0.1580990731775151, 0.0345956645648588, 3.7088596447386086, 0.3840917804865869, 0.0162258934441454, 3.8223846266612957, 0.905809900270209, 0.0207197609993795, 3.956655889271428, 0.2511626275868281, 0.0181167861130321, 4.031524932382963, 2.063283339003534, 0.0257304682002399, 4.167936358541726, 1.9318166319901409, 0.0267290849392498, 4.433060731558584, 1.4796076908886209, 0.0256740454332793, 4.559801197233759, 0.4844146194304089, 0.0075208450095037, 4.592840409448661, 0.4853599181754084, 0.0132402372412593, 4.695986519127633, 0.3321852419952278, 0.0010021631177073, 4.8100551113978245, 0.8271151041654111, 0.0341052525141177, 4.970689448683711, 0.4531122829485896, 0.0138237344767171, 5.389541090134912, 0.4896244457105807, 0.0345731695695649, 5.417828684939286, 0.9764688011130843, 0.0199463525986948, 2.5982696575932938, -0.0060298124182906, 0.0175974992481404, 3.87066201665855, 0.2684770050513115, 0.0195497962952336, 5.204624495825276]|1942884.2526325176004320|      0.12500000|[1044, 0, 9, 27]                                                           |  | used linear model with 116 points | iterate success | actual_k=0
      10|[1.0308722184558923, 0.0267234404696102, 1.8907111485599672, 0.0140489127505791, 0.0132035990717679, 2.0003573523380513, 0.4180019197467347, 0.0217647166148648, 2.1257834260688515, 0.792941129256028, 0.0215425198820179, 2.162533347822919, 0.222812632945208, 0.0261497118103276, 2.2167124336870243, 2.6705674663620536, 0.0293321533040695, 2.272721783838758, 0.8079529887587191, 0.0250757346267258, 2.382754420447627, 2.271253796536484, 0.0176001322789772, 2.474570267936378, 14.351273373382789, 0.0722148927703898, 2.5455570579551514, 12.15801918418022, 0.0629225097920647, 2.71689441100442, 0.2745301555965107, 0.0046551302901292, 2.9368336159755652, 0.2304176223004433, 0.0131842945097516, 2.9763594416178236, 1.163516659898987, 0.0370398028122316, 3.1083794353976044, 0.1770226389755725, 0.0304220412611773, 3.233446568099795, 0.1162513918002981, 0.0212443645341139, 3.2588953729578267, 3.7525159524488525, 0.02736851513574, 3.3775656121252267, 0.8217435014560441, 0.0181725272524687, 3.6666542990745183, 0.1580990731775151, 0.0345956645648588, 3.7088596447386086, 0.3840917804865869, 0.0162258934441454, 3.8223846266612957, 0.905809900270209, 0.0207197609993795, 3.956655889271428, 0.2511626275868281, 0.0181167861130321, 4.031524932382963, 2.063283339003534, 0.0257304682002399, 4.167936358541726, 1.9318166319901409, 0.0267290849392498, 4.433060731558584, 1.4796076908886209, 0.0256740454332793, 4.559801197233759, 0.4844146194304089, 0.0075208450095037, 4.592840409448661, 0.4853599181754084, 0.0132402372412593, 4.695986519127633, 0.3321852419952278, 0.0010021631177073, 4.8100551113978245, 0.8271151041654111, 0.0341052525141177, 4.970689448683711, 0.4531122829485896, 0.0138237344767171, 5.389541090134912, 0.4896244457105807, 0.0345731695695649, 5.417828684939286, 0.9764688011130843, 0.0199463525986948, 2.5982696575932938, -0.0060298124182906, 0.0175974992481404, 3.87066201665855, 0.2684770050513115, 0.0195497962952336, 5.204624495825276]|1942884.2526325176004320|      0.06250000|[1160, 0, 10, 30]                                                          |  | used linear model with 116 points | iterate failure | actual_k=0
      11|[1.0308722184558923, 0.0267234404696102, 1.8907111485599672, 0.0140489127505791, 0.0132035990717679, 2.0003573523380513, 0.4180019197467347, 0.0217647166148648, 2.1257834260688515, 0.792941129256028, 0.0215425198820179, 2.162533347822919, 0.222812632945208, 0.0261497118103276, 2.2167124336870243, 2.6705674663620536, 0.0293321533040695, 2.272721783838758, 0.8079529887587191, 0.0250757346267258, 2.382754420447627, 2.271253796536484, 0.0176001322789772, 2.474570267936378, 14.351273373382789, 0.0722148927703898, 2.5455570579551514, 12.15801918418022, 0.0629225097920647, 2.71689441100442, 0.2745301555965107, 0.0046551302901292, 2.9368336159755652, 0.2304176223004433, 0.0131842945097516, 2.9763594416178236, 1.163516659898987, 0.0370398028122316, 3.1083794353976044, 0.1770226389755725, 0.0304220412611773, 3.233446568099795, 0.1162513918002981, 0.0212443645341139, 3.2588953729578267, 3.7525159524488525, 0.02736851513574, 3.3775656121252267, 0.8217435014560441, 0.0181725272524687, 3.6666542990745183, 0.1580990731775151, 0.0345956645648588, 3.7088596447386086, 0.3840917804865869, 0.0162258934441454, 3.8223846266612957, 0.905809900270209, 0.0207197609993795, 3.956655889271428, 0.2511626275868281, 0.0181167861130321, 4.031524932382963, 2.063283339003534, 0.0257304682002399, 4.167936358541726, 1.9318166319901409, 0.0267290849392498, 4.433060731558584, 1.4796076908886209, 0.0256740454332793, 4.559801197233759, 0.4844146194304089, 0.0075208450095037, 4.592840409448661, 0.4853599181754084, 0.0132402372412593, 4.695986519127633, 0.3321852419952278, 0.0010021631177073, 4.8100551113978245, 0.8271151041654111, 0.0341052525141177, 4.970689448683711, 0.4531122829485896, 0.0138237344767171, 5.389541090134912, 0.4896244457105807, 0.0345731695695649, 5.417828684939286, 0.9764688011130843, 0.0199463525986948, 2.5982696575932938, -0.0060298124182906, 0.0175974992481404, 3.87066201665855, 0.2684770050513115, 0.0195497962952336, 5.204624495825276]|1942884.2526325176004320|      0.03125000|[1276, 0, 11, 33]                                                          |  | used linear model with 116 points | iterate failure | actual_k=0
