k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[13, 0, 0, 3]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.4189425296288043, 0.4122259390826647, 0.4406972928886098, 0.5540350921953504, 0.5459285185414755, 2.9869232224393722, 5.026708449250614, 6.961644196537577, 2.1668471501601276, 4.286431791161501, 5.311654026845136]|  3.0694754123687744|      1.00000000|[21, 0, 0, 5]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[1.4189425296288043, 0.4122259390826647, 0.4406972928886098, 0.5540350921953504, 0.5459285185414755, 2.9869232224393722, 5.026708449250614, 6.961644196537577, 2.1668471501601276, 4.286431791161501, 5.311654026845136]|  3.0694754123687744|      0.50000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.428711452515257, 0.2289989546439967, 0.5608772917649046, 0.5605739016458668, 0.4057265289105788, 2.8454008235200976, 5.2248369886243395, 7.007705856520836, 2.182451757308057, 4.526865801418387, 5.562118900990508]|  1.5174278020858765|      1.00000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[1.428711452515257, 0.2289989546439967, 0.5608772917649046, 0.5605739016458668, 0.4057265289105788, 2.8454008235200976, 5.2248369886243395, 7.007705856520836, 2.182451757308057, 4.526865801418387, 5.562118900990508]|  1.5174278020858765|      0.50000000|[53, 0, 0, 13]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.428711452515257, 0.2289989546439967, 0.5608772917649046, 0.5605739016458668, 0.4057265289105788, 2.8454008235200976, 5.2248369886243395, 7.007705856520836, 2.182451757308057, 4.526865801418387, 5.562118900990508]|  1.5174278020858765|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.428711452515257, 0.2289989546439967, 0.5608772917649046, 0.5605739016458668, 0.4057265289105788, 2.8454008235200976, 5.2248369886243395, 7.007705856520836, 2.182451757308057, 4.526865801418387, 5.562118900990508]|  1.5174278020858765|      0.12500000|[77, 0, 0, 19]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.405914274900577, 0.1944404797979452, 0.5649931875900444, 0.61477099583459, 0.4390178519103581, 2.80559808739085, 5.197731818605337, 7.051453675462022, 2.1814607376067223, 4.60009097202936, 5.546222509362205]|  1.2764099836349487|      0.25000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       9|[1.405914274900577, 0.1944404797979452, 0.5649931875900444, 0.61477099583459, 0.4390178519103581, 2.80559808739085, 5.197731818605337, 7.051453675462022, 2.1814607376067223, 4.60009097202936, 5.546222509362205]|  1.2764099836349487|      0.12500000|[101, 0, 0, 25]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.3769192803940227, 0.1219166693577175, 0.5441946935199152, 0.6014292174564063, 0.4056389149145022, 2.788228312381335, 5.163073542918318, 6.978026004846647, 2.203813909848167, 4.608123955911551, 5.564692275553416]|  1.0657321214675903|      0.25000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      11|[1.3406300785056984, -0.0420055455392459, 0.4368297313464305, 0.5500780885330326, 0.3751554846537675, 2.8524233097871172, 5.14598912860959, 7.054784790234253, 2.2579301645785854, 4.621091267813704, 5.640966006172194]|  0.9894770979881287|      0.50000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[1.3406300785056984, -0.0420055455392459, 0.4368297313464305, 0.5500780885330326, 0.3751554846537675, 2.8524233097871172, 5.14598912860959, 7.054784790234253, 2.2579301645785854, 4.621091267813704, 5.640966006172194]|  0.9894770979881287|      0.25000000|[133, 0, 0, 33]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.3406300785056984, -0.0420055455392459, 0.4368297313464305, 0.5500780885330326, 0.3751554846537675, 2.8524233097871172, 5.14598912860959, 7.054784790234253, 2.2579301645785854, 4.621091267813704, 5.640966006172194]|  0.9894770979881287|      0.12500000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.3053737450582192, -0.0743802759744374, 0.4597570945017219, 0.4957662856121706, 0.3364890667964193, 2.881926452065628, 5.197689753639117, 7.104216284562951, 2.233635754183835, 4.592627654521722, 5.60972370038311]|  0.9549065232276917|      0.25000000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[1.2212900279868968, -0.0033051640905933, 0.4899287720557268, 0.4868313211289816, 0.3591573133283946, 2.880779456285166, 5.362480600900756, 7.165005827412788, 2.177508142532301, 4.705398988635036, 5.656133331159193]|  0.9120995402336121|      0.50000000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[1.2212900279868968, -0.0033051640905933, 0.4899287720557268, 0.4868313211289816, 0.3591573133283946, 2.880779456285166, 5.362480600900756, 7.165005827412788, 2.177508142532301, 4.705398988635036, 5.656133331159193]|  0.9120995402336121|      0.25000000|[173, 0, 0, 43]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[1.3010550231161935, -0.0110168629624824, 0.3784258840249096, 0.445824429454079, 0.3224242543051387, 2.7453278947168447, 5.44351824740564, 7.161567597694693, 2.061281411533783, 4.751041061327719, 5.665951656833607]|  0.7987136244773865|      0.50000000|[181, 0, 0, 45]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[1.3010550231161935, -0.0110168629624824, 0.3784258840249096, 0.445824429454079, 0.3224242543051387, 2.7453278947168447, 5.44351824740564, 7.161567597694693, 2.061281411533783, 4.751041061327719, 5.665951656833607]|  0.7987136244773865|      0.25000000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[1.1787751713965107, -0.0187725560183473, 0.4729325741512323, 0.4974253108153275, 0.2766271525013889, 2.8100241730503486, 5.353590134735036, 7.227470522279636, 2.094637305294251, 4.78821949290223, 5.787134272536809]|  0.4699185192584991|      0.50000000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[1.1787751713965107, -0.0187725560183473, 0.4729325741512323, 0.4974253108153275, 0.2766271525013889, 2.8100241730503486, 5.353590134735036, 7.227470522279636, 2.094637305294251, 4.78821949290223, 5.787134272536809]|  0.4699185192584991|      0.25000000|[213, 0, 0, 53]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[1.1787751713965107, -0.0187725560183473, 0.4729325741512323, 0.4974253108153275, 0.2766271525013889, 2.8100241730503486, 5.353590134735036, 7.227470522279636, 2.094637305294251, 4.78821949290223, 5.787134272536809]|  0.4699185192584991|      0.12500000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[1.1787751713965107, -0.0187725560183473, 0.4729325741512323, 0.4974253108153275, 0.2766271525013889, 2.8100241730503486, 5.353590134735036, 7.227470522279636, 2.094637305294251, 4.78821949290223, 5.787134272536809]|  0.4699185192584991|      0.06250000|[237, 0, 0, 59]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[1.1787751713965107, -0.0187725560183473, 0.4729325741512323, 0.4974253108153275, 0.2766271525013889, 2.8100241730503486, 5.353590134735036, 7.227470522279636, 2.094637305294251, 4.78821949290223, 5.787134272536809]|  0.4699185192584991|      0.03125000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
