k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|1687370.1489277461078018|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8814835192734619, 1.0437634692684359, -1.0962609239995151, 0.6182291506635554, -0.728136247039572, 1.1892067382037015, -1.196980659352731, 0.7555788169640832, -0.8213732335568962, 1.2193295271487052, -1.1433238524310745, 0.8613807366599233, -0.7190279023908818, 1.1273085634653714, -1.1360876889504898, 0.8346013841851968, -0.7107360228850477, 1.1769358759974473, -1.17312755356871, 0.8690590534044256, -0.7955947989696849, 0.9120251822168719, -1.0639764738746313, 0.9481553207989128, -0.7879501859578655, 1.1838307368225565, -1.0544799595248149, 0.671421759122753, -0.9056403809226183, 1.2291146282852767, -1.3763975419265897, 0.749902513663099, -0.7829244956270511, 1.0268068418422638, -1.1699856339728014, 0.7905093813609834, -0.9906056870810773, 1.1270306834989687, -1.2257030722962206, 0.8689577343539736, -0.7750130259267138, 1.1790108678528948, -1.2907747201737474, 0.7874345470817441, -0.9018320784486232, 1.190617967576957, -1.2317889154930801, 0.9425639247649171, -0.816258850972781, 1.171650918575959, -1.2991162536442409, 0.8474789167595245, -0.9259488567001392, 1.1915308762424455, -1.1411502597850254, 0.7342525380528718, -0.8195572269350426, 1.2358238960380465, -1.0607262035463958, 0.7089418063632724, -0.9209005995022749, 1.086599693254202, -1.2243462717021731, 0.7618962415255105, -0.7991413516307633, 1.18083679866638, -1.1290650724271887, 0.5792866371251869, -0.6515291987805872, 1.0520160144329738, -1.1932819107240316, 0.7510288066229143, -0.8055779323907305, 1.2521022756652358, -1.1702190573553122, 0.8429183371954757, -0.7945899959708773, 0.9119070662957798, -1.234843379865267, 0.6069475541024278, -0.723822547327774, 1.0448331017254509, -1.166883638880074, 0.766287852348084, -0.6304447150756508, 1.0293911617877938, -1.1992438229693312, 0.5667719900562, -0.8108177064018375, 1.2054555912299394, -1.1025592064688008, 0.7228252219814952, -0.6178328678555501, 1.2736100264830408, -1.2608048836225105, 0.8391506123304475, -0.7916734711073947, 1.1101217621234754, -1.1617038357465603, 0.6752277511435362]|1560647.0000000000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-0.9769581960786273, 1.037021193947485, -0.879860959823878, 0.1352516396878602, -0.4402555421860854, 0.8409054195918643, -1.1098269440296038, 0.271334750209079, -0.5615752627946047, 0.9253343436940223, -1.3413474646899732, 0.7658541669457914, -1.03294835477355, 0.7785089829349445, -1.229679488878097, 0.9006555763780446, -0.6990439292001223, 0.7613764616887995, -1.293193859625264, 0.7522563499041577, -0.7041312633090118, 0.7358336786972228, -0.9436613630378696, 0.9662035551192837, -0.8121627205220764, 0.9132034272076859, -0.9163218827488238, 0.4285197913601139, -0.6206439997885251, 1.1456318176475164, -1.5147669963544852, 0.833712377821753, -1.016583399018638, 0.8364629301664807, -1.1868673068801172, 0.749347452249707, -1.3028309136775151, 0.8726454262938612, -1.232087095046135, 0.9754528499469636, -0.3616934623638189, 1.2822831144680416, -1.4468914127746204, 0.7298664490806052, -1.0815315979397953, 0.9280338145902531, -1.1359148427899337, 0.8422361563820471, -0.8222354032326945, 0.7683497619106915, -1.2775031790032223, 0.9353694743358718, -0.7674992528542514, 0.8438430479547354, -1.0703632795078943, 0.4626979681753671, -0.8321444498707474, 1.247188237600533, -1.1102497324530152, 0.854533031313775, -0.9242195507170197, 1.3265675928052811, -1.3451099156867572, 0.7215881315368413, -0.8169192920136569, 1.2046887232836945, -1.0643278108094794, 0.4163806675566498, -0.4005626434120475, 1.1057659789544834, -1.0031258149079516, 0.600704389058277, -1.1444230503081205, 1.321835727462309, -1.178178911800431, 0.9050624646906059, -0.8772691260529742, 0.9481278679454077, -1.5204537632101487, 1.1710255709762523, -0.9527117998191269, 1.0402601338255748, -1.2363288741810519, 0.6985752812526078, -0.6994840828032363, 1.0315748231802657, -0.7865930798424179, 0.3276300478816094, -0.7422071769739735, 1.2251878362659243, -1.1293859443827807, 0.7484614512370583, -0.4459949176014507, 1.0920788201121525, -1.5439644787293136, 0.5693622416595508, -0.7404278460303098, 1.1308975321989734, -1.1661782743863136, 0.781290354985847]|1381897.6250000000000000|      4.00000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[-0.4977814063027816, 1.3201706317252817, -0.7235567107527103, -0.1108998447176732, -1.0300954124005592, 0.8988515246184557, -0.3103571108727873, 0.5140270022063181, -0.4001311586868538, 0.0437123246822203, -1.9313851560932092, 1.056294554193821, -0.2706414279262745, 1.000431067779984, -0.900418056754861, 0.5033265390323063, -0.8665452259277069, 1.0052096624115539, -0.9053647688789466, 0.383793333702844, -0.9141106516744857, 0.6102499335564429, -0.8282342459408176, 1.4812354304549622, -1.020672316083775, 0.5699025036949785, -0.7484566188135631, 1.0155232473831082, -0.4732054793074296, 1.5147228691253138, -1.5262476117806059, 1.37556901954397, -0.4883071870671389, 0.7528876753509328, -1.455771903387773, 0.4830359105699311, -1.3639413592196004, 1.178719226261427, -0.9823769213879089, 0.8164620099108679, -0.1203967520734532, 1.223021795611443, -0.8283903841046711, 0.6191234592498915, -1.5840932138086576, 0.5292906912767181, -1.894686096026657, 0.3385553618489284, -0.2109640045074535, 0.3844010300555524, -0.4108700734006834, 0.7701019250805665, -0.8263717384760504, 1.2558286270731531, -1.1592399565811422, 0.5407787965665488, -0.3806019681917511, 1.0128608434293103, -1.3511761654169074, 0.3856347509725609, -0.9190634695504034, 0.9287226722356685, -1.328278404932455, 0.6882256916030722, -1.4744536160858313, 0.9821011559428254, -1.6828813630143262, 0.7951051920125694, -0.5705275322279972, 0.6907055987947315, -0.533578261705884, 0.5376526210732671, -0.6184010833013671, 1.3369214723372829, -0.985630739184514, 0.7897793481292117, -1.602415951110668, 0.7039419157294242, -1.1692123450380068, 0.2641434232272162, -1.4312717042116858, 1.0144346655192815, -1.3869169801742556, 0.836114387359628, 0.1767783934446966, 0.7555703438202717, -0.9152677179352506, 0.3993568518848555, -0.9428150678461421, 0.9187617375375817, -1.004642718936712, 0.8430197034302154, -1.3381516882583828, 0.7152871202381772, -1.7266918838400043, 0.165370763994303, -0.421305585749244, 1.0837080726868504, -0.6088625974589834, 1.0872832744997332]|1294360.0000000000000000|      8.00000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[-0.4977814063027816, 1.3201706317252817, -0.7235567107527103, -0.1108998447176732, -1.0300954124005592, 0.8988515246184557, -0.3103571108727873, 0.5140270022063181, -0.4001311586868538, 0.0437123246822203, -1.9313851560932092, 1.056294554193821, -0.2706414279262745, 1.000431067779984, -0.900418056754861, 0.5033265390323063, -0.8665452259277069, 1.0052096624115539, -0.9053647688789466, 0.383793333702844, -0.9141106516744857, 0.6102499335564429, -0.8282342459408176, 1.4812354304549622, -1.020672316083775, 0.5699025036949785, -0.7484566188135631, 1.0155232473831082, -0.4732054793074296, 1.5147228691253138, -1.5262476117806059, 1.37556901954397, -0.4883071870671389, 0.7528876753509328, -1.455771903387773, 0.4830359105699311, -1.3639413592196004, 1.178719226261427, -0.9823769213879089, 0.8164620099108679, -0.1203967520734532, 1.223021795611443, -0.8283903841046711, 0.6191234592498915, -1.5840932138086576, 0.5292906912767181, -1.894686096026657, 0.3385553618489284, -0.2109640045074535, 0.3844010300555524, -0.4108700734006834, 0.7701019250805665, -0.8263717384760504, 1.2558286270731531, -1.1592399565811422, 0.5407787965665488, -0.3806019681917511, 1.0128608434293103, -1.3511761654169074, 0.3856347509725609, -0.9190634695504034, 0.9287226722356685, -1.328278404932455, 0.6882256916030722, -1.4744536160858313, 0.9821011559428254, -1.6828813630143262, 0.7951051920125694, -0.5705275322279972, 0.6907055987947315, -0.533578261705884, 0.5376526210732671, -0.6184010833013671, 1.3369214723372829, -0.985630739184514, 0.7897793481292117, -1.602415951110668, 0.7039419157294242, -1.1692123450380068, 0.2641434232272162, -1.4312717042116858, 1.0144346655192815, -1.3869169801742556, 0.836114387359628, 0.1767783934446966, 0.7555703438202717, -0.9152677179352506, 0.3993568518848555, -0.9428150678461421, 0.9187617375375817, -1.004642718936712, 0.8430197034302154, -1.3381516882583828, 0.7152871202381772, -1.7266918838400043, 0.165370763994303, -0.421305585749244, 1.0837080726868504, -0.6088625974589834, 1.0872832744997332]|1294360.0000000000000000|      4.00000000|[198, 30, 0, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-0.5578819066370865, 1.2786944744419724, -0.1835433245757271, -0.2774374825721565, -1.1366463734415038, 1.5205129292545734, 0.1023243804872102, 0.0531113221833109, -0.0262040994030427, -0.5528301041422973, -2.0475590091083644, 1.1593940977187216, -0.7311192593873288, 0.965099450064314, -1.181030652695598, 0.221668629402394, -1.070689430584405, 0.9250904761076691, -1.1645734057923087, 0.3829364374394458, -1.401431122258025, -0.3778934133404521, -0.2614979776725637, 1.1898358795864012, -1.4234144692545756, 1.0911882000300865, -0.8943568881137731, 0.5143722504412871, 0.1457852292298506, 1.1965432046698332, -1.2809066098578414, 1.0228942918179902, -0.1793885195943564, 1.1223276374778726, -1.3109406757110729, 0.7070711517491516, -0.8959995378381866, 1.3710454834157078, -0.7550412172641586, 1.0220090857310302, -0.34630085182764, 0.2070607421998796, -1.0822117393304445, 0.8286725998296869, -1.0706320391634423, 0.0383822044138326, -1.5077604605348607, 0.1311097602055455, -0.1930374209800703, 0.5877767989339368, -0.2193218808818503, 0.5925460318860644, -1.1750582185149092, 0.6604686338880971, -1.6180494970669892, 0.2065072096219988, 0.1837917750208926, 0.3432243970012585, -1.4660802242298363, 0.3489660204978682, -0.141425227809026, 0.6770452271441922, -1.158243651926892, -0.130358141713379, -1.794337496391476, 0.4170308031476934, -1.1537418510860258, 0.5999279104297862, -0.8749880571587455, 0.6410141675340216, -0.7748323857923025, 0.5710046374959343, -0.460777161648664, 1.6943356505051306, -0.4129822863473053, 1.248449787957381, -0.9774949631495847, 1.1465306670757593, -0.683407536672221, 0.6749381758020958, -1.5471558600765172, 0.8318439556106693, -0.6937329607712416, 0.7461953011579491, -0.178931103117169, 1.5635880850596817, -1.462789903465631, 0.5396465159010775, -1.0636431729757645, 1.3677129720740595, -1.3527454104894387, 0.897087853428974, -1.183447274245641, 0.2543624629449694, -1.2915289241156973, -0.1011609623342141, -0.2502848550492244, 0.7628616258979914, -0.341253963561319, 0.8800146406654005]|1179068.8750000000000000|      8.00000000|[225, 34, 0, 17]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[-0.5578819066370865, 1.2786944744419724, -0.1835433245757271, -0.2774374825721565, -1.1366463734415038, 1.5205129292545734, 0.1023243804872102, 0.0531113221833109, -0.0262040994030427, -0.5528301041422973, -2.0475590091083644, 1.1593940977187216, -0.7311192593873288, 0.965099450064314, -1.181030652695598, 0.221668629402394, -1.070689430584405, 0.9250904761076691, -1.1645734057923087, 0.3829364374394458, -1.401431122258025, -0.3778934133404521, -0.2614979776725637, 1.1898358795864012, -1.4234144692545756, 1.0911882000300865, -0.8943568881137731, 0.5143722504412871, 0.1457852292298506, 1.1965432046698332, -1.2809066098578414, 1.0228942918179902, -0.1793885195943564, 1.1223276374778726, -1.3109406757110729, 0.7070711517491516, -0.8959995378381866, 1.3710454834157078, -0.7550412172641586, 1.0220090857310302, -0.34630085182764, 0.2070607421998796, -1.0822117393304445, 0.8286725998296869, -1.0706320391634423, 0.0383822044138326, -1.5077604605348607, 0.1311097602055455, -0.1930374209800703, 0.5877767989339368, -0.2193218808818503, 0.5925460318860644, -1.1750582185149092, 0.6604686338880971, -1.6180494970669892, 0.2065072096219988, 0.1837917750208926, 0.3432243970012585, -1.4660802242298363, 0.3489660204978682, -0.141425227809026, 0.6770452271441922, -1.158243651926892, -0.130358141713379, -1.794337496391476, 0.4170308031476934, -1.1537418510860258, 0.5999279104297862, -0.8749880571587455, 0.6410141675340216, -0.7748323857923025, 0.5710046374959343, -0.460777161648664, 1.6943356505051306, -0.4129822863473053, 1.248449787957381, -0.9774949631495847, 1.1465306670757593, -0.683407536672221, 0.6749381758020958, -1.5471558600765172, 0.8318439556106693, -0.6937329607712416, 0.7461953011579491, -0.178931103117169, 1.5635880850596817, -1.462789903465631, 0.5396465159010775, -1.0636431729757645, 1.3677129720740595, -1.3527454104894387, 0.897087853428974, -1.183447274245641, 0.2543624629449694, -1.2915289241156973, -0.1011609623342141, -0.2502848550492244, 0.7628616258979914, -0.341253963561319, 0.8800146406654005]|1179068.8750000000000000|      4.00000000|[337, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.5910352642963136, 1.5605540991530018, -0.1282532225179402, 0.0876338500413264, -1.0599318624633531, 1.6269162928519576, -0.5882606935698959, 0.0945648589751216, -0.0075752867405992, -0.5783418416483119, -1.7582549656766122, 0.8707655246546226, -0.8250426428552986, 0.7342283789490035, -1.3597897022094347, 0.0707740938476302, -0.3817352410327868, 0.2481950393873119, -1.620028550665817, 0.3045294380429057, -1.713378128343149, -0.6913056406358522, 0.4689259082946021, 1.042241649261478, -0.8411170773699477, 0.8637119578480261, -0.8603907005890243, 0.7102737528485479, -0.278768473026399, 1.332794073211916, -1.0449605970350275, 0.7999931074757719, -0.172187705932614, 0.9430873962296352, -0.6280671206966159, 0.5691333769133705, -0.4230911217653358, 0.5106229163948045, -0.2696948389986205, 1.210839350471555, -0.4427712396502195, -0.2553127657668818, -0.2265513081641807, 1.5563351629023392, -1.1796577974045566, -0.4113395626099566, -1.7942506776548126, 0.4319842843048396, -0.3072831728135367, 0.1111183303716256, -0.2224743969809641, 0.2726903324429227, -0.893238120495119, 0.6151833622752053, -1.7037543355017444, 0.5124378115957469, -0.2282096182537878, 0.4995120530374409, -1.446405204564949, 0.4024342389977911, -0.2808349831361977, 0.4082263427946795, -0.6050048676148256, -0.6460812794324177, -1.5984257722645854, 0.6832329956336046, -1.2267022029852321, 0.4030288101905846, -1.6873819059194877, -0.1878521050719599, -0.9689695696846756, 0.5196189329008509, -0.7681498412167669, 2.146711541665396, -0.2426388286624897, 0.794892075723462, -1.2924105753294537, 0.5572723350557823, -1.770503610407932, 0.10818951791135, -1.640498263910927, 1.1749735029945956, -0.3485409010243143, 0.7358665035042077, -0.3195165800650858, 0.931258264145126, -1.6011896498705065, 0.6705040070310238, -0.6750016510026052, 0.9792552205264511, -1.9313400069506923, 1.2135025764638532, -0.9880850177326936, 1.1013658518845857, -0.9042533791679265, 0.0021617233166534, 0.0081804781480274, 1.193491705510683, 0.512814256486245, 0.8717494224312761]|1082577.6250000000000000|      8.00000000|[375, 58, 0, 29]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
       8|[-0.5910352642963136, 1.5605540991530018, -0.1282532225179402, 0.0876338500413264, -1.0599318624633531, 1.6269162928519576, -0.5882606935698959, 0.0945648589751216, -0.0075752867405992, -0.5783418416483119, -1.7582549656766122, 0.8707655246546226, -0.8250426428552986, 0.7342283789490035, -1.3597897022094347, 0.0707740938476302, -0.3817352410327868, 0.2481950393873119, -1.620028550665817, 0.3045294380429057, -1.713378128343149, -0.6913056406358522, 0.4689259082946021, 1.042241649261478, -0.8411170773699477, 0.8637119578480261, -0.8603907005890243, 0.7102737528485479, -0.278768473026399, 1.332794073211916, -1.0449605970350275, 0.7999931074757719, -0.172187705932614, 0.9430873962296352, -0.6280671206966159, 0.5691333769133705, -0.4230911217653358, 0.5106229163948045, -0.2696948389986205, 1.210839350471555, -0.4427712396502195, -0.2553127657668818, -0.2265513081641807, 1.5563351629023392, -1.1796577974045566, -0.4113395626099566, -1.7942506776548126, 0.4319842843048396, -0.3072831728135367, 0.1111183303716256, -0.2224743969809641, 0.2726903324429227, -0.893238120495119, 0.6151833622752053, -1.7037543355017444, 0.5124378115957469, -0.2282096182537878, 0.4995120530374409, -1.446405204564949, 0.4024342389977911, -0.2808349831361977, 0.4082263427946795, -0.6050048676148256, -0.6460812794324177, -1.5984257722645854, 0.6832329956336046, -1.2267022029852321, 0.4030288101905846, -1.6873819059194877, -0.1878521050719599, -0.9689695696846756, 0.5196189329008509, -0.7681498412167669, 2.146711541665396, -0.2426388286624897, 0.794892075723462, -1.2924105753294537, 0.5572723350557823, -1.770503610407932, 0.10818951791135, -1.640498263910927, 1.1749735029945956, -0.3485409010243143, 0.7358665035042077, -0.3195165800650858, 0.931258264145126, -1.6011896498705065, 0.6705040070310238, -0.6750016510026052, 0.9792552205264511, -1.9313400069506923, 1.2135025764638532, -0.9880850177326936, 1.1013658518845857, -0.9042533791679265, 0.0021617233166534, 0.0081804781480274, 1.193491705510683, 0.512814256486245, 0.8717494224312761]|1082577.6250000000000000|      4.00000000|[487, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.5470890098164041, 1.629032265673902, -0.6771902469900115, -0.0352837211492094, -0.9031102833876763, 1.3124023224199235, -0.4844757690280376, -0.052137707772287, 0.3003022078740281, -0.4920244365347377, -1.7797976349824898, 1.2015256751654846, -0.8386349560427616, 0.3120505470316487, -2.0420225975468327, -0.0073032045563228, -0.5021567124813925, 0.2584346289463776, -1.0986767749834574, 0.5559315754504665, -2.48065207275254, -0.1471643374264151, 0.9598754822555351, 1.3984743056629172, -0.6778671503952394, 0.8736681458914931, -0.6777982453653576, 0.4411939455032763, 0.6224647155356897, 0.669896959893544, -0.8046226654144438, 0.6197801836387874, -0.0039492022938613, 0.6184990788729745, -0.6442176045543908, 0.9750805230251778, -0.4153805604386518, -0.2055692754642588, -0.3489383475575583, 1.2125944223469591, 0.0824004450538419, -0.7313349998396728, -0.5244892369020357, 1.2879407238884857, -2.1603540087163804, -0.3237308857841195, -2.2286814297178608, -0.2023419657267757, -0.1181894988795312, 0.06079028831978, -0.4441375554176784, 0.1694352058907652, -1.0539286114483417, 0.6165554666932017, -1.2996402241840945, 0.7263219256262863, -0.5601587009036832, -0.2117172728360305, -1.2888298717641717, 0.2177813894147075, -0.4301667913848145, 0.3119095744436397, -0.5520321998640333, -1.169661268420895, -1.3596100706577499, 0.0578470403844978, -1.326779638708727, 0.4177123936431139, -1.5257661714627488, -0.08054601102721, -0.5887390659808669, 0.2607293581487105, -0.8168135101978367, 1.6859982561713078, -0.3944647138601994, 1.4585019648104685, -0.848896983699647, -0.1471041404726342, -2.394782864918035, -0.0919557612888348, -1.2519145473198936, 1.005111555335394, -1.188505755164605, 0.4904038997004228, -0.2463715546521817, 0.9998244053373462, -2.1549059297767292, -0.3472185140344064, -1.1388650827770121, 0.7821429253794777, -1.4211390385831844, 1.249242726235271, -0.7394182598130531, 0.4081988808672867, -0.8751168773233101, -0.748326505483733, -0.7934887029460707, 0.9136619685895493, 0.2414455297584112, 0.8373078682915231]|905360.9375000000000000|      8.00000000|[525, 82, 0, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
      10|[-0.5470890098164041, 1.629032265673902, -0.6771902469900115, -0.0352837211492094, -0.9031102833876763, 1.3124023224199235, -0.4844757690280376, -0.052137707772287, 0.3003022078740281, -0.4920244365347377, -1.7797976349824898, 1.2015256751654846, -0.8386349560427616, 0.3120505470316487, -2.0420225975468327, -0.0073032045563228, -0.5021567124813925, 0.2584346289463776, -1.0986767749834574, 0.5559315754504665, -2.48065207275254, -0.1471643374264151, 0.9598754822555351, 1.3984743056629172, -0.6778671503952394, 0.8736681458914931, -0.6777982453653576, 0.4411939455032763, 0.6224647155356897, 0.669896959893544, -0.8046226654144438, 0.6197801836387874, -0.0039492022938613, 0.6184990788729745, -0.6442176045543908, 0.9750805230251778, -0.4153805604386518, -0.2055692754642588, -0.3489383475575583, 1.2125944223469591, 0.0824004450538419, -0.7313349998396728, -0.5244892369020357, 1.2879407238884857, -2.1603540087163804, -0.3237308857841195, -2.2286814297178608, -0.2023419657267757, -0.1181894988795312, 0.06079028831978, -0.4441375554176784, 0.1694352058907652, -1.0539286114483417, 0.6165554666932017, -1.2996402241840945, 0.7263219256262863, -0.5601587009036832, -0.2117172728360305, -1.2888298717641717, 0.2177813894147075, -0.4301667913848145, 0.3119095744436397, -0.5520321998640333, -1.169661268420895, -1.3596100706577499, 0.0578470403844978, -1.326779638708727, 0.4177123936431139, -1.5257661714627488, -0.08054601102721, -0.5887390659808669, 0.2607293581487105, -0.8168135101978367, 1.6859982561713078, -0.3944647138601994, 1.4585019648104685, -0.848896983699647, -0.1471041404726342, -2.394782864918035, -0.0919557612888348, -1.2519145473198936, 1.005111555335394, -1.188505755164605, 0.4904038997004228, -0.2463715546521817, 0.9998244053373462, -2.1549059297767292, -0.3472185140344064, -1.1388650827770121, 0.7821429253794777, -1.4211390385831844, 1.249242726235271, -0.7394182598130531, 0.4081988808672867, -0.8751168773233101, -0.748326505483733, -0.7934887029460707, 0.9136619685895493, 0.2414455297584112, 0.8373078682915231]|905360.9375000000000000|      4.00000000|[648, 102, 0, 51]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
