k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[124, 44, 1, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[238, 84, 1, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 80 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[100.0308298730916, 0.0501101612604578, 0.3494536682991025, 0.0562623693166148, 99.97421927893366, 0.0044831544440348, 0.2983448043085184, 0.9033194650218095, 99.9813204826956, 0.0375684901011322, 0.2964025039797951, 0.9156064152726595, 100.01503537084552, 0.0156676869778339, 0.4002039490338595, 0.7948908171133166, 99.99347636653447, 0.0186458304342948, 0.3634018318747684, 0.7585929556048759, 99.98101040357881, 0.0768611695719448, 0.4520533855518304, 0.8054373410347093, 99.94991535672352, 0.0920748970019412, 0.4894972883023906, 0.731957366070982, 99.99529148881696, 0.1302096034774143, 0.4539898685497424, 0.7170711897426638, 100.06024330524245, 0.1239787781069327, 0.4994081859268467, 0.5838830812620864, 99.97902168883789, 0.1633473919340377, 0.512264781354187, 0.6060042210228697, 100.0028403924984, 0.2133070558088936, 0.6153496019018332, 0.4870181791512427, 99.96602726466914, 0.2717934256325969, 0.6152204068341366, 0.5068278493688755, 100.0409195429709, 0.3785250071308395, 0.5721383386147176, 0.5242780627367422, 99.99831920958134, 0.4064246996843626, 0.5974689721786286, 0.4354513384506743, 100.05072130531643, 0.3899761986818894, 0.6935380509078231, 0.424434382269651, 100.00860901195037, 0.4214475508794238, 0.7195846669128703, 0.2801876327556901, 99.98016367115167, 0.4665581433203358, 0.739783687758793, 0.2758913298896174, 100.01719638056989, 0.4723466098805676, 0.7610207108198154, 0.2148730875153629, 100.02893055780186, 0.4766333001315139, 0.7947575789953996, 0.1380330879017644, 99.9803839788653, 0.5146527851712203, 0.8216099209552535, 0.0018764140525621, 299.9972743671659, 300.0536940540117, 300.037643434762, 300.02733467840267, 300.000096877958, 299.98579787368493, 300.02028765323485, 299.96862347864914, 299.9503006465994, 300.0099741480407, 299.9915009348262, 299.9919324403245, 300.0169218135155, 299.9623107135252, 299.9677387648845, 300.0192871025749, 300.04000727708103, 299.9781195610448, 300.00342537757354]|1095.8092041015625000|      0.50000000|[260, 92, 1, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[100.0308298730916, 0.0501101612604578, 0.3494536682991025, 0.0562623693166148, 99.97421927893366, 0.0044831544440348, 0.2983448043085184, 0.9033194650218095, 99.9813204826956, 0.0375684901011322, 0.2964025039797951, 0.9156064152726595, 100.01503537084552, 0.0156676869778339, 0.4002039490338595, 0.7948908171133166, 99.99347636653447, 0.0186458304342948, 0.3634018318747684, 0.7585929556048759, 99.98101040357881, 0.0768611695719448, 0.4520533855518304, 0.8054373410347093, 99.94991535672352, 0.0920748970019412, 0.4894972883023906, 0.731957366070982, 99.99529148881696, 0.1302096034774143, 0.4539898685497424, 0.7170711897426638, 100.06024330524245, 0.1239787781069327, 0.4994081859268467, 0.5838830812620864, 99.97902168883789, 0.1633473919340377, 0.512264781354187, 0.6060042210228697, 100.0028403924984, 0.2133070558088936, 0.6153496019018332, 0.4870181791512427, 99.96602726466914, 0.2717934256325969, 0.6152204068341366, 0.5068278493688755, 100.0409195429709, 0.3785250071308395, 0.5721383386147176, 0.5242780627367422, 99.99831920958134, 0.4064246996843626, 0.5974689721786286, 0.4354513384506743, 100.05072130531643, 0.3899761986818894, 0.6935380509078231, 0.424434382269651, 100.00860901195037, 0.4214475508794238, 0.7195846669128703, 0.2801876327556901, 99.98016367115167, 0.4665581433203358, 0.739783687758793, 0.2758913298896174, 100.01719638056989, 0.4723466098805676, 0.7610207108198154, 0.2148730875153629, 100.02893055780186, 0.4766333001315139, 0.7947575789953996, 0.1380330879017644, 99.9803839788653, 0.5146527851712203, 0.8216099209552535, 0.0018764140525621, 299.9972743671659, 300.0536940540117, 300.037643434762, 300.02733467840267, 300.000096877958, 299.98579787368493, 300.02028765323485, 299.96862347864914, 299.9503006465994, 300.0099741480407, 299.9915009348262, 299.9919324403245, 300.0169218135155, 299.9623107135252, 299.9677387648845, 300.0192871025749, 300.04000727708103, 299.9781195610448, 300.00342537757354]|1095.8092041015625000|      0.25000000|[377, 136, 1, 35]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[100.05893706807369, 0.1177340874306482, 0.3927156486112625, 0.086708733697322, 99.95995706349055, -0.0083692083896304, 0.2695631266259341, 0.9053374071378635, 100.00555973673355, 0.0775390192172851, 0.2717488696713918, 0.9294666879257054, 99.97283421740168, -0.0391314561542532, 0.3405150660012494, 0.823115159516502, 99.93794012302884, 0.037667030041759, 0.3597293553584178, 0.7696842753978619, 99.97185786463572, 0.0660778358148298, 0.4531350011126363, 0.7883272682607928, 99.96555432626998, 0.1023307990884794, 0.5242217449536134, 0.7111964090688251, 100.00204324189075, 0.1337011902246258, 0.4254160881691531, 0.7365315572740161, 100.07518446811989, 0.1395162821963023, 0.5097573535964554, 0.5834766533917757, 99.97302210241529, 0.2071700959751843, 0.515084248118428, 0.6330360568288204, 100.003308206057, 0.2087289340818277, 0.6026638432930663, 0.4764680258575731, 99.96800391453664, 0.2712171464849416, 0.6015743022543635, 0.5307896919436569, 100.05089370419573, 0.4122493568505025, 0.514653246484519, 0.5559841594080596, 100.00420220571232, 0.4009094584020579, 0.5942748682941117, 0.4039772042609978, 100.040163651619, 0.341787158576742, 0.7203067759159372, 0.4369646621720866, 99.99817924426402, 0.4304695281072354, 0.6952624358679144, 0.2731169992140988, 99.96789438672205, 0.4636725137223597, 0.741645180660964, 0.2864648615265095, 100.05621981201104, 0.4706072504233701, 0.7463194468228064, 0.2118986274089151, 100.01478625195293, 0.4707090957988333, 0.8041702532437625, 0.0966077545256897, 99.9517799485909, 0.4912318832277976, 0.8324294506063709, 0.0215845240533077, 300.0033130911853, 300.044762244377, 300.0255693448854, 299.9917899331416, 300.02755807406857, 299.9548731832651, 300.01483077263936, 299.9652885565346, 299.9840505847169, 300.01701790695336, 300.0455345411864, 300.0075645546049, 300.0568306872707, 299.9814844074928, 299.95283498619654, 299.99779696018885, 300.0704588053353, 300.00852509504983, 299.97989014698237]|827.7343139648437500|      0.50000000|[399, 144, 1, 37]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[100.05893706807369, 0.1177340874306482, 0.3927156486112625, 0.086708733697322, 99.95995706349055, -0.0083692083896304, 0.2695631266259341, 0.9053374071378635, 100.00555973673355, 0.0775390192172851, 0.2717488696713918, 0.9294666879257054, 99.97283421740168, -0.0391314561542532, 0.3405150660012494, 0.823115159516502, 99.93794012302884, 0.037667030041759, 0.3597293553584178, 0.7696842753978619, 99.97185786463572, 0.0660778358148298, 0.4531350011126363, 0.7883272682607928, 99.96555432626998, 0.1023307990884794, 0.5242217449536134, 0.7111964090688251, 100.00204324189075, 0.1337011902246258, 0.4254160881691531, 0.7365315572740161, 100.07518446811989, 0.1395162821963023, 0.5097573535964554, 0.5834766533917757, 99.97302210241529, 0.2071700959751843, 0.515084248118428, 0.6330360568288204, 100.003308206057, 0.2087289340818277, 0.6026638432930663, 0.4764680258575731, 99.96800391453664, 0.2712171464849416, 0.6015743022543635, 0.5307896919436569, 100.05089370419573, 0.4122493568505025, 0.514653246484519, 0.5559841594080596, 100.00420220571232, 0.4009094584020579, 0.5942748682941117, 0.4039772042609978, 100.040163651619, 0.341787158576742, 0.7203067759159372, 0.4369646621720866, 99.99817924426402, 0.4304695281072354, 0.6952624358679144, 0.2731169992140988, 99.96789438672205, 0.4636725137223597, 0.741645180660964, 0.2864648615265095, 100.05621981201104, 0.4706072504233701, 0.7463194468228064, 0.2118986274089151, 100.01478625195293, 0.4707090957988333, 0.8041702532437625, 0.0966077545256897, 99.9517799485909, 0.4912318832277976, 0.8324294506063709, 0.0215845240533077, 300.0033130911853, 300.044762244377, 300.0255693448854, 299.9917899331416, 300.02755807406857, 299.9548731832651, 300.01483077263936, 299.9652885565346, 299.9840505847169, 300.01701790695336, 300.0455345411864, 300.0075645546049, 300.0568306872707, 299.9814844074928, 299.95283498619654, 299.99779696018885, 300.0704588053353, 300.00852509504983, 299.97989014698237]|827.7343139648437500|      0.25000000|[516, 188, 1, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[100.08140322671082, 0.1252880564100359, 0.3631577509047576, 0.1272660222099458, 99.91890595459422, -0.021597511992282, 0.2426151979456745, 0.8938566553755892, 100.02562450036412, 0.037750229751648, 0.2870135733788575, 0.9128399488608077, 99.99616224477549, -0.040388573572726, 0.361058718828365, 0.8336996533612933, 99.91268450126559, 0.0343678840057307, 0.37189785036386, 0.7938993187787856, 99.97244310161052, 0.0672080157188235, 0.461144071932328, 0.8060674195544124, 99.985495840679, 0.0755866729816581, 0.5248867052816836, 0.7440266008544654, 99.98068303672902, 0.1314651403600241, 0.4488746812532478, 0.7546688983046337, 100.0874584231337, 0.1307303634838136, 0.5426292701660488, 0.5813825091753051, 99.97944264205177, 0.204833299577105, 0.5141522841173971, 0.6213631669283165, 99.91623980883395, 0.2140920704328174, 0.6051614675585172, 0.4356644537119992, 99.98253336933571, 0.2374985121503945, 0.6011549917581532, 0.5276810039347519, 100.05416241409797, 0.4008934935240426, 0.502207018091674, 0.5782742644601919, 100.01236505426357, 0.432676710904754, 0.624288683011918, 0.3908198260887656, 100.02957783989297, 0.3587151581758088, 0.7120375981332661, 0.4239618297153274, 99.98886092139323, 0.4502654845227117, 0.7377493799168934, 0.2523767573556967, 99.95624304215752, 0.4178067007917573, 0.7759940813149606, 0.2624517955379916, 100.07812477911078, 0.4746630420680176, 0.7550842753712189, 0.225179922857196, 100.00713467921179, 0.5098030761355545, 0.8144126929696165, 0.1361448311550102, 99.99680226620687, 0.5118647083924496, 0.8286751305667335, 0.0798057419872817, 299.98814533244786, 300.01916975271126, 300.02101205824795, 299.99189260146824, 299.9386017660545, 299.96925859419514, 300.04207002846175, 299.9906491387228, 299.95312171194564, 300.0210660196972, 300.0730886526702, 299.9876901526023, 300.0547860193046, 299.97724913431716, 300.0006045770208, 300.0092666509255, 300.05870383971586, 300.02028587077456, 299.99712975836275]|743.9159545898437500|      0.50000000|[538, 196, 1, 50]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[100.08140322671082, 0.1252880564100359, 0.3631577509047576, 0.1272660222099458, 99.91890595459422, -0.021597511992282, 0.2426151979456745, 0.8938566553755892, 100.02562450036412, 0.037750229751648, 0.2870135733788575, 0.9128399488608077, 99.99616224477549, -0.040388573572726, 0.361058718828365, 0.8336996533612933, 99.91268450126559, 0.0343678840057307, 0.37189785036386, 0.7938993187787856, 99.97244310161052, 0.0672080157188235, 0.461144071932328, 0.8060674195544124, 99.985495840679, 0.0755866729816581, 0.5248867052816836, 0.7440266008544654, 99.98068303672902, 0.1314651403600241, 0.4488746812532478, 0.7546688983046337, 100.0874584231337, 0.1307303634838136, 0.5426292701660488, 0.5813825091753051, 99.97944264205177, 0.204833299577105, 0.5141522841173971, 0.6213631669283165, 99.91623980883395, 0.2140920704328174, 0.6051614675585172, 0.4356644537119992, 99.98253336933571, 0.2374985121503945, 0.6011549917581532, 0.5276810039347519, 100.05416241409797, 0.4008934935240426, 0.502207018091674, 0.5782742644601919, 100.01236505426357, 0.432676710904754, 0.624288683011918, 0.3908198260887656, 100.02957783989297, 0.3587151581758088, 0.7120375981332661, 0.4239618297153274, 99.98886092139323, 0.4502654845227117, 0.7377493799168934, 0.2523767573556967, 99.95624304215752, 0.4178067007917573, 0.7759940813149606, 0.2624517955379916, 100.07812477911078, 0.4746630420680176, 0.7550842753712189, 0.225179922857196, 100.00713467921179, 0.5098030761355545, 0.8144126929696165, 0.1361448311550102, 99.99680226620687, 0.5118647083924496, 0.8286751305667335, 0.0798057419872817, 299.98814533244786, 300.01916975271126, 300.02101205824795, 299.99189260146824, 299.9386017660545, 299.96925859419514, 300.04207002846175, 299.9906491387228, 299.95312171194564, 300.0210660196972, 300.0730886526702, 299.9876901526023, 300.0547860193046, 299.97724913431716, 300.0006045770208, 300.0092666509255, 300.05870383971586, 300.02028587077456, 299.99712975836275]|743.9159545898437500|      0.25000000|[656, 240, 1, 61]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[100.08039726283955, 0.2060704755804425, 0.3417656207837487, 0.1819441039401975, 99.92751245826227, 0.0054292546725343, 0.2359156331756252, 0.8751676868164943, 100.03753204787301, 0.0437333854115783, 0.2972351295821767, 0.8790750970297, 99.99056501476446, -0.0005706310561553, 0.3559532840529032, 0.8431112549956948, 99.9106173322437, 0.0156499723054333, 0.3917579309207957, 0.7907610804407682, 99.93406439657167, 0.0464078280846314, 0.480379119401271, 0.8022303525012136, 100.02687874604675, 0.069344185933941, 0.5292486656401669, 0.6988801560659154, 99.96346967452433, 0.1623682306086212, 0.4116288662981088, 0.7526873945900237, 100.10660954208505, 0.1221761315180731, 0.5652069385696403, 0.5420763601723392, 99.95570607660181, 0.1575419133343232, 0.534433832885263, 0.5917986453453932, 99.91085208875205, 0.2328197809470004, 0.6361678808491406, 0.4308626101748895, 99.99799786320108, 0.2541543391969542, 0.603734309228547, 0.5692746334235582, 100.06098831515659, 0.376940687997325, 0.5255578315012917, 0.5690055134752775, 100.00664149770611, 0.4237048528658889, 0.5956897627148804, 0.3716280808467522, 100.02214448489356, 0.3641643544889298, 0.7252457313989485, 0.4054284884682985, 100.03103281241678, 0.3957885358552039, 0.710236368298687, 0.2493751831457482, 99.9329071679794, 0.4516900320005888, 0.7922651128824976, 0.254667969657303, 100.09821631849704, 0.4745317130743571, 0.7195383572614898, 0.2612094204328474, 99.97717842611574, 0.5218390883919212, 0.7983359822027888, 0.1822043127438173, 100.04925602930908, 0.5155635745705028, 0.8321339471612518, 0.1170563058668446, 299.99579162715077, 300.00114419915644, 300.0469396180756, 299.9614255171758, 299.8973690202484, 299.9424144489761, 300.05247388846107, 299.9882705790083, 299.9741893311995, 300.02429434504955, 300.1008410593772, 299.99061906172255, 300.04253552521084, 299.9910331272697, 300.02555316990845, 300.0282238319082, 300.0706096258814, 300.01799079109674, 299.9927522096839]|554.2638549804687500|      0.50000000|[721, 264, 1, 67]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | iterate success | actual_k=4
      10|[100.08039726283955, 0.2060704755804425, 0.3417656207837487, 0.1819441039401975, 99.92751245826227, 0.0054292546725343, 0.2359156331756252, 0.8751676868164943, 100.03753204787301, 0.0437333854115783, 0.2972351295821767, 0.8790750970297, 99.99056501476446, -0.0005706310561553, 0.3559532840529032, 0.8431112549956948, 99.9106173322437, 0.0156499723054333, 0.3917579309207957, 0.7907610804407682, 99.93406439657167, 0.0464078280846314, 0.480379119401271, 0.8022303525012136, 100.02687874604675, 0.069344185933941, 0.5292486656401669, 0.6988801560659154, 99.96346967452433, 0.1623682306086212, 0.4116288662981088, 0.7526873945900237, 100.10660954208505, 0.1221761315180731, 0.5652069385696403, 0.5420763601723392, 99.95570607660181, 0.1575419133343232, 0.534433832885263, 0.5917986453453932, 99.91085208875205, 0.2328197809470004, 0.6361678808491406, 0.4308626101748895, 99.99799786320108, 0.2541543391969542, 0.603734309228547, 0.5692746334235582, 100.06098831515659, 0.376940687997325, 0.5255578315012917, 0.5690055134752775, 100.00664149770611, 0.4237048528658889, 0.5956897627148804, 0.3716280808467522, 100.02214448489356, 0.3641643544889298, 0.7252457313989485, 0.4054284884682985, 100.03103281241678, 0.3957885358552039, 0.710236368298687, 0.2493751831457482, 99.9329071679794, 0.4516900320005888, 0.7922651128824976, 0.254667969657303, 100.09821631849704, 0.4745317130743571, 0.7195383572614898, 0.2612094204328474, 99.97717842611574, 0.5218390883919212, 0.7983359822027888, 0.1822043127438173, 100.04925602930908, 0.5155635745705028, 0.8321339471612518, 0.1170563058668446, 299.99579162715077, 300.00114419915644, 300.0469396180756, 299.9614255171758, 299.8973690202484, 299.9424144489761, 300.05247388846107, 299.9882705790083, 299.9741893311995, 300.02429434504955, 300.1008410593772, 299.99061906172255, 300.04253552521084, 299.9910331272697, 300.02555316990845, 300.0282238319082, 300.0706096258814, 300.01799079109674, 299.9927522096839]|554.2638549804687500|      0.25000000|[840, 308, 1, 78]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
