k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[94, 6, 1, 8]                                                              |  | used linear model with 100 points | iterate failure | actual_k=1
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[188, 12, 2, 16]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[282, 18, 3, 24]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[376, 24, 4, 32]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[470, 30, 5, 40]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       6|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.01562500|[564, 36, 6, 48]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
       7|[1.0221669320147126, 0.0221601150037112, 1.8900648240132598, 0.0119672360047458, 0.0198618241115481, 2.0010710316373874, 0.4292396424116365, 0.0210345387580108, 2.1186307778257, 0.7995221134173272, 0.021031265689902, 2.162491475720136, 0.2196767219341815, 0.0190658769898405, 2.21877438937209, 2.690963975642871, 0.0215373332411198, 2.280195765727877, 0.8074875235484403, 0.0176094153573195, 2.3898889937215726, 2.269226214918314, 0.0165365281445648, 2.4885615032381483, 14.354132101259923, 0.0288944898539263, 2.5600518004035853, 12.16177317754396, 0.0251456140004296, 2.7072541733569975, 0.2764901218091588, 0.0207223967503336, 2.939956135056932, 0.2436256089965617, 0.0185103839096474, 2.966569845628526, 1.1647710764604577, 0.0197838128005643, 3.131614838856224, 0.1787788796173639, 0.0200748143956146, 3.226213394060956, 0.1163146649300752, 0.0219635509009567, 3.2565754900215618, 3.7477483317304223, 0.0199535174474027, 3.380642603521645, 0.8322384576929476, 0.0206617879620828, 3.669239448937144, 0.1587027808437962, 0.0216479158457659, 3.721872653952261, 0.3877488857407475, 0.0199236172875933, 3.8303686621778774, 0.9255321865890525, 0.021058289664364, 3.9590764742129707, 0.2600431660090807, 0.0188142818129427, 4.054496969596336, 2.0695516072830094, 0.0206313841709795, 4.175687760752128, 1.9472364973053118, 0.020329052432967, 4.430529116407644, 1.484565698860874, 0.0209923993724593, 4.558233330961621, 0.4794516333067682, 0.0215715075359188, 4.6008075828792805, 0.4923259713225595, 0.0215867912905277, 4.706430014051438, 0.3290753920361715, 0.0218983132138045, 4.801520668991949, 0.8406446584529125, 0.0221746071668898, 4.967023439972708, 0.4598678351768221, 0.0202925364884282, 5.394105864982058, 0.4904738350219485, 0.0216332908523786, 5.4211016698264585, 0.9859988466213947, 0.019805069923534, 2.585971503547599, -0.0200810918690178, 0.0217095178290062, 3.862682281903249, 0.2652926135527642, 0.0180862902846489, 5.198672294496707]|3257565.6276403735391796|      0.03125000|[658, 42, 7, 56]                                                           |  | used linear model with 100 points | iterate success | actual_k=1
       8|[1.0238198537010226, 0.021239572707295, 1.8923635957651421, 0.0103144666494959, 0.0259742758178163, 2.0017179028079615, 0.4314193759355952, 0.0208915303248704, 2.1177656857808533, 0.7997900154550716, 0.0206845749806047, 2.1614597212946145, 0.219166803110443, 0.0174516286743451, 2.221488093179517, 2.6894504318538974, 0.0200014365571158, 2.279882898360589, 0.8018396316522444, 0.0164369539339428, 2.3905018964582476, 2.2694348895875023, 0.0167921371064978, 2.488215899054002, 14.351975619734924, 0.0431074530035675, 2.5588929391962862, 12.159759968877125, 0.0399745401040904, 2.7142854963714242, 0.2777313965524284, 0.0251017621675696, 2.9393309352035883, 0.2441382946609688, 0.0210939348751318, 2.963705058568906, 1.164294635030704, 0.0231330593078143, 3.130835735462593, 0.1781356001288456, 0.0223198261538862, 3.2250470219151883, 0.1171108595816319, 0.023511260530696, 3.2547645555897304, 3.7475860483033783, 0.0246059491879649, 3.381612279224887, 0.8320719242985934, 0.0204357517936018, 3.6741514271800138, 0.1612134307607538, 0.0196677170785652, 3.718773283676636, 0.3883142336426261, 0.0181647912586679, 3.8312788927058072, 0.9283531176123393, 0.0186823515842118, 3.955175535358687, 0.2527523873004059, 0.0190183508477651, 4.053181636466257, 2.0684414379028433, 0.0206921142939337, 4.17925922595844, 1.9444701018580601, 0.0228825667036204, 4.428453715386933, 1.4857589512193745, 0.0211608153777219, 4.556375346936614, 0.478990529558235, 0.0218866283516625, 4.601473335392847, 0.4932048053119059, 0.0204880051877515, 4.705876438765706, 0.3260005193745342, 0.0193817757134093, 4.798389632671309, 0.8412151644995934, 0.0229345047237928, 4.966680934245736, 0.4570658679092169, 0.0195376507934186, 5.395256049119348, 0.4890679513124052, 0.0186105491347216, 5.424949440826115, 0.9892936289642249, 0.0241301396178206, 2.584620621763044, -0.0189751587521948, 0.0239246173188814, 3.860380211935274, 0.2681837850496593, 0.0148594796792823, 5.195539019871632]|2514991.0966630829498172|      0.06250000|[752, 48, 8, 64]                                                           |  | used linear model with 100 points | iterate success | actual_k=1
       9|[1.0238198537010226, 0.021239572707295, 1.8923635957651421, 0.0103144666494959, 0.0259742758178163, 2.0017179028079615, 0.4314193759355952, 0.0208915303248704, 2.1177656857808533, 0.7997900154550716, 0.0206845749806047, 2.1614597212946145, 0.219166803110443, 0.0174516286743451, 2.221488093179517, 2.6894504318538974, 0.0200014365571158, 2.279882898360589, 0.8018396316522444, 0.0164369539339428, 2.3905018964582476, 2.2694348895875023, 0.0167921371064978, 2.488215899054002, 14.351975619734924, 0.0431074530035675, 2.5588929391962862, 12.159759968877125, 0.0399745401040904, 2.7142854963714242, 0.2777313965524284, 0.0251017621675696, 2.9393309352035883, 0.2441382946609688, 0.0210939348751318, 2.963705058568906, 1.164294635030704, 0.0231330593078143, 3.130835735462593, 0.1781356001288456, 0.0223198261538862, 3.2250470219151883, 0.1171108595816319, 0.023511260530696, 3.2547645555897304, 3.7475860483033783, 0.0246059491879649, 3.381612279224887, 0.8320719242985934, 0.0204357517936018, 3.6741514271800138, 0.1612134307607538, 0.0196677170785652, 3.718773283676636, 0.3883142336426261, 0.0181647912586679, 3.8312788927058072, 0.9283531176123393, 0.0186823515842118, 3.955175535358687, 0.2527523873004059, 0.0190183508477651, 4.053181636466257, 2.0684414379028433, 0.0206921142939337, 4.17925922595844, 1.9444701018580601, 0.0228825667036204, 4.428453715386933, 1.4857589512193745, 0.0211608153777219, 4.556375346936614, 0.478990529558235, 0.0218866283516625, 4.601473335392847, 0.4932048053119059, 0.0204880051877515, 4.705876438765706, 0.3260005193745342, 0.0193817757134093, 4.798389632671309, 0.8412151644995934, 0.0229345047237928, 4.966680934245736, 0.4570658679092169, 0.0195376507934186, 5.395256049119348, 0.4890679513124052, 0.0186105491347216, 5.424949440826115, 0.9892936289642249, 0.0241301396178206, 2.584620621763044, -0.0189751587521948, 0.0239246173188814, 3.860380211935274, 0.2681837850496593, 0.0148594796792823, 5.195539019871632]|2514991.0966630829498172|      0.03125000|[846, 54, 9, 72]                                                           |  | used linear model with 100 points | iterate failure | actual_k=1
      10|[1.0233556852585088, 0.0217719585927579, 1.8907349219460647, 0.0118923276307078, 0.0212005154351788, 1.9997001122594382, 0.4324735849493139, 0.0250186437579955, 2.11533528457542, 0.8003856589720106, 0.0218589100498845, 2.1606741705835777, 0.2201344620709008, 0.0203560170876272, 2.2218400851401086, 2.687711224557604, 0.023628626132331, 2.2836806700910706, 0.8006841321367275, 0.0192686651050896, 2.3895736234652394, 2.2663455293387655, 0.0198577341255508, 2.4857166428076494, 14.349592105927503, 0.0607628844279988, 2.555934913234865, 12.160455152276693, 0.0492633081110849, 2.716151176782364, 0.2767332098518896, 0.0202504746089286, 2.937240597338542, 0.2473050895427626, 0.0214428483033044, 2.9636628677150765, 1.1645287119137795, 0.0223630255755694, 3.127806675560659, 0.1743783786206534, 0.026034404646738, 3.2242328464753145, 0.118917937947341, 0.0232690604744012, 3.2567716016914403, 3.749424504753789, 0.0329838390471503, 3.3846884774046204, 0.8299340265106884, 0.0250505159708403, 3.672865595313491, 0.1623494040005463, 0.0199649709487135, 3.7177371248367552, 0.3914614884168702, 0.0171570636212242, 3.8293684775237065, 0.9288478888616851, 0.0177865338422476, 3.955749487295209, 0.2568194068695183, 0.0204731672590068, 4.055973428651377, 2.072782632982429, 0.02534885067515, 4.179649754003777, 1.941432323531368, 0.0204878383177711, 4.428436129633803, 1.4862428687615081, 0.0230275329686039, 4.555459438777349, 0.4823512840950263, 0.0228824027149647, 4.60440238113379, 0.4971536277213396, 0.0190740126425181, 4.705091899711851, 0.3256885130449779, 0.0220324114235077, 4.797422379252197, 0.8433419807435936, 0.0217846704233721, 4.966639360270256, 0.4570563938313049, 0.020618553817084, 5.400885961756669, 0.4912465717798065, 0.0197075883604246, 5.4230947966217435, 0.9891010551543306, 0.0219553254984834, 2.5858639195657274, -0.0219157006253639, 0.0231807966107118, 3.8620472656587332, 0.2700136659709074, 0.0144975081069452, 5.198428004444841]|2141198.8713457849808037|      0.06250000|[940, 60, 10, 80]                                                          |  | used linear model with 100 points | iterate success | actual_k=1
      11|[1.0233556852585088, 0.0217719585927579, 1.8907349219460647, 0.0118923276307078, 0.0212005154351788, 1.9997001122594382, 0.4324735849493139, 0.0250186437579955, 2.11533528457542, 0.8003856589720106, 0.0218589100498845, 2.1606741705835777, 0.2201344620709008, 0.0203560170876272, 2.2218400851401086, 2.687711224557604, 0.023628626132331, 2.2836806700910706, 0.8006841321367275, 0.0192686651050896, 2.3895736234652394, 2.2663455293387655, 0.0198577341255508, 2.4857166428076494, 14.349592105927503, 0.0607628844279988, 2.555934913234865, 12.160455152276693, 0.0492633081110849, 2.716151176782364, 0.2767332098518896, 0.0202504746089286, 2.937240597338542, 0.2473050895427626, 0.0214428483033044, 2.9636628677150765, 1.1645287119137795, 0.0223630255755694, 3.127806675560659, 0.1743783786206534, 0.026034404646738, 3.2242328464753145, 0.118917937947341, 0.0232690604744012, 3.2567716016914403, 3.749424504753789, 0.0329838390471503, 3.3846884774046204, 0.8299340265106884, 0.0250505159708403, 3.672865595313491, 0.1623494040005463, 0.0199649709487135, 3.7177371248367552, 0.3914614884168702, 0.0171570636212242, 3.8293684775237065, 0.9288478888616851, 0.0177865338422476, 3.955749487295209, 0.2568194068695183, 0.0204731672590068, 4.055973428651377, 2.072782632982429, 0.02534885067515, 4.179649754003777, 1.941432323531368, 0.0204878383177711, 4.428436129633803, 1.4862428687615081, 0.0230275329686039, 4.555459438777349, 0.4823512840950263, 0.0228824027149647, 4.60440238113379, 0.4971536277213396, 0.0190740126425181, 4.705091899711851, 0.3256885130449779, 0.0220324114235077, 4.797422379252197, 0.8433419807435936, 0.0217846704233721, 4.966639360270256, 0.4570563938313049, 0.020618553817084, 5.400885961756669, 0.4912465717798065, 0.0197075883604246, 5.4230947966217435, 0.9891010551543306, 0.0219553254984834, 2.5858639195657274, -0.0219157006253639, 0.0231807966107118, 3.8620472656587332, 0.2700136659709074, 0.0144975081069452, 5.198428004444841]|2141198.8713457849808037|      0.03125000|[1034, 66, 11, 88]                                                         |  | used linear model with 100 points | iterate failure | actual_k=1
