k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0203648145483735, 0.1473885651761942, -0.1015507352969802, 0.2000878276406781, 0.1898408968415446, 0.1425958798717377, -0.0599024152876433, -0.0716877328794533, -0.1002047988216508, 0.0552575540155445, 0.2026092130306371, 0.1169529776604791, 0.1512590203657649, 0.0100817749137635, 0.029505551414562, 0.3370416569776231, 0.2365197156846341, 0.2525003781008152, 0.0756190692129262, 0.1611344624033867, 0.074433964717589, 0.218628698144714, 0.3940533779896302, 0.3975983785842061, 0.2281448464636988, 0.220582129911746, 0.3060894441617235, 0.2788362991955255, 0.3279149007044947, 0.2913762583674226, 0.3378243706670055, 0.1254272054875339, 0.3897644246987542, 0.5283863488545182, 0.2967194055042379, 0.3960945668940592, 0.518025938350434, 0.2410464285366587, 0.3754884577477851, 0.3995510382660289, 0.4207490124979021, 0.4927060264469711, 0.389580975721601, 0.3448657155664418, 0.4167366505238097, 0.5091585667185963, 0.4453672703819608, 0.5799305281427325, 0.4570848229588552, 0.2993467869258711, 0.4560876223502298, 0.5913522876096077, 0.4362394053166255, 0.4314944848062747, 0.7198227014712075, 0.5946480610038537, 0.6506237165557945, 0.5816317127062639, 0.6742682858318796, 0.6245513109033258, 0.6449113352987553, 0.5082633322805465, 0.6466362505328697, 0.5613607017969028, 0.5271379738968532, 0.5933580066922266, 0.6216633338172851, 0.6399223504744052, 0.6897369250147871, 0.5738313753952988, 0.7355195755160774, 0.7328225220358542, 0.5824754862808232, 0.7750890858166927, 0.8583513938588734, 0.7371262655308106, 0.7754317200765789, 0.8843083189314151, 0.9189933729862585, 0.713238155803507, 0.8886605823393295, 0.7534513223374182, 0.9022379321218429, 0.7974692029966899, 0.771188283903449, 0.902104296388084, 1.0275897234711535, 1.0079801325548379, 1.1828513001025684, 1.0552972017624769, 1.0708415670082576, 0.9122192148820648, 0.9914640122602223, 0.8890771111673532, 1.095464619447589, 0.9641970335667689, 0.8646613457633183, 1.008331332385669, 1.0647539247155282, 1.1357299506129237]|-88.7190170288085938|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[0.2078402367157757, 0.3055496578978198, 0.1888464373435793, 0.2345511126640458, 0.2981502103831551, 0.1504406213377364, 0.1644459163191536, -0.2991834779880578, -0.1693553869945308, 0.0514783045457088, 0.1835766053924894, 0.3084670117588555, 0.180535292727972, -0.1015929056601171, 0.1196558443149584, 0.4724559174980925, 0.0552937857028943, 0.5078553803203811, -0.3694406099803507, 0.02244739825616, 0.2435403253824698, 0.0247047203613666, 0.3958077301208595, 0.3507513160883359, -0.1343040274499635, 0.3103739751934108, 0.4304076008337244, 0.2284390830430331, 0.5167888439864909, 0.3397638825052605, 0.1067715514951879, 0.0966147645090556, 0.6987724385956707, 0.6242606280830412, 0.1949439357341802, 0.5201473647933269, 0.4805151592388016, 0.4091245124794132, 0.4641552348337592, 0.3110004372343196, 0.5270243723611902, 0.7449662185391237, 0.8373665509266603, 0.2573587541015825, 0.0563354628821923, 0.4111200298767112, 0.3499522820769526, 0.5200482088196176, 0.4931886072062066, 0.0585571463253569, 0.3990667710703332, 0.72087236765379, 0.3133388004989691, 0.51932756380045, 0.436465864289968, 0.587597517600018, 0.7516657659235148, 0.7268044433281953, 0.641166738886461, 0.5411801730431238, 0.817052383453751, 0.6680414009006148, 0.4273180548898813, 0.4747421578078539, 0.4753456318059922, 0.3511739000252395, 0.7457753096085065, 1.2159785459608794, 1.154820807076118, 0.6642155767620219, 0.6246740519422118, 0.8380376162182552, 0.5731745371260453, 1.1556394188210726, 1.3676479707927076, 0.5005564314521196, 0.6742427736760437, 0.9959334461912017, 1.1654249828781897, 0.9036382381293514, 1.3579192004007772, 0.7005039294769185, 1.015351090203476, 0.5364916196120825, 0.3186902497543889, 0.8854522818427181, 1.1475021467855178, 0.8316796194675627, 1.410737257440841, 1.0524194908018694, 0.9351883415732409, 0.9282924028134669, 0.7506732310369344, 0.8723211593401574, 1.2500077986926692, 1.2428479816877824, 0.9352346679470349, 0.9066688620415932, 0.9846904406401161, 1.2839121037062253]|-181.5343322753906250|      4.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[0.4897444230647308, 0.7726232182956732, 0.4362528194186541, 0.0110217280429147, 0.6461530708984793, 0.2500808327123237, 0.5990684939640897, -0.9499206981558083, -0.9452792252722755, 0.5106493353412985, 0.3736739296058069, -0.2672280563771732, 0.9018037895964326, -0.1626329242664671, 0.439841603625356, 0.3877249024822381, 0.3684072605496648, 0.3375147608000011, -0.6053435776155077, 0.3966447352689088, -0.1287114338365924, -0.0764486651212834, -0.2079707280579279, -0.4948259604243288, 0.2279896783555258, 0.0677931628165396, 0.2617574500680314, -0.2971185674902634, 0.558333530244413, 0.3705788693029387, -0.1329438092144468, 0.7906589840743851, 0.5062450657020381, 0.8347746799316157, 0.7047706731091492, 1.2031268042097787, 0.3940093523376888, -0.0791333955379577, 0.079403736597125, -0.4913180368352526, 0.7884975422528575, 0.7993400976702812, 0.9878093462921231, 0.4494408447837288, 0.1340293645548601, 0.1936564832661152, 0.4534714476142526, 0.94428497056805, 0.9643236720833013, 0.2934831421034353, -0.0998001500634934, 0.1233672908538509, 0.356427998892517, 0.9107921310710327, 0.4562295219624256, 0.390132118062831, 1.8282466743212948, 0.4363599708267832, 0.289964187401172, 0.2209886214886213, 1.5036390072593209, 0.746384999169013, 0.2653933294467408, 0.8313536131184933, 0.0737608109596675, -0.2491067880163865, 0.1956671110210473, 1.184559159843417, 1.571459547945049, 1.3054107200149518, 0.7030525663442313, 0.8335664991184663, 0.9744323960224286, 0.6524377390274729, 1.608201052363077, 0.5857579126209175, 0.4570900706400948, 1.0899957921027779, 0.9207439902441694, 1.348739633123237, 1.6522653694014378, 1.0341160528290514, 0.9525667471446737, 0.640635468418604, -0.4406013623587738, 1.0607464080275235, 0.26023743874167, 0.8353826297287562, 1.5172849198390645, 1.7340664691212433, 0.5707227067935313, 1.3082677087486094, 1.0333289446615959, 1.1366730031237087, 1.4025395086879868, 0.995396324041028, 0.8798690610061943, 1.0393568171923264, 1.4552794271642189, 1.3261351513652173]|-473.5159606933593750|      8.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[1.042129055871487, 0.6057237747866872, -0.1629835287023214, 0.2418626131677619, 1.584702932157375, -0.6382278157792018, 0.8096415840518536, -1.1961922247533272, -0.6638878462886193, 0.2280913677073672, -0.1891818036360016, 0.561414834140121, 2.0185621392392568, -0.3186604469234755, -0.0871555779666658, -0.2117854142678325, 1.5390600715918237, 0.622375982799809, -0.0213298130178281, 0.3769042822842708, 0.5104047225320836, -0.7443881227377731, 0.5962315463479828, -0.7255054007346853, -1.0067250525491407, 1.2477224671851042, 0.9960028568738523, -1.5142327250148186, 0.5067542129929614, 0.2057455709020547, 0.415545824756318, 1.012109247847023, -0.1602000114342578, 0.9218057817025613, -0.2958720660086929, 0.8550891630416658, 0.3767738955412066, -1.8325016885981311, 0.5440657665524882, -1.3195522227717111, 0.2853192597288583, -0.3442799427549953, 0.5413156971536699, -0.2911960077616508, -0.5807774020044427, -0.7165884937309716, -0.0287402094489623, 0.6871537338037285, 1.986059504517508, 0.4481175598863683, 1.035585761475951, 0.8703126025748353, -0.9416117121167016, 1.0794704230071988, 1.5145379189773989, -0.8938311286381155, 3.2626635952439305, 2.612097704320561, 0.8112916215936334, 0.5406889316139707, 2.010895318538175, -0.4414269730051592, 0.4894729250637606, 1.2082264733136068, 0.0491703849929135, 0.2562738436118615, 0.1896417331289612, 0.9586131636112554, 1.297939660075055, -0.6444035084930011, 0.5910112209975367, -0.0660069926867964, 1.0915850606399935, 0.3430288639701177, 0.7738074668276196, -0.4952838227957589, -0.5133013451557187, 0.9875541045416963, 0.5592084885276084, 1.8584854779669446, 1.0573355326890614, 0.3112390607521097, 0.1672541743909887, 0.7225971018313092, -1.140068851682108, -0.3340746499419913, 0.1647272023369407, 0.9810912146403903, 1.8191619726616621, 2.6473733840118205, -0.2414094094093497, 0.3904152914167782, 2.5375758124375043, -0.01709949107391, 2.414906069927494, 1.0031357526741427, 2.0596577086936643, 0.89273235419788, -0.2621141609484043, 0.9696333159815144]|-729.1278076171875000|     16.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[2.025077574646329, 1.3828587326637432, -3.301244859719435, 0.8018271118504867, 3.8539544006104576, -2.006992771272353, 2.22988114868949, -0.1571618081603214, -0.8095400486410962, 2.07343606101231, -2.3166165770472604, 0.2429498108332849, 3.1107336362040203, -1.1247431552365077, -0.1106305235176718, -0.4008552746591869, 1.3228653057493363, -0.6529100919014816, -1.3066958298477371, -0.4421492036911116, -0.7084923382610462, 0.3316928687869463, -1.0303006263559036, -0.1937487346384933, -0.251024165273229, 1.157970675307192, -0.9520900195640362, 1.1505318972449823, -0.6344535062196148, 1.094050739191772, 0.3588555672387969, -1.3489530880200684, 1.323782335222702, 2.2692408671534974, -1.9033038434790088, 2.443515536560419, 1.3741075319411657, -2.7485033037232585, 1.0088458910898597, -3.0908131166293873, -2.021445133633349, -1.878922835286069, -1.0836991819064354, 1.5185007728009254, 1.5258784895197166, -0.2535853170724097, 2.3216317303319642, 3.7755903407317675, 1.0616907109131535, 0.0778085571144554, -1.4548388871060305, 2.063339963983122, -2.651607557602423, 2.5899293954920655, -1.9818699599973595, -0.4736855914561247, 2.7804436518811144, 4.845363131356242, 1.7854193144421941, 0.0238675418755735, 0.7188390760467036, 1.9132108394639566, -0.2687197494273909, 0.0698051013017826, 0.9778786213170212, 0.7577171484210167, -1.4032117944994822, 0.6236317615593765, 0.5859166229159696, 0.5318753145877637, -2.6851016797356437, 1.7384688764883953, 1.0654884418495134, -0.4588592903164594, 2.6682036680200008, 1.9400552087559988, -1.688574290833624, -1.5069473073487596, 3.563741908947556, 3.4306746609295993, 4.9918262809484935, -0.8652983102476614, -2.2059424339336284, 0.3914004022143545, -0.996517281757561, -0.6317613525140104, -0.206859103559946, 2.7005315962242116, -0.3902959816167408, 5.31512410585802, 0.4777176279854353, -1.260354427155841, 0.9948915816522461, 0.5093318246826402, 2.8849103040035025, 3.282596340354253, 2.3347782004562503, -1.481817521899711, 1.1331558773409267, 1.6361722188880126]|-987.8803100585937500|     32.00000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[2.025077574646329, 1.3828587326637432, -3.301244859719435, 0.8018271118504867, 3.8539544006104576, -2.006992771272353, 2.22988114868949, -0.1571618081603214, -0.8095400486410962, 2.07343606101231, -2.3166165770472604, 0.2429498108332849, 3.1107336362040203, -1.1247431552365077, -0.1106305235176718, -0.4008552746591869, 1.3228653057493363, -0.6529100919014816, -1.3066958298477371, -0.4421492036911116, -0.7084923382610462, 0.3316928687869463, -1.0303006263559036, -0.1937487346384933, -0.251024165273229, 1.157970675307192, -0.9520900195640362, 1.1505318972449823, -0.6344535062196148, 1.094050739191772, 0.3588555672387969, -1.3489530880200684, 1.323782335222702, 2.2692408671534974, -1.9033038434790088, 2.443515536560419, 1.3741075319411657, -2.7485033037232585, 1.0088458910898597, -3.0908131166293873, -2.021445133633349, -1.878922835286069, -1.0836991819064354, 1.5185007728009254, 1.5258784895197166, -0.2535853170724097, 2.3216317303319642, 3.7755903407317675, 1.0616907109131535, 0.0778085571144554, -1.4548388871060305, 2.063339963983122, -2.651607557602423, 2.5899293954920655, -1.9818699599973595, -0.4736855914561247, 2.7804436518811144, 4.845363131356242, 1.7854193144421941, 0.0238675418755735, 0.7188390760467036, 1.9132108394639566, -0.2687197494273909, 0.0698051013017826, 0.9778786213170212, 0.7577171484210167, -1.4032117944994822, 0.6236317615593765, 0.5859166229159696, 0.5318753145877637, -2.6851016797356437, 1.7384688764883953, 1.0654884418495134, -0.4588592903164594, 2.6682036680200008, 1.9400552087559988, -1.688574290833624, -1.5069473073487596, 3.563741908947556, 3.4306746609295993, 4.9918262809484935, -0.8652983102476614, -2.2059424339336284, 0.3914004022143545, -0.996517281757561, -0.6317613525140104, -0.206859103559946, 2.7005315962242116, -0.3902959816167408, 5.31512410585802, 0.4777176279854353, -1.260354427155841, 0.9948915816522461, 0.5093318246826402, 2.8849103040035025, 3.282596340354253, 2.3347782004562503, -1.481817521899711, 1.1331558773409267, 1.6361722188880126]|-987.8803100585937500|     16.00000000|[273, 0, 0, 17]                                                            |  | trying linear partial model with 17 points | trying linear partial model with 33 points | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[2.2039099701229254, -0.373979228337425, -6.238125806993957, 1.4694529917812194, 3.955279813517474, -0.7881156407278411, -0.1913410139772234, 2.452667569467941, 1.175452363110617, 1.294781456247102, -5.293796562655991, 1.090774253620224, 1.9801496215719718, 1.3242494060782581, 0.9811278049681079, -0.0560016800634947, 1.4799205202840158, -2.107723915285901, -1.7036084943295922, -1.6918797454273522, -3.7573465368973684, 2.1200257691401516, -4.35520124034826, -0.9075643341971721, -0.9534203361119218, -1.202844848699094, -0.5323767546522843, 4.411648043386439, -1.1913618667892818, -1.559145947096467, -0.8756504591121141, -0.7077753339738778, 1.885892296489761, 1.2781332737175632, -3.327028409376741, 1.59430342981843, -1.3307129726641764, -2.941645038320016, -0.2506691028340782, -1.7964851381038476, -0.5817084099879424, 1.561347525867458, -0.8432204645229779, 1.9557374037767241, 2.9129656600402187, -0.5131771163871082, 2.1446201541809113, 3.8212957608614184, -1.3044789321600445, 2.8458762608665613, 1.8689945596733004, 3.268237633599086, 0.5062660951828497, 3.3358869554836055, -1.581870552898252, -1.3345532237160396, 4.82117056940691, 3.80380866174099, 4.3649615532820984, -1.7416693373882013, 0.527727246097493, 1.826646507823348, -0.6218682461965483, 0.4507667628485182, 3.2668613930634303, 0.9760197669807305, -0.6745054502528124, 0.8936056188719472, -0.6034176408562217, -1.4685477239517746, -2.7416967704582094, 2.524995467163035, 0.5809114936178772, 1.0941856040024167, 1.8539054827089065, 3.943152092303054, -1.0455494290051386, 0.6560843426922394, 5.6946168009851235, 2.00824099241887, 4.3300457623341755, 0.629695788538076, -3.068121295738007, 2.336691361050894, -0.2208238809909029, -0.0117309996988647, -0.7605851493122954, 0.3341264534361943, -0.5294466247415056, 4.254695441019928, 2.4990104205322092, -0.4481825810094601, 3.551844064150627, -0.7321411996739482, 4.083427139290384, 1.2937826196392748, 0.2128245810371325, -0.9241418412806042, 1.5843429879272763, 1.9493078316670829]|-1105.5942382812500000|     32.00000000|[337, 0, 0, 21]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | iterate success | actual_k=0
       8|[2.2039099701229254, -0.373979228337425, -6.238125806993957, 1.4694529917812194, 3.955279813517474, -0.7881156407278411, -0.1913410139772234, 2.452667569467941, 1.175452363110617, 1.294781456247102, -5.293796562655991, 1.090774253620224, 1.9801496215719718, 1.3242494060782581, 0.9811278049681079, -0.0560016800634947, 1.4799205202840158, -2.107723915285901, -1.7036084943295922, -1.6918797454273522, -3.7573465368973684, 2.1200257691401516, -4.35520124034826, -0.9075643341971721, -0.9534203361119218, -1.202844848699094, -0.5323767546522843, 4.411648043386439, -1.1913618667892818, -1.559145947096467, -0.8756504591121141, -0.7077753339738778, 1.885892296489761, 1.2781332737175632, -3.327028409376741, 1.59430342981843, -1.3307129726641764, -2.941645038320016, -0.2506691028340782, -1.7964851381038476, -0.5817084099879424, 1.561347525867458, -0.8432204645229779, 1.9557374037767241, 2.9129656600402187, -0.5131771163871082, 2.1446201541809113, 3.8212957608614184, -1.3044789321600445, 2.8458762608665613, 1.8689945596733004, 3.268237633599086, 0.5062660951828497, 3.3358869554836055, -1.581870552898252, -1.3345532237160396, 4.82117056940691, 3.80380866174099, 4.3649615532820984, -1.7416693373882013, 0.527727246097493, 1.826646507823348, -0.6218682461965483, 0.4507667628485182, 3.2668613930634303, 0.9760197669807305, -0.6745054502528124, 0.8936056188719472, -0.6034176408562217, -1.4685477239517746, -2.7416967704582094, 2.524995467163035, 0.5809114936178772, 1.0941856040024167, 1.8539054827089065, 3.943152092303054, -1.0455494290051386, 0.6560843426922394, 5.6946168009851235, 2.00824099241887, 4.3300457623341755, 0.629695788538076, -3.068121295738007, 2.336691361050894, -0.2208238809909029, -0.0117309996988647, -0.7605851493122954, 0.3341264534361943, -0.5294466247415056, 4.254695441019928, 2.4990104205322092, -0.4481825810094601, 3.551844064150627, -0.7321411996739482, 4.083427139290384, 1.2937826196392748, 0.2128245810371325, -0.9241418412806042, 1.5843429879272763, 1.9493078316670829]|-1105.5942382812500000|     16.00000000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[2.2039099701229254, -0.373979228337425, -6.238125806993957, 1.4694529917812194, 3.955279813517474, -0.7881156407278411, -0.1913410139772234, 2.452667569467941, 1.175452363110617, 1.294781456247102, -5.293796562655991, 1.090774253620224, 1.9801496215719718, 1.3242494060782581, 0.9811278049681079, -0.0560016800634947, 1.4799205202840158, -2.107723915285901, -1.7036084943295922, -1.6918797454273522, -3.7573465368973684, 2.1200257691401516, -4.35520124034826, -0.9075643341971721, -0.9534203361119218, -1.202844848699094, -0.5323767546522843, 4.411648043386439, -1.1913618667892818, -1.559145947096467, -0.8756504591121141, -0.7077753339738778, 1.885892296489761, 1.2781332737175632, -3.327028409376741, 1.59430342981843, -1.3307129726641764, -2.941645038320016, -0.2506691028340782, -1.7964851381038476, -0.5817084099879424, 1.561347525867458, -0.8432204645229779, 1.9557374037767241, 2.9129656600402187, -0.5131771163871082, 2.1446201541809113, 3.8212957608614184, -1.3044789321600445, 2.8458762608665613, 1.8689945596733004, 3.268237633599086, 0.5062660951828497, 3.3358869554836055, -1.581870552898252, -1.3345532237160396, 4.82117056940691, 3.80380866174099, 4.3649615532820984, -1.7416693373882013, 0.527727246097493, 1.826646507823348, -0.6218682461965483, 0.4507667628485182, 3.2668613930634303, 0.9760197669807305, -0.6745054502528124, 0.8936056188719472, -0.6034176408562217, -1.4685477239517746, -2.7416967704582094, 2.524995467163035, 0.5809114936178772, 1.0941856040024167, 1.8539054827089065, 3.943152092303054, -1.0455494290051386, 0.6560843426922394, 5.6946168009851235, 2.00824099241887, 4.3300457623341755, 0.629695788538076, -3.068121295738007, 2.336691361050894, -0.2208238809909029, -0.0117309996988647, -0.7605851493122954, 0.3341264534361943, -0.5294466247415056, 4.254695441019928, 2.4990104205322092, -0.4481825810094601, 3.551844064150627, -0.7321411996739482, 4.083427139290384, 1.2937826196392748, 0.2128245810371325, -0.9241418412806042, 1.5843429879272763, 1.9493078316670829]|-1105.5942382812500000|      8.00000000|[561, 0, 0, 35]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[2.2039099701229254, -0.373979228337425, -6.238125806993957, 1.4694529917812194, 3.955279813517474, -0.7881156407278411, -0.1913410139772234, 2.452667569467941, 1.175452363110617, 1.294781456247102, -5.293796562655991, 1.090774253620224, 1.9801496215719718, 1.3242494060782581, 0.9811278049681079, -0.0560016800634947, 1.4799205202840158, -2.107723915285901, -1.7036084943295922, -1.6918797454273522, -3.7573465368973684, 2.1200257691401516, -4.35520124034826, -0.9075643341971721, -0.9534203361119218, -1.202844848699094, -0.5323767546522843, 4.411648043386439, -1.1913618667892818, -1.559145947096467, -0.8756504591121141, -0.7077753339738778, 1.885892296489761, 1.2781332737175632, -3.327028409376741, 1.59430342981843, -1.3307129726641764, -2.941645038320016, -0.2506691028340782, -1.7964851381038476, -0.5817084099879424, 1.561347525867458, -0.8432204645229779, 1.9557374037767241, 2.9129656600402187, -0.5131771163871082, 2.1446201541809113, 3.8212957608614184, -1.3044789321600445, 2.8458762608665613, 1.8689945596733004, 3.268237633599086, 0.5062660951828497, 3.3358869554836055, -1.581870552898252, -1.3345532237160396, 4.82117056940691, 3.80380866174099, 4.3649615532820984, -1.7416693373882013, 0.527727246097493, 1.826646507823348, -0.6218682461965483, 0.4507667628485182, 3.2668613930634303, 0.9760197669807305, -0.6745054502528124, 0.8936056188719472, -0.6034176408562217, -1.4685477239517746, -2.7416967704582094, 2.524995467163035, 0.5809114936178772, 1.0941856040024167, 1.8539054827089065, 3.943152092303054, -1.0455494290051386, 0.6560843426922394, 5.6946168009851235, 2.00824099241887, 4.3300457623341755, 0.629695788538076, -3.068121295738007, 2.336691361050894, -0.2208238809909029, -0.0117309996988647, -0.7605851493122954, 0.3341264534361943, -0.5294466247415056, 4.254695441019928, 2.4990104205322092, -0.4481825810094601, 3.551844064150627, -0.7321411996739482, 4.083427139290384, 1.2937826196392748, 0.2128245810371325, -0.9241418412806042, 1.5843429879272763, 1.9493078316670829]|-1105.5942382812500000|      4.00000000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
