k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[175, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[349, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[525, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[699, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[874, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.6019282788882354, 0.0199382887170699, 1.8872340993205512, 0.6497672754059196, 0.0216736360428632, 2.0029029202211173, 1.3040033433771776, 0.0211869561554731, 2.121875559551943, -0.0218284529712065, 0.0202870938399709, 2.163912594299999, 1.2308922414238708, 0.0180808603533803, 2.219564079956585, 0.2187205972157294, 0.0225580641815706, 2.279574090021777, 1.336859614242283, 0.0172641033348292, 2.385599561185987, 4.50318566323679, 0.0332917841170855, 2.4865179640665365, 0.6609804536387861, 0.022730937001706, 2.560307468238626, 4.3846615840427, 0.0308732771096382, 2.712488113674776, 0.2279442010743916, 0.0193480153999927, 2.9387847690963884, 0.231435262271039, 0.0184491328690513, 2.9674503316744647, 0.7127603131269834, 0.0176561520101123, 3.128380504650617, 0.1987468990094683, 0.0137612995667853, 3.224698804677793, -0.0673561015708652, 0.0179539979827934, 3.2587300988973658, 1.3777145465706846, 0.0251109708681256, 3.379840895337108, 0.243679811615642, 0.0158984731026019, 3.6653674137370116, 0.0585383674245243, 0.0198272076758991, 3.7211053618372953, 0.0156299627831385, 0.0166151471805326, 3.8302462206328345, 0.4187798443936678, 0.0222230152732391, 3.961580308157945, 0.2628372781991086, 0.0215524052458356, 4.054443132853993, 0.8200010358251749, 0.0182684993308701, 4.175374346271366, 0.9591907151179637, 0.0186505338244157, 4.431938442444772, 0.7450847208120982, 0.0232853749889756, 4.557863929441432, 0.2134358820602419, 0.0171979328575968, 4.604987879690346, 0.4987479219031039, 0.0167833927841083, 4.703187901601615, 0.0462391711453923, 0.0199806516080867, 4.797357457614363, 0.3715373807435753, 0.023062965390242, 4.971601298767595, 0.1598699597924403, 0.0197052302249804, 5.396453618493967, 0.2858252233915346, 0.0173043877046074, 5.417232826558356, 0.0975259062585025, 0.018642277715231, 2.5845552847716555, -0.0005649315569333, 0.0211551088438487, 3.856274792592753, 0.1564696229618227, 0.0228182884487555, 5.203516126603745]|372416.7187500000000000|      0.06250000|[991, 68, 0, 17]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[0.5996162730842796, 0.0231407010838828, 1.8864878959038316, 0.6520369857307275, 0.0159523581063659, 2.0097110299428205, 1.3006423592480398, 0.0225627172166122, 2.128940678512415, -0.0155366330835232, 0.0120939648001294, 2.1646170833277973, 1.2359846213440784, 0.0271166022054561, 2.211220540471604, 0.2181457659738459, 0.0200169542630683, 2.2754001912837167, 1.3340066857822575, 0.0236191767381016, 2.387888142357622, 4.508483651027841, 0.0574363746646697, 2.491150345918458, 0.6674857091772333, 0.0198806360577069, 2.5652628834953672, 4.378651326886232, 0.0575452840691346, 2.7069087937512384, 0.2361082491528782, 0.0110666385597561, 2.9463008043275423, 0.2313899991364136, 0.0197823498325303, 2.96993257843782, 0.7198936916049165, 0.0200615246403087, 3.132728887716888, 0.19843530046732, 0.009394757212402, 3.223057809153151, -0.0676049687285567, 0.0174649936059957, 3.2707274811987506, 1.3773794474110475, 0.0310737140093788, 3.385305002742663, 0.2467189500630006, 0.018702382264609, 3.6708910388741582, 0.0539574032994506, 0.0236444209045657, 3.7198538654773365, 0.0149274149051392, 0.0169066629958408, 3.834753315833234, 0.4121359255803388, 0.0225841017758174, 3.9545675566949385, 0.2633711955587421, 0.036932460582785, 4.050908666821587, 0.806026628902361, 0.0189003987274032, 4.170243261251702, 0.9620099764367518, 0.0196348062638333, 4.426865927277285, 0.7406475729897074, 0.0297353533081861, 4.559608848209181, 0.2181090081996325, 0.0206994654375351, 4.608923030673167, 0.5043621754264126, 0.0207804252889297, 4.705846499082154, 0.0393551504284735, 0.010276414698165, 4.7968716560297615, 0.3733684895415649, 0.0247367188346292, 4.9680848269458435, 0.1651512549391329, 0.0123676158782309, 5.3994151804016575, 0.2860747455656835, 0.0142671119216424, 5.417864633648387, 0.1039780268706393, 0.0176343488260674, 2.575860490959512, -0.0025380471274045, 0.0142390150391741, 3.8564028993295385, 0.1600123195914168, 0.0148319775411682, 5.200868072040241]|299404.4062500000000000|      0.12500000|[1109, 76, 0, 19]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[0.5996162730842796, 0.0231407010838828, 1.8864878959038316, 0.6520369857307275, 0.0159523581063659, 2.0097110299428205, 1.3006423592480398, 0.0225627172166122, 2.128940678512415, -0.0155366330835232, 0.0120939648001294, 2.1646170833277973, 1.2359846213440784, 0.0271166022054561, 2.211220540471604, 0.2181457659738459, 0.0200169542630683, 2.2754001912837167, 1.3340066857822575, 0.0236191767381016, 2.387888142357622, 4.508483651027841, 0.0574363746646697, 2.491150345918458, 0.6674857091772333, 0.0198806360577069, 2.5652628834953672, 4.378651326886232, 0.0575452840691346, 2.7069087937512384, 0.2361082491528782, 0.0110666385597561, 2.9463008043275423, 0.2313899991364136, 0.0197823498325303, 2.96993257843782, 0.7198936916049165, 0.0200615246403087, 3.132728887716888, 0.19843530046732, 0.009394757212402, 3.223057809153151, -0.0676049687285567, 0.0174649936059957, 3.2707274811987506, 1.3773794474110475, 0.0310737140093788, 3.385305002742663, 0.2467189500630006, 0.018702382264609, 3.6708910388741582, 0.0539574032994506, 0.0236444209045657, 3.7198538654773365, 0.0149274149051392, 0.0169066629958408, 3.834753315833234, 0.4121359255803388, 0.0225841017758174, 3.9545675566949385, 0.2633711955587421, 0.036932460582785, 4.050908666821587, 0.806026628902361, 0.0189003987274032, 4.170243261251702, 0.9620099764367518, 0.0196348062638333, 4.426865927277285, 0.7406475729897074, 0.0297353533081861, 4.559608848209181, 0.2181090081996325, 0.0206994654375351, 4.608923030673167, 0.5043621754264126, 0.0207804252889297, 4.705846499082154, 0.0393551504284735, 0.010276414698165, 4.7968716560297615, 0.3733684895415649, 0.0247367188346292, 4.9680848269458435, 0.1651512549391329, 0.0123676158782309, 5.3994151804016575, 0.2860747455656835, 0.0142671119216424, 5.417864633648387, 0.1039780268706393, 0.0176343488260674, 2.575860490959512, -0.0025380471274045, 0.0142390150391741, 3.8564028993295385, 0.1600123195914168, 0.0148319775411682, 5.200868072040241]|299404.4062500000000000|      0.06250000|[1283, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.5996162730842796, 0.0231407010838828, 1.8864878959038316, 0.6520369857307275, 0.0159523581063659, 2.0097110299428205, 1.3006423592480398, 0.0225627172166122, 2.128940678512415, -0.0155366330835232, 0.0120939648001294, 2.1646170833277973, 1.2359846213440784, 0.0271166022054561, 2.211220540471604, 0.2181457659738459, 0.0200169542630683, 2.2754001912837167, 1.3340066857822575, 0.0236191767381016, 2.387888142357622, 4.508483651027841, 0.0574363746646697, 2.491150345918458, 0.6674857091772333, 0.0198806360577069, 2.5652628834953672, 4.378651326886232, 0.0575452840691346, 2.7069087937512384, 0.2361082491528782, 0.0110666385597561, 2.9463008043275423, 0.2313899991364136, 0.0197823498325303, 2.96993257843782, 0.7198936916049165, 0.0200615246403087, 3.132728887716888, 0.19843530046732, 0.009394757212402, 3.223057809153151, -0.0676049687285567, 0.0174649936059957, 3.2707274811987506, 1.3773794474110475, 0.0310737140093788, 3.385305002742663, 0.2467189500630006, 0.018702382264609, 3.6708910388741582, 0.0539574032994506, 0.0236444209045657, 3.7198538654773365, 0.0149274149051392, 0.0169066629958408, 3.834753315833234, 0.4121359255803388, 0.0225841017758174, 3.9545675566949385, 0.2633711955587421, 0.036932460582785, 4.050908666821587, 0.806026628902361, 0.0189003987274032, 4.170243261251702, 0.9620099764367518, 0.0196348062638333, 4.426865927277285, 0.7406475729897074, 0.0297353533081861, 4.559608848209181, 0.2181090081996325, 0.0206994654375351, 4.608923030673167, 0.5043621754264126, 0.0207804252889297, 4.705846499082154, 0.0393551504284735, 0.010276414698165, 4.7968716560297615, 0.3733684895415649, 0.0247367188346292, 4.9680848269458435, 0.1651512549391329, 0.0123676158782309, 5.3994151804016575, 0.2860747455656835, 0.0142671119216424, 5.417864633648387, 0.1039780268706393, 0.0176343488260674, 2.575860490959512, -0.0025380471274045, 0.0142390150391741, 3.8564028993295385, 0.1600123195914168, 0.0148319775411682, 5.200868072040241]|299404.4062500000000000|      0.03125000|[1457, 100, 0, 25]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.5948109064672468, 0.0251269525082871, 1.8845555680723272, 0.6535781300208006, 0.0219293292985111, 2.006484450817279, 1.303761075854138, 0.0363936561733494, 2.12974630470122, -0.017150322758971, 0.0152729660317083, 2.1621928130082884, 1.2343368579590392, 0.0302448756831942, 2.2127788342860177, 0.2190154701690001, 0.0190596521638864, 2.2756635637010914, 1.3353533044603012, 0.026791866328909, 2.3841940923141856, 4.505783685115658, 0.0657843161956447, 2.4881155094159872, 0.669699608987001, 0.0211123354793676, 2.564830222411177, 4.376941936178156, 0.0661151858620019, 2.7061311413763702, 0.2381874158648475, 0.012555530544456, 2.949642640526331, 0.2302041921342302, 0.0204727518921958, 2.9667194856276247, 0.718810983514835, 0.0231603919237331, 3.13199670146447, 0.1993273395961746, 0.0108472860540272, 3.2184575454923614, -0.0682913312226488, 0.0172865487810928, 3.2742029145266973, 1.3759185670167573, 0.0372594364767014, 3.3853255567195157, 0.2488820639831901, 0.0219833880542143, 3.6742562124758873, 0.0556769511857734, 0.0197547568867647, 3.721013821437455, 0.0130825225854871, 0.0138627575215296, 3.832343617802267, 0.413260057949163, 0.0228277699101145, 3.9548519660259998, 0.262031873869395, 0.0329319567710782, 4.049653315126999, 0.8053337061305853, 0.020291999286017, 4.162723135307325, 0.9574812537087821, 0.0214984910467639, 4.425869340093821, 0.7364962585892125, 0.029942562469041, 4.559768656009971, 0.2200825503252092, 0.0193968828243016, 4.612371842756199, 0.5086681589133519, 0.0225081967664001, 4.702977219119341, 0.0428448792284108, 0.007289292820489, 4.793279723080432, 0.3765586099029857, 0.0242381580111627, 4.971042134880061, 0.162911225203363, 0.0083931436166089, 5.39835767726637, 0.2877836540911609, 0.013193167768287, 5.420836755428469, 0.1056497068753462, 0.0145049353469195, 2.577415257028746, -0.0036236510346725, 0.0158640980447235, 3.856735268996246, 0.1579969256257883, 0.0151738201805386, 5.199557597140607]|280514.4375000000000000|      0.06250000|[1574, 108, 0, 27]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
