k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[817, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[1.0181448312128143, 0.0219203560346825, 0.0079500998955971, 0.0198965671373699, 0.429801006455759, 0.0210289100348016, 0.7974266839853126, 0.0238077528924009, 0.2228487017036717, 0.0240858583326392, 2.6930238391621732, 0.0170880283754091, 0.8125085669940365, 0.0171089761837305, 2.2725534758096497, 0.01927476969516, 14.352564284009404, 0.037988863630725, 12.166133299546908, 0.0295442305217585, 0.2747005860566084, 0.0173589275549677, 0.2412635474944889, 0.0203986771356757, 1.1656553102669613, 0.0223673587192435, 0.1744069394232309, 0.0181159861156557, 0.1145679624482214, 0.0260357262745083, 3.748403243941032, 0.0219320017246663, 0.8335119620159941, 0.0196902079693934, 0.1546865772590815, 0.0199287918677304, 0.3918449134782633, 0.0184649923845323, 0.9274094888685853, 0.019417615366025, 0.2566162391006687, 0.0219125001592736, 2.065329962468958, 0.0197735690371122, 1.9442666451804052, 0.0177512266976387, 1.4775273669881739, 0.0232076237242553, 0.4802664594175433, 0.0205929031848352, 0.4903795881122566, 0.0187188784926194, 0.3284298644735387, 0.024033280197523, 0.8374183789464243, 0.0162437994243316, 0.460988239235943, 0.0168937671703081, 0.4943046327264389, 0.0221990473700466, 0.9862132036062438, 0.0205246341577528, -0.0187924106827931, 0.0211671355247428, 0.2596073102563813, 0.0154890042491959]|2459269.0000000000000000|      0.06250000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[1.0181448312128143, 0.0219203560346825, 0.0079500998955971, 0.0198965671373699, 0.429801006455759, 0.0210289100348016, 0.7974266839853126, 0.0238077528924009, 0.2228487017036717, 0.0240858583326392, 2.6930238391621732, 0.0170880283754091, 0.8125085669940365, 0.0171089761837305, 2.2725534758096497, 0.01927476969516, 14.352564284009404, 0.037988863630725, 12.166133299546908, 0.0295442305217585, 0.2747005860566084, 0.0173589275549677, 0.2412635474944889, 0.0203986771356757, 1.1656553102669613, 0.0223673587192435, 0.1744069394232309, 0.0181159861156557, 0.1145679624482214, 0.0260357262745083, 3.748403243941032, 0.0219320017246663, 0.8335119620159941, 0.0196902079693934, 0.1546865772590815, 0.0199287918677304, 0.3918449134782633, 0.0184649923845323, 0.9274094888685853, 0.019417615366025, 0.2566162391006687, 0.0219125001592736, 2.065329962468958, 0.0197735690371122, 1.9442666451804052, 0.0177512266976387, 1.4775273669881739, 0.0232076237242553, 0.4802664594175433, 0.0205929031848352, 0.4903795881122566, 0.0187188784926194, 0.3284298644735387, 0.024033280197523, 0.8374183789464243, 0.0162437994243316, 0.460988239235943, 0.0168937671703081, 0.4943046327264389, 0.0221990473700466, 0.9862132036062438, 0.0205246341577528, -0.0187924106827931, 0.0211671355247428, 0.2596073102563813, 0.0154890042491959]|2459269.0000000000000000|      0.03125000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[1.0179334072252502, 0.023491167184926, -0.0001811687893093, 0.0195018862073436, 0.4282898452099407, 0.0186288201048098, 0.7999760440723298, 0.0202340943948563, 0.2272465153589971, 0.017431226754233, 2.6915694560698404, 0.0201481915871537, 0.8143543640256075, 0.0199848330658309, 2.2743178615751476, 0.0173136140195678, 14.350461588928717, 0.0499093674814208, 12.163980770693202, 0.0444139435351239, 0.2743742904783198, 0.0166388729730013, 0.2405822224442255, 0.0207470202677924, 1.171476998845476, 0.0226829041249453, 0.1736548912542769, 0.0210255294659154, 0.1094446063499626, 0.0263297048071341, 3.741853382574203, 0.0241096022749776, 0.8300014729932093, 0.0209205122502892, 0.1530421782208555, 0.0154404752897329, 0.3886617445006288, 0.0171451946362766, 0.9292324106080411, 0.0154735085166177, 0.2613657408701381, 0.0228763936376998, 2.05986699144672, 0.0196154029600355, 1.9474130334902204, 0.0198627343911903, 1.475906779902755, 0.0204040818024315, 0.4787217149072037, 0.0223035326271435, 0.4974048076110037, 0.0146306610066798, 0.3242003305949868, 0.0267372902872692, 0.8391971169233257, 0.0147227388119132, 0.4580959617251204, 0.0195790822007555, 0.4918336765619789, 0.024365012066467, 0.9843169705485372, 0.0212112646522732, -0.0156114446898104, 0.0235671340135111, 0.2589871282503888, 0.0141297871872963]|2043984.7500000000000000|      0.06250000|[1199, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[1.0179334072252502, 0.023491167184926, -0.0001811687893093, 0.0195018862073436, 0.4282898452099407, 0.0186288201048098, 0.7999760440723298, 0.0202340943948563, 0.2272465153589971, 0.017431226754233, 2.6915694560698404, 0.0201481915871537, 0.8143543640256075, 0.0199848330658309, 2.2743178615751476, 0.0173136140195678, 14.350461588928717, 0.0499093674814208, 12.163980770693202, 0.0444139435351239, 0.2743742904783198, 0.0166388729730013, 0.2405822224442255, 0.0207470202677924, 1.171476998845476, 0.0226829041249453, 0.1736548912542769, 0.0210255294659154, 0.1094446063499626, 0.0263297048071341, 3.741853382574203, 0.0241096022749776, 0.8300014729932093, 0.0209205122502892, 0.1530421782208555, 0.0154404752897329, 0.3886617445006288, 0.0171451946362766, 0.9292324106080411, 0.0154735085166177, 0.2613657408701381, 0.0228763936376998, 2.05986699144672, 0.0196154029600355, 1.9474130334902204, 0.0198627343911903, 1.475906779902755, 0.0204040818024315, 0.4787217149072037, 0.0223035326271435, 0.4974048076110037, 0.0146306610066798, 0.3242003305949868, 0.0267372902872692, 0.8391971169233257, 0.0147227388119132, 0.4580959617251204, 0.0195790822007555, 0.4918336765619789, 0.024365012066467, 0.9843169705485372, 0.0212112646522732, -0.0156114446898104, 0.0235671340135111, 0.2589871282503888, 0.0141297871872963]|2043984.7500000000000000|      0.03125000|[1362, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[1.0209177877882134, 0.0257516604039561, 0.0027605644309833, 0.0240851290929522, 0.4279223078600982, 0.0222812789262616, 0.8057291020404352, 0.022672370433866, 0.2241118026650853, 0.0222149937877085, 2.690815368310612, 0.0228395912105032, 0.8155480486308033, 0.0171782135674102, 2.2770795936673105, 0.0157921690304656, 14.347313933582228, 0.0614956913819336, 12.160568940104142, 0.0551156373379038, 0.2717265987162149, 0.0168756633876898, 0.2416682730275612, 0.0252735288145118, 1.1693469067987947, 0.0236502702795685, 0.1656266903964002, 0.0189873847260103, 0.1122337836562244, 0.0296848232709588, 3.7442316820921384, 0.027843426504862, 0.8382809655064464, 0.0235121818304829, 0.1543747185136074, 0.0218161201909074, 0.3894025429619413, 0.0152188333920329, 0.9309595178804128, 0.0119453991913607, 0.2546804650351969, 0.0257908428359288, 2.059069258637552, 0.022844286327707, 1.9513949604796192, 0.0210831087188044, 1.4837787504303854, 0.0244809089840108, 0.4806152442142876, 0.0241056285196031, 0.4949361065525458, 0.0124066898392547, 0.3217645557391277, 0.0207318414562434, 0.840276271860861, 0.0108050680907803, 0.4558416629236707, 0.017241194801245, 0.4913399294004748, 0.0218863877138471, 0.9858505692160084, 0.0222733770767665, -0.0165446108061464, 0.0268549280079663, 0.2576202101865404, 0.0131692672232914]|1854620.5000000000000000|      0.06250000|[1471, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
