k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[200.0, 400.0, 250.0]                                                           |4515242499193466.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[200.1053947679981, 399.4579425693754, 250.83370599421096]                      |3895026920718336.0000000000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[199.67312703779595, 398.1394084353639, 252.27405746064977]                     |2916404932116480.0000000000000000|      4.00000000|[13, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[201.4730209122199, 397.92883459247827, 255.8400132508277]                      |1886054223183872.0000000000000000|      8.00000000|[19, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[201.4730209122199, 397.92883459247827, 255.8400132508277]                      |1886054223183872.0000000000000000|      4.00000000|[25, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[201.4730209122199, 397.92883459247827, 255.8400132508277]                      |1886054223183872.0000000000000000|      2.00000000|[31, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[201.4730209122199, 397.92883459247827, 255.8400132508277]                      |1886054223183872.0000000000000000|      1.00000000|[37, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[201.4730209122199, 397.92883459247827, 255.8400132508277]                      |1886054223183872.0000000000000000|      0.50000000|[43, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[201.4730209122199, 397.92883459247827, 255.8400132508277]                      |1886054223183872.0000000000000000|      0.25000000|[49, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[201.4691717547118, 397.9757697909176, 256.0855377325682]                       |1837577732620288.0000000000000000|      0.50000000|[55, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[201.51022627448188, 397.75936926856684, 256.5344089171332]                     |1712474864746496.0000000000000000|      1.00000000|[61, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[201.2650918910372, 397.28492688924666, 257.379875393558]                       |1487959207444480.0000000000000000|      2.00000000|[67, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[200.38289484330858, 397.5718284978202, 259.1517150691429]                      |1222332660056064.0000000000000000|      4.00000000|[73, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[198.85955203635368, 394.08825518013015, 260.3943508294429]                     |796679187988480.0000000000000000|      8.00000000|[79, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[198.38721072115976, 390.6642813511528, 267.60914790908686]                     |272439456038912.0000000000000000|     16.00000000|[85, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[202.5239227686274, 390.53126641235036, 283.0645650973219]                      |57287967546986.9843750000000000|     32.00000000|[91, 30, 1, 31]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
