k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2408336124794894, -0.2092486499576975, 0.0927849051771717, -0.1061146239330961, 0.8360580351762702, -0.177818390386926, 0.0546983617040123, -0.123806763419932, -0.3597393194599896]|62548.9609375000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[0.2408336124794894, -0.2092486499576975, 0.0927849051771717, -0.1061146239330961, 0.8360580351762702, -0.177818390386926, 0.0546983617040123, -0.123806763419932, -0.3597393194599896]|62548.9609375000000000|      1.00000000|[58, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.2408336124794894, -0.2092486499576975, 0.0927849051771717, -0.1061146239330961, 0.8360580351762702, -0.177818390386926, 0.0546983617040123, -0.123806763419932, -0.3597393194599896]|62548.9609375000000000|      0.50000000|[87, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.2781588690206301, -0.3560488669985856, 0.2364268007127348, 0.0517681030765724, 1.1165622262228407, 0.0164595208351969, 0.2363176600772878, -0.3014346554444499, -0.3366562886877871]|1214.8231201171875000|      1.00000000|[115, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[0.2781588690206301, -0.3560488669985856, 0.2364268007127348, 0.0517681030765724, 1.1165622262228407, 0.0164595208351969, 0.2363176600772878, -0.3014346554444499, -0.3366562886877871]|1214.8231201171875000|      0.50000000|[144, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.2781588690206301, -0.3560488669985856, 0.2364268007127348, 0.0517681030765724, 1.1165622262228407, 0.0164595208351969, 0.2363176600772878, -0.3014346554444499, -0.3366562886877871]|1214.8231201171875000|      0.25000000|[172, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.2781588690206301, -0.3560488669985856, 0.2364268007127348, 0.0517681030765724, 1.1165622262228407, 0.0164595208351969, 0.2363176600772878, -0.3014346554444499, -0.3366562886877871]|1214.8231201171875000|      0.12500000|[200, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.2781588690206301, -0.3560488669985856, 0.2364268007127348, 0.0517681030765724, 1.1165622262228407, 0.0164595208351969, 0.2363176600772878, -0.3014346554444499, -0.3366562886877871]|1214.8231201171875000|      0.06250000|[228, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.2781588690206301, -0.3560488669985856, 0.2364268007127348, 0.0517681030765724, 1.1165622262228407, 0.0164595208351969, 0.2363176600772878, -0.3014346554444499, -0.3366562886877871]|1214.8231201171875000|      0.03125000|[257, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.27922663957518, -0.3539544580957141, 0.2309694129575998, 0.0432339765285823, 1.1151429039888736, -0.0129496586551164, 0.2363325852088277, -0.3002498318639761, -0.3369773443990022]|347.1697998046875000|      0.06250000|[285, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
