k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01562500|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       7|[0.597590932994596, 0.0190128904718562, 1.8852571019208648, 0.655904824538173, 0.0174309628202205, 2.0018534715112133, 1.2985017685238678, 0.0170396833611483, 2.1158302636692077, -0.02135078216026, 0.019724444800438, 2.1613723417394763, 1.2315162919669562, 0.020394678541863, 2.2190871162979824, 0.215925116945637, 0.0189285606180683, 2.2805596301825504, 1.3345452969187068, 0.0194436288436481, 2.390175004641817, 4.506275302802106, 0.0258050085600436, 2.4911472168629847, 0.6620604727425655, 0.0190028669683783, 2.557584110819551, 4.387298873875782, 0.02307958752846, 2.705437114409274, 0.2259925311061617, 0.0222504549754911, 2.9418902605273356, 0.235316162770372, 0.0210430736063833, 2.9662302746219744, 0.7118286099659602, 0.019273595050192, 3.1304275214418484, 0.2072700376564036, 0.0190871313669069, 3.225344946302256, -0.0686473698278209, 0.0174226499656135, 3.253234561693374, 1.381453593244747, 0.0186134005799091, 3.378968009045214, 0.2413037516343626, 0.020343101302181, 3.6703115088141156, 0.0591468962605709, 0.0220310019031283, 3.7227669442893023, 0.0167654295652757, 0.0213870569382153, 3.830017440722396, 0.4148537395134458, 0.0207802797348579, 3.959187335159016, 0.263820232536624, 0.0225408970451869, 4.0520353559073765, 0.8166554789452584, 0.019795393226562, 4.177407548053948, 0.9664010532081468, 0.0175572771637608, 4.431467398168148, 0.7446331320332829, 0.0216442430936734, 4.560301006051031, 0.2157519801239211, 0.0197254604331748, 4.600307422535426, 0.5034509700651, 0.0192081377090054, 4.706089609278165, 0.0490197481860323, 0.0198535157846584, 4.799734066923588, 0.3695696471986206, 0.0219225606644911, 4.970158169206055, 0.1613995091127889, 0.0221087604574411, 5.396163895821984, 0.2912854896764574, 0.0207317575168735, 5.418622987026355, 0.0973973007497397, 0.0237120744719202, 2.586113805004667, 0.0014315119026647, 0.0203876587251818, 3.8606025133021604, 0.1547106502886595, 0.0208347455045166, 5.198088925865839]|435499.0458169281482697|      0.03125000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[0.597590932994596, 0.0190128904718562, 1.8852571019208648, 0.655904824538173, 0.0174309628202205, 2.0018534715112133, 1.2985017685238678, 0.0170396833611483, 2.1158302636692077, -0.02135078216026, 0.019724444800438, 2.1613723417394763, 1.2315162919669562, 0.020394678541863, 2.2190871162979824, 0.215925116945637, 0.0189285606180683, 2.2805596301825504, 1.3345452969187068, 0.0194436288436481, 2.390175004641817, 4.506275302802106, 0.0258050085600436, 2.4911472168629847, 0.6620604727425655, 0.0190028669683783, 2.557584110819551, 4.387298873875782, 0.02307958752846, 2.705437114409274, 0.2259925311061617, 0.0222504549754911, 2.9418902605273356, 0.235316162770372, 0.0210430736063833, 2.9662302746219744, 0.7118286099659602, 0.019273595050192, 3.1304275214418484, 0.2072700376564036, 0.0190871313669069, 3.225344946302256, -0.0686473698278209, 0.0174226499656135, 3.253234561693374, 1.381453593244747, 0.0186134005799091, 3.378968009045214, 0.2413037516343626, 0.020343101302181, 3.6703115088141156, 0.0591468962605709, 0.0220310019031283, 3.7227669442893023, 0.0167654295652757, 0.0213870569382153, 3.830017440722396, 0.4148537395134458, 0.0207802797348579, 3.959187335159016, 0.263820232536624, 0.0225408970451869, 4.0520353559073765, 0.8166554789452584, 0.019795393226562, 4.177407548053948, 0.9664010532081468, 0.0175572771637608, 4.431467398168148, 0.7446331320332829, 0.0216442430936734, 4.560301006051031, 0.2157519801239211, 0.0197254604331748, 4.600307422535426, 0.5034509700651, 0.0192081377090054, 4.706089609278165, 0.0490197481860323, 0.0198535157846584, 4.799734066923588, 0.3695696471986206, 0.0219225606644911, 4.970158169206055, 0.1613995091127889, 0.0221087604574411, 5.396163895821984, 0.2912854896764574, 0.0207317575168735, 5.418622987026355, 0.0973973007497397, 0.0237120744719202, 2.586113805004667, 0.0014315119026647, 0.0203876587251818, 3.8606025133021604, 0.1547106502886595, 0.0208347455045166, 5.198088925865839]|435499.0458169281482697|      0.01562500|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
       9|[0.596311011648143, 0.021701836475495, 1.8857877065522297, 0.6564163586667264, 0.0176511018340326, 1.9988949893405208, 1.2990366701894784, 0.019409883447189, 2.1145346668115432, -0.0209687589620154, 0.0191191206876356, 2.161035704278407, 1.2332505191264358, 0.0213549218777889, 2.218994578961981, 0.2154789969451848, 0.0192454224959852, 2.280975403971137, 1.3320138906419836, 0.0210683936865707, 2.391076634573245, 4.508365511651457, 0.0317154859812893, 2.491612050502708, 0.662005865008884, 0.0193015682437976, 2.5598239416026574, 4.385865588858123, 0.0306417187566546, 2.7047746332120175, 0.2264626776915319, 0.0230949903525364, 2.9417666618347855, 0.2351960358831667, 0.0216513078532406, 2.967228221450287, 0.7123899140605005, 0.0207857074568399, 3.1298243210145875, 0.209111277450721, 0.0219460568548035, 3.225402512787601, -0.0662011398497701, 0.0160806061909954, 3.2518559374301286, 1.3806949026995297, 0.0191354291423726, 3.378940135552912, 0.2419193221695675, 0.018767735802545, 3.6717990319562808, 0.0590018901832202, 0.0210105950094777, 3.724913115388263, 0.0183127286426197, 0.0222431087691844, 3.831662071010451, 0.4136577352197967, 0.0205753345156161, 3.9588488586542416, 0.2628636366742052, 0.0198826720751692, 4.052173912798279, 0.818124777400467, 0.0188223163263929, 4.178785713961076, 0.9676176014914323, 0.0180291813321859, 4.433687691977382, 0.7440609593668974, 0.0211960200670244, 4.560684969024733, 0.2155936944468294, 0.0205961105582056, 4.6017800128563575, 0.5012301059593927, 0.0193699414109546, 4.704297287047006, 0.047342392005428, 0.0205544193762355, 4.799600105007287, 0.3703785253679267, 0.0237399302755166, 4.9708514710280625, 0.161476983868145, 0.021312262825527, 5.396705650174451, 0.2930366445283352, 0.0205062770172703, 5.418597456597145, 0.0984566514111152, 0.0245243138957371, 2.5833325154665583, 0.0012833745144531, 0.0200971696059654, 3.8605390902532353, 0.155407571591356, 0.0207618934579084, 5.1976234395064544]|381065.9142090552486479|      0.03125000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
      10|[0.596311011648143, 0.021701836475495, 1.8857877065522297, 0.6564163586667264, 0.0176511018340326, 1.9988949893405208, 1.2990366701894784, 0.019409883447189, 2.1145346668115432, -0.0209687589620154, 0.0191191206876356, 2.161035704278407, 1.2332505191264358, 0.0213549218777889, 2.218994578961981, 0.2154789969451848, 0.0192454224959852, 2.280975403971137, 1.3320138906419836, 0.0210683936865707, 2.391076634573245, 4.508365511651457, 0.0317154859812893, 2.491612050502708, 0.662005865008884, 0.0193015682437976, 2.5598239416026574, 4.385865588858123, 0.0306417187566546, 2.7047746332120175, 0.2264626776915319, 0.0230949903525364, 2.9417666618347855, 0.2351960358831667, 0.0216513078532406, 2.967228221450287, 0.7123899140605005, 0.0207857074568399, 3.1298243210145875, 0.209111277450721, 0.0219460568548035, 3.225402512787601, -0.0662011398497701, 0.0160806061909954, 3.2518559374301286, 1.3806949026995297, 0.0191354291423726, 3.378940135552912, 0.2419193221695675, 0.018767735802545, 3.6717990319562808, 0.0590018901832202, 0.0210105950094777, 3.724913115388263, 0.0183127286426197, 0.0222431087691844, 3.831662071010451, 0.4136577352197967, 0.0205753345156161, 3.9588488586542416, 0.2628636366742052, 0.0198826720751692, 4.052173912798279, 0.818124777400467, 0.0188223163263929, 4.178785713961076, 0.9676176014914323, 0.0180291813321859, 4.433687691977382, 0.7440609593668974, 0.0211960200670244, 4.560684969024733, 0.2155936944468294, 0.0205961105582056, 4.6017800128563575, 0.5012301059593927, 0.0193699414109546, 4.704297287047006, 0.047342392005428, 0.0205544193762355, 4.799600105007287, 0.3703785253679267, 0.0237399302755166, 4.9708514710280625, 0.161476983868145, 0.021312262825527, 5.396705650174451, 0.2930366445283352, 0.0205062770172703, 5.418597456597145, 0.0984566514111152, 0.0245243138957371, 2.5833325154665583, 0.0012833745144531, 0.0200971696059654, 3.8605390902532353, 0.155407571591356, 0.0207618934579084, 5.1976234395064544]|381065.9142090552486479|      0.01562500|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=2
      11|[0.596311011648143, 0.021701836475495, 1.8857877065522297, 0.6564163586667264, 0.0176511018340326, 1.9988949893405208, 1.2990366701894784, 0.019409883447189, 2.1145346668115432, -0.0209687589620154, 0.0191191206876356, 2.161035704278407, 1.2332505191264358, 0.0213549218777889, 2.218994578961981, 0.2154789969451848, 0.0192454224959852, 2.280975403971137, 1.3320138906419836, 0.0210683936865707, 2.391076634573245, 4.508365511651457, 0.0317154859812893, 2.491612050502708, 0.662005865008884, 0.0193015682437976, 2.5598239416026574, 4.385865588858123, 0.0306417187566546, 2.7047746332120175, 0.2264626776915319, 0.0230949903525364, 2.9417666618347855, 0.2351960358831667, 0.0216513078532406, 2.967228221450287, 0.7123899140605005, 0.0207857074568399, 3.1298243210145875, 0.209111277450721, 0.0219460568548035, 3.225402512787601, -0.0662011398497701, 0.0160806061909954, 3.2518559374301286, 1.3806949026995297, 0.0191354291423726, 3.378940135552912, 0.2419193221695675, 0.018767735802545, 3.6717990319562808, 0.0590018901832202, 0.0210105950094777, 3.724913115388263, 0.0183127286426197, 0.0222431087691844, 3.831662071010451, 0.4136577352197967, 0.0205753345156161, 3.9588488586542416, 0.2628636366742052, 0.0198826720751692, 4.052173912798279, 0.818124777400467, 0.0188223163263929, 4.178785713961076, 0.9676176014914323, 0.0180291813321859, 4.433687691977382, 0.7440609593668974, 0.0211960200670244, 4.560684969024733, 0.2155936944468294, 0.0205961105582056, 4.6017800128563575, 0.5012301059593927, 0.0193699414109546, 4.704297287047006, 0.047342392005428, 0.0205544193762355, 4.799600105007287, 0.3703785253679267, 0.0237399302755166, 4.9708514710280625, 0.161476983868145, 0.021312262825527, 5.396705650174451, 0.2930366445283352, 0.0205062770172703, 5.418597456597145, 0.0984566514111152, 0.0245243138957371, 2.5833325154665583, 0.0012833745144531, 0.0200971696059654, 3.8605390902532353, 0.155407571591356, 0.0207618934579084, 5.1976234395064544]|381065.9142090552486479|      0.00781250|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate failure | actual_k=2
