k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0307955163342548, -0.0525876707223593, 0.0039489357231216, 0.0269342827171997, 0.0525836081257644, 0.0277992115119503, 0.0423790982917778, 0.0373806360149009, 0.0715495152752997, 0.0895147837805609, 0.090999666014128, 0.081591473403238, 0.1276540330008791, 0.1449911840949703, 0.1593685857158056, 0.1825632536127731, 0.2303580918444896, 0.2205510798079671, 0.2053829157103647, 0.2212811258150388, 0.1771097349087047, 0.1848652104383965, 0.3044375927850896, 0.3505616798728822, 0.3020019355709794, 0.3408757486471832, 0.2997267056079465, 0.2728617375805575, 0.300958265702456, 0.3284837895573959, 0.3022282518978835, 0.360771780239016, 0.3149875470021284, 0.3024156282578859, 0.3746275279241501, 0.4155055080040642, 0.4259282463177896, 0.3761113337079491, 0.4154739951068837, 0.4396347163076897, 0.4642301845661183, 0.4044954621111417, 0.4593705446663849, 0.4313087741646783, 0.4768840017751965, 0.494563194248275, 0.5190627482174417, 0.4821945251844236, 0.4927722444677385, 0.5373389458900613, 0.5682199710147343, 0.5863787206471169, 0.5415674333627654, 0.5692265925604142, 0.550961817895435, 0.5502042064314074, 0.5615240376163249, 0.6770769294660699, 0.6007078137349106, 0.6294016164361037, 0.6423267969554691, 0.6729808551415074, 0.6657021727259381, 0.6543511874039011, 0.6830200695449118, 0.7640848244650952, 0.6723809194232274, 0.6907270370540681, 0.7090324917116084, 0.8092665989148086, 0.7621080728207444, 0.7840720409931577, 0.7517053377282501, 0.7315515226074415, 0.8532671350892124, 0.8207320862472111, 0.9139739352034052, 0.8819994836425528, 0.8579584562671998, 0.9670746099507685, 0.9080964294506284, 0.9249460170515, 1.0294060884887866, 0.9526472711256702, 0.9666950715180241, 0.9703233317396964, 0.9591106349659287, 1.0026245728889465, 1.0738879270282276, 1.1690475559314566, 1.1054273119769662, 1.095820589542132, 1.1920096126633184, 1.1728840206512587, 1.1786486920938637, 1.2067075966732592, 1.1887305579338712, 1.2433945636876498, 1.2527326165593657, 1.2690669910287669]|-146.8471429252422809|      2.00000000|[3863, 1288, 1, 82]                                                        |  | used quadratic model with 5151 points | iterate success | actual_k=16
       2|[-0.2330282754696489, -0.1328349230875721, -0.1601285123068711, -0.2746892710865895, 0.0576557481760909, -0.1984916622060994, -0.0477607758464536, -0.0969628342969364, -0.0649374363595686, -0.0863121533447727, -0.0937371059557118, 0.0324150371981827, 0.1734145016406888, 0.2040080620676371, 0.0100034363902196, 0.2374253723770313, 0.3388096499894209, 0.1436195412075336, 0.2048343049580119, 0.3216738198960953, 0.1569476451008825, 0.2444816471264519, 0.4652518453101908, 0.4033519724893074, 0.2015922127770783, 0.3562452297142193, 0.3114286758953012, 0.3013992980501945, 0.2399236903839714, 0.327369260975036, 0.3059419743207048, 0.4029939289678333, 0.37999777428799, 0.36926069278241, 0.3254399299675729, 0.5476199185915485, 0.4469817296592456, 0.3376182613101086, 0.5515581305961387, 0.4814654725355866, 0.5203515078979111, 0.5695392330391893, 0.4939752730411446, 0.4965379994356382, 0.5650937001725527, 0.6087816315949386, 0.5751344933147224, 0.4701902412910945, 0.6534121988505792, 0.5794402868175275, 0.6930615073019999, 0.6552533412062442, 0.5865189223652375, 0.643204772767764, 0.5511639147942888, 0.7086660238893007, 0.6049592777235486, 0.7942238987142773, 0.7026570666005025, 0.87108927214472, 0.8242056870408538, 0.8742926517874532, 0.5569322094852447, 0.6139938262734932, 1.0414992385533193, 0.8915146339377221, 0.804171789208843, 0.9269010906381283, 0.940040548390542, 1.0282440924826388, 0.9761585005211324, 0.9106534115145829, 0.9531764754489896, 0.8430123530658699, 1.0301612686876924, 1.0319924390280537, 1.0424998586993566, 1.1810635863363075, 1.112562073836373, 1.2872362826953037, 1.1707863682622777, 1.1833574459325127, 1.3589878162409845, 1.2715405964377768, 1.30083789377445, 1.063397543912995, 1.167699711475865, 1.3713621083135252, 1.3390967824898365, 1.5746104116931394, 1.4051710918075746, 1.3515064995279298, 1.615620291483549, 1.5679193298950251, 1.4156703557440737, 1.6687749685959539, 1.624238233666845, 1.6435811209157567, 1.6959578173394747, 1.7484941531009606]|-426.4925835372624192|      4.00000000|[7727, 2575, 2, 164]                                                       |  | used quadratic model with 5151 points | iterate success | actual_k=16
       3|[-0.6236779026724171, -0.4805080210366779, -0.3392575882654293, -0.4782532612768619, -0.2465526907277515, -0.3949603663760552, -0.2648067391235407, -0.4386926872472476, -0.542117078749708, -0.6663723117912831, -0.2935588596852298, -0.0152688710399409, 0.0422148096632265, 0.2209417720911716, -0.2148264702505988, 0.3258576752717526, 0.5093113585316908, -0.3202548031550083, 0.3746409151993163, 0.4798159883907485, 0.2372510443915063, 0.3077280596297904, 0.4907401224947568, 0.8909879027964859, 0.2911140482880401, 0.4213456783600017, 0.4149032366785289, 0.667569781899379, 0.9154970122350117, 0.4863375257273957, 0.3035851947154811, 1.3534766530082627, 0.2372477785207064, 0.7724100350799032, 0.6104145396225201, 0.5657609752428341, 1.0289424598512147, 0.7154925542743715, 1.1098194477217476, 1.1654071579308904, 0.7978301843160807, 0.4852498922702495, 1.1717931715118555, 0.838460247709646, 1.3117939235075415, 1.0967954085272824, 0.8738701636549049, 0.5514829091561685, 1.0842519954687546, 0.7661890317179305, 0.8161142915024597, 1.049784460182431, 0.6462560554741792, 1.236431324678779, 0.7611937884450224, 0.5644866715481454, 0.916757288805193, 1.4007867941315393, 0.7604931484417905, 1.4120416622057856, 1.170098127756452, 1.464102273267534, 0.9007139733851561, 0.8807354822058773, 1.4194159995342168, 0.818974973496912, 0.9989135371933868, 1.114314634422999, 1.6009461612680558, 1.5013499632393181, 1.0225277717066978, 1.2117909508850881, 0.8091174838537194, 1.3969884335846292, 1.3515926570280863, 1.539445904892222, 1.1661888040351032, 1.4626238182512403, 1.4995264111380657, 2.02718549984573, 1.6028926472062466, 1.8069808412419155, 1.842422640597032, 1.906792239830064, 1.6992285223868673, 1.7489358986655978, 1.8775274831422837, 1.7641010745420544, 1.7669103369668628, 1.8681734285374936, 1.622606103560369, 1.6797681712769015, 2.2975685544170723, 2.1166267220602144, 1.7620687082290696, 2.298674515724406, 2.3660206830047312, 1.7303767886775727, 1.934825458136958, 1.6930689525241642]|-1051.9226954796076825|      8.00000000|[11592, 3861, 3, 246]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=16
       4|[-1.0695441935798924, -2.163823083309747, -0.7548134867152649, 0.2709118016982746, -0.6172585169072824, -1.1742357164762296, -2.120630837099278, -1.0372754814780056, -2.4404672360560857, -1.455599364062309, -0.0132254954387495, 0.2628089615434242, 0.6636557968593021, 0.1431739277837802, -1.0204878799260477, 0.5126888934839645, 1.5748334481078339, -1.251359941226774, 1.4293376920183118, 1.8786306453504213, 0.3914634390703525, 0.9459128194952002, 1.2109327937497774, 0.4643089536221206, 0.3092813787692024, 0.1234938422671572, 0.9002977112401755, 1.6664189164612302, 1.921817193455622, 1.0480978486388375, 1.5696229115548832, 1.423639290653869, 0.5550607046504072, 0.737534026759782, 1.3781917282122245, 0.3614282987225726, 1.6671081242336747, 1.9891904246494563, 1.8652694485073202, 1.7199673419862584, 2.453162586356763, 0.7917410637092941, 2.4984615279588835, 1.5694110191384754, 1.6935753807222806, 1.9231008990140914, 0.8428870758566741, 1.8470668265605785, 1.3275209964574906, 1.8479358655194151, 1.1162374686221332, 2.3265069091585584, 1.3089651368058113, 1.6633582171207428, 2.3412204299858415, 1.4521915830182657, 1.438252103652398, 2.2399450417551177, 1.8827880187404376, 1.5671271941491145, 1.7842088073549371, 1.9118917306260763, 1.3125823879646736, 0.169816389843683, 1.1278999942542818, 1.0351297078743145, 0.943921132334576, 1.2649805620157824, 1.720606051665607, 0.9074391282265682, 1.964771830508409, 2.274553059020806, 2.4715346748006564, 2.3891903500968787, 1.7602108052738108, 0.2937891193748525, 3.0037227583204085, 1.657968714649442, 1.919918284637177, 2.058120247929858, 1.4890531024284615, 1.8731265500531822, 2.415475569405534, 2.3933603229320766, 2.49027136553695, 2.171651960037615, 2.304403803038702, 1.0937910690590718, 0.9015157896749935, 2.0425871994882194, 1.5578842116141798, 1.6109101442609826, 1.4988683075998517, 1.564166804101788, 2.2723795513793696, 2.7188368799618674, 1.1229658566257663, 2.6145503808187702, 1.9512096236787269, 1.6160157081102338]|-1328.0671545926186354|     16.00000000|[15455, 5149, 4, 328]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=16
       5|[-1.0695441935798924, -2.163823083309747, -0.7548134867152649, 0.2709118016982746, -0.6172585169072824, -1.1742357164762296, -2.120630837099278, -1.0372754814780056, -2.4404672360560857, -1.455599364062309, -0.0132254954387495, 0.2628089615434242, 0.6636557968593021, 0.1431739277837802, -1.0204878799260477, 0.5126888934839645, 1.5748334481078339, -1.251359941226774, 1.4293376920183118, 1.8786306453504213, 0.3914634390703525, 0.9459128194952002, 1.2109327937497774, 0.4643089536221206, 0.3092813787692024, 0.1234938422671572, 0.9002977112401755, 1.6664189164612302, 1.921817193455622, 1.0480978486388375, 1.5696229115548832, 1.423639290653869, 0.5550607046504072, 0.737534026759782, 1.3781917282122245, 0.3614282987225726, 1.6671081242336747, 1.9891904246494563, 1.8652694485073202, 1.7199673419862584, 2.453162586356763, 0.7917410637092941, 2.4984615279588835, 1.5694110191384754, 1.6935753807222806, 1.9231008990140914, 0.8428870758566741, 1.8470668265605785, 1.3275209964574906, 1.8479358655194151, 1.1162374686221332, 2.3265069091585584, 1.3089651368058113, 1.6633582171207428, 2.3412204299858415, 1.4521915830182657, 1.438252103652398, 2.2399450417551177, 1.8827880187404376, 1.5671271941491145, 1.7842088073549371, 1.9118917306260763, 1.3125823879646736, 0.169816389843683, 1.1278999942542818, 1.0351297078743145, 0.943921132334576, 1.2649805620157824, 1.720606051665607, 0.9074391282265682, 1.964771830508409, 2.274553059020806, 2.4715346748006564, 2.3891903500968787, 1.7602108052738108, 0.2937891193748525, 3.0037227583204085, 1.657968714649442, 1.919918284637177, 2.058120247929858, 1.4890531024284615, 1.8731265500531822, 2.415475569405534, 2.3933603229320766, 2.49027136553695, 2.171651960037615, 2.304403803038702, 1.0937910690590718, 0.9015157896749935, 2.0425871994882194, 1.5578842116141798, 1.6109101442609826, 1.4988683075998517, 1.564166804101788, 2.2723795513793696, 2.7188368799618674, 1.1229658566257663, 2.6145503808187702, 1.9512096236787269, 1.6160157081102338]|-1328.0671545926186354|      8.00000000|[19319, 6436, 5, 410]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=16
       6|[-1.0695441935798924, -2.163823083309747, -0.7548134867152649, 0.2709118016982746, -0.6172585169072824, -1.1742357164762296, -2.120630837099278, -1.0372754814780056, -2.4404672360560857, -1.455599364062309, -0.0132254954387495, 0.2628089615434242, 0.6636557968593021, 0.1431739277837802, -1.0204878799260477, 0.5126888934839645, 1.5748334481078339, -1.251359941226774, 1.4293376920183118, 1.8786306453504213, 0.3914634390703525, 0.9459128194952002, 1.2109327937497774, 0.4643089536221206, 0.3092813787692024, 0.1234938422671572, 0.9002977112401755, 1.6664189164612302, 1.921817193455622, 1.0480978486388375, 1.5696229115548832, 1.423639290653869, 0.5550607046504072, 0.737534026759782, 1.3781917282122245, 0.3614282987225726, 1.6671081242336747, 1.9891904246494563, 1.8652694485073202, 1.7199673419862584, 2.453162586356763, 0.7917410637092941, 2.4984615279588835, 1.5694110191384754, 1.6935753807222806, 1.9231008990140914, 0.8428870758566741, 1.8470668265605785, 1.3275209964574906, 1.8479358655194151, 1.1162374686221332, 2.3265069091585584, 1.3089651368058113, 1.6633582171207428, 2.3412204299858415, 1.4521915830182657, 1.438252103652398, 2.2399450417551177, 1.8827880187404376, 1.5671271941491145, 1.7842088073549371, 1.9118917306260763, 1.3125823879646736, 0.169816389843683, 1.1278999942542818, 1.0351297078743145, 0.943921132334576, 1.2649805620157824, 1.720606051665607, 0.9074391282265682, 1.964771830508409, 2.274553059020806, 2.4715346748006564, 2.3891903500968787, 1.7602108052738108, 0.2937891193748525, 3.0037227583204085, 1.657968714649442, 1.919918284637177, 2.058120247929858, 1.4890531024284615, 1.8731265500531822, 2.415475569405534, 2.3933603229320766, 2.49027136553695, 2.171651960037615, 2.304403803038702, 1.0937910690590718, 0.9015157896749935, 2.0425871994882194, 1.5578842116141798, 1.6109101442609826, 1.4988683075998517, 1.564166804101788, 2.2723795513793696, 2.7188368799618674, 1.1229658566257663, 2.6145503808187702, 1.9512096236787269, 1.6160157081102338]|-1328.0671545926186354|      4.00000000|[23180, 7726, 6, 492]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=16
       7|[-1.0695441935798924, -2.163823083309747, -0.7548134867152649, 0.2709118016982746, -0.6172585169072824, -1.1742357164762296, -2.120630837099278, -1.0372754814780056, -2.4404672360560857, -1.455599364062309, -0.0132254954387495, 0.2628089615434242, 0.6636557968593021, 0.1431739277837802, -1.0204878799260477, 0.5126888934839645, 1.5748334481078339, -1.251359941226774, 1.4293376920183118, 1.8786306453504213, 0.3914634390703525, 0.9459128194952002, 1.2109327937497774, 0.4643089536221206, 0.3092813787692024, 0.1234938422671572, 0.9002977112401755, 1.6664189164612302, 1.921817193455622, 1.0480978486388375, 1.5696229115548832, 1.423639290653869, 0.5550607046504072, 0.737534026759782, 1.3781917282122245, 0.3614282987225726, 1.6671081242336747, 1.9891904246494563, 1.8652694485073202, 1.7199673419862584, 2.453162586356763, 0.7917410637092941, 2.4984615279588835, 1.5694110191384754, 1.6935753807222806, 1.9231008990140914, 0.8428870758566741, 1.8470668265605785, 1.3275209964574906, 1.8479358655194151, 1.1162374686221332, 2.3265069091585584, 1.3089651368058113, 1.6633582171207428, 2.3412204299858415, 1.4521915830182657, 1.438252103652398, 2.2399450417551177, 1.8827880187404376, 1.5671271941491145, 1.7842088073549371, 1.9118917306260763, 1.3125823879646736, 0.169816389843683, 1.1278999942542818, 1.0351297078743145, 0.943921132334576, 1.2649805620157824, 1.720606051665607, 0.9074391282265682, 1.964771830508409, 2.274553059020806, 2.4715346748006564, 2.3891903500968787, 1.7602108052738108, 0.2937891193748525, 3.0037227583204085, 1.657968714649442, 1.919918284637177, 2.058120247929858, 1.4890531024284615, 1.8731265500531822, 2.415475569405534, 2.3933603229320766, 2.49027136553695, 2.171651960037615, 2.304403803038702, 1.0937910690590718, 0.9015157896749935, 2.0425871994882194, 1.5578842116141798, 1.6109101442609826, 1.4988683075998517, 1.564166804101788, 2.2723795513793696, 2.7188368799618674, 1.1229658566257663, 2.6145503808187702, 1.9512096236787269, 1.6160157081102338]|-1328.0671545926186354|      2.00000000|[27042, 9015, 7, 574]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=16
       8|[-1.1499237536367752, -2.2204949885655556, -1.0265321002107637, 0.619976379934866, -0.9781144964571253, -1.2553166397590385, -1.9772419283343114, -0.9861432582616176, -2.040079378030549, -1.4405809674373966, -0.0411996848072744, 0.6545700055811439, 1.0887555512649922, 0.328257514897822, -0.9904991053502017, 0.9149775687259916, 1.5237527756859592, -1.2374039653850168, 1.3798663378735938, 1.9274565605139613, 0.7865462673717349, 0.9794682873159276, 1.099833114983533, 0.8665206277332864, 0.7110944118047924, 0.2646163537423859, 1.0861329704833724, 1.629803806441648, 1.9241048203189877, 1.107712494905861, 1.457538617876887, 1.3419095384305413, 1.0783771357348524, 1.032626207398273, 1.2306613406349862, 0.8340074769654638, 1.6627671771972472, 2.0241176321642502, 1.900146940337108, 1.7203548919292115, 2.0955452061230257, 1.0199899001677393, 2.152369508555429, 1.4783798683916467, 1.5956834371840318, 1.8814143639325807, 1.0450751129625948, 1.9437381578442097, 1.2546261756624495, 1.9246006841773105, 1.018097760741041, 2.1246823834244926, 1.1906001477928156, 1.6746375772732296, 2.1359705181269892, 1.322954040848722, 1.3348148389912484, 2.035056269253001, 1.8703603236414774, 1.4748723749939505, 1.8360374128394847, 1.8041248580651708, 1.0864210655071207, 0.4630129796187387, 1.04805300834443, 1.0796871364298959, 0.9711631216937282, 1.1503033002446588, 1.6544483401523273, 1.0383260931866158, 2.008843910907108, 2.122524187271866, 2.2293124260822252, 2.083865667028114, 1.7940531737761, 0.6274332491948948, 2.8839634689256157, 1.6247393680667326, 1.9110435715289162, 2.026009839324857, 1.3543681904007, 1.90807563042432, 2.1636829482795017, 2.110388931180962, 2.2498405273818194, 2.0399172152491247, 2.063106342189457, 0.9864185245644719, 1.0853411686360217, 2.1020801567428458, 1.4972003969047358, 1.5552995016927333, 1.4148077226847915, 1.5159463640883204, 2.0919697219895577, 2.299300668341949, 1.1091848007503262, 2.2754062617306845, 1.905024452450138, 1.6463943122740896]|-1667.8136203239971564|      4.00000000|[30908, 10300, 8, 656]                                                     |  | used quadratic model with 5151 points | iterate success | actual_k=16
       9|[-1.1499237536367752, -2.2204949885655556, -1.0265321002107637, 0.619976379934866, -0.9781144964571253, -1.2553166397590385, -1.9772419283343114, -0.9861432582616176, -2.040079378030549, -1.4405809674373966, -0.0411996848072744, 0.6545700055811439, 1.0887555512649922, 0.328257514897822, -0.9904991053502017, 0.9149775687259916, 1.5237527756859592, -1.2374039653850168, 1.3798663378735938, 1.9274565605139613, 0.7865462673717349, 0.9794682873159276, 1.099833114983533, 0.8665206277332864, 0.7110944118047924, 0.2646163537423859, 1.0861329704833724, 1.629803806441648, 1.9241048203189877, 1.107712494905861, 1.457538617876887, 1.3419095384305413, 1.0783771357348524, 1.032626207398273, 1.2306613406349862, 0.8340074769654638, 1.6627671771972472, 2.0241176321642502, 1.900146940337108, 1.7203548919292115, 2.0955452061230257, 1.0199899001677393, 2.152369508555429, 1.4783798683916467, 1.5956834371840318, 1.8814143639325807, 1.0450751129625948, 1.9437381578442097, 1.2546261756624495, 1.9246006841773105, 1.018097760741041, 2.1246823834244926, 1.1906001477928156, 1.6746375772732296, 2.1359705181269892, 1.322954040848722, 1.3348148389912484, 2.035056269253001, 1.8703603236414774, 1.4748723749939505, 1.8360374128394847, 1.8041248580651708, 1.0864210655071207, 0.4630129796187387, 1.04805300834443, 1.0796871364298959, 0.9711631216937282, 1.1503033002446588, 1.6544483401523273, 1.0383260931866158, 2.008843910907108, 2.122524187271866, 2.2293124260822252, 2.083865667028114, 1.7940531737761, 0.6274332491948948, 2.8839634689256157, 1.6247393680667326, 1.9110435715289162, 2.026009839324857, 1.3543681904007, 1.90807563042432, 2.1636829482795017, 2.110388931180962, 2.2498405273818194, 2.0399172152491247, 2.063106342189457, 0.9864185245644719, 1.0853411686360217, 2.1020801567428458, 1.4972003969047358, 1.5552995016927333, 1.4148077226847915, 1.5159463640883204, 2.0919697219895577, 2.299300668341949, 1.1091848007503262, 2.2754062617306845, 1.905024452450138, 1.6463943122740896]|-1667.8136203239971564|      2.00000000|[34773, 11586, 9, 738]                                                     |  | used quadratic model with 5151 points | iterate failure | actual_k=16
      10|[-1.2604161675173522, -2.1372965735628187, -0.9541082231798033, 0.9124775603787159, -1.0188655889751963, -1.321948448677002, -2.180576677843705, -1.10630008380685, -2.0395453942998496, -1.5648537136929395, -0.3412167211028124, 1.2631458067049437, 1.074192307414, 0.9290475516026809, -0.9462149404081978, 1.4551365155290534, 1.419536705778587, -1.004651300859808, 1.6585330315010487, 2.1560249946122836, 1.1155123759321584, 1.0479447347812654, 1.0879551495883473, 0.9289147069562415, 1.1453341016242198, 0.7281178025866968, 1.1286299468181211, 1.5872724857263318, 2.067503625757402, 1.0620112333894443, 1.353443016507881, 1.199489721167868, 1.0008053012028881, 1.1508484769473362, 1.0271801731906518, 0.915188198550334, 1.6779887583652822, 2.1830311279605685, 2.04240085476425, 1.7324525344371065, 2.034868785468305, 1.273071116660508, 2.0881071138785487, 1.4798456789118444, 1.5015954100503135, 2.0592539325008516, 1.1478474714865339, 1.848164299380284, 1.0782647937210965, 1.9151071526978867, 0.8522344157846047, 2.299976462756283, 1.0374793042062516, 1.6949013603996654, 1.9460378247315935, 1.3980099850882501, 1.298414040627136, 2.093408610997678, 1.9954210734010422, 1.4631618985952521, 1.9840756824967147, 1.7657207278337719, 1.1728731095238047, 0.8961510894063864, 1.2684677591459979, 0.9051951934357259, 0.9615871963507729, 1.0927983359163176, 1.811497956840117, 1.1895025276043765, 1.9514646759425458, 2.062193336864872, 2.151105755483566, 2.128990703263363, 1.8199449582309082, 1.131168598838034, 2.5082840318558586, 1.6779702467137376, 1.841754009431827, 1.9749236334749098, 1.4356126012318784, 1.9206375264641289, 2.104874923510147, 1.95945592259673, 2.248656506207525, 2.094027928386842, 2.3856890660481036, 1.2272197006330354, 1.131342759290529, 2.195180162809649, 1.4266792422937595, 1.465098869866029, 1.2410020196638911, 1.5373774241799691, 2.030672781273548, 1.8852943223023517, 0.9760732089303895, 1.8894272170071782, 2.2776950095376476, 1.6174855205903595]|-1794.0121468888285108|      4.00000000|[38636, 12874, 10, 820]                                                    |  | used quadratic model with 5151 points | iterate success | actual_k=16
      11|[-1.2604161675173522, -2.1372965735628187, -0.9541082231798033, 0.9124775603787159, -1.0188655889751963, -1.321948448677002, -2.180576677843705, -1.10630008380685, -2.0395453942998496, -1.5648537136929395, -0.3412167211028124, 1.2631458067049437, 1.074192307414, 0.9290475516026809, -0.9462149404081978, 1.4551365155290534, 1.419536705778587, -1.004651300859808, 1.6585330315010487, 2.1560249946122836, 1.1155123759321584, 1.0479447347812654, 1.0879551495883473, 0.9289147069562415, 1.1453341016242198, 0.7281178025866968, 1.1286299468181211, 1.5872724857263318, 2.067503625757402, 1.0620112333894443, 1.353443016507881, 1.199489721167868, 1.0008053012028881, 1.1508484769473362, 1.0271801731906518, 0.915188198550334, 1.6779887583652822, 2.1830311279605685, 2.04240085476425, 1.7324525344371065, 2.034868785468305, 1.273071116660508, 2.0881071138785487, 1.4798456789118444, 1.5015954100503135, 2.0592539325008516, 1.1478474714865339, 1.848164299380284, 1.0782647937210965, 1.9151071526978867, 0.8522344157846047, 2.299976462756283, 1.0374793042062516, 1.6949013603996654, 1.9460378247315935, 1.3980099850882501, 1.298414040627136, 2.093408610997678, 1.9954210734010422, 1.4631618985952521, 1.9840756824967147, 1.7657207278337719, 1.1728731095238047, 0.8961510894063864, 1.2684677591459979, 0.9051951934357259, 0.9615871963507729, 1.0927983359163176, 1.811497956840117, 1.1895025276043765, 1.9514646759425458, 2.062193336864872, 2.151105755483566, 2.128990703263363, 1.8199449582309082, 1.131168598838034, 2.5082840318558586, 1.6779702467137376, 1.841754009431827, 1.9749236334749098, 1.4356126012318784, 1.9206375264641289, 2.104874923510147, 1.95945592259673, 2.248656506207525, 2.094027928386842, 2.3856890660481036, 1.2272197006330354, 1.131342759290529, 2.195180162809649, 1.4266792422937595, 1.465098869866029, 1.2410020196638911, 1.5373774241799691, 2.030672781273548, 1.8852943223023517, 0.9760732089303895, 1.8894272170071782, 2.2776950095376476, 1.6174855205903595]|-1794.0121468888285108|      2.00000000|[42501, 14160, 11, 902]                                                    |  | used quadratic model with 5151 points | iterate failure | actual_k=16
