k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.609635084240483, 0.4878739846809411, 0.7955680753765457, 0.7542108838380254, 0.6158807780379538, 3.106908917372185, 5.095401006275615, 6.806623351333426, 2.169604206073706, 4.628779214397818, 5.486394246903934]|  2.4788916110992432|      1.00000000|[45, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[1.609635084240483, 0.4878739846809411, 0.7955680753765457, 0.7542108838380254, 0.6158807780379538, 3.106908917372185, 5.095401006275615, 6.806623351333426, 2.169604206073706, 4.628779214397818, 5.486394246903934]|  2.4788916110992432|      0.50000000|[68, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.311388713205198, 0.6637909061972755, 0.6109666992860715, 0.9116852392400434, 0.6815600859136107, 3.002865462328793, 5.139686503048611, 6.787463814595338, 2.3315279838643392, 4.613691167351141, 5.651658986501367]|  2.0512712001800537|      1.00000000|[91, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[1.311388713205198, 0.6637909061972755, 0.6109666992860715, 0.9116852392400434, 0.6815600859136107, 3.002865462328793, 5.139686503048611, 6.787463814595338, 2.3315279838643392, 4.613691167351141, 5.651658986501367]|  2.0512712001800537|      0.50000000|[113, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.311388713205198, 0.6637909061972755, 0.6109666992860715, 0.9116852392400434, 0.6815600859136107, 3.002865462328793, 5.139686503048611, 6.787463814595338, 2.3315279838643392, 4.613691167351141, 5.651658986501367]|  2.0512712001800537|      0.25000000|[136, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[1.311388713205198, 0.6637909061972755, 0.6109666992860715, 0.9116852392400434, 0.6815600859136107, 3.002865462328793, 5.139686503048611, 6.787463814595338, 2.3315279838643392, 4.613691167351141, 5.651658986501367]|  2.0512712001800537|      0.12500000|[158, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.2955274934394525, 0.6597059643952788, 0.6601846252463791, 0.8753312897613503, 0.584850996538592, 3.0167829754983586, 5.12520679062065, 6.756184315764794, 2.310534231544246, 4.631721514015244, 5.641053526467905]|  1.8217438459396362|      0.25000000|[181, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[1.3000399267322658, 0.5191952443844979, 0.669351606985746, 0.8810831458874352, 0.5284764908415738, 3.097064281280318, 5.071687775629595, 6.773459746023386, 2.4383390673432164, 4.528734559927425, 5.694839871686415]|  1.2105172872543335|      0.50000000|[205, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[1.3000399267322658, 0.5191952443844979, 0.669351606985746, 0.8810831458874352, 0.5284764908415738, 3.097064281280318, 5.071687775629595, 6.773459746023386, 2.4383390673432164, 4.528734559927425, 5.694839871686415]|  1.2105172872543335|      0.25000000|[228, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[1.3000399267322658, 0.5191952443844979, 0.669351606985746, 0.8810831458874352, 0.5284764908415738, 3.097064281280318, 5.071687775629595, 6.773459746023386, 2.4383390673432164, 4.528734559927425, 5.694839871686415]|  1.2105172872543335|      0.12500000|[250, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[1.3003386675136148, 0.4551113729599844, 0.706874623344119, 0.844096562778294, 0.5492537773271798, 3.1142307300596443, 5.035287469080772, 6.761822611326772, 2.461925725035872, 4.586934450779801, 5.745946021570154]|  1.0104548931121826|      0.25000000|[273, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[1.3003386675136148, 0.4551113729599844, 0.706874623344119, 0.844096562778294, 0.5492537773271798, 3.1142307300596443, 5.035287469080772, 6.761822611326772, 2.461925725035872, 4.586934450779801, 5.745946021570154]|  1.0104548931121826|      0.12500000|[297, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[1.3633787618236475, 0.4031392573029342, 0.7072239104280592, 0.8451434172242084, 0.4864107704753601, 3.0921297900116054, 5.030867891548834, 6.752428135765903, 2.51068749837785, 4.626608614328439, 5.724699984121572]|  0.7590735554695129|      0.25000000|[321, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      15|[1.3633787618236475, 0.4031392573029342, 0.7072239104280592, 0.8451434172242084, 0.4864107704753601, 3.0921297900116054, 5.030867891548834, 6.752428135765903, 2.51068749837785, 4.626608614328439, 5.724699984121572]|  0.7590735554695129|      0.12500000|[344, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[1.3633787618236475, 0.4031392573029342, 0.7072239104280592, 0.8451434172242084, 0.4864107704753601, 3.0921297900116054, 5.030867891548834, 6.752428135765903, 2.51068749837785, 4.626608614328439, 5.724699984121572]|  0.7590735554695129|      0.06250000|[367, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[1.3530006279922748, 0.3777943999085108, 0.6893932997223889, 0.8497165074382139, 0.5198455994075282, 3.073069530205012, 5.014087439315587, 6.736828748054274, 2.531583793520317, 4.632254834484621, 5.74321208808386]|  0.7286728620529175|      0.12500000|[389, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
