k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       6|[0.6857111424195612, 0.0210862952620359, 0.6680684555441433, 0.0204835000390892, 0.6173625757634412, 0.0218320443716376, 1.32316590243181, 0.0205037105666221, 0.0054171666911799, 0.0224234773263653, 1.250666126193551, 0.0232278642072527, 0.2282056713449172, 0.0216208196902095, 1.2270069298813742, 0.0195699480239646, 4.591434161055487, 0.0411066132457273, 4.4532212705357175, 0.0368981285523292, 0.0826081422600921, 0.0220034604199197, 0.2477053693452889, 0.0203231707289778, 0.7210277215363144, 0.0221818077103395, 0.2076842063370121, 0.0191581541930704, -0.0613012634529272, 0.017688147999126, 1.3994274206552102, 0.0225070548998774, 0.2423662657982001, 0.0219513935099055, 0.0612479793709216, 0.0180478527728134, 0.0231487125324761, 0.0203361282166557, 0.4279687703500914, 0.0188864872418592, 0.2661176030080219, 0.0219019172360378, 0.8402446674797526, 0.0224249241239469, 1.028846287462916, 0.0252088379700572, 0.8007219443040551, 0.0184547718147754, 0.2448735115775179, 0.0206360348747104, 0.504368175276003, 0.0174793563426878, 0.276670388289345, 0.0198210621005588, 0.3865238720368416, 0.0213501277759288, 0.1677693041454249, 0.0190011318468602, 0.2965766850663731, 0.0212178298268567, 0.1868079834752469, 0.0208226574215187, 0.0088596621602829, 0.0194072907636663, 0.1612372082216345, 0.0225388058834395]|340419.4654375437530689|      0.06250000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       7|[0.6857111424195612, 0.0210862952620359, 0.6680684555441433, 0.0204835000390892, 0.6173625757634412, 0.0218320443716376, 1.32316590243181, 0.0205037105666221, 0.0054171666911799, 0.0224234773263653, 1.250666126193551, 0.0232278642072527, 0.2282056713449172, 0.0216208196902095, 1.2270069298813742, 0.0195699480239646, 4.591434161055487, 0.0411066132457273, 4.4532212705357175, 0.0368981285523292, 0.0826081422600921, 0.0220034604199197, 0.2477053693452889, 0.0203231707289778, 0.7210277215363144, 0.0221818077103395, 0.2076842063370121, 0.0191581541930704, -0.0613012634529272, 0.017688147999126, 1.3994274206552102, 0.0225070548998774, 0.2423662657982001, 0.0219513935099055, 0.0612479793709216, 0.0180478527728134, 0.0231487125324761, 0.0203361282166557, 0.4279687703500914, 0.0188864872418592, 0.2661176030080219, 0.0219019172360378, 0.8402446674797526, 0.0224249241239469, 1.028846287462916, 0.0252088379700572, 0.8007219443040551, 0.0184547718147754, 0.2448735115775179, 0.0206360348747104, 0.504368175276003, 0.0174793563426878, 0.276670388289345, 0.0198210621005588, 0.3865238720368416, 0.0213501277759288, 0.1677693041454249, 0.0190011318468602, 0.2965766850663731, 0.0212178298268567, 0.1868079834752469, 0.0208226574215187, 0.0088596621602829, 0.0194072907636663, 0.1612372082216345, 0.0225388058834395]|340419.4654375437530689|      0.03125000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       8|[0.6844107203059284, 0.0253066354720011, 0.6715462896819875, 0.020167070812897, 0.6138082730068712, 0.026180778157104, 1.3187225052995977, 0.0254401503017593, 0.0069728598890649, 0.0215139312891814, 1.2493662166829476, 0.0290506725114474, 0.2311423505908329, 0.023917287657792, 1.2241430811205825, 0.0218566370694807, 4.588235152045743, 0.0592613074313789, 4.451139855443364, 0.0524377532738376, 0.0826458246669728, 0.0210572241476685, 0.2499735840764536, 0.0213586696389692, 0.719887210374856, 0.0244703483182166, 0.2106035818947178, 0.0188214476472431, -0.0624655978084164, 0.0151589072704352, 1.399461666379916, 0.0290332674451793, 0.2450472632700537, 0.0208560069815428, 0.0596624315030713, 0.0160272158421859, 0.0215640542137338, 0.0199162323602467, 0.4263608312666997, 0.0205598733467998, 0.2643621503628846, 0.0228404264052012, 0.8426707170787711, 0.0251941922470324, 1.0272150374201232, 0.0305256055370163, 0.8032943917443831, 0.0179040672159041, 0.2436214048781011, 0.0194051190298334, 0.5056029245314343, 0.0176885438582784, 0.2778627467719615, 0.0188695225303362, 0.3885649788809444, 0.0230514871401033, 0.1696849983378838, 0.0201519880572063, 0.2955958460398713, 0.0187983203639323, 0.1868426732213345, 0.0188520047244273, 0.0040395866414872, 0.0197169317278289, 0.1580608948294379, 0.0207532606968884]|292586.3824647595756687|      0.06250000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       9|[0.6844107203059284, 0.0253066354720011, 0.6715462896819875, 0.020167070812897, 0.6138082730068712, 0.026180778157104, 1.3187225052995977, 0.0254401503017593, 0.0069728598890649, 0.0215139312891814, 1.2493662166829476, 0.0290506725114474, 0.2311423505908329, 0.023917287657792, 1.2241430811205825, 0.0218566370694807, 4.588235152045743, 0.0592613074313789, 4.451139855443364, 0.0524377532738376, 0.0826458246669728, 0.0210572241476685, 0.2499735840764536, 0.0213586696389692, 0.719887210374856, 0.0244703483182166, 0.2106035818947178, 0.0188214476472431, -0.0624655978084164, 0.0151589072704352, 1.399461666379916, 0.0290332674451793, 0.2450472632700537, 0.0208560069815428, 0.0596624315030713, 0.0160272158421859, 0.0215640542137338, 0.0199162323602467, 0.4263608312666997, 0.0205598733467998, 0.2643621503628846, 0.0228404264052012, 0.8426707170787711, 0.0251941922470324, 1.0272150374201232, 0.0305256055370163, 0.8032943917443831, 0.0179040672159041, 0.2436214048781011, 0.0194051190298334, 0.5056029245314343, 0.0176885438582784, 0.2778627467719615, 0.0188695225303362, 0.3885649788809444, 0.0230514871401033, 0.1696849983378838, 0.0201519880572063, 0.2955958460398713, 0.0187983203639323, 0.1868426732213345, 0.0188520047244273, 0.0040395866414872, 0.0197169317278289, 0.1580608948294379, 0.0207532606968884]|292586.3824647595756687|      0.03125000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate failure | actual_k=8
      10|[0.684766776479936, 0.0271238406765261, 0.6696429391941877, 0.0210617038621795, 0.6103897228521744, 0.0260976740703649, 1.317511777410339, 0.0355364910890063, 0.0074758992627909, 0.0219535939643541, 1.2525761119696717, 0.032324486688056, 0.230229631090774, 0.0202708406814681, 1.2264960817697068, 0.0303077208454043, 4.585885041805496, 0.0688469008681422, 4.44945049208677, 0.0678370310677905, 0.0787946364041687, 0.0271669177102117, 0.2484334250815464, 0.0235828189766132, 0.7257986876612005, 0.0246430383405702, 0.207152142502973, 0.0163292213959835, -0.0602026031053098, 0.0138730133660402, 1.3988981458518923, 0.03314472941437, 0.2481477590514095, 0.0202056234030006, 0.0562114868419758, 0.0111596362774323, 0.0189080882439295, 0.019973537122654, 0.4259870569876937, 0.0232174637489781, 0.2685390926559378, 0.0252272755371626, 0.8440599587162716, 0.0280274692126544, 1.027298588343915, 0.0288427301323803, 0.8030569873172471, 0.0255354026132882, 0.2430804085177778, 0.0194196433057379, 0.5029664574084673, 0.014455378105611, 0.2769578573570953, 0.0118393469629333, 0.3870878895379083, 0.0235280710825458, 0.1677634200814542, 0.0207602685750403, 0.2942599689141782, 0.0200229253229635, 0.1832643229427285, 0.0162326403713628, 0.0038956538523874, 0.0225449943263759, 0.1585696145750533, 0.0234582907655438]|269962.4052765627275221|      0.06250000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      11|[0.684766776479936, 0.0271238406765261, 0.6696429391941877, 0.0210617038621795, 0.6103897228521744, 0.0260976740703649, 1.317511777410339, 0.0355364910890063, 0.0074758992627909, 0.0219535939643541, 1.2525761119696717, 0.032324486688056, 0.230229631090774, 0.0202708406814681, 1.2264960817697068, 0.0303077208454043, 4.585885041805496, 0.0688469008681422, 4.44945049208677, 0.0678370310677905, 0.0787946364041687, 0.0271669177102117, 0.2484334250815464, 0.0235828189766132, 0.7257986876612005, 0.0246430383405702, 0.207152142502973, 0.0163292213959835, -0.0602026031053098, 0.0138730133660402, 1.3988981458518923, 0.03314472941437, 0.2481477590514095, 0.0202056234030006, 0.0562114868419758, 0.0111596362774323, 0.0189080882439295, 0.019973537122654, 0.4259870569876937, 0.0232174637489781, 0.2685390926559378, 0.0252272755371626, 0.8440599587162716, 0.0280274692126544, 1.027298588343915, 0.0288427301323803, 0.8030569873172471, 0.0255354026132882, 0.2430804085177778, 0.0194196433057379, 0.5029664574084673, 0.014455378105611, 0.2769578573570953, 0.0118393469629333, 0.3870878895379083, 0.0235280710825458, 0.1677634200814542, 0.0207602685750403, 0.2942599689141782, 0.0200229253229635, 0.1832643229427285, 0.0162326403713628, 0.0038956538523874, 0.0225449943263759, 0.1585696145750533, 0.0234582907655438]|269962.4052765627275221|      0.03125000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
