k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1033864588058263, 0.083433782796607, 0.078157522198363, 0.0047187888915285, -0.1132117882525944, 0.0329460014077523, 0.0984968868350954, 0.0914650286686587, 0.0492301905439858, 0.2491860948644023, 0.390742505295786, 0.2121055964071447, 0.0078095628649205, 0.1490657979379917, 0.3259726438183451, 0.0051378731252197, 0.1968657983329935, 0.148639419365586, 0.0576405450746425, 0.3315656572455787, 0.2104619738720257, 0.219654994385928, 0.1827526928759379, 0.2674465437869403, 0.4099875094409668, 0.2793543959412084, 0.3316369098834382, 0.3214186236944889, 0.3148655497934143, 0.37241982608985, 0.5019000140675816, 0.348928864269878, 0.4737712745584068, 0.3035074321804063, 0.2347941758868182, 0.356992135828795, 0.3319219370608938, 0.265883709161171, 0.3940430989588252, 0.4342027956633038, 0.3858025468239908, 0.4327647137108246, 0.4281068806289704, 0.4465637846436665, 0.4475715499048643, 0.5762872933108499, 0.4781768508826355, 0.5714367665492941, 0.579758815746829, 0.4974741222950762, 0.438211124100991, 0.5660314259678265, 0.6281165600130828, 0.538960546710317, 0.6782989730896662, 0.4223162092577762, 0.6342328972953413, 0.5128111019499679, 0.5196796241338415, 0.499520750580239, 0.7222501769984786, 0.4305091619670999, 0.5585053319633728, 0.5607837489451415, 0.6615912558517552, 0.7399599516239216, 0.8042710852171149, 0.8041110994466474, 0.7271232290407571, 0.6855602712793498, 0.7836374903102489, 0.6301722366510356, 0.7679790624738334, 0.8183442427952801, 0.8884785758085635, 0.723958509718595, 0.8971364043963769, 0.8164332116421451, 0.8320382554547523, 0.8626982183933746, 0.9395291129464387, 0.8082267275879457, 1.0021075981944647, 1.0704762053476644, 0.8150095319850341, 0.8964157876719835, 0.8564162851316602, 0.8909417609199297, 0.8229900661255968, 0.9876458827829971, 0.892897617535469, 0.9689802004500826, 1.0724042175974662, 1.0771308287585781, 0.9726561367535269, 1.1339100368699713, 1.3369516706364661, 1.075375272203477, 0.9583821559037669, 1.0613893319696555]|-100.8621917771327361|      2.00000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=4
       2|[0.2992553137296938, 0.1743504005577825, 0.0218025406284735, -0.040750425876958, -0.5068928706444699, 0.1982295258488973, -0.0707181918192205, 0.0699335304485108, -0.0279401070970784, 0.318501837740836, 0.490709160325101, 0.3758036925936378, -0.0024685553911507, 0.2602828315569646, 0.3324153867313508, 0.0620383857823355, 0.3196177515094796, 0.1915030515469911, -0.2269866298214165, 0.5241361110329825, -0.0736874415660758, 0.1440351306383331, 0.1222101619123074, 0.6234798925863493, 0.743493492466579, 0.2307814304315748, 0.0860355937157992, 0.4829260535229903, -0.0489038868998145, 0.4206073009023325, 0.3967982418195428, 0.5699882809570803, 0.3236228084344415, 0.2901024138575397, 0.3893843031286721, 0.4318025312322789, 0.5312539543653481, -0.046593706665892, 0.5490434617282037, 0.3109828028477419, 0.4922560837681659, 0.9506569457080877, 0.1943043955404229, 0.1839501180512845, 0.5971400933576598, 0.6097238086713361, 0.3040937765402082, 0.6532429607513739, 0.6851711761944115, 0.5621747175497065, 0.2086668333426134, 0.407487074743674, 0.2596232653162654, 0.5238050230132056, 0.768666711881217, 0.2468015428714861, 0.5903178660685355, 0.7754594262703851, 0.8078213195821982, 0.6262575053136056, 0.8280243565361032, 0.3766601016838252, 0.5462908170814978, 0.7481649279065836, 0.5546826103324293, 0.6952833624744128, 0.4752497900671183, 0.8236239811983943, 0.6104152676258326, 1.1518837992380941, 0.9141489598871811, 0.778463128521075, 1.1096416425845275, 0.8785742257424622, 1.0867428447183354, 0.4539303603252536, 0.8611358232478812, 0.5913082646620885, 0.8169952964124432, 0.8650614660659531, 1.3499308496220934, 0.9946868847132726, 1.1232882465877365, 1.309295753169391, 0.9713133157510789, 0.8703270016571562, 0.9010895835905168, 0.5763978021704205, 0.8114669716767152, 1.1935219520158467, 0.6230204228057397, 1.1229363793591776, 1.4434745234916075, 1.127496849328744, 1.2264371180711242, 1.433758940727051, 1.7274724086597126, 0.9116420601147751, 0.9471356774096621, 1.2982381446944318]|-225.6819220998549156|      4.00000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate success | actual_k=4
       3|[0.2139926023559595, -0.207505763372474, -0.2489222955708121, -0.0179191236702124, -0.547411445116766, 0.3996030235778784, -0.6290388385815009, 0.6439856666668015, -0.0745341835864683, 0.3299341055121742, 1.1572175394060698, 0.9593504392368915, 0.0538858281391743, 0.0301405562140591, 0.3273944508347864, 0.2475028185393981, 0.135584551088025, -0.0468340118663561, -0.1684737324943229, -0.1745269808720933, 0.016575399457112, 0.3774386180510092, 0.5106669594218495, 0.9555179260001614, 0.7276024791849747, 0.4547874097185164, 0.081725600516758, 1.0783589351539482, -0.3544106662599618, 0.7171747056822482, 1.1877735967930887, 0.6567413368973339, 0.6144704552846816, 0.6717986295586036, 1.1207426349753988, 0.1343516692906665, 0.1383877108743333, 0.2263935320405817, 0.2858395584495416, 0.1838720411935659, 0.0664931096697038, 0.6601801914416694, 0.7609839878379963, -0.0379668325032736, 0.8545622311732117, 0.9067791744824232, 1.2862639071834938, 1.0170845145323604, 1.2519447876217251, 0.69936508048817, 0.2767895445604799, 0.7466698034894939, 0.4451864208112213, 0.0434202955499755, 1.5024972881489078, -0.0666048527420971, 1.176432380803058, 0.5022115729598453, 0.600783229543032, 0.5445776697192192, 1.4498647321981704, -0.383752803726839, 0.5543227575488742, 1.1771597257476447, -0.2593453479829725, 0.5647869926856274, 0.1442455090095273, 0.8049401911534906, 0.3057048750199811, 1.2487777785988556, 1.2641343978746062, 0.5775903470096625, 1.6599834037434964, 0.8044002540355946, 1.4564932215903368, 0.1071950361935022, 1.0081127171443731, 1.3336827517780327, 0.9728606595903517, 0.8609264552362089, 0.8632821935688808, 1.529040423500203, 1.087489641587391, 1.9163605248212463, 0.4975562196363849, 1.085301413145133, 1.2083822828467667, 0.12009351439194, 0.6388565655499117, 1.2751280239865834, 0.5739884824445088, 1.0782448240053648, 1.5496502583453682, 1.7047534855729314, 1.591192267542567, 1.2326697872188837, 2.2848255986661767, 1.3479581813628134, 1.6667424681643181, 2.188450732170588]|-498.4874902131817294|      8.00000000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate success | actual_k=4
       4|[1.4040381992673705, 0.1204389764347084, -0.4762859142106999, -0.1109627493480935, -0.2083220271632567, 0.590089434851237, -0.2456545519716757, 0.2720807568224836, -0.7654356730343723, -0.2804437211337991, 0.9978066310135784, 0.8930780589237794, -0.2361941482014672, -0.7861453688612257, 0.8375086527805387, 1.0355295613500533, 0.5188945480577315, 0.7017322359153357, 0.3810650522986248, -0.2019066630066381, -0.5495365151545697, 0.8452948068521589, 0.3949653821134199, 0.0774199872739486, 0.1849760111441716, 0.3962260571245978, -0.6465428332883421, -0.1583988702536108, 0.2926697266046883, 1.6237163753355097, 0.3658072320350008, 0.9872919841568147, -0.6392300800434485, 2.5076198837608406, 2.6720113657067137, 0.8260433908478788, 1.6467380224962014, 0.9500794340328906, 0.4147244805250587, -1.5152524527411353, -0.4011156830457458, 1.3362538399955737, 0.4781607330959622, 1.4628104530105615, 1.470405127611767, 0.2798984560434316, 0.8919703644494883, 1.5554592098345825, 1.027151618318841, 1.0990583417661255, 0.1197281675608388, 0.5073746326800654, 0.4511494419574297, -0.6439280150091666, 2.1281211012304024, -0.0307830520114891, 0.3334924942272067, 0.8803610391291291, 1.2461059096692506, 1.2822842722595595, 1.3528581582166028, -0.4884370102261619, -0.2919404241468906, 0.369257540912687, 0.4137318136415908, 1.224851239289098, -0.5781814672556291, 1.3528910879308875, 0.4539816994743625, 2.46166924419915, 0.5699314965412597, 1.5895784587745214, 2.026220775008761, 1.3685805641548523, 2.788663782918489, 1.081202193694895, 0.1444544993347477, 1.0332447465411017, 2.0455423539761757, 1.5257855011789565, 2.5732413767840634, 0.9996164319404333, 0.5481382326914169, 2.7580739118855995, 0.4487338013540655, -0.6099720702480091, 0.6831102712292418, 2.0266306505598344, -1.4723666164161522, 0.6449921465822628, 1.307392799175234, 1.385940289021189, 1.9134818810432752, 2.110471156650856, 2.107844306416267, 2.577548068733404, 2.6779588266018672, 2.295061977216829, 1.7735580880596038, 2.8265764497587362]|-840.9596849663905687|     16.00000000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       5|[-0.2964452352905464, 0.4687288188429632, -2.534004317258053, -3.253948171151299, 0.5296400187877828, 1.8625198363204318, 1.6370425612024584, 0.80663024055742, 0.6265400564532224, -0.2605943955344793, 0.1451699346604146, 2.5170773427474535, -1.8615690631836421, -2.567961891343363, -0.3341722073915818, 1.3805254810715153, -0.6871536634529193, 4.310900739039931, -1.1481292565781362, -2.2276271553027476, -2.254129811831894, 4.108633354253005, 1.0509262149149134, -2.259831836278594, -0.0620662185640252, -1.313195244527002, 0.7964349163871514, 1.225820755088455, 0.6912687918445594, 3.352717124931348, -0.427126832888011, 1.638376967169003, -1.4669715372681655, 2.8020936968861347, 1.748539530030694, 1.825738260613937, -0.2254193017331898, 1.034963178010231, 0.351995817965728, -0.1093530059993959, -1.6118544375917003, -0.8076879318195376, 0.8386369711667304, -0.7082285738367513, 2.7608596939824173, -0.852509266565788, 2.8665285304002848, 0.8519784932661765, 0.8684969444727899, 2.8645246469162555, 0.278123362511001, 1.0218410835776655, -1.8293254594058181, -2.885748706894278, 0.5042574546781571, 1.2742298996232244, 2.540108397331761, 2.0998686184344053, -0.1559891724224873, 0.9431758929595517, 2.152989070577645, 0.6532680629707008, -4.030277960563063, -1.2543794220085618, 0.2460231719536394, -2.3626202580565243, -1.007427304159805, 1.6413398877602587, 1.8930368891166736, 3.506760586791312, -0.5573177645370445, 3.9142544718679484, 3.553823408412655, 1.8632502690931592, -0.9046016406251622, 3.088365032636636, 2.0801135126821397, 2.00804646287164, 1.596906849069085, 3.813552120060815, 4.267747742500263, 1.070426897746415, 0.0764220790015337, 0.1294936482715396, 1.6535201921773743, -1.3572101108189036, 3.492320471949399, 2.2152004130267477, -4.150842305531802, -1.1901016660510526, 2.8708692672552787, 3.2523554276659006, 2.9264015040659026, 1.1615104883689862, 1.9520208649939557, 3.194644818075126, 2.9383393412799066, 3.52351017759124, 0.3619735712678376, 4.116252558694622]|-922.8366400519327044|     32.00000000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       6|[-0.2964452352905464, 0.4687288188429632, -2.534004317258053, -3.253948171151299, 0.5296400187877828, 1.8625198363204318, 1.6370425612024584, 0.80663024055742, 0.6265400564532224, -0.2605943955344793, 0.1451699346604146, 2.5170773427474535, -1.8615690631836421, -2.567961891343363, -0.3341722073915818, 1.3805254810715153, -0.6871536634529193, 4.310900739039931, -1.1481292565781362, -2.2276271553027476, -2.254129811831894, 4.108633354253005, 1.0509262149149134, -2.259831836278594, -0.0620662185640252, -1.313195244527002, 0.7964349163871514, 1.225820755088455, 0.6912687918445594, 3.352717124931348, -0.427126832888011, 1.638376967169003, -1.4669715372681655, 2.8020936968861347, 1.748539530030694, 1.825738260613937, -0.2254193017331898, 1.034963178010231, 0.351995817965728, -0.1093530059993959, -1.6118544375917003, -0.8076879318195376, 0.8386369711667304, -0.7082285738367513, 2.7608596939824173, -0.852509266565788, 2.8665285304002848, 0.8519784932661765, 0.8684969444727899, 2.8645246469162555, 0.278123362511001, 1.0218410835776655, -1.8293254594058181, -2.885748706894278, 0.5042574546781571, 1.2742298996232244, 2.540108397331761, 2.0998686184344053, -0.1559891724224873, 0.9431758929595517, 2.152989070577645, 0.6532680629707008, -4.030277960563063, -1.2543794220085618, 0.2460231719536394, -2.3626202580565243, -1.007427304159805, 1.6413398877602587, 1.8930368891166736, 3.506760586791312, -0.5573177645370445, 3.9142544718679484, 3.553823408412655, 1.8632502690931592, -0.9046016406251622, 3.088365032636636, 2.0801135126821397, 2.00804646287164, 1.596906849069085, 3.813552120060815, 4.267747742500263, 1.070426897746415, 0.0764220790015337, 0.1294936482715396, 1.6535201921773743, -1.3572101108189036, 3.492320471949399, 2.2152004130267477, -4.150842305531802, -1.1901016660510526, 2.8708692672552787, 3.2523554276659006, 2.9264015040659026, 1.1615104883689862, 1.9520208649939557, 3.194644818075126, 2.9383393412799066, 3.52351017759124, 0.3619735712678376, 4.116252558694622]|-922.8366400519327044|     16.00000000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       7|[-2.5862127781753395, 1.6189770604136053, -4.0927002148498275, -1.4706019316595478, 0.552364247243847, 0.752631293997273, 1.3492281232605956, 2.188031087362806, 0.6602671730925418, -2.1678525621875884, -0.3118389201588329, 1.8044208894001412, -1.0763863741072002, 0.2439987673068766, -0.433603705739573, 2.3244491222657246, -0.9135116415240082, 3.3150671765628457, -2.4742948478556035, -2.700957202206375, -4.173431749035024, 3.0471385452402866, 1.3976244832776947, -3.848811314076688, 2.1697862779487957, -2.399916677461529, 1.2543040456236305, -0.2004933223548273, 1.2811071840280435, 4.0749379853982575, -0.740999745523756, 1.1824879559309094, 0.3495594231330772, 3.095583107161062, 2.1066181004472657, 2.3825809583571633, -1.6973761913377263, 3.331402703340525, 0.8224750939367489, -1.2412484593872029, 3.4518228628745002, -1.555845347626095, -1.67919475570657, -1.670295621912051, 3.7526443854527116, -0.8839566928058271, 2.25639118867547, 0.1747155999866794, -0.7732574825382299, 3.5271779638245486, 2.475861806287702, 1.9295576709792743, -3.5471882969340163, -3.4739550538882735, 0.0752092037977405, -1.0223869910174894, 1.5316146709808973, 3.9960237586782528, 0.1707020413229843, 0.7414570250153475, -3.432851565371, 0.1271643672973177, -6.82154114929954, -2.021588453685264, 1.8117514774840409, -3.936301641267103, 1.5695265876299749, -0.5119394218934674, 1.8574063324252783, 2.895079651055383, -2.47279673401022, 4.9322840302893765, 2.2951537269821323, -0.0093806532875989, -0.9487856127073068, 3.7929546463403843, 2.931697262941926, -0.1906673687789393, 1.049862592709832, 5.542508693927692, 7.194644202249234, -0.6511949273735351, -2.408100385452316, -0.1593186852331076, 2.1389705184419565, 0.4721608504081365, 1.7517342520093375, 2.9112110325429015, -4.552398361525307, 1.8944960142513232, 1.5739969879756777, 6.085713984445303, 1.0304266157514521, 2.483466910660465, 3.8734128902420704, 1.195690195582378, 3.529455140458328, 2.437234843297981, -1.0468111100318753, 4.014645177440886]|-991.2070990253918126|     32.00000000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       8|[-2.5862127781753395, 1.6189770604136053, -4.0927002148498275, -1.4706019316595478, 0.552364247243847, 0.752631293997273, 1.3492281232605956, 2.188031087362806, 0.6602671730925418, -2.1678525621875884, -0.3118389201588329, 1.8044208894001412, -1.0763863741072002, 0.2439987673068766, -0.433603705739573, 2.3244491222657246, -0.9135116415240082, 3.3150671765628457, -2.4742948478556035, -2.700957202206375, -4.173431749035024, 3.0471385452402866, 1.3976244832776947, -3.848811314076688, 2.1697862779487957, -2.399916677461529, 1.2543040456236305, -0.2004933223548273, 1.2811071840280435, 4.0749379853982575, -0.740999745523756, 1.1824879559309094, 0.3495594231330772, 3.095583107161062, 2.1066181004472657, 2.3825809583571633, -1.6973761913377263, 3.331402703340525, 0.8224750939367489, -1.2412484593872029, 3.4518228628745002, -1.555845347626095, -1.67919475570657, -1.670295621912051, 3.7526443854527116, -0.8839566928058271, 2.25639118867547, 0.1747155999866794, -0.7732574825382299, 3.5271779638245486, 2.475861806287702, 1.9295576709792743, -3.5471882969340163, -3.4739550538882735, 0.0752092037977405, -1.0223869910174894, 1.5316146709808973, 3.9960237586782528, 0.1707020413229843, 0.7414570250153475, -3.432851565371, 0.1271643672973177, -6.82154114929954, -2.021588453685264, 1.8117514774840409, -3.936301641267103, 1.5695265876299749, -0.5119394218934674, 1.8574063324252783, 2.895079651055383, -2.47279673401022, 4.9322840302893765, 2.2951537269821323, -0.0093806532875989, -0.9487856127073068, 3.7929546463403843, 2.931697262941926, -0.1906673687789393, 1.049862592709832, 5.542508693927692, 7.194644202249234, -0.6511949273735351, -2.408100385452316, -0.1593186852331076, 2.1389705184419565, 0.4721608504081365, 1.7517342520093375, 2.9112110325429015, -4.552398361525307, 1.8944960142513232, 1.5739969879756777, 6.085713984445303, 1.0304266157514521, 2.483466910660465, 3.8734128902420704, 1.195690195582378, 3.529455140458328, 2.437234843297981, -1.0468111100318753, 4.014645177440886]|-991.2070990253918126|     16.00000000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       9|[-2.5862127781753395, 1.6189770604136053, -4.0927002148498275, -1.4706019316595478, 0.552364247243847, 0.752631293997273, 1.3492281232605956, 2.188031087362806, 0.6602671730925418, -2.1678525621875884, -0.3118389201588329, 1.8044208894001412, -1.0763863741072002, 0.2439987673068766, -0.433603705739573, 2.3244491222657246, -0.9135116415240082, 3.3150671765628457, -2.4742948478556035, -2.700957202206375, -4.173431749035024, 3.0471385452402866, 1.3976244832776947, -3.848811314076688, 2.1697862779487957, -2.399916677461529, 1.2543040456236305, -0.2004933223548273, 1.2811071840280435, 4.0749379853982575, -0.740999745523756, 1.1824879559309094, 0.3495594231330772, 3.095583107161062, 2.1066181004472657, 2.3825809583571633, -1.6973761913377263, 3.331402703340525, 0.8224750939367489, -1.2412484593872029, 3.4518228628745002, -1.555845347626095, -1.67919475570657, -1.670295621912051, 3.7526443854527116, -0.8839566928058271, 2.25639118867547, 0.1747155999866794, -0.7732574825382299, 3.5271779638245486, 2.475861806287702, 1.9295576709792743, -3.5471882969340163, -3.4739550538882735, 0.0752092037977405, -1.0223869910174894, 1.5316146709808973, 3.9960237586782528, 0.1707020413229843, 0.7414570250153475, -3.432851565371, 0.1271643672973177, -6.82154114929954, -2.021588453685264, 1.8117514774840409, -3.936301641267103, 1.5695265876299749, -0.5119394218934674, 1.8574063324252783, 2.895079651055383, -2.47279673401022, 4.9322840302893765, 2.2951537269821323, -0.0093806532875989, -0.9487856127073068, 3.7929546463403843, 2.931697262941926, -0.1906673687789393, 1.049862592709832, 5.542508693927692, 7.194644202249234, -0.6511949273735351, -2.408100385452316, -0.1593186852331076, 2.1389705184419565, 0.4721608504081365, 1.7517342520093375, 2.9112110325429015, -4.552398361525307, 1.8944960142513232, 1.5739969879756777, 6.085713984445303, 1.0304266157514521, 2.483466910660465, 3.8734128902420704, 1.195690195582378, 3.529455140458328, 2.437234843297981, -1.0468111100318753, 4.014645177440886]|-991.2070990253918126|      8.00000000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
      10|[-2.1353945612033636, 1.0958259183799584, -3.810934780212449, -1.3444430845035777, 1.213299799851554, 0.7616467463263665, 1.898091983878616, 1.13586493366711, 1.6408972729328792, -2.433180911566525, -0.2482466576877543, 1.795848727329098, -0.5247622764933507, 0.8087914015566758, -0.3243892146672364, 1.8934555726150897, -0.9147624901368226, 2.1557344379145045, -2.5875840915566615, -1.8294030093449443, -4.372441776351639, 2.975560705996131, 2.298256234605372, -4.682009349368371, 2.085637810338379, -2.722767225483541, 0.6163776594052299, 0.4055992037886254, 1.5410466557669025, 3.9744607279615547, -1.6860675796871638, 2.234270581121267, 0.7053063302523377, 2.4561571288463915, 1.2482275192336205, 1.9329865946489, -1.9860637470169007, 2.987268828091884, 1.3254538614186604, -1.7149854197445795, 3.729748695008345, -0.6314565195557215, -3.344116122091338, -1.5553694104839766, 3.1361386727130753, -1.4702530194372054, 2.6749132640662077, 1.154742833315343, -1.0782599643289998, 4.368789503658767, 1.7691130201288625, 1.163850132774467, -4.325444204886679, -2.033422405000115, 0.0360512161493385, -1.2725232864473837, 1.7963891907805936, 4.069377661746738, 0.8763585529107745, 0.9481811494021539, -2.081679143665519, 1.0740047879320964, -6.945828547997969, -1.6461961322525185, 1.5175905624952628, -4.398061909648861, 2.3043474094718617, 0.1638801089959995, 1.6571547321096924, 3.988748882238659, -1.097347189569445, 2.9139791411644973, 2.294374168033639, -0.1548872853074799, -0.791653881825626, 5.336082970885289, 2.9478953290323875, 0.0816510021718512, 0.7624148116776355, 4.773812262706672, 7.614428107271138, -0.9673886605856707, -1.2391158653936687, 0.0119912686333097, 1.377472368107262, -0.0306009976787216, 0.3177874431285943, 2.529978519137349, -5.60272920989211, 2.9134675972936614, 0.1812165739667486, 5.975678420183091, 2.1539485946317454, 1.6002650854074698, 3.5605791612525692, 2.866766943487632, 5.83072140435012, 3.7402769383323107, -2.1486343527941063, 5.918901006878013]|-1094.3899623591375985|     16.00000000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
      11|[-2.1353945612033636, 1.0958259183799584, -3.810934780212449, -1.3444430845035777, 1.213299799851554, 0.7616467463263665, 1.898091983878616, 1.13586493366711, 1.6408972729328792, -2.433180911566525, -0.2482466576877543, 1.795848727329098, -0.5247622764933507, 0.8087914015566758, -0.3243892146672364, 1.8934555726150897, -0.9147624901368226, 2.1557344379145045, -2.5875840915566615, -1.8294030093449443, -4.372441776351639, 2.975560705996131, 2.298256234605372, -4.682009349368371, 2.085637810338379, -2.722767225483541, 0.6163776594052299, 0.4055992037886254, 1.5410466557669025, 3.9744607279615547, -1.6860675796871638, 2.234270581121267, 0.7053063302523377, 2.4561571288463915, 1.2482275192336205, 1.9329865946489, -1.9860637470169007, 2.987268828091884, 1.3254538614186604, -1.7149854197445795, 3.729748695008345, -0.6314565195557215, -3.344116122091338, -1.5553694104839766, 3.1361386727130753, -1.4702530194372054, 2.6749132640662077, 1.154742833315343, -1.0782599643289998, 4.368789503658767, 1.7691130201288625, 1.163850132774467, -4.325444204886679, -2.033422405000115, 0.0360512161493385, -1.2725232864473837, 1.7963891907805936, 4.069377661746738, 0.8763585529107745, 0.9481811494021539, -2.081679143665519, 1.0740047879320964, -6.945828547997969, -1.6461961322525185, 1.5175905624952628, -4.398061909648861, 2.3043474094718617, 0.1638801089959995, 1.6571547321096924, 3.988748882238659, -1.097347189569445, 2.9139791411644973, 2.294374168033639, -0.1548872853074799, -0.791653881825626, 5.336082970885289, 2.9478953290323875, 0.0816510021718512, 0.7624148116776355, 4.773812262706672, 7.614428107271138, -0.9673886605856707, -1.2391158653936687, 0.0119912686333097, 1.377472368107262, -0.0306009976787216, 0.3177874431285943, 2.529978519137349, -5.60272920989211, 2.9134675972936614, 0.1812165739667486, 5.975678420183091, 2.1539485946317454, 1.6002650854074698, 3.5605791612525692, 2.866766943487632, 5.83072140435012, 3.7402769383323107, -2.1486343527941063, 5.918901006878013]|-1094.3899623591375985|      8.00000000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
