k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[84, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0158210333207804, 0.0693330802701391, 0.0385172376804485, -0.1082016757057691, 0.4878918620616473, 0.0120219545277899, 0.652145435950353, 0.0013480529663558, 0.1674337112083822, 0.0712326686483585, 2.7181218042591775, -0.0147677792797113, 0.8951915378642411, 0.1268816977119389, 2.1607938791103325, 0.0783099184804074, 14.388596052114522, 0.0402166888319975, 12.111021364057695, 0.1081413117727044, 0.3545018990526974, 0.0892990260379673, 0.2130578169918083, 0.0484269501553336, 1.2254275272027593, 0.0654230691031362, 0.1007686020484949, 0.0324312620059226, 0.1225556764573274, 0.0684782437062635, 3.815530910880315, 0.0317075282861929, 0.7616956421819163, -0.0658677054237446, 0.245955927987355, 0.0154182535451273, 0.3423061842366502, -0.0238750084954285, 0.9026880937018327, -0.0190881802967269, 0.1665085266137634, -0.0964621681925024, 2.0763736553048076, -0.0148565457641265, 1.9758297768576198, -0.0450016354733799, 1.525369465542061, 0.080648587841038, 0.4231676200904947, -0.0319580276670736, 0.4818776225158229, -0.0276527556327555, 0.3615892822526213, 0.0361472234857023, 0.7893068340545096, 0.0677644475352184, 0.5166297298133112, 0.0662327117092957, 0.6404983644975871, -0.0222259773454618, 0.918681142898447, 0.0641158025851366, -0.0680754857369312, 0.038496996649775, 0.3260447002110308, -0.0241623580215374]|1838338.0000000000000000|      1.00000000|[112, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[1.0158210333207804, 0.0693330802701391, 0.0385172376804485, -0.1082016757057691, 0.4878918620616473, 0.0120219545277899, 0.652145435950353, 0.0013480529663558, 0.1674337112083822, 0.0712326686483585, 2.7181218042591775, -0.0147677792797113, 0.8951915378642411, 0.1268816977119389, 2.1607938791103325, 0.0783099184804074, 14.388596052114522, 0.0402166888319975, 12.111021364057695, 0.1081413117727044, 0.3545018990526974, 0.0892990260379673, 0.2130578169918083, 0.0484269501553336, 1.2254275272027593, 0.0654230691031362, 0.1007686020484949, 0.0324312620059226, 0.1225556764573274, 0.0684782437062635, 3.815530910880315, 0.0317075282861929, 0.7616956421819163, -0.0658677054237446, 0.245955927987355, 0.0154182535451273, 0.3423061842366502, -0.0238750084954285, 0.9026880937018327, -0.0190881802967269, 0.1665085266137634, -0.0964621681925024, 2.0763736553048076, -0.0148565457641265, 1.9758297768576198, -0.0450016354733799, 1.525369465542061, 0.080648587841038, 0.4231676200904947, -0.0319580276670736, 0.4818776225158229, -0.0276527556327555, 0.3615892822526213, 0.0361472234857023, 0.7893068340545096, 0.0677644475352184, 0.5166297298133112, 0.0662327117092957, 0.6404983644975871, -0.0222259773454618, 0.918681142898447, 0.0641158025851366, -0.0680754857369312, 0.038496996649775, 0.3260447002110308, -0.0241623580215374]|1838338.0000000000000000|      0.50000000|[194, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.0158210333207804, 0.0693330802701391, 0.0385172376804485, -0.1082016757057691, 0.4878918620616473, 0.0120219545277899, 0.652145435950353, 0.0013480529663558, 0.1674337112083822, 0.0712326686483585, 2.7181218042591775, -0.0147677792797113, 0.8951915378642411, 0.1268816977119389, 2.1607938791103325, 0.0783099184804074, 14.388596052114522, 0.0402166888319975, 12.111021364057695, 0.1081413117727044, 0.3545018990526974, 0.0892990260379673, 0.2130578169918083, 0.0484269501553336, 1.2254275272027593, 0.0654230691031362, 0.1007686020484949, 0.0324312620059226, 0.1225556764573274, 0.0684782437062635, 3.815530910880315, 0.0317075282861929, 0.7616956421819163, -0.0658677054237446, 0.245955927987355, 0.0154182535451273, 0.3423061842366502, -0.0238750084954285, 0.9026880937018327, -0.0190881802967269, 0.1665085266137634, -0.0964621681925024, 2.0763736553048076, -0.0148565457641265, 1.9758297768576198, -0.0450016354733799, 1.525369465542061, 0.080648587841038, 0.4231676200904947, -0.0319580276670736, 0.4818776225158229, -0.0276527556327555, 0.3615892822526213, 0.0361472234857023, 0.7893068340545096, 0.0677644475352184, 0.5166297298133112, 0.0662327117092957, 0.6404983644975871, -0.0222259773454618, 0.918681142898447, 0.0641158025851366, -0.0680754857369312, 0.038496996649775, 0.3260447002110308, -0.0241623580215374]|1838338.0000000000000000|      0.25000000|[276, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.0158210333207804, 0.0693330802701391, 0.0385172376804485, -0.1082016757057691, 0.4878918620616473, 0.0120219545277899, 0.652145435950353, 0.0013480529663558, 0.1674337112083822, 0.0712326686483585, 2.7181218042591775, -0.0147677792797113, 0.8951915378642411, 0.1268816977119389, 2.1607938791103325, 0.0783099184804074, 14.388596052114522, 0.0402166888319975, 12.111021364057695, 0.1081413117727044, 0.3545018990526974, 0.0892990260379673, 0.2130578169918083, 0.0484269501553336, 1.2254275272027593, 0.0654230691031362, 0.1007686020484949, 0.0324312620059226, 0.1225556764573274, 0.0684782437062635, 3.815530910880315, 0.0317075282861929, 0.7616956421819163, -0.0658677054237446, 0.245955927987355, 0.0154182535451273, 0.3423061842366502, -0.0238750084954285, 0.9026880937018327, -0.0190881802967269, 0.1665085266137634, -0.0964621681925024, 2.0763736553048076, -0.0148565457641265, 1.9758297768576198, -0.0450016354733799, 1.525369465542061, 0.080648587841038, 0.4231676200904947, -0.0319580276670736, 0.4818776225158229, -0.0276527556327555, 0.3615892822526213, 0.0361472234857023, 0.7893068340545096, 0.0677644475352184, 0.5166297298133112, 0.0662327117092957, 0.6404983644975871, -0.0222259773454618, 0.918681142898447, 0.0641158025851366, -0.0680754857369312, 0.038496996649775, 0.3260447002110308, -0.0241623580215374]|1838338.0000000000000000|      0.12500000|[357, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.0158210333207804, 0.0693330802701391, 0.0385172376804485, -0.1082016757057691, 0.4878918620616473, 0.0120219545277899, 0.652145435950353, 0.0013480529663558, 0.1674337112083822, 0.0712326686483585, 2.7181218042591775, -0.0147677792797113, 0.8951915378642411, 0.1268816977119389, 2.1607938791103325, 0.0783099184804074, 14.388596052114522, 0.0402166888319975, 12.111021364057695, 0.1081413117727044, 0.3545018990526974, 0.0892990260379673, 0.2130578169918083, 0.0484269501553336, 1.2254275272027593, 0.0654230691031362, 0.1007686020484949, 0.0324312620059226, 0.1225556764573274, 0.0684782437062635, 3.815530910880315, 0.0317075282861929, 0.7616956421819163, -0.0658677054237446, 0.245955927987355, 0.0154182535451273, 0.3423061842366502, -0.0238750084954285, 0.9026880937018327, -0.0190881802967269, 0.1665085266137634, -0.0964621681925024, 2.0763736553048076, -0.0148565457641265, 1.9758297768576198, -0.0450016354733799, 1.525369465542061, 0.080648587841038, 0.4231676200904947, -0.0319580276670736, 0.4818776225158229, -0.0276527556327555, 0.3615892822526213, 0.0361472234857023, 0.7893068340545096, 0.0677644475352184, 0.5166297298133112, 0.0662327117092957, 0.6404983644975871, -0.0222259773454618, 0.918681142898447, 0.0641158025851366, -0.0680754857369312, 0.038496996649775, 0.3260447002110308, -0.0241623580215374]|1838338.0000000000000000|      0.06250000|[437, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.027170546955876, 0.0677477211328598, 0.0430669474725879, -0.113820543723087, 0.4869191975250095, 0.0037209841635368, 0.6523152183865571, -0.0044006113793599, 0.1714297194260857, 0.0727144606477804, 2.7203510573485334, -0.0140043144635577, 0.901031896224248, 0.1344446126632644, 2.168207829710283, 0.0655502096536765, 14.379348944983047, 0.0645931324756664, 12.098024576396535, 0.12005420554673, 0.3441359125321992, 0.1023888345331481, 0.2031119883536618, 0.0564669568474588, 1.2218360891522317, 0.0725942424655856, 0.1055765826897511, 0.0268495495591821, 0.1285974464175544, 0.0615745194713854, 3.811749398524146, 0.022696362483296, 0.7589604127995377, -0.0655707204845798, 0.2369766807702671, 0.016411276003685, 0.3424042954465469, -0.0297739464123513, 0.8968664198470935, -0.0161156856875113, 0.1763711417504154, -0.0989563675739357, 2.0785063038918588, -0.0138214479360571, 1.9900305461778278, -0.0330763657523734, 1.5235756660144926, 0.0815470807321979, 0.4242495467917331, -0.0458290317135622, 0.4751603613791336, -0.0238887624829486, 0.3526302012500512, 0.0385052877126449, 0.7808550195540638, 0.0742553412433964, 0.5215551806020987, 0.0647142740970374, 0.6445669221010146, -0.0292251960794038, 0.9089579057738136, 0.0584108564037068, -0.0552020732557765, 0.0460260447163076, 0.3253570699328229, -0.0180232379845194]|1517062.1250000000000000|      0.12500000|[465, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[1.027170546955876, 0.0677477211328598, 0.0430669474725879, -0.113820543723087, 0.4869191975250095, 0.0037209841635368, 0.6523152183865571, -0.0044006113793599, 0.1714297194260857, 0.0727144606477804, 2.7203510573485334, -0.0140043144635577, 0.901031896224248, 0.1344446126632644, 2.168207829710283, 0.0655502096536765, 14.379348944983047, 0.0645931324756664, 12.098024576396535, 0.12005420554673, 0.3441359125321992, 0.1023888345331481, 0.2031119883536618, 0.0564669568474588, 1.2218360891522317, 0.0725942424655856, 0.1055765826897511, 0.0268495495591821, 0.1285974464175544, 0.0615745194713854, 3.811749398524146, 0.022696362483296, 0.7589604127995377, -0.0655707204845798, 0.2369766807702671, 0.016411276003685, 0.3424042954465469, -0.0297739464123513, 0.8968664198470935, -0.0161156856875113, 0.1763711417504154, -0.0989563675739357, 2.0785063038918588, -0.0138214479360571, 1.9900305461778278, -0.0330763657523734, 1.5235756660144926, 0.0815470807321979, 0.4242495467917331, -0.0458290317135622, 0.4751603613791336, -0.0238887624829486, 0.3526302012500512, 0.0385052877126449, 0.7808550195540638, 0.0742553412433964, 0.5215551806020987, 0.0647142740970374, 0.6445669221010146, -0.0292251960794038, 0.9089579057738136, 0.0584108564037068, -0.0552020732557765, 0.0460260447163076, 0.3253570699328229, -0.0180232379845194]|1517062.1250000000000000|      0.06250000|[546, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.027170546955876, 0.0677477211328598, 0.0430669474725879, -0.113820543723087, 0.4869191975250095, 0.0037209841635368, 0.6523152183865571, -0.0044006113793599, 0.1714297194260857, 0.0727144606477804, 2.7203510573485334, -0.0140043144635577, 0.901031896224248, 0.1344446126632644, 2.168207829710283, 0.0655502096536765, 14.379348944983047, 0.0645931324756664, 12.098024576396535, 0.12005420554673, 0.3441359125321992, 0.1023888345331481, 0.2031119883536618, 0.0564669568474588, 1.2218360891522317, 0.0725942424655856, 0.1055765826897511, 0.0268495495591821, 0.1285974464175544, 0.0615745194713854, 3.811749398524146, 0.022696362483296, 0.7589604127995377, -0.0655707204845798, 0.2369766807702671, 0.016411276003685, 0.3424042954465469, -0.0297739464123513, 0.8968664198470935, -0.0161156856875113, 0.1763711417504154, -0.0989563675739357, 2.0785063038918588, -0.0138214479360571, 1.9900305461778278, -0.0330763657523734, 1.5235756660144926, 0.0815470807321979, 0.4242495467917331, -0.0458290317135622, 0.4751603613791336, -0.0238887624829486, 0.3526302012500512, 0.0385052877126449, 0.7808550195540638, 0.0742553412433964, 0.5215551806020987, 0.0647142740970374, 0.6445669221010146, -0.0292251960794038, 0.9089579057738136, 0.0584108564037068, -0.0552020732557765, 0.0460260447163076, 0.3253570699328229, -0.0180232379845194]|1517062.1250000000000000|      0.03125000|[627, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.02195659490576, 0.0718880827987143, 0.0407011059918437, -0.1179913778286252, 0.4879203418568684, 0.0107060268148527, 0.6541852723013724, -0.0078184165097562, 0.1707377514431899, 0.0725629516979596, 2.717657680516755, -0.0221937655039011, 0.9083090665513116, 0.1313013575300833, 2.1714022322925888, 0.0612486520080585, 14.384448790228854, 0.0698035650811578, 12.097514990595453, 0.1225365306998107, 0.3465646870901266, 0.1047546846723413, 0.2025683163357124, 0.0532778385738968, 1.2161513466582525, 0.0748207311502768, 0.1125196647879432, 0.0285540672790568, 0.1248619535277126, 0.0614036826433162, 3.8097538076306563, 0.0228057488043719, 0.7584894602968217, -0.0676289876852741, 0.2384035974308761, 0.0127127772979873, 0.3416089777309562, -0.0363173156160695, 0.8945546990165091, -0.0158635332293082, 0.170527034836271, -0.0969585206611862, 2.0813125980635805, -0.013444714419462, 1.9967520942802122, -0.0326051150303407, 1.5212443677065786, 0.0873672273398225, 0.4293347908416411, -0.0486510414627813, 0.4775376346557837, -0.0298232867863609, 0.3544014202855439, 0.0392520480153156, 0.7784876962087747, 0.0764463637406805, 0.5165764476036426, 0.0602032588377018, 0.6454127280716635, -0.0327263145472739, 0.9070245324526333, 0.0497489912459262, -0.0495133020571898, 0.0425427892163948, 0.3209476243317661, -0.018722536053979]|1423693.1250000000000000|      0.06250000|[681, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
