k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[4.138387524534, 0.0483522183577198, 0.1745912494141368, 0.0192077535384622, 1.6550143651390044, 0.0204437993302516, 1.1913329965614317, 0.0233880617671863, 0.2968491049146149, 0.0188191103856014, 0.3294530540728614, 0.016464179117124, 0.0820670786760093, 0.0198414622209686, 0.2565929627167115, 0.0213693445278642, 1.4006340551206589, 0.0210020183530412, 1.1721974816944971, 0.0231800292529781, 0.0903756277931801, 0.0183920265125179, 0.1291827241413656, 0.0179825811212368, 0.3025758479804505, 0.0210836295546422, 0.1050866317981868, 0.0186299190314808, 0.1192870402077188, 0.0221405174628751, 0.545930741537743, 0.0216880604430499, 0.0096400902311495, 0.0211111397692705, 0.0880946218948806, 0.0201897241028063, 0.1094497581818839, 0.0205054079347315, 0.0400136889471155, 0.0211800974978102, 0.0970118565815669, 0.0228426852259158, 0.283643820037026, 0.0171574425292175, 0.4207189806772269, 0.0190768908458873, 0.1587292311994023, 0.0202080102290461, 0.0727277244131533, 0.0204239284355546, 0.3164443991438323, 0.0181383713256983, 0.1382428190315569, 0.0212290092105903, 0.2865799594799049, 0.0218955430298313, 0.064762211040186, 0.0194525469470612, 0.1538218569970774, 0.0201558737430554, 0.1904791846057058, 0.0183484886446762, 0.1504620380374369, 0.0181632056704182, 0.3895650591691167, 0.0213120928590419]|174798.4563117535144556|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[4.138387524534, 0.0483522183577198, 0.1745912494141368, 0.0192077535384622, 1.6550143651390044, 0.0204437993302516, 1.1913329965614317, 0.0233880617671863, 0.2968491049146149, 0.0188191103856014, 0.3294530540728614, 0.016464179117124, 0.0820670786760093, 0.0198414622209686, 0.2565929627167115, 0.0213693445278642, 1.4006340551206589, 0.0210020183530412, 1.1721974816944971, 0.0231800292529781, 0.0903756277931801, 0.0183920265125179, 0.1291827241413656, 0.0179825811212368, 0.3025758479804505, 0.0210836295546422, 0.1050866317981868, 0.0186299190314808, 0.1192870402077188, 0.0221405174628751, 0.545930741537743, 0.0216880604430499, 0.0096400902311495, 0.0211111397692705, 0.0880946218948806, 0.0201897241028063, 0.1094497581818839, 0.0205054079347315, 0.0400136889471155, 0.0211800974978102, 0.0970118565815669, 0.0228426852259158, 0.283643820037026, 0.0171574425292175, 0.4207189806772269, 0.0190768908458873, 0.1587292311994023, 0.0202080102290461, 0.0727277244131533, 0.0204239284355546, 0.3164443991438323, 0.0181383713256983, 0.1382428190315569, 0.0212290092105903, 0.2865799594799049, 0.0218955430298313, 0.064762211040186, 0.0194525469470612, 0.1538218569970774, 0.0201558737430554, 0.1904791846057058, 0.0183484886446762, 0.1504620380374369, 0.0181632056704182, 0.3895650591691167, 0.0213120928590419]|174798.4563117535144556|      0.03125000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[4.138542625598116, 0.0615602618662198, 0.1765687493207446, 0.0158734101691966, 1.6543707164415165, 0.0366580680503903, 1.1908977871238906, 0.0257114121122376, 0.2993155302272434, 0.0189594019700634, 0.3323993278278738, 0.0140635642986023, 0.0825445556747182, 0.0206473146536965, 0.2614189129389614, 0.0242907686178422, 1.4033373783007448, 0.0339050642255561, 1.1703210801299295, 0.0302960566809247, 0.0862399317229407, 0.0166327220840448, 0.1287068385306195, 0.0107029891932464, 0.3061344271813954, 0.0202595793195441, 0.1069666931842971, 0.0155049968408682, 0.1184085708477725, 0.0246077314326505, 0.5458522923210061, 0.0213249568369761, 0.0098398149115483, 0.0235027046939796, 0.0875438479402138, 0.0209163956842944, 0.1093986837930613, 0.0232156759701597, 0.0394024514186958, 0.0209755285028346, 0.0984513608679241, 0.022939131487044, 0.2848738184327174, 0.0171098173296141, 0.4208721157665838, 0.0225358997424068, 0.1597181402435653, 0.0219129626165037, 0.074496711088219, 0.0163411035593643, 0.3156440432680496, 0.0196695156989301, 0.1397823434529894, 0.0202257467228145, 0.2866551775294379, 0.0241810275906143, 0.0640405027652698, 0.0204918486764067, 0.1529989250332742, 0.0216382305433226, 0.1887457501706419, 0.0236581233651219, 0.1516397711148899, 0.0195186951561126, 0.3861580051966761, 0.0250769312735542]|146279.4852781848167069|      0.06250000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[4.138542625598116, 0.0615602618662198, 0.1765687493207446, 0.0158734101691966, 1.6543707164415165, 0.0366580680503903, 1.1908977871238906, 0.0257114121122376, 0.2993155302272434, 0.0189594019700634, 0.3323993278278738, 0.0140635642986023, 0.0825445556747182, 0.0206473146536965, 0.2614189129389614, 0.0242907686178422, 1.4033373783007448, 0.0339050642255561, 1.1703210801299295, 0.0302960566809247, 0.0862399317229407, 0.0166327220840448, 0.1287068385306195, 0.0107029891932464, 0.3061344271813954, 0.0202595793195441, 0.1069666931842971, 0.0155049968408682, 0.1184085708477725, 0.0246077314326505, 0.5458522923210061, 0.0213249568369761, 0.0098398149115483, 0.0235027046939796, 0.0875438479402138, 0.0209163956842944, 0.1093986837930613, 0.0232156759701597, 0.0394024514186958, 0.0209755285028346, 0.0984513608679241, 0.022939131487044, 0.2848738184327174, 0.0171098173296141, 0.4208721157665838, 0.0225358997424068, 0.1597181402435653, 0.0219129626165037, 0.074496711088219, 0.0163411035593643, 0.3156440432680496, 0.0196695156989301, 0.1397823434529894, 0.0202257467228145, 0.2866551775294379, 0.0241810275906143, 0.0640405027652698, 0.0204918486764067, 0.1529989250332742, 0.0216382305433226, 0.1887457501706419, 0.0236581233651219, 0.1516397711148899, 0.0195186951561126, 0.3861580051966761, 0.0250769312735542]|146279.4852781848167069|      0.03125000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[4.138542625598116, 0.0615602618662198, 0.1765687493207446, 0.0158734101691966, 1.6543707164415165, 0.0366580680503903, 1.1908977871238906, 0.0257114121122376, 0.2993155302272434, 0.0189594019700634, 0.3323993278278738, 0.0140635642986023, 0.0825445556747182, 0.0206473146536965, 0.2614189129389614, 0.0242907686178422, 1.4033373783007448, 0.0339050642255561, 1.1703210801299295, 0.0302960566809247, 0.0862399317229407, 0.0166327220840448, 0.1287068385306195, 0.0107029891932464, 0.3061344271813954, 0.0202595793195441, 0.1069666931842971, 0.0155049968408682, 0.1184085708477725, 0.0246077314326505, 0.5458522923210061, 0.0213249568369761, 0.0098398149115483, 0.0235027046939796, 0.0875438479402138, 0.0209163956842944, 0.1093986837930613, 0.0232156759701597, 0.0394024514186958, 0.0209755285028346, 0.0984513608679241, 0.022939131487044, 0.2848738184327174, 0.0171098173296141, 0.4208721157665838, 0.0225358997424068, 0.1597181402435653, 0.0219129626165037, 0.074496711088219, 0.0163411035593643, 0.3156440432680496, 0.0196695156989301, 0.1397823434529894, 0.0202257467228145, 0.2866551775294379, 0.0241810275906143, 0.0640405027652698, 0.0204918486764067, 0.1529989250332742, 0.0216382305433226, 0.1887457501706419, 0.0236581233651219, 0.1516397711148899, 0.0195186951561126, 0.3861580051966761, 0.0250769312735542]|146279.4852781848167069|      0.01562500|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=16
      11|[4.137724054801446, 0.0724756925743461, 0.175575746822429, 0.0157742137762287, 1.6535102757278874, 0.0428867118561154, 1.190109662415605, 0.0320221997527144, 0.2989495220383721, 0.018983181911668, 0.3317690401661259, 0.013962548687237, 0.0814032576859327, 0.0196704505071572, 0.261649020309062, 0.0243979431766728, 1.4028051964570907, 0.0372243939884358, 1.169554882662542, 0.0328328712119545, 0.0860898639086046, 0.0168749133886239, 0.1290932065490629, 0.010820592401662, 0.3066763721292217, 0.0214727018341931, 0.1068327230309929, 0.0151230416367738, 0.1181818762134946, 0.0242040455982491, 0.5458985537371449, 0.0240292126502354, 0.0091528588958608, 0.0232700719455576, 0.0875619016389103, 0.0212352982175841, 0.1087475123819992, 0.0236953579974632, 0.0391862057771655, 0.0201639270333468, 0.0985811007160201, 0.0225935001824352, 0.2849047416158434, 0.0186685618631902, 0.4208352061823208, 0.0228586548728039, 0.1598142052556802, 0.0223833262599331, 0.0737714150760606, 0.0161910481675704, 0.3149585344820723, 0.0205719516038564, 0.1392568394694128, 0.0194820298370292, 0.2864932218465701, 0.0245290910836654, 0.0648420299638467, 0.0206709345625101, 0.1519373108600482, 0.0220618872076785, 0.1888219478464523, 0.0232783182479087, 0.152573140893981, 0.0204720225626513, 0.3856985537481931, 0.0258721129156038]|134540.8341014257457573|      0.03125000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=16
