k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.04535060264773, -0.1516335848248281, 0.0024787370228938, 0.1802770958064354, 0.0975134386747578, 0.1236347828808576, 0.0222018723613474, 0.2528426996751052, 0.0384972582381091, 0.2988046653627484, 0.123945669460199, 0.0387581901823879, -0.0061158191767461, 0.1616956130653322, 0.1290607179137267, 0.3348586473377395, 0.2614284965910753, 0.2562305746096567, 0.2318689241965712, 0.2967944335774244, 0.1538005620868334, 0.374142361181856, 0.3786177648178859, 0.3694681339706025, 0.3647411807847039, 0.205398446151047, 0.1318996182473225, 0.2848349773575936, 0.1688092462931608, 0.2625848142254315, 0.4070756313136177, 0.2143671406062657, 0.2318616289136017, 0.3087856010196115, 0.1915349530324493, 0.3219314517609648, 0.3874122446235738, 0.3867596406653354, 0.3310635451581896, 0.4911958998129289, 0.3663726378314945, 0.4821075627415196, 0.4720126106235749, 0.4293153334437809, 0.4218958550542999, 0.3385919700155906, 0.4983003039625381, 0.4801848926210769, 0.621324750121331, 0.4241728662890126, 0.6182731872988183, 0.3690896000183513, 0.5381633990535304, 0.4438418401165585, 0.4717335090447211, 0.6349929708228181, 0.6810867258265774, 0.4397582574945824, 0.5105482784089017, 0.6133694611338563, 0.5961248342596144, 0.5579971472417637, 0.7147107419913545, 0.5093679994057074, 0.7398987129354335, 0.5331076160785003, 0.6654311128871477, 0.7596142400050332, 0.6116569165265731, 0.782133767845044, 0.6268646697859769, 0.81904370255789, 0.8818565142450001, 0.8968502851017744, 0.7384756674930054, 1.0018248376395547, 0.8169009310809644, 0.9854539026008242, 0.7229413159451819, 0.6840232411114033, 0.7158277874347594, 0.9238419807079148, 0.976130159484674, 0.7741010524629777, 0.8752668515540445, 0.9882628542773334, 0.8625084596139021, 0.8696684588793911, 0.9514121298948571, 0.9794622461489086, 0.7679425271490805, 1.0952288667808303, 0.952633256251202, 0.8837481944742694, 1.0232069646418323, 1.0641081614870078, 1.1140080852399783, 1.1107342095723722, 1.0458194573520143, 1.1218313695117217]|-91.1640319824218750|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[0.0998335274263749, -0.0654839235318243, -0.0669588943344847, -0.0324485533486587, 0.0983921330218549, 0.1263701599602528, -0.0864080067051571, 0.3013521589170214, 0.0796960503862853, 0.1800649726684665, 0.4906406976598359, -0.2978738073257562, -0.2545775186841824, -0.260758112120919, 0.0928709532967939, 0.4375197210820146, 0.1953042828416378, -0.0797632651044674, 0.1029186974976032, 0.3231037414824135, 0.1520086757159091, 0.5421253040909706, 0.1438974604416468, 0.2872333895795408, 0.2431948160916499, 0.2693056705392387, 0.0046617124050591, 0.1300077766383515, 0.6164053302471696, 0.0035599064293479, 0.5656069241321572, 0.4269648385929032, 0.0646983702729229, 0.353657819210178, 0.5689523396380005, 0.5821453564288426, 0.2289701534034327, 0.3999303819695162, 0.291655461243247, 0.5568848342434898, 0.2193390960310643, 0.6363423564503605, 0.5524840887518082, 0.2844420964976164, 0.4464558030701219, 0.3638148994225996, 0.4784948095473955, 0.5094406584022952, 1.1411612258848998, 0.7258900777599457, 0.4857007675333332, 0.068410196577899, 0.5302058108877816, 0.4828207870029881, 0.5054033740454176, 0.543274908267487, 0.4813942782089611, 0.7214386061047593, 0.4585921109423055, 0.6164636107121096, 0.4070211378507178, 0.6844686018541449, 0.7517267741923044, 0.5495107552275708, 0.7962064502017572, 0.4841628545177419, 0.833464001339485, 0.5143827256653766, 0.8570560806452014, 0.7938759116478774, 0.6236630534599119, 1.307324428062467, 0.8856103529298686, 0.8403134256249825, 0.6936448845921342, 1.2195472244959542, 0.5895048044402511, 1.4192062124017388, 0.7213576915422041, 0.6443257682717961, 0.9604634509900587, 1.1507694708629916, 1.1580110005348567, 0.8193191949695048, 0.7979882466227259, 0.9688267026420159, 1.0536224866039112, 0.7536490739455453, 1.3696056934759246, 1.00912503214467, 0.9730411238774238, 1.3409887649584968, 1.3697667661459327, 1.108716727419933, 0.8213308195905528, 1.2259547711539314, 1.1962969281911666, 0.9362676672185198, 1.1505916351130907, 1.630726055151729]|-215.0515136718750000|      4.00000000|[220, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.5364784624558352, 0.1236418051944899, -0.4222628284003165, -0.192718958491631, 0.1711597463542612, 0.269307101475175, 0.1836520148090576, 0.5205626256449853, 0.2434997665441012, 0.5886053281274695, 0.3529354732070175, -0.2655717281359704, -0.5679381917469, -1.173593695641867, -0.1097717266495181, 0.413147488558486, 0.6270354017738621, -0.0114746570528963, -0.0397473224856816, 0.3393614674044177, -0.2518063815400832, 0.8365215785078113, -0.0768301146580753, -0.0067967813149203, 0.5821112411156809, 0.8986681117550777, 0.1750093720144848, 0.3914868968120613, 1.2371591465616505, -0.9324239999944868, 0.698660386825694, -0.0739096673474481, 0.1642641689663493, 0.8551690797893062, 0.7049191727358034, 0.6624246972890606, -0.1057569766600686, 0.0951532747506015, 0.4373241909269294, 0.4840199225506485, 0.3431026805022037, -0.4296221607388782, 0.512617626195539, 0.8155121412516008, 0.2133263074578206, -0.1592556626331775, 0.805021827016672, 0.6176591389609709, 1.3865389894930136, 1.3195099164978723, 0.7610985143356306, 0.4680712692664799, 1.2797502896994393, 1.0021822139384235, 0.1408905405618429, 0.3785127633408364, 1.0260425853828428, 0.2120650834537593, 0.6440711786244331, 0.212760770932629, 1.0013353343411766, 1.285515325471772, 0.2261133892257126, 0.4217473534378792, 0.7651603980045861, 0.5480627139947153, 1.2736049154574753, 0.4512503346228313, 1.3205107409660934, 0.3820424331313027, -0.1088780598115485, 1.407006322514299, 1.441014058050575, 0.7134669080849474, 0.8775938654428577, 1.0422861095969296, 0.7335880594520319, 0.9338922690594618, 0.75220380200135, 0.7310794463721644, 0.955464771682322, 1.6850673301818802, 1.2183079738570848, 1.9850371773961348, 0.2123187845414288, 1.1584483919513853, 1.33239589792583, 0.7662406167477982, 0.8749457287252261, 1.415427253525418, 0.1837630535992549, 1.178644992742098, 1.0222755867763262, 1.4187587335948646, 0.4519039705288685, 1.1733088574247208, 1.0423536605649877, 1.2603872138709853, 0.932182479424094, 1.8641492704046199]|-460.2321166992187500|      8.00000000|[329, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[-0.5364784624558352, 0.1236418051944899, -0.4222628284003165, -0.192718958491631, 0.1711597463542612, 0.269307101475175, 0.1836520148090576, 0.5205626256449853, 0.2434997665441012, 0.5886053281274695, 0.3529354732070175, -0.2655717281359704, -0.5679381917469, -1.173593695641867, -0.1097717266495181, 0.413147488558486, 0.6270354017738621, -0.0114746570528963, -0.0397473224856816, 0.3393614674044177, -0.2518063815400832, 0.8365215785078113, -0.0768301146580753, -0.0067967813149203, 0.5821112411156809, 0.8986681117550777, 0.1750093720144848, 0.3914868968120613, 1.2371591465616505, -0.9324239999944868, 0.698660386825694, -0.0739096673474481, 0.1642641689663493, 0.8551690797893062, 0.7049191727358034, 0.6624246972890606, -0.1057569766600686, 0.0951532747506015, 0.4373241909269294, 0.4840199225506485, 0.3431026805022037, -0.4296221607388782, 0.512617626195539, 0.8155121412516008, 0.2133263074578206, -0.1592556626331775, 0.805021827016672, 0.6176591389609709, 1.3865389894930136, 1.3195099164978723, 0.7610985143356306, 0.4680712692664799, 1.2797502896994393, 1.0021822139384235, 0.1408905405618429, 0.3785127633408364, 1.0260425853828428, 0.2120650834537593, 0.6440711786244331, 0.212760770932629, 1.0013353343411766, 1.285515325471772, 0.2261133892257126, 0.4217473534378792, 0.7651603980045861, 0.5480627139947153, 1.2736049154574753, 0.4512503346228313, 1.3205107409660934, 0.3820424331313027, -0.1088780598115485, 1.407006322514299, 1.441014058050575, 0.7134669080849474, 0.8775938654428577, 1.0422861095969296, 0.7335880594520319, 0.9338922690594618, 0.75220380200135, 0.7310794463721644, 0.955464771682322, 1.6850673301818802, 1.2183079738570848, 1.9850371773961348, 0.2123187845414288, 1.1584483919513853, 1.33239589792583, 0.7662406167477982, 0.8749457287252261, 1.415427253525418, 0.1837630535992549, 1.178644992742098, 1.0222755867763262, 1.4187587335948646, 0.4519039705288685, 1.1733088574247208, 1.0423536605649877, 1.2603872138709853, 0.932182479424094, 1.8641492704046199]|-460.2321166992187500|      4.00000000|[493, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.3804345368740098, -0.3616205293388218, -0.4457387257045212, -0.0237951077517378, 0.3384372483082242, 0.2524103490972729, 0.2159075725131223, 1.0130041521438988, 0.3477987804866392, 0.0003796402909355, 0.0649997144646111, -0.2481736346353334, -0.3607083572239181, -0.9503892471010026, -0.2072074590898489, 0.6332370448934358, 1.3212864566437434, -0.3370304828711606, -0.4682738319448484, 0.4598618462176199, -0.1921473907657584, 1.0256545972428484, 0.2293810802711357, -0.2472900973680156, 0.5992801991832676, 0.9348413125508033, 1.0092329234993571, 1.251142673604102, 1.4473762286530558, -0.9516419701730963, 0.8882237103958078, -0.4394097197690756, 0.1671863289061844, 1.1898720951975668, 1.4736561520681426, 0.760386729497823, -0.5251669183642899, -0.7371057113592372, -0.305461550950018, 0.0396070200954427, 0.9874296542260854, -0.3114584831627186, -0.3243533241171274, 1.151674219721783, 0.917135328094591, 0.1796055955555206, 0.1636645167585775, 0.3158029068492602, 0.8947877159026216, 1.7949454342433855, 0.2382073336784215, 0.1887936953387953, 1.1878138115822092, 1.6246561521032774, -0.1792833124345448, 0.4068690578234991, 1.3377452582926779, -0.1821265449531799, 0.3474981760837321, -0.230801036127406, 1.250929230161496, 1.994145922155382, 0.3853147243183803, 0.8949708678516516, 1.5600214576299378, 1.249440495299012, 1.3620098547603288, 0.6100820160809108, 1.6143218016537193, 0.7450509588506375, -0.5176653155072092, 1.5078822892761636, 1.3233422203690268, 0.7669174223497861, 0.8895016804181459, 0.5367950281451818, 1.0996345036117163, 0.7618722101652773, 0.7360592428249637, 0.6335411364722703, 1.626072099089478, 1.7070067221235965, 0.7981708664000051, 2.11839374679613, 0.2467643383409863, 0.629936125065582, 1.454789131134399, 1.1869618096418515, 1.4149635110450234, 2.0036031813733395, 0.3389597963113771, 1.0208762359819414, 1.041004169208771, 1.504390127218539, 1.0894409432398904, 1.264975223812523, 1.3120544127772225, 1.6491906562064467, 0.9135398107411669, 1.2180640847703623]|-705.8225708007812500|      8.00000000|[602, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[-1.649755827836961, -1.5848629066401894, -0.2984318190188622, -0.8697069444655176, 0.3538542041250228, -1.22259519990494, 0.3719554815537904, 1.452973748142389, 0.871280145282842, 0.123460758022107, 0.5436306959996031, -0.3734377366908547, -1.619061147640747, -0.7076275031753445, -1.2655447408246943, 0.2011664633337615, 2.405306768337783, -0.6882657778468328, -0.3980301839478433, -0.1610128953296286, -1.7807533734325915, 1.2877425394605317, 0.5177780081373822, -0.3057605562416254, 0.9297831348616383, 1.0569425379934534, 0.5081341562262057, 0.7565238703138392, 1.6524884363274162, -1.6358039848617034, 0.3936129516362319, -0.050546034474255, 0.8050733831119001, 0.105426515834756, 3.2499808072497203, 0.1155226645719448, 0.2188573357611648, -1.368497275794124, -0.7741260328808831, -0.0728631578858135, 1.1117343809471323, -2.2500537476337503, 1.05814608096615, 1.7093682074592, 1.6524406051503675, 0.323713345309905, -0.1693682299141615, 1.1850393848798344, 1.9132404606662305, 1.4154971986095655, -0.1564073458299683, -0.7242876324636991, 1.765346806655392, 1.8155545897646919, -0.9412336968964339, 1.159696974245636, 1.6932220173376875, 1.076934504674091, 0.4782220436304139, -1.2358203129870555, 1.4485534549436327, 3.543136434169549, 0.5689137903204398, 0.7250239141739334, 2.1031200963205254, 0.2507001237152544, 2.1975309342555223, 0.1467338109212561, 0.5561233122538367, 0.4170506842191964, -1.0154233115058977, 0.5921791714144096, 1.0477982352977413, 1.8426613329054633, 0.290292496233583, 0.7449723064294662, 2.5008046981876086, 0.9870996955483192, -0.85730547606508, -0.0644320781695934, 1.8917620032429223, 2.789282618443889, 2.0129674933694544, 2.286446462045725, -0.4154090333050984, -0.3559216992097446, 2.93408446535953, 0.948194746379228, 2.2172154839669234, 2.0415020876303034, -0.4004227085074841, 2.633468189962631, 1.3034066321277507, 2.05579899368444, 1.4559402040654033, 1.8828429540404599, -0.2629359271436904, 1.6662938157787435, 1.4575646862979608, 0.4178354456686667]|-929.3744506835937500|     16.00000000|[713, 104, 0, 13]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[-1.6117115080606077, -1.207642161066171, 3.5683610453495653, -0.9733860236253051, 0.1844193367221547, 0.651745883668466, -0.289482198768701, 3.0121724162553223, 1.6787195389278047, 0.8123105409141477, 1.6104890758352253, 1.1556291229301054, -3.6216126388312055, 0.6714018740944807, -1.822395041289138, 0.9929050662293643, 0.2103998563366662, 0.4017988521396598, -3.002619739166426, -1.9670829973012942, -0.3419335203405467, -0.6054727905834469, 0.4456343804735214, -1.2186951633347987, -0.608151134781735, 0.5736621293151751, 1.1894463321057251, 0.5104494667010236, 2.516290506136273, -3.7564273164839332, -0.5994030075454777, 2.0880592886543194, -0.7781055405471742, -2.7731154390242496, 0.2364780395949198, 2.5045355475185036, -0.7740701123842775, 0.0367176564128084, 0.2084455325271145, -2.405475584425476, 1.7401909488758602, 0.1866510868284568, -1.7428976465805253, 3.510912533050762, 0.8651593595235357, -0.933344995953598, -1.3122091504623317, 0.8628049769301791, 0.9284332166326036, 1.6637121940749884, -0.8074345850484534, -1.0119491560158387, 1.8326128636771941, 1.8427675999984765, 0.6901340724569596, -0.7483808394163936, 2.3467118073692617, 2.9719645553121534, 1.3945640483586363, -1.015254229562742, 1.1687393783089317, 4.472419400289074, 0.5688638220592801, -0.8238353895123902, 2.1111589621930085, 1.3583383855549582, 2.3525803496654194, -1.1826569634690915, -0.9882119111796805, -1.1022885300555294, -1.9231141719643645, 0.5502538367130629, 1.4812896512868654, -0.3563547076112656, 1.328696780849914, 1.2935356496356163, 1.7271007184728016, -1.1573207576231255, -0.0471465741202943, -1.4889424643703735, 4.87330872358579, 0.8705368001158704, 3.556217619977951, 5.902267246828773, -1.969973852130609, -0.5326283996171903, 1.1007303054409363, 2.7525949648338077, 1.1492566891853409, 0.7365663900301169, -2.2314377984962412, 1.0733242987130092, 3.117344331007874, 0.6917065805028839, 1.7137811368898621, 1.8525552673354788, -0.3661683515788441, 7.813920716397571, 1.983892182892356, -1.2073321844084504]|-1117.9541015625000000|     32.00000000|[822, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[-1.6117115080606077, -1.207642161066171, 3.5683610453495653, -0.9733860236253051, 0.1844193367221547, 0.651745883668466, -0.289482198768701, 3.0121724162553223, 1.6787195389278047, 0.8123105409141477, 1.6104890758352253, 1.1556291229301054, -3.6216126388312055, 0.6714018740944807, -1.822395041289138, 0.9929050662293643, 0.2103998563366662, 0.4017988521396598, -3.002619739166426, -1.9670829973012942, -0.3419335203405467, -0.6054727905834469, 0.4456343804735214, -1.2186951633347987, -0.608151134781735, 0.5736621293151751, 1.1894463321057251, 0.5104494667010236, 2.516290506136273, -3.7564273164839332, -0.5994030075454777, 2.0880592886543194, -0.7781055405471742, -2.7731154390242496, 0.2364780395949198, 2.5045355475185036, -0.7740701123842775, 0.0367176564128084, 0.2084455325271145, -2.405475584425476, 1.7401909488758602, 0.1866510868284568, -1.7428976465805253, 3.510912533050762, 0.8651593595235357, -0.933344995953598, -1.3122091504623317, 0.8628049769301791, 0.9284332166326036, 1.6637121940749884, -0.8074345850484534, -1.0119491560158387, 1.8326128636771941, 1.8427675999984765, 0.6901340724569596, -0.7483808394163936, 2.3467118073692617, 2.9719645553121534, 1.3945640483586363, -1.015254229562742, 1.1687393783089317, 4.472419400289074, 0.5688638220592801, -0.8238353895123902, 2.1111589621930085, 1.3583383855549582, 2.3525803496654194, -1.1826569634690915, -0.9882119111796805, -1.1022885300555294, -1.9231141719643645, 0.5502538367130629, 1.4812896512868654, -0.3563547076112656, 1.328696780849914, 1.2935356496356163, 1.7271007184728016, -1.1573207576231255, -0.0471465741202943, -1.4889424643703735, 4.87330872358579, 0.8705368001158704, 3.556217619977951, 5.902267246828773, -1.969973852130609, -0.5326283996171903, 1.1007303054409363, 2.7525949648338077, 1.1492566891853409, 0.7365663900301169, -2.2314377984962412, 1.0733242987130092, 3.117344331007874, 0.6917065805028839, 1.7137811368898621, 1.8525552673354788, -0.3661683515788441, 7.813920716397571, 1.983892182892356, -1.2073321844084504]|-1117.9541015625000000|     16.00000000|[984, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-1.6117115080606077, -1.207642161066171, 3.5683610453495653, -0.9733860236253051, 0.1844193367221547, 0.651745883668466, -0.289482198768701, 3.0121724162553223, 1.6787195389278047, 0.8123105409141477, 1.6104890758352253, 1.1556291229301054, -3.6216126388312055, 0.6714018740944807, -1.822395041289138, 0.9929050662293643, 0.2103998563366662, 0.4017988521396598, -3.002619739166426, -1.9670829973012942, -0.3419335203405467, -0.6054727905834469, 0.4456343804735214, -1.2186951633347987, -0.608151134781735, 0.5736621293151751, 1.1894463321057251, 0.5104494667010236, 2.516290506136273, -3.7564273164839332, -0.5994030075454777, 2.0880592886543194, -0.7781055405471742, -2.7731154390242496, 0.2364780395949198, 2.5045355475185036, -0.7740701123842775, 0.0367176564128084, 0.2084455325271145, -2.405475584425476, 1.7401909488758602, 0.1866510868284568, -1.7428976465805253, 3.510912533050762, 0.8651593595235357, -0.933344995953598, -1.3122091504623317, 0.8628049769301791, 0.9284332166326036, 1.6637121940749884, -0.8074345850484534, -1.0119491560158387, 1.8326128636771941, 1.8427675999984765, 0.6901340724569596, -0.7483808394163936, 2.3467118073692617, 2.9719645553121534, 1.3945640483586363, -1.015254229562742, 1.1687393783089317, 4.472419400289074, 0.5688638220592801, -0.8238353895123902, 2.1111589621930085, 1.3583383855549582, 2.3525803496654194, -1.1826569634690915, -0.9882119111796805, -1.1022885300555294, -1.9231141719643645, 0.5502538367130629, 1.4812896512868654, -0.3563547076112656, 1.328696780849914, 1.2935356496356163, 1.7271007184728016, -1.1573207576231255, -0.0471465741202943, -1.4889424643703735, 4.87330872358579, 0.8705368001158704, 3.556217619977951, 5.902267246828773, -1.969973852130609, -0.5326283996171903, 1.1007303054409363, 2.7525949648338077, 1.1492566891853409, 0.7365663900301169, -2.2314377984962412, 1.0733242987130092, 3.117344331007874, 0.6917065805028839, 1.7137811368898621, 1.8525552673354788, -0.3661683515788441, 7.813920716397571, 1.983892182892356, -1.2073321844084504]|-1117.9541015625000000|      8.00000000|[1147, 168, 0, 21]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-1.6117115080606077, -1.207642161066171, 3.5683610453495653, -0.9733860236253051, 0.1844193367221547, 0.651745883668466, -0.289482198768701, 3.0121724162553223, 1.6787195389278047, 0.8123105409141477, 1.6104890758352253, 1.1556291229301054, -3.6216126388312055, 0.6714018740944807, -1.822395041289138, 0.9929050662293643, 0.2103998563366662, 0.4017988521396598, -3.002619739166426, -1.9670829973012942, -0.3419335203405467, -0.6054727905834469, 0.4456343804735214, -1.2186951633347987, -0.608151134781735, 0.5736621293151751, 1.1894463321057251, 0.5104494667010236, 2.516290506136273, -3.7564273164839332, -0.5994030075454777, 2.0880592886543194, -0.7781055405471742, -2.7731154390242496, 0.2364780395949198, 2.5045355475185036, -0.7740701123842775, 0.0367176564128084, 0.2084455325271145, -2.405475584425476, 1.7401909488758602, 0.1866510868284568, -1.7428976465805253, 3.510912533050762, 0.8651593595235357, -0.933344995953598, -1.3122091504623317, 0.8628049769301791, 0.9284332166326036, 1.6637121940749884, -0.8074345850484534, -1.0119491560158387, 1.8326128636771941, 1.8427675999984765, 0.6901340724569596, -0.7483808394163936, 2.3467118073692617, 2.9719645553121534, 1.3945640483586363, -1.015254229562742, 1.1687393783089317, 4.472419400289074, 0.5688638220592801, -0.8238353895123902, 2.1111589621930085, 1.3583383855549582, 2.3525803496654194, -1.1826569634690915, -0.9882119111796805, -1.1022885300555294, -1.9231141719643645, 0.5502538367130629, 1.4812896512868654, -0.3563547076112656, 1.328696780849914, 1.2935356496356163, 1.7271007184728016, -1.1573207576231255, -0.0471465741202943, -1.4889424643703735, 4.87330872358579, 0.8705368001158704, 3.556217619977951, 5.902267246828773, -1.969973852130609, -0.5326283996171903, 1.1007303054409363, 2.7525949648338077, 1.1492566891853409, 0.7365663900301169, -2.2314377984962412, 1.0733242987130092, 3.117344331007874, 0.6917065805028839, 1.7137811368898621, 1.8525552673354788, -0.3661683515788441, 7.813920716397571, 1.983892182892356, -1.2073321844084504]|-1117.9541015625000000|      4.00000000|[1310, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
