k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9979165492699497, 1.004143275904478, 0.9898418430098077, 0.9467258752169333, 0.9862611473182645, 0.970190629906114, 0.9689029263217628, 0.9802572631381687, 0.9295411942385887, 0.969372895824905, 0.9286299277039018, 1.0033887077883086, 1.9683793041740003, 0.9599266925340755, 0.9516826128205402, 1.0064182272263573, 0.9283452435791008, 0.9692985147074934, 0.9464451474698883, 0.90942144897765, 0.9447653411313613, 0.9837592297183122, 0.9333873549910925, 0.8871913478057675, 0.934976758307421]|  4.7596340179443359|      2.00000000|[110, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[0.9979165492699497, 1.004143275904478, 0.9898418430098077, 0.9467258752169333, 0.9862611473182645, 0.970190629906114, 0.9689029263217628, 0.9802572631381687, 0.9295411942385887, 0.969372895824905, 0.9286299277039018, 1.0033887077883086, 1.9683793041740003, 0.9599266925340755, 0.9516826128205402, 1.0064182272263573, 0.9283452435791008, 0.9692985147074934, 0.9464451474698883, 0.90942144897765, 0.9447653411313613, 0.9837592297183122, 0.9333873549910925, 0.8871913478057675, 0.934976758307421]|  4.7596340179443359|      1.00000000|[219, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[0.9979165492699497, 1.004143275904478, 0.9898418430098077, 0.9467258752169333, 0.9862611473182645, 0.970190629906114, 0.9689029263217628, 0.9802572631381687, 0.9295411942385887, 0.969372895824905, 0.9286299277039018, 1.0033887077883086, 1.9683793041740003, 0.9599266925340755, 0.9516826128205402, 1.0064182272263573, 0.9283452435791008, 0.9692985147074934, 0.9464451474698883, 0.90942144897765, 0.9447653411313613, 0.9837592297183122, 0.9333873549910925, 0.8871913478057675, 0.934976758307421]|  4.7596340179443359|      0.50000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.095881684391068, 0.9580053077643482, 1.0358680411643972, 0.8786083666718492, 0.9725834448118017, 1.0545283634209393, 0.8790788962178142, 0.9174941430007357, 1.0081498986023487, 0.954063990822374, 1.086941637514672, 0.7848386927621038, 1.7854852283523415, 0.9820398052780713, 0.9460900393040248, 0.9096937667470635, 0.9383750920855138, 1.0565462838264157, 1.0773855507910721, 0.9024641251634062, 0.9360419754431544, 0.9794557148594558, 1.0303730299421117, 0.8344022980426301, 0.7059623470848599]|  3.8445634841918945|      1.00000000|[437, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[1.095881684391068, 0.9580053077643482, 1.0358680411643972, 0.8786083666718492, 0.9725834448118017, 1.0545283634209393, 0.8790788962178142, 0.9174941430007357, 1.0081498986023487, 0.954063990822374, 1.086941637514672, 0.7848386927621038, 1.7854852283523415, 0.9820398052780713, 0.9460900393040248, 0.9096937667470635, 0.9383750920855138, 1.0565462838264157, 1.0773855507910721, 0.9024641251634062, 0.9360419754431544, 0.9794557148594558, 1.0303730299421117, 0.8344022980426301, 0.7059623470848599]|  3.8445634841918945|      0.50000000|[546, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[1.0296019480477256, 0.8155185986861367, 1.047956383850599, 0.8482244555869198, 0.8420586571043959, 1.030652756474225, 0.9468605497157974, 0.9146141548466705, 0.9655903885412331, 0.8716888773887745, 1.114112028191765, 0.6370982691325917, 2.075849199378937, 0.885372410855748, 1.120778361553225, 0.8502275696177736, 0.9899342556389347, 1.047895736904022, 0.9283965162843042, 0.9121188830176818, 1.037572916883134, 0.96516820404765, 0.948483544170929, 0.8128604458899791, 0.684782434918423]|  3.2584705352783203|      1.00000000|[655, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[1.0296019480477256, 0.8155185986861367, 1.047956383850599, 0.8482244555869198, 0.8420586571043959, 1.030652756474225, 0.9468605497157974, 0.9146141548466705, 0.9655903885412331, 0.8716888773887745, 1.114112028191765, 0.6370982691325917, 2.075849199378937, 0.885372410855748, 1.120778361553225, 0.8502275696177736, 0.9899342556389347, 1.047895736904022, 0.9283965162843042, 0.9121188830176818, 1.037572916883134, 0.96516820404765, 0.948483544170929, 0.8128604458899791, 0.684782434918423]|  3.2584705352783203|      0.50000000|[764, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[1.0296019480477256, 0.8155185986861367, 1.047956383850599, 0.8482244555869198, 0.8420586571043959, 1.030652756474225, 0.9468605497157974, 0.9146141548466705, 0.9655903885412331, 0.8716888773887745, 1.114112028191765, 0.6370982691325917, 2.075849199378937, 0.885372410855748, 1.120778361553225, 0.8502275696177736, 0.9899342556389347, 1.047895736904022, 0.9283965162843042, 0.9121188830176818, 1.037572916883134, 0.96516820404765, 0.948483544170929, 0.8128604458899791, 0.684782434918423]|  3.2584705352783203|      0.25000000|[875, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[1.0554612508387924, 0.7995081857790115, 1.033179197665156, 0.8656557491515026, 0.8621989694809823, 1.001896215527407, 0.9192323570021897, 0.943400714437869, 0.9770868705749363, 0.8523596181854346, 1.1079723922653784, 0.6031898890111292, 1.8503888443047067, 0.8561118381375503, 1.1696196392085445, 0.8586936604308353, 0.9855784607941104, 1.0400002476586014, 0.9159534913410949, 0.9157102769267824, 1.0400407470496529, 0.948096480935763, 0.9412589458753085, 0.8245448077682921, 0.6441137534493231]|  2.4313530921936035|      0.50000000|[984, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
