k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[145, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[99.98894694844122, 0.0691810610317724, 0.3533711525915496, 0.1034088073217437, 100.0151550926706, -0.0789133360610799, 0.3000637586925192, 0.8804533531987249, 99.99652014872879, 0.0280585066608135, 0.2829128949399172, 0.8851213730390284, 100.00953113791421, 0.0341339706646663, 0.4293806229265551, 0.7586165816594878, 99.98394501963921, 0.0471867078347054, 0.3783785419911972, 0.8432508748515188, 100.02694709895417, 0.0685913368021538, 0.4417836890600239, 0.7998449710043366, 99.98789553226086, 0.1072057031837313, 0.5128249880245267, 0.7337474864523914, 100.0213281823511, 0.1062906339433999, 0.4640361216001717, 0.6944288485630524, 100.01867093327104, 0.1584982894507202, 0.5179776513557321, 0.5645546153058648, 99.9859642103801, 0.2342319534264682, 0.4995693879333056, 0.5833750368200626, 99.9887597490765, 0.2140219354189725, 0.6008683787432391, 0.5093022689739753, 99.96956719649705, 0.2974299649212683, 0.617029390987544, 0.4997782801516402, 99.98443660644337, 0.3822060414312072, 0.6134197775519563, 0.4976676072887999, 99.98760939119865, 0.3615672826232194, 0.6121902819618249, 0.4105729093247629, 100.00355663279268, 0.408014053228455, 0.6893163694580894, 0.4368558977938682, 100.01842030821385, 0.437968548497353, 0.7458707753817163, 0.2952477123212296, 100.0083042283935, 0.3708757313741435, 0.7703725016598116, 0.3039227951047834, 99.976055301092, 0.476975313885343, 0.7228354012016269, 0.2182443754883921, 99.99255070936451, 0.4775157872755559, 0.7875724689505743, 0.0694216374606479, 100.00150740987554, 0.4841476257035608, 0.8305074688320836, 0.0015334205470882, 299.97953345715587, 300.03274270771004, 299.98024544153105, 299.99240226017184, 300.051900495868, 299.9967469746653, 300.0175477830246, 299.9992774819329, 299.95052682149014, 299.984693188114, 299.99579675197646, 299.96065446436444, 300.0000639921614, 300.0193927749727, 300.00438149693326, 300.00774748647336, 299.9847084134636, 300.0003295928352, 299.96419481924227]|931.9254760742187500|      0.50000000|[385, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[99.98894694844122, 0.0691810610317724, 0.3533711525915496, 0.1034088073217437, 100.0151550926706, -0.0789133360610799, 0.3000637586925192, 0.8804533531987249, 99.99652014872879, 0.0280585066608135, 0.2829128949399172, 0.8851213730390284, 100.00953113791421, 0.0341339706646663, 0.4293806229265551, 0.7586165816594878, 99.98394501963921, 0.0471867078347054, 0.3783785419911972, 0.8432508748515188, 100.02694709895417, 0.0685913368021538, 0.4417836890600239, 0.7998449710043366, 99.98789553226086, 0.1072057031837313, 0.5128249880245267, 0.7337474864523914, 100.0213281823511, 0.1062906339433999, 0.4640361216001717, 0.6944288485630524, 100.01867093327104, 0.1584982894507202, 0.5179776513557321, 0.5645546153058648, 99.9859642103801, 0.2342319534264682, 0.4995693879333056, 0.5833750368200626, 99.9887597490765, 0.2140219354189725, 0.6008683787432391, 0.5093022689739753, 99.96956719649705, 0.2974299649212683, 0.617029390987544, 0.4997782801516402, 99.98443660644337, 0.3822060414312072, 0.6134197775519563, 0.4976676072887999, 99.98760939119865, 0.3615672826232194, 0.6121902819618249, 0.4105729093247629, 100.00355663279268, 0.408014053228455, 0.6893163694580894, 0.4368558977938682, 100.01842030821385, 0.437968548497353, 0.7458707753817163, 0.2952477123212296, 100.0083042283935, 0.3708757313741435, 0.7703725016598116, 0.3039227951047834, 99.976055301092, 0.476975313885343, 0.7228354012016269, 0.2182443754883921, 99.99255070936451, 0.4775157872755559, 0.7875724689505743, 0.0694216374606479, 100.00150740987554, 0.4841476257035608, 0.8305074688320836, 0.0015334205470882, 299.97953345715587, 300.03274270771004, 299.98024544153105, 299.99240226017184, 300.051900495868, 299.9967469746653, 300.0175477830246, 299.9992774819329, 299.95052682149014, 299.984693188114, 299.99579675197646, 299.96065446436444, 300.0000639921614, 300.0193927749727, 300.00438149693326, 300.00774748647336, 299.9847084134636, 300.0003295928352, 299.96419481924227]|931.9254760742187500|      0.25000000|[529, 176, 0, 11]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[99.98100237099393, 0.1652836046885673, 0.3774425904185224, 0.0972115544676408, 99.99657230842139, -0.0517871647051383, 0.2791388063236884, 0.8683365342228045, 99.9873555916595, 0.0375994467827641, 0.3132858625539626, 0.9071989611110378, 100.03269818961664, 0.0120040485611437, 0.4416671115528011, 0.7467340249809045, 99.96900792165671, 0.0440769537819162, 0.3812122902396873, 0.8329428857946228, 100.0234578273457, 0.0626145036765988, 0.4445731585580416, 0.8237126698747009, 99.9987646623517, 0.0771757855221109, 0.5054756628513958, 0.7122249997922264, 100.03484803560839, 0.128530267006393, 0.4862598213634122, 0.6823979399382086, 100.04576022246052, 0.1752201648715896, 0.5536828299367231, 0.5711286937225122, 100.00195970959197, 0.2477144235406506, 0.5178866426108598, 0.5649248909274144, 99.98241291699904, 0.2465443417834428, 0.6081526482373878, 0.4911383436374895, 99.96275021947879, 0.3187177507175778, 0.6630616031539194, 0.5090888298925837, 100.00618160298441, 0.3227027260139288, 0.5921329000278472, 0.5014488457229078, 99.96123665306418, 0.4373303436558972, 0.6475078195419184, 0.4195518236813796, 99.99338731917018, 0.3968814441873248, 0.6490362531679105, 0.4230206979513988, 100.02391694883411, 0.3914186338147341, 0.7584440800674601, 0.2757597368208359, 99.98992861167973, 0.388073278201027, 0.7726138124098495, 0.3148962882167684, 99.9824260162345, 0.4652033323740608, 0.6809648174538658, 0.1993628353163256, 100.02481285703418, 0.4892460660194628, 0.7992950937660904, 0.1029524053626094, 99.9917192488065, 0.4837330114035684, 0.8407381834512739, -0.0194593058284348, 299.9785392466919, 300.04126891449727, 300.00372739981424, 300.0390463017671, 300.0268335127609, 300.0140259603144, 300.0244134581206, 299.97435761369763, 299.91979235012695, 299.9582511047497, 300.0009210140725, 299.8990245094085, 299.9859103774107, 300.01708595017897, 300.0419235877373, 299.9856221971077, 299.96149185385025, 299.99471798138137, 299.99365582899696]|698.2096989658763277|      0.50000000|[625, 208, 1, 14]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       6|[99.98100237099393, 0.1652836046885673, 0.3774425904185224, 0.0972115544676408, 99.99657230842139, -0.0517871647051383, 0.2791388063236884, 0.8683365342228045, 99.9873555916595, 0.0375994467827641, 0.3132858625539626, 0.9071989611110378, 100.03269818961664, 0.0120040485611437, 0.4416671115528011, 0.7467340249809045, 99.96900792165671, 0.0440769537819162, 0.3812122902396873, 0.8329428857946228, 100.0234578273457, 0.0626145036765988, 0.4445731585580416, 0.8237126698747009, 99.9987646623517, 0.0771757855221109, 0.5054756628513958, 0.7122249997922264, 100.03484803560839, 0.128530267006393, 0.4862598213634122, 0.6823979399382086, 100.04576022246052, 0.1752201648715896, 0.5536828299367231, 0.5711286937225122, 100.00195970959197, 0.2477144235406506, 0.5178866426108598, 0.5649248909274144, 99.98241291699904, 0.2465443417834428, 0.6081526482373878, 0.4911383436374895, 99.96275021947879, 0.3187177507175778, 0.6630616031539194, 0.5090888298925837, 100.00618160298441, 0.3227027260139288, 0.5921329000278472, 0.5014488457229078, 99.96123665306418, 0.4373303436558972, 0.6475078195419184, 0.4195518236813796, 99.99338731917018, 0.3968814441873248, 0.6490362531679105, 0.4230206979513988, 100.02391694883411, 0.3914186338147341, 0.7584440800674601, 0.2757597368208359, 99.98992861167973, 0.388073278201027, 0.7726138124098495, 0.3148962882167684, 99.9824260162345, 0.4652033323740608, 0.6809648174538658, 0.1993628353163256, 100.02481285703418, 0.4892460660194628, 0.7992950937660904, 0.1029524053626094, 99.9917192488065, 0.4837330114035684, 0.8407381834512739, -0.0194593058284348, 299.9785392466919, 300.04126891449727, 300.00372739981424, 300.0390463017671, 300.0268335127609, 300.0140259603144, 300.0244134581206, 299.97435761369763, 299.91979235012695, 299.9582511047497, 300.0009210140725, 299.8990245094085, 299.9859103774107, 300.01708595017897, 300.0419235877373, 299.9856221971077, 299.96149185385025, 299.99471798138137, 299.99365582899696]|698.2096989658763277|      0.25000000|[770, 256, 1, 17]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[99.98100237099393, 0.1652836046885673, 0.3774425904185224, 0.0972115544676408, 99.99657230842139, -0.0517871647051383, 0.2791388063236884, 0.8683365342228045, 99.9873555916595, 0.0375994467827641, 0.3132858625539626, 0.9071989611110378, 100.03269818961664, 0.0120040485611437, 0.4416671115528011, 0.7467340249809045, 99.96900792165671, 0.0440769537819162, 0.3812122902396873, 0.8329428857946228, 100.0234578273457, 0.0626145036765988, 0.4445731585580416, 0.8237126698747009, 99.9987646623517, 0.0771757855221109, 0.5054756628513958, 0.7122249997922264, 100.03484803560839, 0.128530267006393, 0.4862598213634122, 0.6823979399382086, 100.04576022246052, 0.1752201648715896, 0.5536828299367231, 0.5711286937225122, 100.00195970959197, 0.2477144235406506, 0.5178866426108598, 0.5649248909274144, 99.98241291699904, 0.2465443417834428, 0.6081526482373878, 0.4911383436374895, 99.96275021947879, 0.3187177507175778, 0.6630616031539194, 0.5090888298925837, 100.00618160298441, 0.3227027260139288, 0.5921329000278472, 0.5014488457229078, 99.96123665306418, 0.4373303436558972, 0.6475078195419184, 0.4195518236813796, 99.99338731917018, 0.3968814441873248, 0.6490362531679105, 0.4230206979513988, 100.02391694883411, 0.3914186338147341, 0.7584440800674601, 0.2757597368208359, 99.98992861167973, 0.388073278201027, 0.7726138124098495, 0.3148962882167684, 99.9824260162345, 0.4652033323740608, 0.6809648174538658, 0.1993628353163256, 100.02481285703418, 0.4892460660194628, 0.7992950937660904, 0.1029524053626094, 99.9917192488065, 0.4837330114035684, 0.8407381834512739, -0.0194593058284348, 299.9785392466919, 300.04126891449727, 300.00372739981424, 300.0390463017671, 300.0268335127609, 300.0140259603144, 300.0244134581206, 299.97435761369763, 299.91979235012695, 299.9582511047497, 300.0009210140725, 299.8990245094085, 299.9859103774107, 300.01708595017897, 300.0419235877373, 299.9856221971077, 299.96149185385025, 299.99471798138137, 299.99365582899696]|698.2096989658763277|      0.12500000|[914, 304, 2, 21]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[99.97506503234982, 0.1753025732755153, 0.375247831315062, 0.0981276356530991, 99.98044550333353, -0.0428140239917248, 0.2837041317204545, 0.8526425878944116, 99.98306497474664, 0.0071972931556378, 0.2959876758372801, 0.905631256235333, 100.05265035088112, 0.0064226281696308, 0.4493686000793828, 0.7378256428064827, 99.94546068231688, 0.0567165865160184, 0.3885857617672783, 0.846252919920849, 100.03404471584147, 0.0494921824833622, 0.4519656978811327, 0.8009380070331847, 100.00180941940437, 0.0767052493584738, 0.5103518844658232, 0.7318481264747738, 100.03176205216417, 0.1447730401017787, 0.4955242804040522, 0.6767217818768748, 100.03921717543042, 0.2086991082592603, 0.5725277772396651, 0.567719556371676, 100.00537024697485, 0.2539997531626315, 0.5301625665590189, 0.5653299669518601, 99.99272968025603, 0.2540987828110399, 0.6229333370772197, 0.5037513566760888, 99.9797880648546, 0.3190500416119542, 0.6571672420831721, 0.504481871343735, 100.03259477870455, 0.3556746592543822, 0.5961953214607159, 0.4827488132379681, 99.9673450547625, 0.421097034689186, 0.6353199239558419, 0.394997725890798, 99.98634339665918, 0.4238341632471087, 0.6680945594877453, 0.4150177523820091, 100.01640558883943, 0.3941291471464926, 0.7817586181652066, 0.2824871559755, 99.99570392013254, 0.3794054489326265, 0.7667024609639306, 0.3023918325139843, 99.96176670242126, 0.4532248521861875, 0.6836716497056299, 0.1909812396620746, 100.02802978482372, 0.4795642139752161, 0.8059511944056847, 0.0993634238561971, 99.97279042688858, 0.4782933914459839, 0.8445943779113053, -0.016248649995854, 299.98674529788184, 300.05066537384687, 300.00508674354455, 300.0478788986995, 300.0160473744137, 300.01106536996303, 300.026450726318, 299.97915225024786, 299.91707812507, 299.95218518250016, 299.9955807709637, 299.9114359645816, 299.99354181002013, 300.02267390935265, 300.0476157651722, 299.98705702841016, 299.9390152542149, 299.9952436524361, 299.9960375221173]|556.7294311523437500|      0.25000000|[1011, 336, 2, 23]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[99.97506503234982, 0.1753025732755153, 0.375247831315062, 0.0981276356530991, 99.98044550333353, -0.0428140239917248, 0.2837041317204545, 0.8526425878944116, 99.98306497474664, 0.0071972931556378, 0.2959876758372801, 0.905631256235333, 100.05265035088112, 0.0064226281696308, 0.4493686000793828, 0.7378256428064827, 99.94546068231688, 0.0567165865160184, 0.3885857617672783, 0.846252919920849, 100.03404471584147, 0.0494921824833622, 0.4519656978811327, 0.8009380070331847, 100.00180941940437, 0.0767052493584738, 0.5103518844658232, 0.7318481264747738, 100.03176205216417, 0.1447730401017787, 0.4955242804040522, 0.6767217818768748, 100.03921717543042, 0.2086991082592603, 0.5725277772396651, 0.567719556371676, 100.00537024697485, 0.2539997531626315, 0.5301625665590189, 0.5653299669518601, 99.99272968025603, 0.2540987828110399, 0.6229333370772197, 0.5037513566760888, 99.9797880648546, 0.3190500416119542, 0.6571672420831721, 0.504481871343735, 100.03259477870455, 0.3556746592543822, 0.5961953214607159, 0.4827488132379681, 99.9673450547625, 0.421097034689186, 0.6353199239558419, 0.394997725890798, 99.98634339665918, 0.4238341632471087, 0.6680945594877453, 0.4150177523820091, 100.01640558883943, 0.3941291471464926, 0.7817586181652066, 0.2824871559755, 99.99570392013254, 0.3794054489326265, 0.7667024609639306, 0.3023918325139843, 99.96176670242126, 0.4532248521861875, 0.6836716497056299, 0.1909812396620746, 100.02802978482372, 0.4795642139752161, 0.8059511944056847, 0.0993634238561971, 99.97279042688858, 0.4782933914459839, 0.8445943779113053, -0.016248649995854, 299.98674529788184, 300.05066537384687, 300.00508674354455, 300.0478788986995, 300.0160473744137, 300.01106536996303, 300.026450726318, 299.97915225024786, 299.91707812507, 299.95218518250016, 299.9955807709637, 299.9114359645816, 299.99354181002013, 300.02267390935265, 300.0476157651722, 299.98705702841016, 299.9390152542149, 299.9952436524361, 299.9960375221173]|556.7294311523437500|      0.12500000|[1155, 384, 2, 26]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[99.98055760045673, 0.2076641021062869, 0.3920005133640301, 0.114143308120039, 100.00465344371959, -0.0225862764201377, 0.2854778518657899, 0.8493581317312076, 99.96925744187227, 0.0020264396233975, 0.2810167827182528, 0.9058903683129554, 100.04066679872318, 0.0021215862640307, 0.4414270179157975, 0.7368397271437429, 99.9646460598269, 0.0618297749956876, 0.3904491522067937, 0.850237172390406, 100.0377515102267, 0.0703970657140391, 0.4634295566559379, 0.806328210631544, 100.02736540623944, 0.0730273361631515, 0.5017293876378764, 0.7223474743294332, 100.03532131551144, 0.1414649638540647, 0.5036421911766241, 0.6693328639127629, 100.04946314553487, 0.219059478234919, 0.589756703500416, 0.5726506585786058, 100.00598962458778, 0.2654799284698628, 0.5374154809079021, 0.5405773553851573, 99.99214689032452, 0.2852587765619692, 0.634178885614064, 0.5140529550534373, 99.97424676522104, 0.3181356948280974, 0.6418057095144396, 0.5121375853116141, 100.04573519681468, 0.3491818264841288, 0.613932348662709, 0.4901495951642607, 99.9617595442956, 0.4147166016657205, 0.6404191525677229, 0.3916167401463707, 99.97367641863026, 0.417301660016105, 0.6689690324992605, 0.4139348471710477, 100.0086785704059, 0.401142267134803, 0.790849493008137, 0.2805568690600406, 99.97735390429877, 0.3844364752091342, 0.7536281246362317, 0.2958471603890562, 99.96796400175197, 0.4821064906922929, 0.6932881294845117, 0.2030414603144169, 100.0275945414121, 0.4906026675892934, 0.7923039711759379, 0.0867873809159969, 99.96281364672853, 0.4666981549084351, 0.8769427285334527, -0.027162429833794, 299.96714366357276, 300.06193354234887, 299.9853922863729, 300.0518163222139, 300.01636042287487, 299.9991335478165, 300.01324857322834, 299.96931759838264, 299.9138237098983, 299.9673339518211, 300.0010779040212, 299.9214607636432, 299.98587743690916, 300.0114430735074, 300.04277907557406, 299.9856025683053, 299.940167865964, 299.96883257428794, 299.9812638628222]|465.4672546386718750|      0.25000000|[1251, 416, 2, 28]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
