k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[95, 6, 1, 8]                                                              |  | used linear model with 101 points | iterate failure | actual_k=1
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[190, 12, 2, 16]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[285, 18, 3, 24]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[380, 24, 4, 32]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       5|[0.6011302708935203, 0.0219265890043438, 1.893464549300676, 0.6518672143157596, 0.0254407643965639, 2.0057056636950423, 1.300192050217144, 0.0264494919747637, 2.1125452901114765, -0.0164780052151927, 0.0137957060404184, 2.1530753400736904, 1.2371030009029305, 0.0206052917770079, 2.2242642852507193, 0.2228193574211296, 0.0150136926752023, 2.281235446747819, 1.3342173765503025, 0.024872222078034, 2.3828660609643397, 4.501038452892677, 0.0383008649601703, 2.4877613771645293, 0.6619637168199175, 0.0255569365062783, 2.5553431928131425, 4.3852635750479685, 0.0575244565165031, 2.7012885540531895, 0.2214936159963285, 0.0225339295908862, 2.9391660951684244, 0.2334529482656831, 0.0244954368051713, 2.972445029561212, 0.7125240588281151, 0.0178438495068507, 3.1306861840810822, 0.2015619461008248, 0.0199394177266894, 3.225891765786689, -0.0677745585908382, 0.0213193120965667, 3.2462001670955183, 1.3795055655587014, 0.0325118246205575, 3.3870424102505705, 0.2414498678151599, 0.0225197963218239, 3.6685539628512385, 0.0601064128791483, 0.015778419379433, 3.717552600371489, 0.0238088756537999, 0.0212879321437345, 3.831195985496381, 0.4195493081672232, 0.017794910551056, 3.9636781510269286, 0.2560572557345018, 0.0194129880327028, 4.048026591594074, 0.821671241438182, 0.0152391029314862, 4.170236799150349, 0.9643623120859042, 0.0266267601419895, 4.422358908821757, 0.7394640994234262, 0.0218995644309311, 4.561277313249621, 0.2223572461528429, 0.022454967051466, 4.602660004983616, 0.4947471258960187, 0.0132432806165481, 4.711396763355443, 0.0520192025708498, 0.0190501117828367, 4.795623519073946, 0.3668661848569975, 0.0172953846021243, 4.961001265839984, 0.1639312960883411, 0.0136743273643048, 5.3980334030915005, 0.2847813054703025, 0.0154239347962989, 5.421862278973693, 0.0993072519980047, 0.0168326523645636, 2.579565875894639, -0.0093742843164439, 0.0259319293770959, 3.8685953466973824, 0.1532646109689348, 0.0260539051230359, 5.1961642213393]|319179.6100372711080126|      0.12500000|[474, 31, 5, 40]                                                           |  | used linear model with 101 points | iterate success | actual_k=1
       6|[0.6011302708935203, 0.0219265890043438, 1.893464549300676, 0.6518672143157596, 0.0254407643965639, 2.0057056636950423, 1.300192050217144, 0.0264494919747637, 2.1125452901114765, -0.0164780052151927, 0.0137957060404184, 2.1530753400736904, 1.2371030009029305, 0.0206052917770079, 2.2242642852507193, 0.2228193574211296, 0.0150136926752023, 2.281235446747819, 1.3342173765503025, 0.024872222078034, 2.3828660609643397, 4.501038452892677, 0.0383008649601703, 2.4877613771645293, 0.6619637168199175, 0.0255569365062783, 2.5553431928131425, 4.3852635750479685, 0.0575244565165031, 2.7012885540531895, 0.2214936159963285, 0.0225339295908862, 2.9391660951684244, 0.2334529482656831, 0.0244954368051713, 2.972445029561212, 0.7125240588281151, 0.0178438495068507, 3.1306861840810822, 0.2015619461008248, 0.0199394177266894, 3.225891765786689, -0.0677745585908382, 0.0213193120965667, 3.2462001670955183, 1.3795055655587014, 0.0325118246205575, 3.3870424102505705, 0.2414498678151599, 0.0225197963218239, 3.6685539628512385, 0.0601064128791483, 0.015778419379433, 3.717552600371489, 0.0238088756537999, 0.0212879321437345, 3.831195985496381, 0.4195493081672232, 0.017794910551056, 3.9636781510269286, 0.2560572557345018, 0.0194129880327028, 4.048026591594074, 0.821671241438182, 0.0152391029314862, 4.170236799150349, 0.9643623120859042, 0.0266267601419895, 4.422358908821757, 0.7394640994234262, 0.0218995644309311, 4.561277313249621, 0.2223572461528429, 0.022454967051466, 4.602660004983616, 0.4947471258960187, 0.0132432806165481, 4.711396763355443, 0.0520192025708498, 0.0190501117828367, 4.795623519073946, 0.3668661848569975, 0.0172953846021243, 4.961001265839984, 0.1639312960883411, 0.0136743273643048, 5.3980334030915005, 0.2847813054703025, 0.0154239347962989, 5.421862278973693, 0.0993072519980047, 0.0168326523645636, 2.579565875894639, -0.0093742843164439, 0.0259319293770959, 3.8685953466973824, 0.1532646109689348, 0.0260539051230359, 5.1961642213393]|319179.6100372711080126|      0.06250000|[568, 38, 6, 48]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       7|[0.6026968235067557, 0.0322647654337502, 1.8936391040728657, 0.6482293254513323, 0.0284510025278462, 2.0169303298254313, 1.3030321448057087, 0.0339155284212905, 2.120270824624221, -0.0156049383068933, 0.010460279770767, 2.155480300212559, 1.2377012777209537, 0.030999963562543, 2.218377791009141, 0.2291632607187071, 0.0205773615148699, 2.283195303861086, 1.3383181077591753, 0.0346848502982095, 2.3855253941849566, 4.4986948364314925, 0.07299867304052, 2.481827083296723, 0.6577293258415894, 0.0239770654368851, 2.554915643076827, 4.391776937771345, 0.0626276076874971, 2.7029841334466713, 0.2149428061832861, 0.0172758950025205, 2.946117152331107, 0.2327760452963124, 0.0337639433505974, 2.970949321491799, 0.7162964620049214, 0.0231649413226235, 3.125876735752879, 0.1947103315276172, 0.0260204437850697, 3.2194218299215085, -0.070654585846536, 0.0201895915310578, 3.242571301579944, 1.3746827374998671, 0.0399495378586896, 3.3808478187358557, 0.248876322642397, 0.0193651117946186, 3.665010032311298, 0.0634258569795974, 0.0116338137461568, 3.7248768765367863, 0.0246179822608845, 0.0204921871418474, 3.8405110248203043, 0.4172390885262757, 0.0232331789262315, 3.968050909959469, 0.2519973065045641, 0.0210876180300573, 4.042519791303941, 0.8257116495835413, 0.0130360309130092, 4.168689797580821, 0.9624859318945134, 0.0306190360373723, 4.41785464580131, 0.7254323495450409, 0.0300360574858706, 4.5538817159244935, 0.2244758498741278, 0.023462440675099, 4.602866342545211, 0.5052153497150949, 0.0222561027169324, 4.715015411025794, 0.0488973074160464, 0.0182698940207146, 4.797052039501982, 0.3669642213066446, 0.0251954481633725, 4.959893496832715, 0.1568614392173687, 0.0118448173161963, 5.392785557197206, 0.280377316238366, 0.01542013901566, 5.422252043506602, 0.0991138133223609, 0.0183306980751572, 2.579334092594341, -0.0047653380479011, 0.0245616249903565, 3.873976721668518, 0.1458073196461154, 0.021921151437074, 5.189192811161429]|275826.4413454437162727|      0.12500000|[663, 44, 7, 56]                                                           |  | used linear model with 101 points | iterate success | actual_k=1
       8|[0.6026968235067557, 0.0322647654337502, 1.8936391040728657, 0.6482293254513323, 0.0284510025278462, 2.0169303298254313, 1.3030321448057087, 0.0339155284212905, 2.120270824624221, -0.0156049383068933, 0.010460279770767, 2.155480300212559, 1.2377012777209537, 0.030999963562543, 2.218377791009141, 0.2291632607187071, 0.0205773615148699, 2.283195303861086, 1.3383181077591753, 0.0346848502982095, 2.3855253941849566, 4.4986948364314925, 0.07299867304052, 2.481827083296723, 0.6577293258415894, 0.0239770654368851, 2.554915643076827, 4.391776937771345, 0.0626276076874971, 2.7029841334466713, 0.2149428061832861, 0.0172758950025205, 2.946117152331107, 0.2327760452963124, 0.0337639433505974, 2.970949321491799, 0.7162964620049214, 0.0231649413226235, 3.125876735752879, 0.1947103315276172, 0.0260204437850697, 3.2194218299215085, -0.070654585846536, 0.0201895915310578, 3.242571301579944, 1.3746827374998671, 0.0399495378586896, 3.3808478187358557, 0.248876322642397, 0.0193651117946186, 3.665010032311298, 0.0634258569795974, 0.0116338137461568, 3.7248768765367863, 0.0246179822608845, 0.0204921871418474, 3.8405110248203043, 0.4172390885262757, 0.0232331789262315, 3.968050909959469, 0.2519973065045641, 0.0210876180300573, 4.042519791303941, 0.8257116495835413, 0.0130360309130092, 4.168689797580821, 0.9624859318945134, 0.0306190360373723, 4.41785464580131, 0.7254323495450409, 0.0300360574858706, 4.5538817159244935, 0.2244758498741278, 0.023462440675099, 4.602866342545211, 0.5052153497150949, 0.0222561027169324, 4.715015411025794, 0.0488973074160464, 0.0182698940207146, 4.797052039501982, 0.3669642213066446, 0.0251954481633725, 4.959893496832715, 0.1568614392173687, 0.0118448173161963, 5.392785557197206, 0.280377316238366, 0.01542013901566, 5.422252043506602, 0.0991138133223609, 0.0183306980751572, 2.579334092594341, -0.0047653380479011, 0.0245616249903565, 3.873976721668518, 0.1458073196461154, 0.021921151437074, 5.189192811161429]|275826.4413454437162727|      0.06250000|[758, 50, 8, 64]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       9|[0.6026968235067557, 0.0322647654337502, 1.8936391040728657, 0.6482293254513323, 0.0284510025278462, 2.0169303298254313, 1.3030321448057087, 0.0339155284212905, 2.120270824624221, -0.0156049383068933, 0.010460279770767, 2.155480300212559, 1.2377012777209537, 0.030999963562543, 2.218377791009141, 0.2291632607187071, 0.0205773615148699, 2.283195303861086, 1.3383181077591753, 0.0346848502982095, 2.3855253941849566, 4.4986948364314925, 0.07299867304052, 2.481827083296723, 0.6577293258415894, 0.0239770654368851, 2.554915643076827, 4.391776937771345, 0.0626276076874971, 2.7029841334466713, 0.2149428061832861, 0.0172758950025205, 2.946117152331107, 0.2327760452963124, 0.0337639433505974, 2.970949321491799, 0.7162964620049214, 0.0231649413226235, 3.125876735752879, 0.1947103315276172, 0.0260204437850697, 3.2194218299215085, -0.070654585846536, 0.0201895915310578, 3.242571301579944, 1.3746827374998671, 0.0399495378586896, 3.3808478187358557, 0.248876322642397, 0.0193651117946186, 3.665010032311298, 0.0634258569795974, 0.0116338137461568, 3.7248768765367863, 0.0246179822608845, 0.0204921871418474, 3.8405110248203043, 0.4172390885262757, 0.0232331789262315, 3.968050909959469, 0.2519973065045641, 0.0210876180300573, 4.042519791303941, 0.8257116495835413, 0.0130360309130092, 4.168689797580821, 0.9624859318945134, 0.0306190360373723, 4.41785464580131, 0.7254323495450409, 0.0300360574858706, 4.5538817159244935, 0.2244758498741278, 0.023462440675099, 4.602866342545211, 0.5052153497150949, 0.0222561027169324, 4.715015411025794, 0.0488973074160464, 0.0182698940207146, 4.797052039501982, 0.3669642213066446, 0.0251954481633725, 4.959893496832715, 0.1568614392173687, 0.0118448173161963, 5.392785557197206, 0.280377316238366, 0.01542013901566, 5.422252043506602, 0.0991138133223609, 0.0183306980751572, 2.579334092594341, -0.0047653380479011, 0.0245616249903565, 3.873976721668518, 0.1458073196461154, 0.021921151437074, 5.189192811161429]|275826.4413454437162727|      0.03125000|[853, 56, 9, 72]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
      10|[0.5985354540477976, 0.0310392452637192, 1.8907918960643837, 0.6495724678137501, 0.0291314016170284, 2.0184051064638586, 1.3000123685767608, 0.0373395612776616, 2.118049045411339, -0.0155930016374465, 0.0106901010727766, 2.1562577786962547, 1.23667624156308, 0.0362164837894624, 2.217660514020065, 0.2306384169965915, 0.0177627394231857, 2.282027903614225, 1.3366298332509314, 0.0396339385115495, 2.381198747686458, 4.4999563365677835, 0.0802477560832826, 2.478266371733845, 0.6592627877931385, 0.0213269592180641, 2.552602301855034, 4.389924466408372, 0.0712252012588412, 2.70469862978155, 0.2165351821289211, 0.0177513441020673, 2.945073902548547, 0.2320830832252828, 0.0339618188478548, 2.9699770263771716, 0.716273037826478, 0.0251165960239551, 3.127606603280502, 0.195554913636146, 0.0239691218472779, 3.2178393556777265, -0.068947492373186, 0.02292234493785, 3.240867591684458, 1.3700929399699056, 0.042471901692621, 3.3843548883337236, 0.2472568994708656, 0.018743991236121, 3.6701351451691453, 0.0673329594051671, 0.0096188339395883, 3.72155573525007, 0.024852055985204, 0.0204652803176009, 3.8396847456944876, 0.4226077106489398, 0.0220368729507673, 3.9659011162077222, 0.2542592536769369, 0.0255585046942898, 4.0427330385261, 0.8245886392463267, 0.0295925048928298, 4.169972768605362, 0.9640726717496845, 0.0364627374556615, 4.418807040898238, 0.7234807876300009, 0.0304689649382609, 4.549628348875529, 0.2262822226259112, 0.0249033858572336, 4.60245447392704, 0.5022197515226177, 0.0250717911482916, 4.712769889274008, 0.0476137273142173, 0.0179946416591316, 4.796225205278175, 0.3654778425453454, 0.0250661800732586, 4.964526308514733, 0.1575032774642068, 0.0154913523104478, 5.390679747310544, 0.2799228359519952, 0.013177156309085, 5.422452658603975, 0.0963989554539232, 0.0204847463685309, 2.580665725484105, -0.005091586247126, 0.0250588182288427, 3.8770568015244997, 0.1485932448894723, 0.0162088468414388, 5.189217646253537]|260070.0849887189688161|      0.06250000|[947, 63, 10, 80]                                                          |  | used linear model with 101 points | iterate success | actual_k=1
      11|[0.5971143453375977, 0.0352389168369952, 1.8873179018614243, 0.6449434408304772, 0.0346402355678101, 2.0116884264057773, 1.2984491534219622, 0.0468061510875211, 2.1040935256326594, -0.0129052392085523, 0.0170241519102642, 2.1596114633226753, 1.2385330057227917, 0.0516264051868146, 2.2150569738805523, 0.2270794718225966, 0.0102737085498488, 2.284929489434994, 1.3329216963703223, 0.0489034864569075, 2.3740096988989436, 4.489466576847861, 0.0973987637993245, 2.4786390312116358, 0.6545742499003785, 0.0323826670916586, 2.5487529668437756, 4.388355463419901, 0.0967469839314528, 2.7217449012148514, 0.2112372061525151, 0.020045058982879, 2.9424763815979387, 0.2339866287684645, 0.0290409903786067, 2.963498143156406, 0.7202769301502124, 0.037590553414948, 3.1234574633259267, 0.198524642806112, 0.0244668825638579, 3.2233512796797887, -0.0665346155559532, 0.0221623606466679, 3.2355428015855, 1.3696149690708166, 0.0470502818489685, 3.387671243799597, 0.2522242982103365, 0.0219828943630925, 3.673203367642617, 0.0677089581238631, 0.0109970575818199, 3.722638174455234, 0.0264957760858411, 0.0252276084198859, 3.840931607727033, 0.4187152448648071, 0.0284406256595188, 3.96762955560449, 0.2507862324559849, 0.0224570436655683, 4.037854253718585, 0.8245457963615712, 0.0363587025753787, 4.16730854606375, 0.960059590743939, 0.0411176329524805, 4.426089692034918, 0.7296637265718614, 0.0429836877760182, 4.552422176554484, 0.2250134147108438, 0.026842532148667, 4.606170435258543, 0.4982350787698522, 0.0294560254505161, 4.711246997835273, 0.043042879484545, 0.0124835724480615, 4.79547357246755, 0.3623068500207627, 0.0236855980033624, 4.96403374711254, 0.1598806072171403, 0.0147721222989989, 5.387990324201647, 0.269632009920846, 0.0215890931437724, 5.417088142370645, 0.0918656773766151, 0.0246606782992877, 2.588818384285795, -0.006186793656103, 0.0272070082069741, 3.869117720380875, 0.1489705624504963, 0.014097634743314, 5.188990674034199]|233346.2674668196996208|      0.12500000|[1041, 70, 11, 88]                                                         |  | used linear model with 101 points | iterate success | actual_k=1
