k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.01562500|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.0209083938664911, 0.0220421361066849, 0.0110707715964918, 0.0206870939273146, 0.4272826290742399, 0.0184796840694223, 0.8011021173524772, 0.0209317070339554, 0.2188809905444032, 0.0206037830338084, 2.6896594746329394, 0.0167307862662604, 0.8100690820704196, 0.0199050658473144, 2.268680439791845, 0.0206549243530362, 14.352834258175644, 0.0279074119984895, 12.161855595818382, 0.0250742682102314, 0.2779831981761569, 0.0199639247623687, 0.245522008416517, 0.0217941839058033, 1.1674939092650316, 0.0176862434776748, 0.1777266490221497, 0.0193432565464361, 0.1139464748123744, 0.0217652295601742, 3.747745405770417, 0.0202032625925304, 0.8321320471736151, 0.0189891370892809, 0.1570223263563297, 0.0190975227495954, 0.3883042065856401, 0.0218512830986456, 0.9233312482789445, 0.0209030006014154, 0.2592314022601619, 0.0207814140841012, 2.0716242938502174, 0.022538296120779, 1.943737141061779, 0.0198172016779609, 1.4830151014910404, 0.0215462803750753, 0.4812718014224862, 0.018449203518912, 0.4938822077044222, 0.0218654828377199, 0.3295370582417802, 0.0198398931441817, 0.8422858305649717, 0.0178552431928078, 0.4593994452292731, 0.0217821180487056, 0.4889330920854176, 0.0196698250742994, 0.9877291859737772, 0.0163158244927604, -0.0187815762758568, 0.0189260313317897, 0.2645962687716791, 0.0238248767082985]|2872827.5000000000000000|      0.03125000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[1.0209083938664911, 0.0220421361066849, 0.0110707715964918, 0.0206870939273146, 0.4272826290742399, 0.0184796840694223, 0.8011021173524772, 0.0209317070339554, 0.2188809905444032, 0.0206037830338084, 2.6896594746329394, 0.0167307862662604, 0.8100690820704196, 0.0199050658473144, 2.268680439791845, 0.0206549243530362, 14.352834258175644, 0.0279074119984895, 12.161855595818382, 0.0250742682102314, 0.2779831981761569, 0.0199639247623687, 0.245522008416517, 0.0217941839058033, 1.1674939092650316, 0.0176862434776748, 0.1777266490221497, 0.0193432565464361, 0.1139464748123744, 0.0217652295601742, 3.747745405770417, 0.0202032625925304, 0.8321320471736151, 0.0189891370892809, 0.1570223263563297, 0.0190975227495954, 0.3883042065856401, 0.0218512830986456, 0.9233312482789445, 0.0209030006014154, 0.2592314022601619, 0.0207814140841012, 2.0716242938502174, 0.022538296120779, 1.943737141061779, 0.0198172016779609, 1.4830151014910404, 0.0215462803750753, 0.4812718014224862, 0.018449203518912, 0.4938822077044222, 0.0218654828377199, 0.3295370582417802, 0.0198398931441817, 0.8422858305649717, 0.0178552431928078, 0.4593994452292731, 0.0217821180487056, 0.4889330920854176, 0.0196698250742994, 0.9877291859737772, 0.0163158244927604, -0.0187815762758568, 0.0189260313317897, 0.2645962687716791, 0.0238248767082985]|2872827.5000000000000000|      0.01562500|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.0207580266112524, 0.0222765260515523, 0.0121987177993863, 0.0226447600992631, 0.4256361386376257, 0.017416995788659, 0.80123364664419, 0.0213273399817409, 0.218020776358991, 0.0198367389639495, 2.6882188300812215, 0.0186537447026411, 0.809607571120216, 0.0196741856950346, 2.2688825722039674, 0.0197801936044753, 14.3529729558127, 0.0369569132594275, 12.164850668463592, 0.0331403938037768, 0.2765828119843354, 0.0221700966149638, 0.2434229630935963, 0.021793399311471, 1.1670135238236115, 0.0169436613952584, 0.1781093934614127, 0.0205927164067156, 0.1126582604602562, 0.0209019795717674, 3.7466350020767036, 0.022779713502907, 0.8329810417834301, 0.0194952190615358, 0.1559657678546284, 0.0197178769722024, 0.3879020488903636, 0.0236309308591055, 0.9250909552308493, 0.020653555341312, 0.2577700735474987, 0.0220243462332974, 2.072339932055407, 0.0233473160708892, 1.9428913563687877, 0.0215690984065477, 1.4836566705790843, 0.0210696470612511, 0.4799759773919959, 0.0193111061837714, 0.4929929302938755, 0.0229216138937568, 0.3294080596091351, 0.0217772797898335, 0.8438535156294467, 0.0168101943906099, 0.4599960676169041, 0.0226352813098417, 0.4878962680811569, 0.0201466458121593, 0.9887388731821591, 0.0171149751664533, -0.01739072046326, 0.021123005103758, 0.2629032701229583, 0.0256329357703369]|2382256.2500000000000000|      0.03125000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[1.016837063270849, 0.0178499174370348, 0.0128400749587676, 0.0221739873053536, 0.4253048590437212, 0.0188575483667434, 0.796770228648229, 0.0197232279998527, 0.2150214540541749, 0.0175651350538456, 2.6914537346864815, 0.0235899298554168, 0.8116823399075255, 0.0207995809889962, 2.2717215830579085, 0.0188689288910562, 14.350783203612828, 0.0509126754646499, 12.16665820522588, 0.0501872125338765, 0.2773905152205379, 0.0263931283877709, 0.2405723932446635, 0.0224151062291004, 1.1653981340200568, 0.0142733494427255, 0.1787646914279603, 0.0271370332397738, 0.1156049020875004, 0.0227924184947845, 3.738688137026111, 0.0250638518619033, 0.8317093187516205, 0.0217903085695079, 0.1592761182361002, 0.0222469707613035, 0.3881495131271976, 0.0282934890319579, 0.9250104162812018, 0.0173880097318131, 0.2577968373047727, 0.0173980925275306, 2.0723215325811735, 0.0258426574077569, 1.9445048157153126, 0.0243191883992368, 1.4839876717260747, 0.0208858157928431, 0.4817939619218315, 0.025577358191889, 0.4937256283200943, 0.0249305620175743, 0.3285644644609575, 0.0219953243604349, 0.8468600931045032, 0.0167575020247512, 0.4578306619105688, 0.0241055175329819, 0.4885276524092314, 0.0224024099959788, 0.9863692062748379, 0.0125900094909388, -0.0174048421621401, 0.0191712854733045, 0.2645471689841531, 0.024131335314129]|1965421.7500000000000000|      0.06250000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
