k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|26880.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.020294842860956, -0.912756235410373, -1.041448321924947, -0.7814119922079674, -0.9120949582546714, -0.8819042362784412, -0.878460966366621, -1.0831611370815883, -1.0152821014374676, -0.7928438919890555, -0.9433430038658489, -1.0131656730180065, -0.8590937818553844, -0.8845404429545874, -0.9432926154673614, -1.0896669494769409, -0.8544813896442439, -0.9372398421358258, -1.1011279816191213, -0.9041048431467316, -1.0118874696128521, -1.0561495722478322, -1.0941394024376805, -1.1323644228859284, -0.9401134071254607, -1.0823695116157668, -1.1622890461396669, -0.8935621622752261, -0.9330552328663851, -0.9316655155575975, -1.147574263154211, -0.9283071601167374, -0.8670173803584119, -0.9121070861511462, -0.9012327354746146, -0.9089878878228733, -0.8113884684810481, -0.9561446913827416, -0.9880126484427874, -0.9893544964682205, -0.9168596353340323, -0.9157905746985677, -1.063052310255226, -1.0862102202417296, -0.9495650144458463, -1.05938012733541, -0.9448771040259789, -0.928437318721595, -0.9948038023477095, -0.8516829690094568, -0.9577218408666238, -0.9831314810574602, -0.9391179677565729, -0.883019861884945, -1.0488286590533016, -0.9958384744699779, -1.140606929524996, -0.8589782302805488, -1.069343561432679, -0.8370120982549553, -0.9805979838222514, -0.8711327763246179, -1.0726529477166145, -1.0014963904386536, -1.0001945301271682, -0.8425930699292753, -1.1852483359756538, -0.9499430161262243, -1.0118112367829941, -1.114712959111783, -0.9924152275068129, -1.0206203941998349, -1.0841711579082849, -0.833944136477111, -1.1308898863062176, -1.0134263136324948, -1.0600680719719766, -0.906275661778976, -1.1181132971716483, -0.8505941736518146, -0.8719818364661154, -0.8905066767026063, -0.9486025589847563, -0.892056359908896, -0.9518244931623082, -0.9800284801119366, -0.9919782819939031, -0.8573345205474682, -0.7913850815573897, -1.0880982327522233, -1.1189380578532706, -0.8359096600540579, -1.0118236752995617, -0.8301353831924421, -0.8550173137600551, -0.912933915851522, -0.9983511264164757, -0.995609211911297]|24101.7851562500000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-1.313776402369577, -0.6145425690495029, -0.832136429589014, -0.5459553032469617, -0.6559731413770028, -0.9619696887248966, -1.0147555932879904, -1.2492710062919987, -1.1487385629560174, -0.5231891253438476, -0.7169736822526653, -1.1404631700307495, -1.2198403110761797, -0.7904315390658796, -0.657847402417516, -1.188451070754379, -1.2055638203757764, -0.7299668048610226, -1.0670897534609562, -0.8870700200977876, -1.2192547324925058, -1.154378021046004, -0.7923110115783278, -1.4397467454091364, -0.9517617542828845, -0.8736988169147551, -1.1784942877456555, -0.8296767226159729, -0.7647595838108787, -0.6935807925444168, -1.0622099633968944, -1.0408211604826327, -0.8230055696246239, -0.4626260855464577, -0.9140516881501188, -0.8649987851875367, -0.7221480969218799, -0.8028872906559135, -0.7746286192095974, -0.7634572646390533, -1.1232096640520841, -1.010275854921649, -1.189472099864728, -0.6880694813540766, -1.1617104040173398, -1.4897893564264797, -0.8929784110441358, -1.1319244761089413, -0.8278175697569274, -1.2000562930514633, -1.0574438767195273, -0.8255243753400344, -0.9309534506306801, -0.727433440454734, -1.074371567040387, -0.7559468743231557, -0.8666718317423734, -0.819988475358146, -0.8038892530126502, -0.8397536217492687, -1.0385406529054289, -0.6773895121437098, -0.9931540671477985, -0.937605060726416, -0.9785844626738804, -1.0550141420214827, -1.2637079936535938, -0.9812306268251537, -0.8202619992914129, -1.0012645924831254, -0.8109621784965574, -0.6616973518712432, -1.1550018291799995, -0.7627632056976537, -1.3030919932414353, -1.2280108327652013, -0.7757170120501755, -1.1337584683591686, -1.1684388036673032, -0.8024354645094463, -0.5150578583851595, -0.8180813989840476, -1.0891165141786678, -0.9932717305203359, -0.6355193093420369, -0.8047611014172459, -1.2193735302766675, -0.8449057310896585, -0.45304065637915, -1.1570549233601037, -0.9668057371025576, -0.5442342305759382, -1.1541240034242506, -0.8842834458855826, -0.5300837022555122, -0.9461335088939129, -1.4029143313606505, -0.908349678048075]|21337.2539062500000000|      4.00000000|[58, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[-1.313776402369577, -0.6145425690495029, -0.832136429589014, -0.5459553032469617, -0.6559731413770028, -0.9619696887248966, -1.0147555932879904, -1.2492710062919987, -1.1487385629560174, -0.5231891253438476, -0.7169736822526653, -1.1404631700307495, -1.2198403110761797, -0.7904315390658796, -0.657847402417516, -1.188451070754379, -1.2055638203757764, -0.7299668048610226, -1.0670897534609562, -0.8870700200977876, -1.2192547324925058, -1.154378021046004, -0.7923110115783278, -1.4397467454091364, -0.9517617542828845, -0.8736988169147551, -1.1784942877456555, -0.8296767226159729, -0.7647595838108787, -0.6935807925444168, -1.0622099633968944, -1.0408211604826327, -0.8230055696246239, -0.4626260855464577, -0.9140516881501188, -0.8649987851875367, -0.7221480969218799, -0.8028872906559135, -0.7746286192095974, -0.7634572646390533, -1.1232096640520841, -1.010275854921649, -1.189472099864728, -0.6880694813540766, -1.1617104040173398, -1.4897893564264797, -0.8929784110441358, -1.1319244761089413, -0.8278175697569274, -1.2000562930514633, -1.0574438767195273, -0.8255243753400344, -0.9309534506306801, -0.727433440454734, -1.074371567040387, -0.7559468743231557, -0.8666718317423734, -0.819988475358146, -0.8038892530126502, -0.8397536217492687, -1.0385406529054289, -0.6773895121437098, -0.9931540671477985, -0.937605060726416, -0.9785844626738804, -1.0550141420214827, -1.2637079936535938, -0.9812306268251537, -0.8202619992914129, -1.0012645924831254, -0.8109621784965574, -0.6616973518712432, -1.1550018291799995, -0.7627632056976537, -1.3030919932414353, -1.2280108327652013, -0.7757170120501755, -1.1337584683591686, -1.1684388036673032, -0.8024354645094463, -0.5150578583851595, -0.8180813989840476, -1.0891165141786678, -0.9932717305203359, -0.6355193093420369, -0.8047611014172459, -1.2193735302766675, -0.8449057310896585, -0.45304065637915, -1.1570549233601037, -0.9668057371025576, -0.5442342305759382, -1.1541240034242506, -0.8842834458855826, -0.5300837022555122, -0.9461335088939129, -1.4029143313606505, -0.908349678048075]|21337.2539062500000000|      2.00000000|[180, 13, 0, 13]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-1.1899165274041004, -0.5443758087636675, -0.7352063641897336, -0.1071102525465296, -0.4120668883828252, -0.7458945176301534, -1.0780175066605038, -1.1816862574192861, -1.1140149161869979, -0.2779030066457899, -0.3792238233079686, -1.4201128130143248, -1.2495667200999643, -0.8590118908900835, -0.7010628523430037, -1.1586466946137406, -1.3813076101423687, -0.7660887371228264, -0.8955383237964629, -0.741417163872474, -1.1806263250008793, -1.4309788936489052, -1.136017904577657, -1.4019782366798628, -0.9894573234244984, -0.6406907153905723, -1.21626597772471, -0.8984832826168044, -0.6614107117645104, -0.6379784979442911, -1.1620725036002642, -0.8036478978885713, -0.9298531384628645, -0.5385488677493706, -0.934321729567965, -1.2341844901813068, -0.6309789892172717, -0.6109225408229596, -0.9854512266199187, -0.5554745952418743, -0.6937726931119166, -0.8406011343020842, -1.1590082848352876, -0.7141801884945818, -1.0405843538612343, -1.137172579638075, -0.9337852079153935, -1.1226119129149454, -0.8169480218782229, -1.0101558799425967, -1.3369018581547696, -0.7297483131340705, -1.0706276258222471, -0.6610519635322201, -0.7404646516643232, -0.3138387774552436, -0.817480169894801, -0.8957132741543943, -0.4689134917219363, -0.7355315482397352, -0.641156470867796, -0.3992473081173188, -0.8837546108299601, -0.7671306191204925, -1.1184845883347365, -0.96625720706031, -1.1085894566638825, -0.5517244071204759, -0.880538761192281, -0.9706368103176273, -0.6310178292971038, -0.5002096122198414, -1.507716131495102, -0.9694622813226818, -1.5038075231795756, -1.1898232613939603, -0.5655858493694421, -0.7904539042434928, -0.9103288453873624, -0.8393543472236857, -0.343249199096467, -0.7569526800983387, -1.3145068321855482, -0.4866350540754494, -0.5472561304110545, -0.9264097637533004, -1.298431683656699, -0.781505308847967, -0.4871911484498339, -0.929113420863674, -0.8023417903485766, -0.3977741137764218, -1.0976765652196991, -1.2757462634422798, -0.5508006353497259, -1.2178636285852296, -1.4371399167629066, -0.7363396461347602]|18787.5390625000000000|      4.00000000|[208, 15, 0, 15]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[-1.1899165274041004, -0.5443758087636675, -0.7352063641897336, -0.1071102525465296, -0.4120668883828252, -0.7458945176301534, -1.0780175066605038, -1.1816862574192861, -1.1140149161869979, -0.2779030066457899, -0.3792238233079686, -1.4201128130143248, -1.2495667200999643, -0.8590118908900835, -0.7010628523430037, -1.1586466946137406, -1.3813076101423687, -0.7660887371228264, -0.8955383237964629, -0.741417163872474, -1.1806263250008793, -1.4309788936489052, -1.136017904577657, -1.4019782366798628, -0.9894573234244984, -0.6406907153905723, -1.21626597772471, -0.8984832826168044, -0.6614107117645104, -0.6379784979442911, -1.1620725036002642, -0.8036478978885713, -0.9298531384628645, -0.5385488677493706, -0.934321729567965, -1.2341844901813068, -0.6309789892172717, -0.6109225408229596, -0.9854512266199187, -0.5554745952418743, -0.6937726931119166, -0.8406011343020842, -1.1590082848352876, -0.7141801884945818, -1.0405843538612343, -1.137172579638075, -0.9337852079153935, -1.1226119129149454, -0.8169480218782229, -1.0101558799425967, -1.3369018581547696, -0.7297483131340705, -1.0706276258222471, -0.6610519635322201, -0.7404646516643232, -0.3138387774552436, -0.817480169894801, -0.8957132741543943, -0.4689134917219363, -0.7355315482397352, -0.641156470867796, -0.3992473081173188, -0.8837546108299601, -0.7671306191204925, -1.1184845883347365, -0.96625720706031, -1.1085894566638825, -0.5517244071204759, -0.880538761192281, -0.9706368103176273, -0.6310178292971038, -0.5002096122198414, -1.507716131495102, -0.9694622813226818, -1.5038075231795756, -1.1898232613939603, -0.5655858493694421, -0.7904539042434928, -0.9103288453873624, -0.8393543472236857, -0.343249199096467, -0.7569526800983387, -1.3145068321855482, -0.4866350540754494, -0.5472561304110545, -0.9264097637533004, -1.298431683656699, -0.781505308847967, -0.4871911484498339, -0.929113420863674, -0.8023417903485766, -0.3977741137764218, -1.0976765652196991, -1.2757462634422798, -0.5508006353497259, -1.2178636285852296, -1.4371399167629066, -0.7363396461347602]|18787.5390625000000000|      2.00000000|[330, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-1.1169151271437434, -0.4020244602758651, -0.6541158469086777, -0.3444709755295466, -0.2834641610814619, -0.8312424366329969, -0.7194291727310413, -1.3571524958954022, -1.0942657897257997, -0.5651094412034419, -0.1370731374851633, -1.3586092605320366, -1.1855904548518907, -0.8448232500995984, -0.7671961378131739, -1.3223277125708226, -1.272101775457904, -0.6797916703999098, -1.1527040575654308, -0.6523374805696558, -0.9747876790400228, -1.515538417343559, -1.127172423997983, -1.2966426287229542, -0.7405049782205121, -0.3519470515373265, -1.0600385281833886, -0.6479717493064858, -0.5666870871582129, -0.4546957608374074, -1.5605774742975727, -0.6294577261097962, -0.8679579447305088, -0.8801933566676532, -0.8347205029092748, -1.093961536612469, -1.0569277472553766, -0.5289229633669952, -0.9713928135506866, -0.1543308478283106, -0.6461749014826399, -1.0230034870566154, -1.2437216585219806, -0.4646128060365934, -1.2905325581223877, -0.9425016386185562, -0.8574427422418852, -0.9023867911419976, -0.5446290157370868, -1.0900643522565392, -1.4305482953280302, -0.9204888613737163, -1.157620889051517, -0.511783791486298, -0.847943734053253, -0.5643466468086697, -0.5039147818309941, -1.0609891022185052, -0.1773116201987716, -0.8565227727687212, -0.7236559599038103, -0.8374719373018302, -1.1132825636256498, -0.8600544863556856, -0.8036480168805009, -0.7486031240229042, -1.1636960128932197, -0.2322125490138461, -0.864018454293262, -0.8172485584180706, -0.5446109084480817, -0.6540716191731485, -1.5144966860572369, -1.0420614963755939, -1.676509137499783, -1.2119053660179964, -0.5319734906961973, -0.8621052364209001, -0.526422415663408, -0.8706564270212152, -0.4175641613512477, -0.6671659163373929, -1.1465016094300295, -0.7958177495454943, -0.5863519945660813, -0.6364825537448522, -1.0732140849137453, -0.6673027964945192, -0.2848267513623011, -1.174382842381433, -0.8508047811495973, -0.2446469517687532, -1.1968982159584807, -0.6634380894291102, -0.749272504776793, -1.4143363200762442, -1.4601966214915576, -1.0209123000733933]|17271.1562500000000000|      4.00000000|[358, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[-1.1169151271437434, -0.4020244602758651, -0.6541158469086777, -0.3444709755295466, -0.2834641610814619, -0.8312424366329969, -0.7194291727310413, -1.3571524958954022, -1.0942657897257997, -0.5651094412034419, -0.1370731374851633, -1.3586092605320366, -1.1855904548518907, -0.8448232500995984, -0.7671961378131739, -1.3223277125708226, -1.272101775457904, -0.6797916703999098, -1.1527040575654308, -0.6523374805696558, -0.9747876790400228, -1.515538417343559, -1.127172423997983, -1.2966426287229542, -0.7405049782205121, -0.3519470515373265, -1.0600385281833886, -0.6479717493064858, -0.5666870871582129, -0.4546957608374074, -1.5605774742975727, -0.6294577261097962, -0.8679579447305088, -0.8801933566676532, -0.8347205029092748, -1.093961536612469, -1.0569277472553766, -0.5289229633669952, -0.9713928135506866, -0.1543308478283106, -0.6461749014826399, -1.0230034870566154, -1.2437216585219806, -0.4646128060365934, -1.2905325581223877, -0.9425016386185562, -0.8574427422418852, -0.9023867911419976, -0.5446290157370868, -1.0900643522565392, -1.4305482953280302, -0.9204888613737163, -1.157620889051517, -0.511783791486298, -0.847943734053253, -0.5643466468086697, -0.5039147818309941, -1.0609891022185052, -0.1773116201987716, -0.8565227727687212, -0.7236559599038103, -0.8374719373018302, -1.1132825636256498, -0.8600544863556856, -0.8036480168805009, -0.7486031240229042, -1.1636960128932197, -0.2322125490138461, -0.864018454293262, -0.8172485584180706, -0.5446109084480817, -0.6540716191731485, -1.5144966860572369, -1.0420614963755939, -1.676509137499783, -1.2119053660179964, -0.5319734906961973, -0.8621052364209001, -0.526422415663408, -0.8706564270212152, -0.4175641613512477, -0.6671659163373929, -1.1465016094300295, -0.7958177495454943, -0.5863519945660813, -0.6364825537448522, -1.0732140849137453, -0.6673027964945192, -0.2848267513623011, -1.174382842381433, -0.8508047811495973, -0.2446469517687532, -1.1968982159584807, -0.6634380894291102, -0.749272504776793, -1.4143363200762442, -1.4601966214915576, -1.0209123000733933]|17271.1562500000000000|      2.00000000|[478, 35, 0, 35]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.9713948334869813, -0.294520027061681, -0.9633985784602839, -0.4843112991484374, -0.0812586940651497, -0.6317487059706617, -0.8718565502591417, -1.3428902120487953, -1.0081326894988065, -0.6539554480101964, -0.070442296501474, -0.8893078092659927, -0.8174191276846575, -0.8165075944979227, -0.4926263311990481, -1.2086546817598642, -1.1729799959167724, -0.5438447327489311, -1.0664257847317054, -0.5229970923140432, -1.1808621135567448, -1.6922711261645458, -1.0815228484863688, -1.2325360817917534, -0.6012892920306544, -0.2116938551270624, -0.8250843477847795, -0.4200999600200269, -0.5868639996950425, -0.6772268856097344, -1.5637073056113244, -0.456238237851943, -0.8603871648555651, -1.3275384769090945, -0.681934541140839, -1.0891343451530664, -0.7150287581581362, -0.5067501176095562, -0.5940235320416222, -0.0868304277697814, -0.2340805918852888, -0.8502475670760509, -1.1655455876715404, -0.0842760166264488, -1.2276530207149685, -0.43600094354526, -1.0980522855937593, -0.5949594022496297, -0.6389910365181569, -1.0142111732797903, -1.454795801881862, -0.7362022136790753, -1.2302107321339335, -0.4243033249636425, -1.0456328688361325, -0.654551876332928, -0.2742398546591043, -1.1746204530460589, -0.1646814784616691, -0.4778265150942884, -0.6891667657220366, -0.9515026282503615, -1.3170019811420162, -0.8334922458717968, -0.4366907269961432, -0.6824034263298248, -0.8730836404567339, -0.3854595017715279, -1.106270667983508, -1.1078354272796056, -0.450495245857031, -0.7642065849583921, -1.5633897636151715, -1.0781385035084219, -1.6610227260857964, -0.897569281780658, -0.3326406093850942, -0.95925667262841, -0.4278690751654897, -0.971924572467613, 0.0252136813040831, -0.6443734412990139, -0.9803885863165942, -0.788979064848939, -0.3121506262205737, -0.7637750096059969, -1.2857197050791977, -0.6545048683697566, -0.0472871147216991, -1.4375709401849277, -1.0730199016580202, -0.0071211411362209, -1.325968917590977, -0.6951002837354447, -0.6758979096339255, -1.44488475915492, -1.76455832156298, -0.9398788943401376]|15600.4560546875000000|      4.00000000|[507, 37, 0, 37]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[-0.9713948334869813, -0.294520027061681, -0.9633985784602839, -0.4843112991484374, -0.0812586940651497, -0.6317487059706617, -0.8718565502591417, -1.3428902120487953, -1.0081326894988065, -0.6539554480101964, -0.070442296501474, -0.8893078092659927, -0.8174191276846575, -0.8165075944979227, -0.4926263311990481, -1.2086546817598642, -1.1729799959167724, -0.5438447327489311, -1.0664257847317054, -0.5229970923140432, -1.1808621135567448, -1.6922711261645458, -1.0815228484863688, -1.2325360817917534, -0.6012892920306544, -0.2116938551270624, -0.8250843477847795, -0.4200999600200269, -0.5868639996950425, -0.6772268856097344, -1.5637073056113244, -0.456238237851943, -0.8603871648555651, -1.3275384769090945, -0.681934541140839, -1.0891343451530664, -0.7150287581581362, -0.5067501176095562, -0.5940235320416222, -0.0868304277697814, -0.2340805918852888, -0.8502475670760509, -1.1655455876715404, -0.0842760166264488, -1.2276530207149685, -0.43600094354526, -1.0980522855937593, -0.5949594022496297, -0.6389910365181569, -1.0142111732797903, -1.454795801881862, -0.7362022136790753, -1.2302107321339335, -0.4243033249636425, -1.0456328688361325, -0.654551876332928, -0.2742398546591043, -1.1746204530460589, -0.1646814784616691, -0.4778265150942884, -0.6891667657220366, -0.9515026282503615, -1.3170019811420162, -0.8334922458717968, -0.4366907269961432, -0.6824034263298248, -0.8730836404567339, -0.3854595017715279, -1.106270667983508, -1.1078354272796056, -0.450495245857031, -0.7642065849583921, -1.5633897636151715, -1.0781385035084219, -1.6610227260857964, -0.897569281780658, -0.3326406093850942, -0.95925667262841, -0.4278690751654897, -0.971924572467613, 0.0252136813040831, -0.6443734412990139, -0.9803885863165942, -0.788979064848939, -0.3121506262205737, -0.7637750096059969, -1.2857197050791977, -0.6545048683697566, -0.0472871147216991, -1.4375709401849277, -1.0730199016580202, -0.0071211411362209, -1.325968917590977, -0.6951002837354447, -0.6758979096339255, -1.44488475915492, -1.76455832156298, -0.9398788943401376]|15600.4560546875000000|      2.00000000|[627, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.8298875278582586, -0.1791712807446326, -0.761996597706245, -0.7933460930373046, -0.3985288297502381, -0.4828333671229172, -1.1443123423624688, -0.8983896067475308, -1.4790145297286064, -1.0228645820956983, 0.0614137628391541, -0.7651503367715491, -0.59114744735327, -0.6726739495083032, -0.4363628483705356, -1.2676578485610577, -0.9519462565879888, -0.3363562859770552, -1.2004441905271919, -0.6298537945890975, -1.1644047156792774, -1.537456366071494, -0.8604062631232622, -1.1046641866398608, -0.3623278167692756, -0.2434099463838307, -0.7155001324834913, -0.6530142155968911, -0.2884922683568274, -0.9707002151010748, -1.4749031503598948, -0.2476451887281639, -0.6942920968081191, -1.1261680193515686, -0.543293106527673, -1.3140824263529456, -0.7482774813902978, -0.3126862002052899, -0.5077478218671558, -0.104348168637669, -0.2382777805424579, -1.1388837051248706, -1.037387934210674, 0.2258969294884986, -1.5236280307410448, 0.0009218441259728, -1.1057953014325248, -0.5041086322786676, -0.3686447325765217, -0.834119685595291, -1.524213316799706, -0.7636400734270151, -1.2197664458382884, -0.5356510371105493, -0.7341573413180746, -0.34548720182304, -0.5963663902871026, -1.1645640376896698, -0.210499289840031, -0.6866767271670846, -0.787753987981727, -0.8656181682852394, -1.2441813490299065, -0.7883085360336138, -0.4641695915870558, -0.8309263695959211, -0.6943415038521803, -0.479982981251031, -1.21992368439201, -0.9194866693714813, -0.681966038467489, -0.9243545807976146, -1.4829677745237422, -0.7168821165615383, -1.5461788616267655, -0.820776707783889, -0.0096294911512405, -1.0744369332154977, -0.3617202446337661, -0.8204951170296673, -0.1470412513676478, -0.4870504344428052, -1.2862447727150415, -0.707679026671567, -0.2653444044508882, -0.9331612712622122, -1.17571398667178, -0.8983765973458672, 0.1100779906963979, -1.356094453811631, -1.3029267572292602, 0.2107672857506311, -1.3278738561272796, -0.8826358806942917, -0.3503809968077646, -1.8432116252800193, -1.5060223217000042, -0.9405571475264416]|12383.5976562500000000|      4.00000000|[655, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
