k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[97, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       2|[0.8891738861632661, 0.8858771610197217, 0.8898987130557281, 0.886710261801244, 0.8861311292028466, 0.8909493789427971, 0.8885453862455259, 0.8872311366759373, 0.8912904115478563, 0.8903448377542327, 1.0439974850750855, 0.6519204931211, 0.9892489161825233, 0.9897021109369807, 0.9844504900950779, 0.987617489087053, 0.9779398486240304, 0.9666811703423587, 0.9796788076769894, 0.9963575812129006, 0.9917340631665992, 0.9902865487686381]|  1.3729832172393799|      1.00000000|[193, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[0.8891738861632661, 0.8858771610197217, 0.8898987130557281, 0.886710261801244, 0.8861311292028466, 0.8909493789427971, 0.8885453862455259, 0.8872311366759373, 0.8912904115478563, 0.8903448377542327, 1.0439974850750855, 0.6519204931211, 0.9892489161825233, 0.9897021109369807, 0.9844504900950779, 0.987617489087053, 0.9779398486240304, 0.9666811703423587, 0.9796788076769894, 0.9963575812129006, 0.9917340631665992, 0.9902865487686381]|  1.3729832172393799|      0.50000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       4|[0.7790330373556135, 0.774397681155539, 0.7709877792963553, 0.7701497514837612, 0.7720454430217794, 0.774008593845828, 0.777679932354889, 0.7783542323817967, 0.7787005425863233, 0.7806565578161648, 1.0830073015582478, 0.3096191707089245, 0.977580192724885, 0.979863251154378, 0.96950809234953, 0.9742851595977547, 0.9569878494729737, 0.9258699528910489, 0.9569400850444204, 0.9916731530443209, 0.9863294956263429, 0.977154730649641]|  1.2273721694946289|      1.00000000|[385, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[0.7790330373556135, 0.774397681155539, 0.7709877792963553, 0.7701497514837612, 0.7720454430217794, 0.774008593845828, 0.777679932354889, 0.7783542323817967, 0.7787005425863233, 0.7806565578161648, 1.0830073015582478, 0.3096191707089245, 0.977580192724885, 0.979863251154378, 0.96950809234953, 0.9742851595977547, 0.9569878494729737, 0.9258699528910489, 0.9569400850444204, 0.9916731530443209, 0.9863294956263429, 0.977154730649641]|  1.2273721694946289|      0.50000000|[481, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       6|[0.6708848996021838, 0.6581433614575823, 0.6590812926892786, 0.6533250651284965, 0.6572114125847588, 0.6571675249763809, 0.6664069469678546, 0.6701296975306683, 0.6654792498720806, 0.6695567557164199, 1.1046082809101099, -0.0335398296718382, 0.9579267207195957, 0.9655456009697265, 0.9576151353617578, 0.959660014733033, 0.9324031593073839, 0.88069515849769, 0.9390540307677765, 0.9831166683937334, 0.969930951597491, 0.9705063314052076]|  1.0933859348297119|      1.00000000|[577, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[0.6708848996021838, 0.6581433614575823, 0.6590812926892786, 0.6533250651284965, 0.6572114125847588, 0.6571675249763809, 0.6664069469678546, 0.6701296975306683, 0.6654792498720806, 0.6695567557164199, 1.1046082809101099, -0.0335398296718382, 0.9579267207195957, 0.9655456009697265, 0.9576151353617578, 0.959660014733033, 0.9324031593073839, 0.88069515849769, 0.9390540307677765, 0.9831166683937334, 0.969930951597491, 0.9705063314052076]|  1.0933859348297119|      0.50000000|[673, 224, 1, 15]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
       8|[0.551778081732509, 0.5485133414152199, 0.5401255342238683, 0.5366022617515325, 0.541258407603439, 0.5345146521693059, 0.5478279480908631, 0.55776980989543, 0.5466261263120494, 0.563232390973972, 1.1232800597965071, -0.3656426700745168, 0.9451542201639432, 0.9444459621390426, 0.9457871522645548, 0.9384828759349689, 0.9027451656942481, 0.8384631719759696, 0.9147841195190474, 0.9783883505410031, 0.961602597274436, 0.9552376137544836]|  0.9725849628448486|      1.00000000|[770, 256, 1, 17]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[0.551778081732509, 0.5485133414152199, 0.5401255342238683, 0.5366022617515325, 0.541258407603439, 0.5345146521693059, 0.5478279480908631, 0.55776980989543, 0.5466261263120494, 0.563232390973972, 1.1232800597965071, -0.3656426700745168, 0.9451542201639432, 0.9444459621390426, 0.9457871522645548, 0.9384828759349689, 0.9027451656942481, 0.8384631719759696, 0.9147841195190474, 0.9783883505410031, 0.961602597274436, 0.9552376137544836]|  0.9725849628448486|      0.50000000|[866, 288, 1, 19]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      10|[0.551778081732509, 0.5485133414152199, 0.5401255342238683, 0.5366022617515325, 0.541258407603439, 0.5345146521693059, 0.5478279480908631, 0.55776980989543, 0.5466261263120494, 0.563232390973972, 1.1232800597965071, -0.3656426700745168, 0.9451542201639432, 0.9444459621390426, 0.9457871522645548, 0.9384828759349689, 0.9027451656942481, 0.8384631719759696, 0.9147841195190474, 0.9783883505410031, 0.961602597274436, 0.9552376137544836]|  0.9725849628448486|      0.25000000|[962, 320, 1, 21]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      11|[0.4950687089202999, 0.4903973535126396, 0.4813658953301234, 0.4746131245796284, 0.4831135568938329, 0.4736586712152884, 0.4885730122592974, 0.4947943547164999, 0.4873323731658629, 0.5039368200958492, 1.1239845657555547, -0.524405640521179, 0.9357487629551328, 0.934555772400066, 0.9355705607670479, 0.9301625081925177, 0.8821419969158556, 0.8132621321505039, 0.8971102690824113, 0.9744004090143947, 0.9551672782307336, 0.9504564500323124]|  0.9169320940511582|      0.50000000|[1058, 352, 2, 24]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      12|[0.4950687089202999, 0.4903973535126396, 0.4813658953301234, 0.4746131245796284, 0.4831135568938329, 0.4736586712152884, 0.4885730122592974, 0.4947943547164999, 0.4873323731658629, 0.5039368200958492, 1.1239845657555547, -0.524405640521179, 0.9357487629551328, 0.934555772400066, 0.9355705607670479, 0.9301625081925177, 0.8821419969158556, 0.8132621321505039, 0.8971102690824113, 0.9744004090143947, 0.9551672782307336, 0.9504564500323124]|  0.9169320940511582|      0.25000000|[1155, 384, 2, 26]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
