k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, -1.0]                                                                     |485165194.4106902480125427|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, -1.0]                                                                     |485165194.4106902480125427|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, -1.0]                                                                     |485165194.4106902480125427|      0.25000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, -1.0]                                                                     |485165194.4106902480125427|      0.12500000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0, -1.0]                                                                     |485165194.4106902480125427|      0.06250000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.0316255870684583, -0.9460920020537271]                                      |87690864.0000000000000000|      0.12500000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[-0.1257894527423184, -0.8638839343148779]                                      |2576363.2500000000000000|      0.25000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[-0.1257894527423184, -0.8638839343148779]                                      |2576363.2500000000000000|      0.12500000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.225230688929697, -0.7881446410416634]                                       |77518.4921875000000000|      0.25000000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[-0.406757832296491, -0.6162496259275204]                                       | 65.8036270141601562|      0.50000000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[-0.406757832296491, -0.6162496259275204]                                       | 65.8036270141601562|      0.25000000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
