k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.079346628101091, -0.1921369301872132, 0.1862343833889221, -0.0861939170873366, 0.8127448015287316, 0.1521022254863191, 0.4770672189004875, -0.0444346950669193, -0.0376577068221922]|72710.0390625000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.079346628101091, -0.1921369301872132, 0.1862343833889221, -0.0861939170873366, 0.8127448015287316, 0.1521022254863191, 0.4770672189004875, -0.0444346950669193, -0.0376577068221922]|72710.0390625000000000|      1.00000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.079346628101091, -0.1921369301872132, 0.1862343833889221, -0.0861939170873366, 0.8127448015287316, 0.1521022254863191, 0.4770672189004875, -0.0444346950669193, -0.0376577068221922]|72710.0390625000000000|      0.50000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.079346628101091, -0.1921369301872132, 0.1862343833889221, -0.0861939170873366, 0.8127448015287316, 0.1521022254863191, 0.4770672189004875, -0.0444346950669193, -0.0376577068221922]|72710.0390625000000000|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.0188693734835803, -0.144878795481668, 0.1174814823736609, -0.0147040489378616, 0.7846134593434851, -0.0110124296623882, 0.4802467812207338, 0.0873912265289765, 0.0069008094620934]|3825.3012695312500000|      0.50000000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.0188693734835803, -0.144878795481668, 0.1174814823736609, -0.0147040489378616, 0.7846134593434851, -0.0110124296623882, 0.4802467812207338, 0.0873912265289765, 0.0069008094620934]|3825.3012695312500000|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.0188693734835803, -0.144878795481668, 0.1174814823736609, -0.0147040489378616, 0.7846134593434851, -0.0110124296623882, 0.4802467812207338, 0.0873912265289765, 0.0069008094620934]|3825.3012695312500000|      0.12500000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.0188693734835803, -0.144878795481668, 0.1174814823736609, -0.0147040489378616, 0.7846134593434851, -0.0110124296623882, 0.4802467812207338, 0.0873912265289765, 0.0069008094620934]|3825.3012695312500000|      0.06250000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.0139255404557087, -0.1504070847234498, 0.1142164601029944, 0.0392266020153413, 0.804189495683446, -0.020656316398512, 0.4980396048464741, 0.0926463223892316, 0.0174670147955021]|3117.2961425781250000|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.0139255404557087, -0.1504070847234498, 0.1142164601029944, 0.0392266020153413, 0.804189495683446, -0.020656316398512, 0.4980396048464741, 0.0926463223892316, 0.0174670147955021]|3117.2961425781250000|      0.06250000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.0139255404557087, -0.1504070847234498, 0.1142164601029944, 0.0392266020153413, 0.804189495683446, -0.020656316398512, 0.4980396048464741, 0.0926463223892316, 0.0174670147955021]|3117.2961425781250000|      0.03125000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.0176682053051989, -0.1499924968511313, 0.1138547747772075, 0.0186385346415723, 0.8087378412221775, 0.0017148467546204, 0.4991261980382323, 0.0959668982246921, 0.0152263796954494]|1575.8402099609375000|      0.06250000|[322, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[0.0176682053051989, -0.1499924968511313, 0.1138547747772075, 0.0186385346415723, 0.8087378412221775, 0.0017148467546204, 0.4991261980382323, 0.0959668982246921, 0.0152263796954494]|1575.8402099609375000|      0.03125000|[348, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-0.0006973278520985, -0.1484487339467553, 0.1065378332048579, 0.0195667419924175, 0.8303244243098917, 0.0046788968046813, 0.4983711627313905, 0.1045917410375228, 0.0209502884229952]|1060.0068359375000000|      0.06250000|[374, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[-0.0006973278520985, -0.1484487339467553, 0.1065378332048579, 0.0195667419924175, 0.8303244243098917, 0.0046788968046813, 0.4983711627313905, 0.1045917410375228, 0.0209502884229952]|1060.0068359375000000|      0.03125000|[400, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.004538725092088, -0.1466332440730016, 0.0981376760772753, 0.032703365017271, 0.8561772598126507, 0.0008941304386189, 0.5022597015777551, 0.1042529839217269, 0.0231383677399324]|701.0393676757812500|      0.06250000|[426, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[0.004538725092088, -0.1466332440730016, 0.0981376760772753, 0.032703365017271, 0.8561772598126507, 0.0008941304386189, 0.5022597015777551, 0.1042529839217269, 0.0231383677399324]|701.0393676757812500|      0.03125000|[452, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[0.004538725092088, -0.1466332440730016, 0.0981376760772753, 0.032703365017271, 0.8561772598126507, 0.0008941304386189, 0.5022597015777551, 0.1042529839217269, 0.0231383677399324]|701.0393676757812500|      0.01562500|[478, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[0.0055939172713253, -0.1432228597737898, 0.0966525259447221, 0.0212885980679635, 0.8635284086949735, 0.0070906621879842, 0.5043238122585353, 0.103060053021571, 0.02401806389618]|536.7755737304687500|      0.03125000|[504, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
