k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.12500000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.9892212264766552, 2.004603590996242, 1.0608084565444293, 0.9170104168164736, 1.002214225208882, 1.0699841617346733]|  0.6209706664085388|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[1.1449476191693893, 1.984965400480418, 1.0771167509092645, 0.8843260857443412, 1.1930307586122761, 1.0591003797926701]|  0.4599123299121857|      0.50000000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[1.1449476191693893, 1.984965400480418, 1.0771167509092645, 0.8843260857443412, 1.1930307586122761, 1.0591003797926701]|  0.4599123299121857|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[1.1449476191693893, 1.984965400480418, 1.0771167509092645, 0.8843260857443412, 1.1930307586122761, 1.0591003797926701]|  0.4599123299121857|      0.12500000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[1.1521256995456965, 1.960697879763575, 1.14930352537277, 0.8104122223401109, 1.2047085968855387, 1.1237068893938564]|  0.3754406273365021|      0.25000000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[1.1521256995456965, 1.960697879763575, 1.14930352537277, 0.8104122223401109, 1.2047085968855387, 1.1237068893938564]|  0.3754406273365021|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[1.1521256995456965, 1.960697879763575, 1.14930352537277, 0.8104122223401109, 1.2047085968855387, 1.1237068893938564]|  0.3754406273365021|      0.06250000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[1.2012621518255417, 1.9631746076232977, 1.1391936153504825, 0.8023350668803922, 1.2410143704034005, 1.1233007308658418]|  0.3405067920684814|      0.12500000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[1.2012621518255417, 1.9631746076232977, 1.1391936153504825, 0.8023350668803922, 1.2410143704034005, 1.1233007308658418]|  0.3405067920684814|      0.06250000|[322, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[1.219682933060654, 1.945273111628247, 1.1277816314838454, 0.7501190864288266, 1.2537411330038386, 1.1383920788258068]|  0.3276356458663940|      0.12500000|[348, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[1.3190225231096504, 1.9031995555568744, 1.121888074971325, 0.7719528125633928, 1.2953080376979729, 1.1801917027149003]|  0.3063988089561462|      0.25000000|[374, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[1.3190225231096504, 1.9031995555568744, 1.121888074971325, 0.7719528125633928, 1.2953080376979729, 1.1801917027149003]|  0.3063988089561462|      0.12500000|[400, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[1.3190225231096504, 1.9031995555568744, 1.121888074971325, 0.7719528125633928, 1.2953080376979729, 1.1801917027149003]|  0.3063988089561462|      0.06250000|[426, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[1.3190225231096504, 1.9031995555568744, 1.121888074971325, 0.7719528125633928, 1.2953080376979729, 1.1801917027149003]|  0.3063988089561462|      0.03125000|[452, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[1.3124845409924857, 1.914834584771592, 1.132248414021722, 0.7618023239761361, 1.292009432490362, 1.204216555365716]|  0.3035507798194885|      0.06250000|[478, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
