k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=4
       2|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.25000000|[50, 16, 2, 6]                                                             |  | used linear model with 33 points | iterate failure | actual_k=4
       3|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.12500000|[75, 24, 3, 9]                                                             |  | used linear model with 33 points | iterate failure | actual_k=4
       4|[99.95651119571204, 0.0562123676884612, 0.2143791263619788, 0.8945757788208076, 100.0027187984393, -0.0025197692877023, 0.1839851319837002, 0.785903053969336, 100.03570297918016, 0.036965013950225, 0.2743604466230541, 0.8052856165282886, 99.97799506601514, 0.1244814586400501, 0.3300644737053831, 0.5957149287678333, 99.96478858066784, 0.2526666700962719, 0.5065854683584765, 0.3093078649497972, 99.98309279436378, 0.6052256325525569, 0.6007699727399646, 0.0261135763146107, 299.99139829457096, 300.0252000587477, 300.015792964442, 300.0053852518353, 299.9881837666981]|476.3188063416229170|      0.25000000|[100, 32, 4, 12]                                                           |  | used linear model with 33 points | iterate success | actual_k=4
       5|[99.95651119571204, 0.0562123676884612, 0.2143791263619788, 0.8945757788208076, 100.0027187984393, -0.0025197692877023, 0.1839851319837002, 0.785903053969336, 100.03570297918016, 0.036965013950225, 0.2743604466230541, 0.8052856165282886, 99.97799506601514, 0.1244814586400501, 0.3300644737053831, 0.5957149287678333, 99.96478858066784, 0.2526666700962719, 0.5065854683584765, 0.3093078649497972, 99.98309279436378, 0.6052256325525569, 0.6007699727399646, 0.0261135763146107, 299.99139829457096, 300.0252000587477, 300.015792964442, 300.0053852518353, 299.9881837666981]|476.3188063416229170|      0.12500000|[125, 40, 5, 15]                                                           |  | used linear model with 33 points | iterate failure | actual_k=4
       6|[99.93758988084717, 0.1076312733555812, 0.1807922579673047, 0.8857139665170697, 99.98573032739453, 0.0145302573480986, 0.1942221490691112, 0.7797292922193516, 100.02890018091422, 0.02117785578728, 0.2193524594987039, 0.7875627455561652, 99.96786693311111, 0.1792341877683384, 0.3228097494776879, 0.5805414456573578, 99.98565263500846, 0.2490592393525236, 0.4913832269419914, 0.3162737780864447, 100.0122993490057, 0.5884238204847243, 0.6014654864572934, 0.0451520058989331, 299.99119251605595, 300.01877161344214, 299.98808332929787, 300.02596729421373, 299.9734727304874]|405.4919807686978857|      0.25000000|[150, 48, 6, 18]                                                           |  | used linear model with 33 points | iterate success | actual_k=4
       7|[99.93758988084717, 0.1076312733555812, 0.1807922579673047, 0.8857139665170697, 99.98573032739453, 0.0145302573480986, 0.1942221490691112, 0.7797292922193516, 100.02890018091422, 0.02117785578728, 0.2193524594987039, 0.7875627455561652, 99.96786693311111, 0.1792341877683384, 0.3228097494776879, 0.5805414456573578, 99.98565263500846, 0.2490592393525236, 0.4913832269419914, 0.3162737780864447, 100.0122993490057, 0.5884238204847243, 0.6014654864572934, 0.0451520058989331, 299.99119251605595, 300.01877161344214, 299.98808332929787, 300.02596729421373, 299.9734727304874]|405.4919807686978857|      0.12500000|[175, 56, 7, 21]                                                           |  | used linear model with 33 points | iterate failure | actual_k=4
       8|[99.93758988084717, 0.1076312733555812, 0.1807922579673047, 0.8857139665170697, 99.98573032739453, 0.0145302573480986, 0.1942221490691112, 0.7797292922193516, 100.02890018091422, 0.02117785578728, 0.2193524594987039, 0.7875627455561652, 99.96786693311111, 0.1792341877683384, 0.3228097494776879, 0.5805414456573578, 99.98565263500846, 0.2490592393525236, 0.4913832269419914, 0.3162737780864447, 100.0122993490057, 0.5884238204847243, 0.6014654864572934, 0.0451520058989331, 299.99119251605595, 300.01877161344214, 299.98808332929787, 300.02596729421373, 299.9734727304874]|405.4919807686978857|      0.06250000|[200, 64, 8, 24]                                                           |  | used linear model with 33 points | iterate failure | actual_k=4
       9|[99.94351361433235, 0.1392092239215295, 0.1922678638805036, 0.8893852992300957, 99.98699050959713, 0.0358218517125718, 0.1936739529649917, 0.7771159351865468, 100.02468825078445, 0.0288711332917676, 0.2291241533597363, 0.7747627062283947, 99.96882160118928, 0.1710090424126821, 0.306087119035342, 0.5598934862812323, 99.97708001537097, 0.2317563024622156, 0.4902639048301795, 0.2993618306716846, 100.0163519181527, 0.5869175442661939, 0.6046210599075172, 0.0543180650121783, 300.00711185031463, 300.0083547754987, 299.99130985860353, 300.0283450702425, 299.97574348857637]|321.1666322884215106|      0.12500000|[225, 72, 9, 27]                                                           |  | used linear model with 33 points | iterate success | actual_k=4
      10|[99.94351361433235, 0.1392092239215295, 0.1922678638805036, 0.8893852992300957, 99.98699050959713, 0.0358218517125718, 0.1936739529649917, 0.7771159351865468, 100.02468825078445, 0.0288711332917676, 0.2291241533597363, 0.7747627062283947, 99.96882160118928, 0.1710090424126821, 0.306087119035342, 0.5598934862812323, 99.97708001537097, 0.2317563024622156, 0.4902639048301795, 0.2993618306716846, 100.0163519181527, 0.5869175442661939, 0.6046210599075172, 0.0543180650121783, 300.00711185031463, 300.0083547754987, 299.99130985860353, 300.0283450702425, 299.97574348857637]|321.1666322884215106|      0.06250000|[250, 80, 10, 30]                                                          |  | used linear model with 33 points | iterate failure | actual_k=4
      11|[99.93870866977353, 0.1568205634025572, 0.1958771542817645, 0.8971400094043795, 99.98408161766513, 0.0624985053415352, 0.2016773332299941, 0.7767187855879925, 100.03289050030203, 0.0489854783749231, 0.247027639922843, 0.7835820839074894, 99.97212662733119, 0.1403688828226732, 0.2879569468256438, 0.551343565775902, 99.98274119791573, 0.2353698293721627, 0.4931484068559185, 0.3077206824610788, 100.02361879293407, 0.5938229609928987, 0.5989129441323375, 0.0562994293252979, 300.0098323317848, 300.0081653121426, 299.9900154151702, 300.0277958126244, 299.99071293624587]|276.3130082435554300|      0.12500000|[275, 88, 11, 33]                                                          |  | used linear model with 33 points | iterate success | actual_k=4
