k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[0.6034623420672275, 0.0183794537344532, 1.8896436378963613, 0.6537200978282934, 0.0222209330627872, 2.004644970887305, 1.3007050499088055, 0.0186604243450519, 2.1172935214645863, -0.0229309769037125, 0.021782296196184, 2.1651143059254, 1.2323689272882514, 0.0203573055035635, 2.2159834022281863, 0.2156449401065301, 0.0197011650470543, 2.279891845322854, 1.3325941167391044, 0.021909355733307, 2.3915201655221687, 4.507727493280375, 0.0376682094751074, 2.4926403117530396, 0.6642312101608188, 0.0211674563379169, 2.5616073594773328, 4.390610544372084, 0.0377612647106606, 2.7086640110715483, 0.2302098601509965, 0.0196388470293821, 2.940581973010147, 0.2318034954165263, 0.017785905503888, 2.967099782878092, 0.7116121094820786, 0.0198464883537168, 3.1282514272434367, 0.2080067961721295, 0.0227994771223991, 3.2274337184980473, -0.0686666972260597, 0.017594012211542, 3.2565333937871124, 1.3806246527752395, 0.0225908427500343, 3.380018304071358, 0.2376145990557355, 0.0211117443327453, 3.6697455004500816, 0.0583463735316093, 0.0233538121044602, 3.7189045812084167, 0.015462596676535, 0.0171982634651788, 3.8336149590200512, 0.4157695491800242, 0.0187215039826483, 3.9605155366464424, 0.2633737136749719, 0.0220702093988411, 4.053466977313698, 0.8179625363116081, 0.0219205647945988, 4.177908526618723, 0.9649616048615214, 0.0208902274728178, 4.430948017051478, 0.7438905549090633, 0.0230308803594617, 4.559055578363715, 0.2154941495241114, 0.0212866450838143, 4.60210829223197, 0.5027524818784871, 0.0156671589303241, 4.705216349460674, 0.0481947096801097, 0.0206826195178373, 4.798917937753188, 0.3693440374591168, 0.019384645554889, 4.967807131999193, 0.161447060957843, 0.0201886161982898, 5.397284518324247, 0.2897768933697149, 0.021610453835118, 5.418007061799062, 0.0975470236313404, 0.0197552720068724, 2.58517553336288, 0.0021967869162607, 0.0197129840144714, 3.861393528460514, 0.1566642225099301, 0.0215432054370488, 5.196912884623986]|348022.3306207968853414|      0.06250000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[0.6064688569212451, 0.0115114928830688, 1.8871086134287274, 0.6521747922826793, 0.0203064969859069, 2.0008789205462336, 1.2933904532867528, 0.0301081885975457, 2.1122559279096302, -0.0196485003181281, 0.0193241631322259, 2.1665762018412833, 1.234291862530622, 0.0260433760994225, 2.2217909061673495, 0.2178476980969912, 0.0168881938805164, 2.28404873070506, 1.324336596144453, 0.038401344033161, 2.38807419135204, 4.510836575509998, 0.0574190361036068, 2.4988216971636095, 0.666833961898692, 0.0236003385910209, 2.5692193349497954, 4.393924893003878, 0.0608091093949329, 2.7200162958248693, 0.2363065110958896, 0.0174724119094886, 2.9402157598291643, 0.232336746561838, 0.016085248471523, 2.955543087887367, 0.7112590581948033, 0.0190484848487495, 3.1263453438667574, 0.2108459778851329, 0.0271149575022481, 3.2272848643655845, -0.0675380336505591, 0.0106507072188714, 3.2479005549858457, 1.3843136032077816, 0.0278351750166629, 3.370426867317962, 0.2499918477210549, 0.0277142789814083, 3.670165554635348, 0.0631019336956217, 0.0269669056694894, 3.7124207329714545, 0.0140671435075947, 0.0172477756356223, 3.8339321214141573, 0.414695441786535, 0.014783881847379, 3.96081015036956, 0.2617978613252314, 0.0153226762398515, 4.055734746664704, 0.8179329308390952, 0.0242917239395694, 4.165919933474676, 0.9746066447633647, 0.038097269039016, 4.42968043046103, 0.7413453213045699, 0.0210173159503483, 4.555084835026357, 0.2162436730572614, 0.0270436268176444, 4.604845853421765, 0.5057068361071205, 0.0228382149704081, 4.711164354221521, 0.0422613414838306, 0.0128033872456836, 4.800028616607779, 0.3675856899865809, 0.0212655891408601, 4.96431142288622, 0.1698838352092954, 0.0247589074845847, 5.3975318128104135, 0.2903427028019586, 0.0245592025837928, 5.422628458994253, 0.0896968558574366, 0.0223013436566318, 2.585562038685355, -0.0006728915567528, 0.0229094578939085, 3.860459294691995, 0.158875895521969, 0.0160751389198066, 5.187744350339072]|287171.5265203273156658|      0.12500000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       8|[0.6064688569212451, 0.0115114928830688, 1.8871086134287274, 0.6521747922826793, 0.0203064969859069, 2.0008789205462336, 1.2933904532867528, 0.0301081885975457, 2.1122559279096302, -0.0196485003181281, 0.0193241631322259, 2.1665762018412833, 1.234291862530622, 0.0260433760994225, 2.2217909061673495, 0.2178476980969912, 0.0168881938805164, 2.28404873070506, 1.324336596144453, 0.038401344033161, 2.38807419135204, 4.510836575509998, 0.0574190361036068, 2.4988216971636095, 0.666833961898692, 0.0236003385910209, 2.5692193349497954, 4.393924893003878, 0.0608091093949329, 2.7200162958248693, 0.2363065110958896, 0.0174724119094886, 2.9402157598291643, 0.232336746561838, 0.016085248471523, 2.955543087887367, 0.7112590581948033, 0.0190484848487495, 3.1263453438667574, 0.2108459778851329, 0.0271149575022481, 3.2272848643655845, -0.0675380336505591, 0.0106507072188714, 3.2479005549858457, 1.3843136032077816, 0.0278351750166629, 3.370426867317962, 0.2499918477210549, 0.0277142789814083, 3.670165554635348, 0.0631019336956217, 0.0269669056694894, 3.7124207329714545, 0.0140671435075947, 0.0172477756356223, 3.8339321214141573, 0.414695441786535, 0.014783881847379, 3.96081015036956, 0.2617978613252314, 0.0153226762398515, 4.055734746664704, 0.8179329308390952, 0.0242917239395694, 4.165919933474676, 0.9746066447633647, 0.038097269039016, 4.42968043046103, 0.7413453213045699, 0.0210173159503483, 4.555084835026357, 0.2162436730572614, 0.0270436268176444, 4.604845853421765, 0.5057068361071205, 0.0228382149704081, 4.711164354221521, 0.0422613414838306, 0.0128033872456836, 4.800028616607779, 0.3675856899865809, 0.0212655891408601, 4.96431142288622, 0.1698838352092954, 0.0247589074845847, 5.3975318128104135, 0.2903427028019586, 0.0245592025837928, 5.422628458994253, 0.0896968558574366, 0.0223013436566318, 2.585562038685355, -0.0006728915567528, 0.0229094578939085, 3.860459294691995, 0.158875895521969, 0.0160751389198066, 5.187744350339072]|287171.5265203273156658|      0.06250000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       9|[0.6064688569212451, 0.0115114928830688, 1.8871086134287274, 0.6521747922826793, 0.0203064969859069, 2.0008789205462336, 1.2933904532867528, 0.0301081885975457, 2.1122559279096302, -0.0196485003181281, 0.0193241631322259, 2.1665762018412833, 1.234291862530622, 0.0260433760994225, 2.2217909061673495, 0.2178476980969912, 0.0168881938805164, 2.28404873070506, 1.324336596144453, 0.038401344033161, 2.38807419135204, 4.510836575509998, 0.0574190361036068, 2.4988216971636095, 0.666833961898692, 0.0236003385910209, 2.5692193349497954, 4.393924893003878, 0.0608091093949329, 2.7200162958248693, 0.2363065110958896, 0.0174724119094886, 2.9402157598291643, 0.232336746561838, 0.016085248471523, 2.955543087887367, 0.7112590581948033, 0.0190484848487495, 3.1263453438667574, 0.2108459778851329, 0.0271149575022481, 3.2272848643655845, -0.0675380336505591, 0.0106507072188714, 3.2479005549858457, 1.3843136032077816, 0.0278351750166629, 3.370426867317962, 0.2499918477210549, 0.0277142789814083, 3.670165554635348, 0.0631019336956217, 0.0269669056694894, 3.7124207329714545, 0.0140671435075947, 0.0172477756356223, 3.8339321214141573, 0.414695441786535, 0.014783881847379, 3.96081015036956, 0.2617978613252314, 0.0153226762398515, 4.055734746664704, 0.8179329308390952, 0.0242917239395694, 4.165919933474676, 0.9746066447633647, 0.038097269039016, 4.42968043046103, 0.7413453213045699, 0.0210173159503483, 4.555084835026357, 0.2162436730572614, 0.0270436268176444, 4.604845853421765, 0.5057068361071205, 0.0228382149704081, 4.711164354221521, 0.0422613414838306, 0.0128033872456836, 4.800028616607779, 0.3675856899865809, 0.0212655891408601, 4.96431142288622, 0.1698838352092954, 0.0247589074845847, 5.3975318128104135, 0.2903427028019586, 0.0245592025837928, 5.422628458994253, 0.0896968558574366, 0.0223013436566318, 2.585562038685355, -0.0006728915567528, 0.0229094578939085, 3.860459294691995, 0.158875895521969, 0.0160751389198066, 5.187744350339072]|287171.5265203273156658|      0.03125000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=4
      10|[0.6044533335891807, 0.0219610824338383, 1.890349663961064, 0.6504415849538271, 0.0224958159330331, 2.00202360716669, 1.2923632818604567, 0.0364227882206749, 2.1102478351872014, -0.0195860688027303, 0.0169965137455063, 2.164999610496861, 1.234944333168454, 0.0311041176377311, 2.219595541520989, 0.217897174973032, 0.019274348013237, 2.28578493914962, 1.3242931288481767, 0.0418920970851699, 2.38817643241353, 4.508555039454259, 0.0717762655386168, 2.4942630227634965, 0.6666726113084755, 0.0282511396808602, 2.5715496609700383, 4.391840229267444, 0.0688268219943244, 2.7258870741224084, 0.235317714907087, 0.0156894510418468, 2.939933093195209, 0.2307813442322423, 0.0192935331191926, 2.955704218540454, 0.7084383168783658, 0.0207717875024759, 3.1239690113887892, 0.2139457186081518, 0.0273110565057985, 3.230807297824219, -0.0695791709871907, 0.0112387694119448, 3.2474679046904398, 1.386472417434051, 0.0366065826723722, 3.370131996759904, 0.2507780024964545, 0.0257083517278234, 3.6705906424183525, 0.0607999054345053, 0.0273592845141711, 3.7126967077662023, 0.0128940793083428, 0.0176794584046932, 3.8337870014149775, 0.4146871754310716, 0.0172019719672371, 3.9602075203412768, 0.2617439784295146, 0.0139476079196313, 4.053377541120059, 0.8157733302440384, 0.0276494332826839, 4.16380544509109, 0.9718239792252609, 0.0419194171992799, 4.433567912585594, 0.7383412063765231, 0.0255761405007785, 4.555340637575686, 0.2203491866125077, 0.0281419133324972, 4.607147034214286, 0.5067288830542045, 0.0255965764623372, 4.714233272148796, 0.0418386335805525, 0.0126706504688135, 4.799204151667679, 0.3673705067411592, 0.0238130558387824, 4.960868382988684, 0.1705820543773814, 0.0236971860786642, 5.397134238155711, 0.2899463827228098, 0.0282883168917877, 5.423984604952803, 0.0899695618909784, 0.0270911612964833, 2.588449820925072, -0.0011780155304923, 0.0209150541661136, 3.8585380916183145, 0.1601332337330934, 0.0148231685397926, 5.186948259442185]|262927.5971090456587262|      0.06250000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[0.6036055465974471, 0.0351924150237651, 1.8860081691821795, 0.6410477082375238, 0.019843861736424, 1.9921416619070043, 1.295440647402462, 0.033070714266097, 2.1078560495605734, -0.0235673426020902, 0.0253967929647441, 2.1696748076657535, 1.23872494976691, 0.0382768402885133, 2.2153341606937964, 0.2103211254717405, 0.0168502005584415, 2.2807100076587026, 1.3250792507486449, 0.0402850275023426, 2.378563722587415, 4.51024726101813, 0.0882044720173198, 2.487388615091273, 0.6636772343919981, 0.0387903741216055, 2.571179876019926, 4.3985498463521555, 0.0885363194594279, 2.7330540018353275, 0.236975548668709, 0.0155222813431944, 2.946740603622124, 0.2398724015839128, 0.0170155149134107, 2.956552816190371, 0.7047837780250419, 0.0398398359352746, 3.1281985774405676, 0.212477958370371, 0.0347731223562236, 3.228244549093295, -0.0725083493829653, 0.0114194651631179, 3.246757230853596, 1.392563988235419, 0.0520973607073993, 3.3755563639983834, 0.2581151290493949, 0.0295393494276866, 3.6688370409125532, 0.0619398340427458, 0.0264179585718474, 3.714972681049661, 0.0205990834378637, 0.026441059583472, 3.8355013061332093, 0.419014965955431, 0.0312608609121927, 3.9655027227997115, 0.2512579906793442, 0.0097067494386254, 4.049800719406948, 0.809055114947118, 0.0285592327327536, 4.165775889460967, 0.9725421270746354, 0.0448084486696532, 4.428958597226773, 0.7358351173161661, 0.0258565661948321, 4.55626795942149, 0.2250916802535756, 0.0301360629037627, 4.602501964706604, 0.5107037489741616, 0.024806557463913, 4.714724511575289, 0.0381997186835217, 0.0181694247158898, 4.797266661504514, 0.366010006609691, 0.0206822955455122, 4.964752155665507, 0.1777518417025479, 0.0212935990327228, 5.396255564747594, 0.2881628717996253, 0.0262221805007929, 5.432624678411182, 0.0843683191696506, 0.0344690542003119, 2.585758992366424, -0.0072330082722103, 0.02753796545323, 3.8656608451213144, 0.1594266337887289, 0.0164479330400646, 5.177928677098915]|241774.0738861665886361|      0.12500000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
