k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|7635.8399999999992360|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7857409718318713, -0.9858719917062211, -0.7464385849038864, -0.9997837044432111, -0.9356244760331979, -0.7025401080362992, -0.9441680552096984, -1.130097926770542, -0.907679591446079, -1.0558319360558932, -0.885631046999279, -0.863399512351828, -1.0765348214146235, -0.8814717138579833, -0.7697975100344203, -0.8842675264676939, -1.001109092873205, -0.8938162159430328, -1.0105564394866962, -0.8384291570817471, -0.9265944796556506, -1.0191911567599756, -0.769771849186807, -0.9556241411548541, -0.8493569312527349, -0.8774193525733269, -0.8841670455363431, -0.9273527299745082, -0.7892917148585473, -0.8106416188940553, -0.8729010178337007, -1.0377179817349762, -0.7762548664717362, -0.7757995609645754, -1.0614774551187154, -0.8525338206540878, -0.9072465338345749, -0.8610141063232752, -0.9563997824337103, -0.8960012689438501, -0.9507219228729239, -0.9976947106856818, -1.1019219772057907, -1.07317758203992, -0.7581256634539678, -0.7598875283972775, -0.7355407336417221, -1.0532723396249952, -0.8547558792242372, -1.0095208699166611]|5577.8041992187500000|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.8549787654379195, -0.6121036216883502, -0.7211998482213313, -0.897235917553434, -0.6573395807937028, -0.679852459148225, -0.3971758346376437, -0.8432486728744311, -0.8328445830668231, -0.6704189035030563, -0.3963133419963313, -0.743272089632003, -0.8410004445607197, -0.4451746770496374, -0.7333666371396228, -0.2544930034826302, -0.6517307893365027, -0.856876572654533, -0.8785628058517275, -0.3619071813927682, -0.7997467973764367, -0.9501348580702135, -0.7070586043881406, -0.618076866153472, -0.6046243877148799, -0.762094906713841, -1.0783751081815331, -0.9473257991390842, -0.7478591526816911, -0.5582264919080986, -0.7442923048373302, -0.9858730296663101, -0.8450064430444434, -0.7135259560683725, -0.517387141916853, -0.0524292485992076, -0.6829737943505555, -0.749424633384546, -0.8194233633496806, -0.8095626934040612, -0.6407993217681645, -0.9266757449028282, -1.3894798939093929, -0.7130583004252488, -0.6380040396817298, -0.4511188600063207, -0.6553979362809701, -0.7201472005450187, -0.6512151589607458, -0.8884717008804615]|3151.5617675781250000|      4.00000000|[221, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.8549787654379195, -0.6121036216883502, -0.7211998482213313, -0.897235917553434, -0.6573395807937028, -0.679852459148225, -0.3971758346376437, -0.8432486728744311, -0.8328445830668231, -0.6704189035030563, -0.3963133419963313, -0.743272089632003, -0.8410004445607197, -0.4451746770496374, -0.7333666371396228, -0.2544930034826302, -0.6517307893365027, -0.856876572654533, -0.8785628058517275, -0.3619071813927682, -0.7997467973764367, -0.9501348580702135, -0.7070586043881406, -0.618076866153472, -0.6046243877148799, -0.762094906713841, -1.0783751081815331, -0.9473257991390842, -0.7478591526816911, -0.5582264919080986, -0.7442923048373302, -0.9858730296663101, -0.8450064430444434, -0.7135259560683725, -0.517387141916853, -0.0524292485992076, -0.6829737943505555, -0.749424633384546, -0.8194233633496806, -0.8095626934040612, -0.6407993217681645, -0.9266757449028282, -1.3894798939093929, -0.7130583004252488, -0.6380040396817298, -0.4511188600063207, -0.6553979362809701, -0.7201472005450187, -0.6512151589607458, -0.8884717008804615]|3151.5617675781250000|      2.00000000|[330, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.682080326530364, -0.6591361407038904, -0.3123491938903191, -0.7276104634669419, -0.4074381106114824, -0.6304966884810865, -0.2239203818973287, -1.0312420611421507, -0.6797279974942637, -0.3195144121742532, 0.0881286008994722, -0.8194739138822309, -0.5762690157038912, -0.445549019359816, -0.935794518416431, -0.1985939390358339, -0.6546937145912668, -0.9571015470423713, -0.8118574909606711, -0.2285800043107354, -0.5707209891387839, -1.1393984683207214, -0.7000253764075378, -0.787161168936885, -0.8950570671928443, -0.2062098823946074, -0.5510381295711998, -0.8553634261290053, -0.1846471308826515, -0.3501805386188059, -0.3158333186338576, -0.6487634602152732, -0.3784697239259629, -0.1624763939090152, -0.7023391081596311, -0.1368886293062142, -0.5393358704825105, -0.8596717918091921, -0.8781554435663175, -0.8710313595591574, -0.3469770997506031, -0.6854304662295543, -0.8918593750552468, -0.5352920608127902, -0.5246610961409564, -0.228538113496874, -0.7220248517217851, -0.7377904003652441, -0.3650500092119373, -0.1969482294117247]|1760.8662109375000000|      4.00000000|[439, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[-0.682080326530364, -0.6591361407038904, -0.3123491938903191, -0.7276104634669419, -0.4074381106114824, -0.6304966884810865, -0.2239203818973287, -1.0312420611421507, -0.6797279974942637, -0.3195144121742532, 0.0881286008994722, -0.8194739138822309, -0.5762690157038912, -0.445549019359816, -0.935794518416431, -0.1985939390358339, -0.6546937145912668, -0.9571015470423713, -0.8118574909606711, -0.2285800043107354, -0.5707209891387839, -1.1393984683207214, -0.7000253764075378, -0.787161168936885, -0.8950570671928443, -0.2062098823946074, -0.5510381295711998, -0.8553634261290053, -0.1846471308826515, -0.3501805386188059, -0.3158333186338576, -0.6487634602152732, -0.3784697239259629, -0.1624763939090152, -0.7023391081596311, -0.1368886293062142, -0.5393358704825105, -0.8596717918091921, -0.8781554435663175, -0.8710313595591574, -0.3469770997506031, -0.6854304662295543, -0.8918593750552468, -0.5352920608127902, -0.5246610961409564, -0.228538113496874, -0.7220248517217851, -0.7377904003652441, -0.3650500092119373, -0.1969482294117247]|1760.8662109375000000|      2.00000000|[549, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[-0.5997385174901946, -0.177747573885035, -0.5349088387527134, -0.8716148434939551, -0.6666039042772947, -0.3230215270794156, -0.4643071259833519, -0.8757086127046567, -0.1865593689791173, -0.2149973387540544, 0.4037895303387358, -0.8562375338809344, -0.2576302088254659, -0.002837945384463, -1.3292251671271331, -0.0406271854356151, -0.784904949666862, -1.1771335784292107, -0.793685886402248, -0.1244113498909919, -0.3850471934827193, -0.7912803260406828, -0.4017313488619215, -0.6905418041622664, -0.7607602054334593, -0.028570874331679, -0.8529111542278272, -0.6343078556796192, -0.2236266722118889, -0.4353650729993883, -0.1266418884387756, -0.4488734880971063, -0.6577561138381289, -0.2188729762341289, -0.3256692810491499, 0.3591341334047675, -0.1000029096288531, -0.2130228529412035, -0.6129136849504297, -0.8613980936930828, -0.2733715273576279, -0.5787659540465611, -0.9836579027213286, 0.0873077465917492, -0.0946440947700098, 0.0901848938711319, -0.682715012203229, -1.015296419606541, -0.2205946880134052, -0.4439490818371052]|1344.8891601562500000|      4.00000000|[658, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[-0.5997385174901946, -0.177747573885035, -0.5349088387527134, -0.8716148434939551, -0.6666039042772947, -0.3230215270794156, -0.4643071259833519, -0.8757086127046567, -0.1865593689791173, -0.2149973387540544, 0.4037895303387358, -0.8562375338809344, -0.2576302088254659, -0.002837945384463, -1.3292251671271331, -0.0406271854356151, -0.784904949666862, -1.1771335784292107, -0.793685886402248, -0.1244113498909919, -0.3850471934827193, -0.7912803260406828, -0.4017313488619215, -0.6905418041622664, -0.7607602054334593, -0.028570874331679, -0.8529111542278272, -0.6343078556796192, -0.2236266722118889, -0.4353650729993883, -0.1266418884387756, -0.4488734880971063, -0.6577561138381289, -0.2188729762341289, -0.3256692810491499, 0.3591341334047675, -0.1000029096288531, -0.2130228529412035, -0.6129136849504297, -0.8613980936930828, -0.2733715273576279, -0.5787659540465611, -0.9836579027213286, 0.0873077465917492, -0.0946440947700098, 0.0901848938711319, -0.682715012203229, -1.015296419606541, -0.2205946880134052, -0.4439490818371052]|1344.8891601562500000|      2.00000000|[767, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-0.5307375708640971, -0.265092535065314, -0.3540098706677544, -0.311677123726915, -0.5514283714497428, -0.678758235570928, -0.1776055876613181, -0.6659050249595351, -0.2080214240549748, -0.3264646908552576, 0.5695660210125717, -0.8596341615810515, -0.14768597465391, 0.0281180886274693, -1.0763243482313936, -0.2107640844362168, -0.8188618000258734, -1.4191982584717628, -0.6686695098066265, -0.5317796226696586, -0.2785608646074506, -1.2776152968539263, -0.0766046485392903, -0.5529686180217324, -0.8761559989122197, -0.0564046436542453, -0.551882237014348, -0.3969497957907157, -0.066317433045898, 0.1709907514445507, -0.0772061397884418, -0.5254269454979411, -0.3277719236332728, -0.5704993974979828, 0.0627213951495207, 0.1565102586511995, -0.0547664276147297, -0.0457452623695305, -0.5912801934736782, -0.4664442086905852, -0.2066261981524217, -0.7111485240094659, -0.4902844038811853, -0.2438441147930892, -0.1141175032878376, 0.4770386294813647, -0.195348664090645, -0.3146316679384944, -0.6130646508827642, -0.6307782184251477]|918.5390625000000000|      4.00000000|[877, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[-0.5307375708640971, -0.265092535065314, -0.3540098706677544, -0.311677123726915, -0.5514283714497428, -0.678758235570928, -0.1776055876613181, -0.6659050249595351, -0.2080214240549748, -0.3264646908552576, 0.5695660210125717, -0.8596341615810515, -0.14768597465391, 0.0281180886274693, -1.0763243482313936, -0.2107640844362168, -0.8188618000258734, -1.4191982584717628, -0.6686695098066265, -0.5317796226696586, -0.2785608646074506, -1.2776152968539263, -0.0766046485392903, -0.5529686180217324, -0.8761559989122197, -0.0564046436542453, -0.551882237014348, -0.3969497957907157, -0.066317433045898, 0.1709907514445507, -0.0772061397884418, -0.5254269454979411, -0.3277719236332728, -0.5704993974979828, 0.0627213951495207, 0.1565102586511995, -0.0547664276147297, -0.0457452623695305, -0.5912801934736782, -0.4664442086905852, -0.2066261981524217, -0.7111485240094659, -0.4902844038811853, -0.2438441147930892, -0.1141175032878376, 0.4770386294813647, -0.195348664090645, -0.3146316679384944, -0.6130646508827642, -0.6307782184251477]|918.5390625000000000|      2.00000000|[987, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.7721871838997547, 0.0047806209653742, -0.013209449943307, -0.2949486861166835, -0.2622798830343774, -0.4540385093377663, 0.1302932365959762, -0.437738919153797, -0.1101271167717271, -0.317917522321145, 0.7106886861100048, -0.9270514454237495, -0.251053280237943, 0.2502047711538018, -0.8335360729238211, -0.068808390629069, -0.4954209278968087, -1.1771880174312335, -0.5667605051646496, -0.4137511947303741, 0.2995983777377346, -1.191038195256036, -0.2569224305145454, -0.2042586495496976, -0.6750060999201254, 0.1111763225430577, -0.3561059085640313, -0.3602315424757968, 0.248704960567428, 0.1661015666633787, 0.0479932530314672, -0.7199356467149098, 0.1646771378431702, 0.4549233938771613, -0.0747124066676646, 0.2751245711341613, 0.0356089235488417, -0.2675877064361983, -0.6269831017319712, -0.1984096020555961, -0.1835014230857484, -0.5910149186792754, -0.3274681277607403, 0.1802248947221923, -0.1949733164949348, 0.8730601703301747, 0.0880275353509354, -0.7767366173758123, -0.3521311054704677, -0.2437086255573392]|556.2604370117187500|      4.00000000|[1096, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
