k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[1.022643280353088, 0.0208090361052597, 1.8882510463587254, 0.0163570779224783, 0.023284532938387, 2.001648218206325, 0.430258131395343, 0.0167892374905306, 2.1167337879564805, 0.8019615838253931, 0.0208933731968767, 2.1665856614169945, 0.2211884967344235, 0.0212567582329316, 2.2164309151595702, 2.6906278388897387, 0.0185783592458467, 2.2807635982183747, 0.8031756538373036, 0.0169965605662358, 2.3867567547990913, 2.2704671916607713, 0.020397454542971, 2.487453549890195, 14.355184728125753, 0.040989965101481, 2.5544489308896376, 12.161796839279425, 0.0327681960875085, 2.707252657917342, 0.2764009332761601, 0.0213465455457484, 2.9401323112028654, 0.2438203650288223, 0.0181494283327795, 2.9652511408804196, 1.1666007212270348, 0.023246303835616, 3.126512100941229, 0.1775609004517126, 0.0225254183087224, 3.2245774740217774, 0.1124266856525948, 0.0205906592380438, 3.254224226040305, 3.7473551060186145, 0.0238389445746858, 3.380822989344779, 0.832766270804172, 0.0223312138693107, 3.6681464967701043, 0.156747690282307, 0.0213098095055876, 3.7254058608227307, 0.3834679092635677, 0.0185912931417564, 3.8310314060210393, 0.9219872206371548, 0.0205231009380389, 3.9601534566807923, 0.2578016739107151, 0.0216976942179554, 4.052945642938791, 2.0699036494005147, 0.0196574670079617, 4.1746871857057535, 1.9449393296944795, 0.0182560299070489, 4.428783068079106, 1.4840766324098444, 0.0206404118030306, 4.558309405033616, 0.4835041966268687, 0.0190818874500968, 4.60442942384544, 0.491952546986887, 0.0184296577349375, 4.703239305461305, 0.3301561199668812, 0.0187122605135264, 4.802632800218608, 0.8410956110355129, 0.019818563158858, 4.969568120160357, 0.4581242298838273, 0.0245023304914997, 5.396526144028196, 0.4909855545748606, 0.0194223441987723, 5.417040522468218, 0.9853713095399824, 0.0207114474958334, 2.5905596512890066, -0.013921713778484, 0.0200752099172198, 3.861427974996059, 0.2670569054820095, 0.0225229523784974, 5.19548225535676]|2681318.2158756810240448|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[1.021936339786128, 0.015152246895448, 1.8851806878096518, 0.0175532328890419, 0.0232210109671035, 2.001399529536647, 0.4347873205505857, 0.0113489069686716, 2.1189551836050935, 0.8098023877388311, 0.0195208831772608, 2.159848298176929, 0.2197438096224651, 0.0188789302476038, 2.223004214034632, 2.6928242776203595, 0.0331240651891423, 2.276989019246799, 0.8060193529412294, 0.0200647122579582, 2.387555435537283, 2.27557672042282, 0.0264505814817125, 2.478467969922689, 14.350015826194705, 0.0655774212082935, 2.5528074566680528, 12.161402056876415, 0.0651458901545213, 2.7094881788603646, 0.279017292015747, 0.0234617602882082, 2.934281152740328, 0.2469256541898064, 0.0204083922529159, 2.9519598045813464, 1.1688015851135505, 0.0168940906729472, 3.1301358623044035, 0.1769089715434939, 0.0243014197562933, 3.22132231316194, 0.1092526232968562, 0.0224271071553325, 3.2483331692184083, 3.747617272730146, 0.0373139756123701, 3.372345404840768, 0.8368961384949416, 0.0261385339085725, 3.664013030044316, 0.1522164758565399, 0.0209485362084678, 3.724252170352548, 0.3795201931305914, 0.0158691650003493, 3.8276235287008262, 0.9186969569631953, 0.0263692934190763, 3.962029646030265, 0.2568341280727384, 0.0178466419305084, 4.050022813869575, 2.066213632723171, 0.022608236467245, 4.176478347646958, 1.9439830943326264, 0.0308683064284413, 4.425032005800531, 1.4784672173464395, 0.0195974745429518, 4.558035758282664, 0.4785419266346977, 0.0205151638106847, 4.604228418754069, 0.4876806321343479, 0.0248034264246749, 4.703215611495941, 0.3346039849480204, 0.0215242144961569, 4.808464032888425, 0.8416100423908519, 0.0312606315881342, 4.974648800942933, 0.4589106674756207, 0.0283924252098647, 5.402608973545055, 0.4930776225340842, 0.0245972298687798, 5.413525638117212, 0.98655456156642, 0.0148513633058695, 2.59344198833328, -0.0088614770136694, 0.0245823488465997, 3.8627672647679416, 0.2728763964385867, 0.0196905749024999, 5.191909567748309]|1993331.6458372201304883|      0.12500000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       8|[1.023267976612226, 0.0233416829019064, 1.8804138460342488, 0.0350889765017464, 0.0325199314441482, 2.0225055676611063, 0.4290707105402322, -0.0074556179578984, 2.1403150992038165, 0.8050239722904134, 0.0266192230670365, 2.173543014765242, 0.2179897729297129, 0.0259686910077614, 2.221473785791171, 2.68384012592705, 0.0399271343437313, 2.2958475625576646, 0.7895668909246486, 0.0372651792244162, 2.371467322291843, 2.2810269651908133, 0.044137957986389, 2.4722008497522894, 14.347998811240508, 0.1026993202895447, 2.5398685188601617, 12.133485904457494, 0.0898459881674163, 2.735638128247577, 0.2798408876020962, 0.0178390647707098, 2.9347004177842724, 0.2372597112441836, 0.0136224788487369, 2.958577187619909, 1.1830132003787481, 0.0221518291764244, 3.1431802816541974, 0.1799545173439343, 0.021936128079424, 3.231606062781963, 0.1032528030378163, 0.0313564458088953, 3.2739217069588404, 3.7455541458659103, 0.0546515489886281, 3.358294040140647, 0.8429995555027822, 0.0250838873328122, 3.669021575798002, 0.1475842891513087, 0.0201005709576424, 3.734060497942915, 0.3642364783226079, 0.031488471131602, 3.8485654763999, 0.9024075181768137, 0.0198880687009205, 3.9698380417040906, 0.2695467236769074, 0.0109433626600432, 4.043081242798072, 2.063602033974956, 0.0339403536494843, 4.181044380564429, 1.9436226633965716, 0.0382350670607463, 4.423847572545093, 1.4843007720378978, 0.0419358185902074, 4.547671076773399, 0.4637038076503072, 0.0284684412886845, 4.623681189698024, 0.4748385973811833, 0.0442805221476072, 4.691319399931905, 0.325529029377821, 0.0042104341224795, 4.811826199244567, 0.8428641260619049, 0.0396103068923972, 4.981138082852329, 0.4651034672740805, 0.0283884476699209, 5.414860635403854, 0.4799127104200827, 0.0019359116733481, 5.422477613691683, 0.9754794734838538, -0.0051021070554049, 2.5887357783541307, -0.0002673740179366, 0.021430996143989, 3.867618033084718, 0.2608183252463456, 0.0253337369759346, 5.192090507696961]|1376701.2843395047821105|      0.25000000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[1.023267976612226, 0.0233416829019064, 1.8804138460342488, 0.0350889765017464, 0.0325199314441482, 2.0225055676611063, 0.4290707105402322, -0.0074556179578984, 2.1403150992038165, 0.8050239722904134, 0.0266192230670365, 2.173543014765242, 0.2179897729297129, 0.0259686910077614, 2.221473785791171, 2.68384012592705, 0.0399271343437313, 2.2958475625576646, 0.7895668909246486, 0.0372651792244162, 2.371467322291843, 2.2810269651908133, 0.044137957986389, 2.4722008497522894, 14.347998811240508, 0.1026993202895447, 2.5398685188601617, 12.133485904457494, 0.0898459881674163, 2.735638128247577, 0.2798408876020962, 0.0178390647707098, 2.9347004177842724, 0.2372597112441836, 0.0136224788487369, 2.958577187619909, 1.1830132003787481, 0.0221518291764244, 3.1431802816541974, 0.1799545173439343, 0.021936128079424, 3.231606062781963, 0.1032528030378163, 0.0313564458088953, 3.2739217069588404, 3.7455541458659103, 0.0546515489886281, 3.358294040140647, 0.8429995555027822, 0.0250838873328122, 3.669021575798002, 0.1475842891513087, 0.0201005709576424, 3.734060497942915, 0.3642364783226079, 0.031488471131602, 3.8485654763999, 0.9024075181768137, 0.0198880687009205, 3.9698380417040906, 0.2695467236769074, 0.0109433626600432, 4.043081242798072, 2.063602033974956, 0.0339403536494843, 4.181044380564429, 1.9436226633965716, 0.0382350670607463, 4.423847572545093, 1.4843007720378978, 0.0419358185902074, 4.547671076773399, 0.4637038076503072, 0.0284684412886845, 4.623681189698024, 0.4748385973811833, 0.0442805221476072, 4.691319399931905, 0.325529029377821, 0.0042104341224795, 4.811826199244567, 0.8428641260619049, 0.0396103068923972, 4.981138082852329, 0.4651034672740805, 0.0283884476699209, 5.414860635403854, 0.4799127104200827, 0.0019359116733481, 5.422477613691683, 0.9754794734838538, -0.0051021070554049, 2.5887357783541307, -0.0002673740179366, 0.021430996143989, 3.867618033084718, 0.2608183252463456, 0.0253337369759346, 5.192090507696961]|1376701.2843395047821105|      0.12500000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[1.0326937104628287, 0.0380198301552083, 1.9029315121930257, 0.0422683005136137, 0.0032423911141452, 2.036956158844044, 0.4129676750633776, -0.0048431621241778, 2.143110067571629, 0.813040327555422, 0.0393433985055296, 2.183396544360196, 0.2400102153915151, 0.0172708203550445, 2.2146288373982315, 2.676528264811694, 0.0510098286451655, 2.293393373357523, 0.7894511820922628, 0.0395255082669901, 2.3472633531912077, 2.2693697048395673, 0.052664763451104, 2.479016354132772, 14.346974559330299, 0.1118423587641955, 2.5416614283059396, 12.128116071103939, 0.1118400632508371, 2.7598023871686777, 0.2733238180354801, 0.0357044525473482, 2.9331670174209084, 0.2461391397917832, 0.0194726206999644, 2.9567372577643223, 1.1827077503794754, 0.0251828377986131, 3.157321474229616, 0.1565421868035848, 0.0453720181861275, 3.2463442231264854, 0.0839772485154591, 0.0138243680673232, 3.272454485026353, 3.7335853887395234, 0.0530768276398555, 3.3636410025245467, 0.8342679721579489, 0.0347580681056923, 3.66549779263462, 0.1458203144896765, 0.0090471250371606, 3.7481469476249507, 0.3598142293779484, 0.0394704166204489, 3.8366544548592785, 0.8968795134109063, 0.0284456532060093, 3.954762072066984, 0.2682375866437346, 0.017749844779331, 4.024538962839597, 2.0605679070980574, 0.0481672293649221, 4.157371895005396, 1.9354698504774857, 0.0310043711649471, 4.440371789936471, 1.4734067184294068, 0.0439697306001819, 4.525472022237645, 0.4837612058760395, 0.0333039552910773, 4.606352053089596, 0.4841930511776201, 0.0341669970472107, 4.684633288881485, 0.323797392974081, -0.0021343929560924, 4.8051749806680695, 0.8373524099951652, 0.0564249381889677, 4.984486090017001, 0.4660817091656974, 0.0221956496385321, 5.4076553433398535, 0.4772858768996362, 0.015307831700382, 5.4244570152014715, 0.9829045074313618, -0.0374357024042875, 2.60210174980325, -0.0124483570883189, 0.0122910018578473, 3.8475809261803504, 0.2713382373346903, 0.0129114828272335, 5.173250358203073]|1237022.0921526863239706|      0.25000000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[1.0326937104628287, 0.0380198301552083, 1.9029315121930257, 0.0422683005136137, 0.0032423911141452, 2.036956158844044, 0.4129676750633776, -0.0048431621241778, 2.143110067571629, 0.813040327555422, 0.0393433985055296, 2.183396544360196, 0.2400102153915151, 0.0172708203550445, 2.2146288373982315, 2.676528264811694, 0.0510098286451655, 2.293393373357523, 0.7894511820922628, 0.0395255082669901, 2.3472633531912077, 2.2693697048395673, 0.052664763451104, 2.479016354132772, 14.346974559330299, 0.1118423587641955, 2.5416614283059396, 12.128116071103939, 0.1118400632508371, 2.7598023871686777, 0.2733238180354801, 0.0357044525473482, 2.9331670174209084, 0.2461391397917832, 0.0194726206999644, 2.9567372577643223, 1.1827077503794754, 0.0251828377986131, 3.157321474229616, 0.1565421868035848, 0.0453720181861275, 3.2463442231264854, 0.0839772485154591, 0.0138243680673232, 3.272454485026353, 3.7335853887395234, 0.0530768276398555, 3.3636410025245467, 0.8342679721579489, 0.0347580681056923, 3.66549779263462, 0.1458203144896765, 0.0090471250371606, 3.7481469476249507, 0.3598142293779484, 0.0394704166204489, 3.8366544548592785, 0.8968795134109063, 0.0284456532060093, 3.954762072066984, 0.2682375866437346, 0.017749844779331, 4.024538962839597, 2.0605679070980574, 0.0481672293649221, 4.157371895005396, 1.9354698504774857, 0.0310043711649471, 4.440371789936471, 1.4734067184294068, 0.0439697306001819, 4.525472022237645, 0.4837612058760395, 0.0333039552910773, 4.606352053089596, 0.4841930511776201, 0.0341669970472107, 4.684633288881485, 0.323797392974081, -0.0021343929560924, 4.8051749806680695, 0.8373524099951652, 0.0564249381889677, 4.984486090017001, 0.4660817091656974, 0.0221956496385321, 5.4076553433398535, 0.4772858768996362, 0.015307831700382, 5.4244570152014715, 0.9829045074313618, -0.0374357024042875, 2.60210174980325, -0.0124483570883189, 0.0122910018578473, 3.8475809261803504, 0.2713382373346903, 0.0129114828272335, 5.173250358203073]|1237022.0921526863239706|      0.12500000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
