k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       2|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.25000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.12500000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       4|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.06250000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       5|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.03125000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       6|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.01562500|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       7|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00781250|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00390625|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
       9|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00195312|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      10|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00097656|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      11|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00048828|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00024414|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00012207|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00006104|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.00003052|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[-2.4472729075e-06, 2.64403205246e-05, 0.9999954904366226, 0.0499988804495535, 15.159498821102835, 7.999997957263317, 13072.900014109951]| 28.9560771457467254|      0.00006104|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[-2.4472729075e-06, 2.64403205246e-05, 0.9999954904366226, 0.0499988804495535, 15.159498821102835, 7.999997957263317, 13072.900014109951]| 28.9560771457467254|      0.00003052|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[-2.4472729075e-06, 2.64403205246e-05, 0.9999954904366226, 0.0499988804495535, 15.159498821102835, 7.999997957263317, 13072.900014109951]| 28.9560771457467254|      0.00001526|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[1.7419552928e-06, 1.32643403978e-05, 0.9999954829242514, 0.0499959220677581, 15.159502628901063, 7.999998471434922, 13072.900018371263]| 27.9887291352204350|      0.00003052|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[1.7419552928e-06, 1.32643403978e-05, 0.9999954829242514, 0.0499959220677581, 15.159502628901063, 7.999998471434922, 13072.900018371263]| 27.9887291352204350|      0.00001526|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[1.7419552928e-06, 1.32643403978e-05, 0.9999954829242514, 0.0499959220677581, 15.159502628901063, 7.999998471434922, 13072.900018371263]| 27.9887291352204350|      0.00000763|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[1.7419552928e-06, 1.32643403978e-05, 0.9999954829242514, 0.0499959220677581, 15.159502628901063, 7.999998471434922, 13072.900018371263]| 27.9887291352204350|      0.00000381|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[1.609288604e-06, 1.69874132695e-05, 0.9999949668755727, 0.0499958514181268, 15.159502829708488, 7.999998821548642, 13072.900017882548]| 27.8894968578313467|      0.00000763|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[1.609288604e-06, 1.69874132695e-05, 0.9999949668755727, 0.0499958514181268, 15.159502829708488, 7.999998821548642, 13072.900017882548]| 27.8894968578313467|      0.00000381|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[1.609288604e-06, 1.69874132695e-05, 0.9999949668755727, 0.0499958514181268, 15.159502829708488, 7.999998821548642, 13072.900017882548]| 27.8894968578313467|      0.00000191|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[1.609288604e-06, 1.69874132695e-05, 0.9999949668755727, 0.0499958514181268, 15.159502829708488, 7.999998821548642, 13072.900017882548]| 27.8894968578313467|      0.00000095|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[1.5662749332e-06, 1.60990211018e-05, 0.9999948944693287, 0.0499957436869274, 15.159502669439476, 7.999998848340673, 13072.90001760841]| 27.8865153571033169|      0.00000191|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[1.5662749332e-06, 1.60990211018e-05, 0.9999948944693287, 0.0499957436869274, 15.159502669439476, 7.999998848340673, 13072.90001760841]| 27.8865153571033169|      0.00000095|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[1.5662749332e-06, 1.60990211018e-05, 0.9999948944693287, 0.0499957436869274, 15.159502669439476, 7.999998848340673, 13072.90001760841]| 27.8865153571033169|      0.00000048|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[1.5214886259e-06, 1.65640398227e-05, 0.9999949731278263, 0.0499957012402318, 15.159502679959616, 7.999998818103077, 13072.900017618973]| 27.8859924259407705|      0.00000095|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[1.5214886259e-06, 1.65640398227e-05, 0.9999949731278263, 0.0499957012402318, 15.159502679959616, 7.999998818103077, 13072.900017618973]| 27.8859924259407705|      0.00000048|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[1.5214886259e-06, 1.65640398227e-05, 0.9999949731278263, 0.0499957012402318, 15.159502679959616, 7.999998818103077, 13072.900017618973]| 27.8859924259407705|      0.00000024|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[1.5317255702e-06, 1.63295508836e-05, 0.9999949970795994, 0.0499957025723944, 15.159502691557057, 7.999998834467723, 13072.90001759112]| 27.8856840043486685|      0.00000048|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[1.5317255702e-06, 1.63295508836e-05, 0.9999949970795994, 0.0499957025723944, 15.159502691557057, 7.999998834467723, 13072.90001759112]| 27.8856840043486685|      0.00000024|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[1.5317255702e-06, 1.63295508836e-05, 0.9999949970795994, 0.0499957025723944, 15.159502691557057, 7.999998834467723, 13072.90001759112]| 27.8856840043486685|      0.00000012|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
