k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[113, 0, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[226, 0, 2, 16]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[339, 0, 3, 24]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[452, 0, 4, 32]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[565, 0, 5, 40]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       6|[1.0211498408305117, 0.0235272703892201, 1.8855328818194164, 0.0154175755727409, 0.021390667429242, 2.0027947281678378, 0.4329370701638769, 0.0187839628240195, 2.1191636339408233, 0.803536919799796, 0.0205554174351701, 2.159417655980237, 0.2189147814743996, 0.0168003103860392, 2.2170430656268842, 2.6911514587224974, 0.0227357538479669, 2.280299600025538, 0.8049842434216029, 0.0169828248479498, 2.3909758472302114, 2.2712721975511885, 0.0152631739893915, 2.4866474892480963, 14.351677698640597, 0.0375294219227163, 2.5581075314554047, 12.16008632008934, 0.0355387446136283, 2.707638178941294, 0.2758490726713032, 0.016147923672899, 2.9440998616262934, 0.2405797637149363, 0.0218459915297625, 2.9614930565557684, 1.1619361173725296, 0.0179619794570366, 3.129173064022502, 0.1788608367287806, 0.0224467019170895, 3.226300715626736, 0.115192982121622, 0.0203401920411533, 3.259767365342889, 3.7499838869285127, 0.0225456872980865, 3.381730723415561, 0.8319447065353397, 0.0196723690297392, 3.6699874091648876, 0.1593567302094954, 0.0189358687802389, 3.719904495029389, 0.3860553584395838, 0.0183825695605824, 3.831341576279735, 0.9221633367223263, 0.0198339111559507, 3.9574629954365976, 0.2616880862537705, 0.0209135384287366, 4.051233537965933, 2.0682308495949386, 0.0207989649917249, 4.175683297916534, 1.945243171215288, 0.0214972083882689, 4.431525793067616, 1.484272543212328, 0.0223926110455761, 4.558571378708349, 0.4811906317618529, 0.0196023577158954, 4.603355105987532, 0.493908486509832, 0.0180929528715987, 4.702287399462996, 0.327637858429525, 0.0208539413194588, 4.799526393900015, 0.8381634007108952, 0.0194959215785738, 4.971612973175105, 0.4565116442910314, 0.0199711873838389, 5.393501777947957, 0.4904382111774181, 0.012895932515686, 5.4189564649585025, 0.9851766637032363, 0.0225677052602159, 2.58439283892369, -0.0190883720366398, 0.0185159106498366, 3.862976299168084, 0.2679645442500683, 0.0183988473260168, 5.200345446557777]|2719154.5368861360475421|      0.06250000|[678, 0, 6, 48]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       7|[1.0211498408305117, 0.0235272703892201, 1.8855328818194164, 0.0154175755727409, 0.021390667429242, 2.0027947281678378, 0.4329370701638769, 0.0187839628240195, 2.1191636339408233, 0.803536919799796, 0.0205554174351701, 2.159417655980237, 0.2189147814743996, 0.0168003103860392, 2.2170430656268842, 2.6911514587224974, 0.0227357538479669, 2.280299600025538, 0.8049842434216029, 0.0169828248479498, 2.3909758472302114, 2.2712721975511885, 0.0152631739893915, 2.4866474892480963, 14.351677698640597, 0.0375294219227163, 2.5581075314554047, 12.16008632008934, 0.0355387446136283, 2.707638178941294, 0.2758490726713032, 0.016147923672899, 2.9440998616262934, 0.2405797637149363, 0.0218459915297625, 2.9614930565557684, 1.1619361173725296, 0.0179619794570366, 3.129173064022502, 0.1788608367287806, 0.0224467019170895, 3.226300715626736, 0.115192982121622, 0.0203401920411533, 3.259767365342889, 3.7499838869285127, 0.0225456872980865, 3.381730723415561, 0.8319447065353397, 0.0196723690297392, 3.6699874091648876, 0.1593567302094954, 0.0189358687802389, 3.719904495029389, 0.3860553584395838, 0.0183825695605824, 3.831341576279735, 0.9221633367223263, 0.0198339111559507, 3.9574629954365976, 0.2616880862537705, 0.0209135384287366, 4.051233537965933, 2.0682308495949386, 0.0207989649917249, 4.175683297916534, 1.945243171215288, 0.0214972083882689, 4.431525793067616, 1.484272543212328, 0.0223926110455761, 4.558571378708349, 0.4811906317618529, 0.0196023577158954, 4.603355105987532, 0.493908486509832, 0.0180929528715987, 4.702287399462996, 0.327637858429525, 0.0208539413194588, 4.799526393900015, 0.8381634007108952, 0.0194959215785738, 4.971612973175105, 0.4565116442910314, 0.0199711873838389, 5.393501777947957, 0.4904382111774181, 0.012895932515686, 5.4189564649585025, 0.9851766637032363, 0.0225677052602159, 2.58439283892369, -0.0190883720366398, 0.0185159106498366, 3.862976299168084, 0.2679645442500683, 0.0183988473260168, 5.200345446557777]|2719154.5368861360475421|      0.03125000|[791, 0, 7, 56]                                                            |  | used linear model with 113 points | iterate failure | actual_k=0
       8|[1.020748250374357, 0.0238856565233746, 1.8881973065639717, 0.0149092204179961, 0.0206116841793653, 2.001017761670968, 0.4330255030489472, 0.0191203709177961, 2.120348193741894, 0.8041861161140066, 0.0213409829035703, 2.15887826042929, 0.2183648613572955, 0.015459553135067, 2.216613960438496, 2.6899584750408647, 0.0233815245707714, 2.2799477178755003, 0.8022456360312492, 0.016099974974993, 2.393258942621596, 2.2694575907474883, 0.0164291619180306, 2.485492830168134, 14.348049792470306, 0.0604093699728188, 2.5524777704721773, 12.16112517130441, 0.0453609251333629, 2.710416037426892, 0.2760299550293772, 0.0166155989518391, 2.939984838608905, 0.2375660145343832, 0.0225522112294942, 2.96233526668408, 1.161874802675077, 0.0213883992352488, 3.1282815961107584, 0.1762543291348449, 0.0218058577752205, 3.2263639052087094, 0.1147318652736595, 0.0192949848548171, 3.2573212608877937, 3.750874893898005, 0.0269828550440364, 3.3795863621109192, 0.8304364000640003, 0.0207323413122789, 3.6727308398113343, 0.1616356397770527, 0.0220863565546665, 3.720965844825115, 0.3833941315826745, 0.0191805744891088, 3.8316837615937884, 0.921282936843544, 0.0210309671940015, 3.9583772062739357, 0.2624738297172024, 0.0167907997536541, 4.051702660125076, 2.0690561012529316, 0.0202784742202845, 4.172287991987453, 1.945824450335094, 0.0229219538224342, 4.430124631349231, 1.4827045336406162, 0.0220838987640078, 4.557412088455632, 0.4788304952026373, 0.0189345515972555, 4.605174455185874, 0.4955877429589733, 0.0190913459087515, 4.700681099484689, 0.3293105907660809, 0.0189888716123804, 4.7995258940647885, 0.8431952034476938, 0.0231867181399062, 4.973682004676817, 0.453230896962354, 0.0202107690205043, 5.396076534203067, 0.4909748005848739, 0.0134940353299699, 5.419355081147708, 0.983411369115241, 0.0245592185286174, 2.586674033083522, -0.0179082469397433, 0.017660232430549, 3.8649253884087074, 0.266780607730721, 0.0205504921440638, 5.199321176626422]|2207644.3071437454782426|      0.06250000|[904, 0, 8, 64]                                                            |  | used linear model with 113 points | iterate success | actual_k=0
       9|[1.020748250374357, 0.0238856565233746, 1.8881973065639717, 0.0149092204179961, 0.0206116841793653, 2.001017761670968, 0.4330255030489472, 0.0191203709177961, 2.120348193741894, 0.8041861161140066, 0.0213409829035703, 2.15887826042929, 0.2183648613572955, 0.015459553135067, 2.216613960438496, 2.6899584750408647, 0.0233815245707714, 2.2799477178755003, 0.8022456360312492, 0.016099974974993, 2.393258942621596, 2.2694575907474883, 0.0164291619180306, 2.485492830168134, 14.348049792470306, 0.0604093699728188, 2.5524777704721773, 12.16112517130441, 0.0453609251333629, 2.710416037426892, 0.2760299550293772, 0.0166155989518391, 2.939984838608905, 0.2375660145343832, 0.0225522112294942, 2.96233526668408, 1.161874802675077, 0.0213883992352488, 3.1282815961107584, 0.1762543291348449, 0.0218058577752205, 3.2263639052087094, 0.1147318652736595, 0.0192949848548171, 3.2573212608877937, 3.750874893898005, 0.0269828550440364, 3.3795863621109192, 0.8304364000640003, 0.0207323413122789, 3.6727308398113343, 0.1616356397770527, 0.0220863565546665, 3.720965844825115, 0.3833941315826745, 0.0191805744891088, 3.8316837615937884, 0.921282936843544, 0.0210309671940015, 3.9583772062739357, 0.2624738297172024, 0.0167907997536541, 4.051702660125076, 2.0690561012529316, 0.0202784742202845, 4.172287991987453, 1.945824450335094, 0.0229219538224342, 4.430124631349231, 1.4827045336406162, 0.0220838987640078, 4.557412088455632, 0.4788304952026373, 0.0189345515972555, 4.605174455185874, 0.4955877429589733, 0.0190913459087515, 4.700681099484689, 0.3293105907660809, 0.0189888716123804, 4.7995258940647885, 0.8431952034476938, 0.0231867181399062, 4.973682004676817, 0.453230896962354, 0.0202107690205043, 5.396076534203067, 0.4909748005848739, 0.0134940353299699, 5.419355081147708, 0.983411369115241, 0.0245592185286174, 2.586674033083522, -0.0179082469397433, 0.017660232430549, 3.8649253884087074, 0.266780607730721, 0.0205504921440638, 5.199321176626422]|2207644.3071437454782426|      0.03125000|[1017, 0, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=0
      10|[1.0221336403223247, 0.0220208068296139, 1.8874095802014559, 0.0140739227904607, 0.0212453730811525, 2.003053751182548, 0.4347758314121553, 0.0189027102318909, 2.1207181294465145, 0.8045148198616149, 0.0219666893070823, 2.1587570559094917, 0.2191174099157151, 0.0185855090996052, 2.215450103035916, 2.688684915820673, 0.0242836744605614, 2.278364970020063, 0.803369420825116, 0.0155143122730837, 2.395793060085536, 2.267832406752679, 0.0201935537172831, 2.4771586421544103, 14.348676520587928, 0.0760656243269136, 2.5480277220778764, 12.160513678051613, 0.0635700253584985, 2.7167267871396183, 0.2767074424345959, 0.0174285731991875, 2.9386104641707043, 0.2360951820412687, 0.0226333072908006, 2.9636630328765183, 1.1597141116358927, 0.0241733615447744, 3.128104324594584, 0.1746420877685471, 0.0232030055990595, 3.2257628909595826, 0.115474605965004, 0.0191215886773336, 3.2575072963891514, 3.749811511124391, 0.0298553451422568, 3.377528870814645, 0.8304327872984915, 0.0210297192319681, 3.671332487176698, 0.1611627218112332, 0.0222714560593886, 3.7193736781518316, 0.3803779589411767, 0.0193937820994598, 3.830323675987847, 0.9170780921122618, 0.0225271940361104, 3.954390086891221, 0.2635196370973715, 0.0172668946141641, 4.051815289387191, 2.0688995967220483, 0.0218953473331253, 4.176056053280646, 1.946904774259168, 0.0243033539945721, 4.430231364819905, 1.4813402389397554, 0.0250741581180033, 4.55674523726975, 0.4784271015427835, 0.0189922010689866, 4.605865771564233, 0.4986381888586548, 0.0199156217004543, 4.702082986527031, 0.3305494403304209, 0.0176571578514273, 4.799601367643677, 0.8409634265270949, 0.0265266362259781, 4.975784868221361, 0.4515937596183436, 0.0215170166447283, 5.395832777866184, 0.4930798446151309, 0.01194537013446, 5.420120236051251, 0.9828579387010011, 0.0254844060053117, 2.58307028891362, -0.015913707397207, 0.0170927396083082, 3.8651707759256753, 0.2633863147784899, 0.023376166383034, 5.201439572918777]|1909221.2659857659600675|      0.06250000|[1130, 0, 10, 80]                                                          |  | used linear model with 113 points | iterate success | actual_k=0
      11|[1.0221336403223247, 0.0220208068296139, 1.8874095802014559, 0.0140739227904607, 0.0212453730811525, 2.003053751182548, 0.4347758314121553, 0.0189027102318909, 2.1207181294465145, 0.8045148198616149, 0.0219666893070823, 2.1587570559094917, 0.2191174099157151, 0.0185855090996052, 2.215450103035916, 2.688684915820673, 0.0242836744605614, 2.278364970020063, 0.803369420825116, 0.0155143122730837, 2.395793060085536, 2.267832406752679, 0.0201935537172831, 2.4771586421544103, 14.348676520587928, 0.0760656243269136, 2.5480277220778764, 12.160513678051613, 0.0635700253584985, 2.7167267871396183, 0.2767074424345959, 0.0174285731991875, 2.9386104641707043, 0.2360951820412687, 0.0226333072908006, 2.9636630328765183, 1.1597141116358927, 0.0241733615447744, 3.128104324594584, 0.1746420877685471, 0.0232030055990595, 3.2257628909595826, 0.115474605965004, 0.0191215886773336, 3.2575072963891514, 3.749811511124391, 0.0298553451422568, 3.377528870814645, 0.8304327872984915, 0.0210297192319681, 3.671332487176698, 0.1611627218112332, 0.0222714560593886, 3.7193736781518316, 0.3803779589411767, 0.0193937820994598, 3.830323675987847, 0.9170780921122618, 0.0225271940361104, 3.954390086891221, 0.2635196370973715, 0.0172668946141641, 4.051815289387191, 2.0688995967220483, 0.0218953473331253, 4.176056053280646, 1.946904774259168, 0.0243033539945721, 4.430231364819905, 1.4813402389397554, 0.0250741581180033, 4.55674523726975, 0.4784271015427835, 0.0189922010689866, 4.605865771564233, 0.4986381888586548, 0.0199156217004543, 4.702082986527031, 0.3305494403304209, 0.0176571578514273, 4.799601367643677, 0.8409634265270949, 0.0265266362259781, 4.975784868221361, 0.4515937596183436, 0.0215170166447283, 5.395832777866184, 0.4930798446151309, 0.01194537013446, 5.420120236051251, 0.9828579387010011, 0.0254844060053117, 2.58307028891362, -0.015913707397207, 0.0170927396083082, 3.8651707759256753, 0.2633863147784899, 0.023376166383034, 5.201439572918777]|1909221.2659857659600675|      0.03125000|[1243, 0, 11, 88]                                                          |  | used linear model with 113 points | iterate failure | actual_k=0
