k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0140984470979143, -0.0724228405528709, 0.0903047608768851, -0.0222974098046232, 0.0309200325307058, -0.03809909279487, -0.1222213219678836, 0.2004367097382155, 0.1775753707675693, -0.0734169155060409, 0.2338953669599974, 0.1386843806352502, 0.1592977777768268, 0.2190547899676514, -0.0693378699045054, 0.1740985076547115, 0.1805693501731426, 0.0474578783395202, 0.1406448357544519, 0.3741936123277372, 0.149084777435292, 0.2141315432336604, 0.2395190760638071, 0.1682571639523114, 0.2829688634011367, 0.219809958091115, 0.2406368528432923, 0.1324412222070109, 0.3581941047492245, 0.3944377786321067, 0.3160184107045268, 0.4519718848263122, 0.3920327975186013, 0.4871815148043829, 0.3624633424836921, 0.2846958801317437, 0.3911654452148715, 0.3844760563380785, 0.3045529050852909, 0.3069553558577848, 0.4331982920719394, 0.2943781201988778, 0.4594869476220047, 0.4485941396031987, 0.4280299332633793, 0.5802725426605703, 0.4414396331617556, 0.544986687751462, 0.4492796951779323, 0.5424483601916222, 0.5251532342266753, 0.5350340612219205, 0.5945949522423832, 0.4475476159866231, 0.3867543451543023, 0.6871426768512933, 0.3712286369611624, 0.5084395801589945, 0.6521720361406601, 0.6268898366031975, 0.6667566084197472, 0.5498847649967398, 0.6228863619076576, 0.4859399228036216, 0.5275864876897568, 0.6733947684512246, 0.6404836786756076, 0.8127237676410307, 0.6581081428310249, 0.7218844314921584, 0.6462072642743292, 0.655101318651283, 0.8583115368509968, 0.9097827777395221, 0.7272466017865733, 0.6478016932960097, 0.8721740549034206, 0.8407800586463363, 0.6831803033994253, 0.8618263982408358, 0.9383849086328493, 0.8617984718345256, 0.9426656705578166, 0.8434044088201303, 1.0764876592514718, 0.8765749496745793, 1.0686531254742533, 0.7409814275396233, 0.850045226600958, 0.9624649822487792, 1.0089283707354904, 1.0074533130009324, 1.1424477998834468, 0.9592221159466994, 0.9548468147217872, 1.0880774167590506, 0.9725027023043372, 1.1988510404689021, 1.225757917625283, 1.104018202789658]|-99.6289215087890625|      2.00000000|[126, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[-0.1272968146045139, 0.0238444977443425, 0.0031266404813023, -0.1237449630491206, -0.3280605077350611, 0.0669565974848682, -0.0846745764314656, 0.2032634472142932, -0.1970247691552897, -0.218013060564459, 0.3643506558464322, 0.0532633497295356, 0.0156877288706407, 0.3271869868647128, -0.2987825536622714, 0.3882172642059171, 0.1834590081852, 0.0099150449847424, 0.4386266967636877, 0.1218983947615444, 0.1375007315075958, 0.3802339991693641, 0.205968895708923, 0.2445367636557812, 0.1736921971869209, 0.1381599446001743, 0.2405368755319439, 0.3545281462295607, 0.1955068325806934, 0.2548603464668195, 0.1369794337813148, 0.2578725043908411, 0.7651094819907354, 0.4141372320156713, 0.5296008413938398, 0.3958612787951742, 0.5470146551179348, 0.2371147729672489, 0.1935089196704207, 0.3461396464404088, 0.4963994932438138, 0.3143757916825943, 0.687327789361503, 0.1835671217657676, 0.519221174561119, 0.2632325985069927, 0.4916610971164376, 0.5302276657144804, 0.3446438457146137, 0.7511559822657669, 0.2242091298310973, 0.7805707569676686, 0.4177295030487791, 0.3260190572003784, 0.4665910356936164, 0.5966692932938362, 0.3677194281136357, 0.478266401094991, 0.9996748367923978, 0.4395183075665758, 0.5683350325987582, 0.7118655412134665, 0.6896936535677175, 0.4501649798168433, 0.4806056802893571, 0.8593807794590488, 0.8264702338834975, 0.7487477429089482, 0.6419791842391859, 0.9354835331043982, 0.7512220013751923, 0.6172514085588476, 0.8677199965978935, 0.996424906817566, 0.7917375482124563, 0.6603314842494137, 0.8181241631412187, 0.4794904168389622, 0.9822545897235313, 0.7006872170459794, 1.154062232287467, 1.4472955962899585, 1.1943746738723267, 1.1533059889517567, 1.2003340810666974, 0.8525910368331377, 1.017895124995182, 0.7225011394949874, 0.3670785373457373, 1.036673086087675, 1.7684175666751143, 1.1477014059886885, 1.016276905480259, 0.6356230861550003, 1.086376855498057, 1.4417853191629741, 1.1607306222592564, 1.4544938447716966, 1.1364057131643284, 0.9867321320177007]|-203.6927795410156250|      4.00000000|[251, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[-0.1272968146045139, 0.0238444977443425, 0.0031266404813023, -0.1237449630491206, -0.3280605077350611, 0.0669565974848682, -0.0846745764314656, 0.2032634472142932, -0.1970247691552897, -0.218013060564459, 0.3643506558464322, 0.0532633497295356, 0.0156877288706407, 0.3271869868647128, -0.2987825536622714, 0.3882172642059171, 0.1834590081852, 0.0099150449847424, 0.4386266967636877, 0.1218983947615444, 0.1375007315075958, 0.3802339991693641, 0.205968895708923, 0.2445367636557812, 0.1736921971869209, 0.1381599446001743, 0.2405368755319439, 0.3545281462295607, 0.1955068325806934, 0.2548603464668195, 0.1369794337813148, 0.2578725043908411, 0.7651094819907354, 0.4141372320156713, 0.5296008413938398, 0.3958612787951742, 0.5470146551179348, 0.2371147729672489, 0.1935089196704207, 0.3461396464404088, 0.4963994932438138, 0.3143757916825943, 0.687327789361503, 0.1835671217657676, 0.519221174561119, 0.2632325985069927, 0.4916610971164376, 0.5302276657144804, 0.3446438457146137, 0.7511559822657669, 0.2242091298310973, 0.7805707569676686, 0.4177295030487791, 0.3260190572003784, 0.4665910356936164, 0.5966692932938362, 0.3677194281136357, 0.478266401094991, 0.9996748367923978, 0.4395183075665758, 0.5683350325987582, 0.7118655412134665, 0.6896936535677175, 0.4501649798168433, 0.4806056802893571, 0.8593807794590488, 0.8264702338834975, 0.7487477429089482, 0.6419791842391859, 0.9354835331043982, 0.7512220013751923, 0.6172514085588476, 0.8677199965978935, 0.996424906817566, 0.7917375482124563, 0.6603314842494137, 0.8181241631412187, 0.4794904168389622, 0.9822545897235313, 0.7006872170459794, 1.154062232287467, 1.4472955962899585, 1.1943746738723267, 1.1533059889517567, 1.2003340810666974, 0.8525910368331377, 1.017895124995182, 0.7225011394949874, 0.3670785373457373, 1.036673086087675, 1.7684175666751143, 1.1477014059886885, 1.016276905480259, 0.6356230861550003, 1.086376855498057, 1.4417853191629741, 1.1607306222592564, 1.4544938447716966, 1.1364057131643284, 0.9867321320177007]|-203.6927795410156250|      2.00000000|[437, 0, 0, 7]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.0188495920551, -0.4023807366902898, -0.0091435544980545, -0.1000628544250218, -0.4252343718182155, 0.1323440020481147, -0.0419331036771795, 0.0043839152747371, -0.4100833962111459, -0.1595764596428086, 0.201729482399774, 0.0402419499862929, -0.0508799940131336, 0.556964304590734, -0.5665731088446319, 0.7406967814520675, 0.1707548078810804, -0.2617853322580865, 0.5602872743120149, 0.3100717773381029, 0.1779810071878041, 0.3932779138273975, 0.3750225675866677, 0.4637295065098722, 0.384915309708847, 0.5704970430531393, 0.2415403967171668, 0.3300415674136877, 0.0683893493435819, 0.0449248374311142, 0.1862549102255879, 0.1492082289601316, 1.0251923051119645, 0.7661960442206255, 0.2410254350845834, 0.5973215088040451, 0.7317532628396944, 0.16165847602734, -0.0291155703784462, 0.6114367515262855, 0.6551717157397627, 0.4513627414289639, 0.966780634971526, 0.3061481698003757, 0.7033710979905954, -0.1024432077359287, 0.3703333010446682, 0.4731438162807605, 0.2835532034645288, 1.0999519394913824, 0.5191993512584682, 1.0372363958629027, 0.3300282137360612, 0.4664860039447306, 0.5335277569825303, 0.9047419410145585, 0.473245712651886, 0.6530115402610931, 1.5123360799485397, 0.6216566690390783, 0.4101674323094538, 0.7450629745481069, 0.9699500281561595, 0.4974283333620036, 0.6303788109084121, 1.0228166450863545, 0.9376149992175027, 0.7006787300554658, 0.8016751740086898, 1.0902349676255656, 0.9320623695084527, 0.3959721844983118, 1.0338170542405312, 1.1895500822151561, 0.7874598794554453, 0.5406467903278767, 0.9137407181790543, 0.4815512099650644, 0.8600714074745659, 0.4882852860303659, 1.151516516639538, 1.4102010573625887, 1.1771746504445717, 0.965174687226927, 1.527190157686192, 1.2804999071042547, 1.2548240239183066, 0.4103975304688171, 0.47951040181055, 0.9099528858353447, 2.1577719751949815, 1.2566300148806753, 0.9152005644472248, 0.8708732113917079, 1.3336607520021757, 1.4614785728179531, 1.1290551442055208, 1.4001825449937877, 0.9503175723692499, 1.258778556859118]|-321.8572692871093750|      4.00000000|[562, 0, 0, 9]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[0.0188495920551, -0.4023807366902898, -0.0091435544980545, -0.1000628544250218, -0.4252343718182155, 0.1323440020481147, -0.0419331036771795, 0.0043839152747371, -0.4100833962111459, -0.1595764596428086, 0.201729482399774, 0.0402419499862929, -0.0508799940131336, 0.556964304590734, -0.5665731088446319, 0.7406967814520675, 0.1707548078810804, -0.2617853322580865, 0.5602872743120149, 0.3100717773381029, 0.1779810071878041, 0.3932779138273975, 0.3750225675866677, 0.4637295065098722, 0.384915309708847, 0.5704970430531393, 0.2415403967171668, 0.3300415674136877, 0.0683893493435819, 0.0449248374311142, 0.1862549102255879, 0.1492082289601316, 1.0251923051119645, 0.7661960442206255, 0.2410254350845834, 0.5973215088040451, 0.7317532628396944, 0.16165847602734, -0.0291155703784462, 0.6114367515262855, 0.6551717157397627, 0.4513627414289639, 0.966780634971526, 0.3061481698003757, 0.7033710979905954, -0.1024432077359287, 0.3703333010446682, 0.4731438162807605, 0.2835532034645288, 1.0999519394913824, 0.5191993512584682, 1.0372363958629027, 0.3300282137360612, 0.4664860039447306, 0.5335277569825303, 0.9047419410145585, 0.473245712651886, 0.6530115402610931, 1.5123360799485397, 0.6216566690390783, 0.4101674323094538, 0.7450629745481069, 0.9699500281561595, 0.4974283333620036, 0.6303788109084121, 1.0228166450863545, 0.9376149992175027, 0.7006787300554658, 0.8016751740086898, 1.0902349676255656, 0.9320623695084527, 0.3959721844983118, 1.0338170542405312, 1.1895500822151561, 0.7874598794554453, 0.5406467903278767, 0.9137407181790543, 0.4815512099650644, 0.8600714074745659, 0.4882852860303659, 1.151516516639538, 1.4102010573625887, 1.1771746504445717, 0.965174687226927, 1.527190157686192, 1.2804999071042547, 1.2548240239183066, 0.4103975304688171, 0.47951040181055, 0.9099528858353447, 2.1577719751949815, 1.2566300148806753, 0.9152005644472248, 0.8708732113917079, 1.3336607520021757, 1.4614785728179531, 1.1290551442055208, 1.4001825449937877, 0.9503175723692499, 1.258778556859118]|-321.8572692871093750|      2.00000000|[748, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.0904425136201725, -0.5177652418976025, 0.0031959675884377, 0.1967516106199882, -0.4684673218679808, 0.0927442147383863, -0.3360760962345371, 0.1976017640003208, -0.4889655285917223, -0.3356106536936025, 0.1184860463478837, 0.334338781953847, 0.1880169006939983, 0.6817673562545273, -1.092395997733901, 0.6754302035176315, 0.1986925875844312, -0.3339779874763507, 0.6505812809433362, 0.1977724385272768, 0.21008091259216, 0.4422798289777177, 0.3420687419974794, 0.567260387199472, 0.4425072337665586, 0.4397937905959228, 0.4279905613214934, 0.3238796725637637, 0.0724348284501896, 0.5128783261176212, 0.2618210995873984, -0.0142805503767328, 1.3255018989885359, 0.7711164908995987, 0.2535448094322186, 0.5656859983848619, 0.3151042643875676, -0.072813837061853, 0.1007947318046412, 0.5249639141242669, 0.6180883311724393, 0.8285454109362256, 0.9217846346649328, 0.6447594534780456, 0.5878060959251714, 0.4172563667417347, 0.2146046297047528, 0.6111753437627067, 0.4039880919800414, 1.2186938633141, 0.4575878852456825, 0.8791646507112263, 0.3950949867586378, 0.5819726589493717, 0.5563763360157933, 0.6277038980309229, 0.6573055887300205, 0.6973483353652192, 1.4386788201113576, 0.584487506686607, 0.1779428303083392, 0.6687621511559406, 1.501477859920441, 0.4396069114984379, 0.5768257012335398, 1.1161853449509171, 0.7964404872534158, 0.5225093706017997, 0.9906020088666118, 1.2037717390088272, 1.200081302817994, 0.1440772461141799, 0.9965149603277973, 1.1203263442846312, 0.8695538209646076, 0.7741229846718655, 0.874588490171791, 0.5243339101713917, 0.8543229296449755, 0.4325884344589031, 1.1768839150168773, 1.78529748754048, 0.9216927059350377, 0.9247804898306494, 1.6391843801677708, 1.2826349898810925, 1.0605980966693243, -0.1018618191375906, 0.3258600190034621, 1.0413190049332073, 2.2125525721028936, 0.7117821951396428, 0.8025166505431645, 0.6179962990787904, 1.2830786212210203, 1.6374758376013219, 1.2120109927252694, 1.705692038696153, 0.7680908131714415, 1.4463501821338238]|-440.4285888671875000|      4.00000000|[873, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[-0.1977578429776746, -0.8810141119174646, 0.2008226137109498, -0.3142247824159606, -0.2943183799422115, -0.1103421734721563, -0.2317785237082906, 0.1746152945958717, -0.7326873983645998, -0.0166886576603202, 0.4952034655336836, -0.107421732917179, 0.2168175991532034, 0.7184966279161912, -0.9821985893033918, 0.8228797859516073, 0.355681827278383, -0.7223696036660203, 0.9451162224378937, 0.9124538065483554, 0.7129930863988007, 1.0094470047018396, 0.9792345743351503, 1.4787336884408184, 0.6313539528736105, -0.1187039934616343, 0.7528297572794467, 1.1817934028838943, -0.5959918404778344, 0.1431106323279289, -0.2734406179929382, -0.1242051097024361, 1.1415401339281783, 1.0085127509329213, 0.3179369903163446, 1.2411889499692075, 0.006946483588982, -0.2745538758784668, -0.309451111849853, 0.8739261285358308, 0.744633809280793, 1.2693056518453911, 1.0072657829183949, 1.175449125543607, 0.4200357490714007, 0.9756656411861903, 0.6793412585220421, 0.8260228989141035, 0.8781289184182653, 0.928450713194234, 0.3638065598438139, 1.57884535159413, 0.1560700600660313, 0.9539054893064269, 0.6813629735429796, -0.1869038011355236, 0.4164196371071794, 0.6342502480568295, 0.9993784266541781, 0.4965995418641997, 0.1829570290340465, 0.7078225748849959, 1.6222373263969636, 0.659994620577487, 0.3779045266662123, 0.1973798164210273, 1.2063659805123554, -0.2787373332370781, 0.4990354721637278, 0.6752560818321746, 1.890844200298206, -0.0600653030633075, 0.6638740150101419, 0.9795338235360189, 1.6205059072716241, 0.8275516661092274, 0.6587783795531565, 0.0929982109504938, 0.67260708273428, 0.694951791655741, 1.9810233409626596, 2.223439948064378, 0.9313009970922431, 1.5087617116975356, 1.762965936555391, 1.297330473147225, 0.4284182381495175, 0.0143873981506782, 0.6545462894857155, 0.8670536244680223, 2.3511321094269744, 0.6355162349430906, 0.6734424985204189, 0.8108202635039281, 1.0594521521303073, 1.9479335331936327, 1.3140868072473908, 2.2813789949399848, 0.8507585267223361, 1.6430628261427391]|-671.9281005859375000|      8.00000000|[998, 0, 0, 16]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[-0.1977578429776746, -0.8810141119174646, 0.2008226137109498, -0.3142247824159606, -0.2943183799422115, -0.1103421734721563, -0.2317785237082906, 0.1746152945958717, -0.7326873983645998, -0.0166886576603202, 0.4952034655336836, -0.107421732917179, 0.2168175991532034, 0.7184966279161912, -0.9821985893033918, 0.8228797859516073, 0.355681827278383, -0.7223696036660203, 0.9451162224378937, 0.9124538065483554, 0.7129930863988007, 1.0094470047018396, 0.9792345743351503, 1.4787336884408184, 0.6313539528736105, -0.1187039934616343, 0.7528297572794467, 1.1817934028838943, -0.5959918404778344, 0.1431106323279289, -0.2734406179929382, -0.1242051097024361, 1.1415401339281783, 1.0085127509329213, 0.3179369903163446, 1.2411889499692075, 0.006946483588982, -0.2745538758784668, -0.309451111849853, 0.8739261285358308, 0.744633809280793, 1.2693056518453911, 1.0072657829183949, 1.175449125543607, 0.4200357490714007, 0.9756656411861903, 0.6793412585220421, 0.8260228989141035, 0.8781289184182653, 0.928450713194234, 0.3638065598438139, 1.57884535159413, 0.1560700600660313, 0.9539054893064269, 0.6813629735429796, -0.1869038011355236, 0.4164196371071794, 0.6342502480568295, 0.9993784266541781, 0.4965995418641997, 0.1829570290340465, 0.7078225748849959, 1.6222373263969636, 0.659994620577487, 0.3779045266662123, 0.1973798164210273, 1.2063659805123554, -0.2787373332370781, 0.4990354721637278, 0.6752560818321746, 1.890844200298206, -0.0600653030633075, 0.6638740150101419, 0.9795338235360189, 1.6205059072716241, 0.8275516661092274, 0.6587783795531565, 0.0929982109504938, 0.67260708273428, 0.694951791655741, 1.9810233409626596, 2.223439948064378, 0.9313009970922431, 1.5087617116975356, 1.762965936555391, 1.297330473147225, 0.4284182381495175, 0.0143873981506782, 0.6545462894857155, 0.8670536244680223, 2.3511321094269744, 0.6355162349430906, 0.6734424985204189, 0.8108202635039281, 1.0594521521303073, 1.9479335331936327, 1.3140868072473908, 2.2813789949399848, 0.8507585267223361, 1.6430628261427391]|-671.9281005859375000|      4.00000000|[1184, 0, 0, 19]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.3009080475927157, -1.222252301297261, 1.1671006708370406, -0.0014650990698826, -0.5084746983320901, -0.3052445775504515, -0.2490054073203655, 0.9136529654741495, -1.5001016456783431, -0.3613623123180882, 1.1087620497346762, 0.0452062788677351, 0.230774928429703, 1.158522501350343, -1.6671361630775552, 1.3846511458034858, 0.8042259419293035, -0.3771321166851601, 1.282712724955994, 1.3269573341171716, 1.2629081160099789, 1.4229731957188116, -0.2088320483968076, 1.5350230125551276, 0.9726247085636328, -0.3767631307047511, 0.7760580559293278, 1.067440136502591, -0.8743766443578845, 0.6178607873538933, -0.9234989017828421, -0.1834730709231858, 1.4959261097766614, 0.6780268435659413, 0.4359033781948787, 1.3943889761371113, 0.3371725979977295, -0.3250421968315791, -0.5870750036129664, 1.1186013628918625, 0.6105463339601482, 1.2582847960732366, 1.3709044054354513, 1.169151630199532, 1.4984439927679207, 0.2964647307471855, 0.7496914121040705, 1.0106133598046052, 0.1599689144615042, 1.3901202547714417, 0.4229940503377313, 1.9427701477615047, 0.1527950858513606, 0.5776682168662326, 0.9658403095412872, -0.3077297118352218, 0.3928988089450885, 1.2008463625548076, 1.2064663301220737, 1.0898800698930466, 0.3039926877310566, 0.1344792931424857, 2.085193224522248, 0.5161251839428854, 0.0524580963520732, -0.6162208622349662, 0.9170786600147873, -0.8692518738712334, 0.6986141184456116, 0.3633281831756137, 1.7545755285545561, -0.2954550690013105, 1.0366481695787995, 0.8031793006221176, 1.572611887088826, 1.4316128135160677, 0.3153575054651135, -0.1070107842423937, 0.708956466913825, 0.7221109171728748, 1.6751424158173414, 2.328902442529907, 1.3801502652049638, 1.8457248098884982, 1.7786105703628565, 1.496435449547559, 0.1492916681090533, -0.1755008867347342, 0.4591912220675609, 1.5495531368557465, 2.214696797656123, 0.4516286857290195, 0.6323995443971099, 1.183624686128966, 1.0872089087982075, 2.2452240945309625, 1.7118564970645007, 2.2850706334147737, 1.0591871718382562, 1.8997571862097873]|-900.7222900390625000|      8.00000000|[1309, 0, 0, 21]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[0.7169561363896236, -1.060879900034296, 1.7880678155451182, 0.1938345333038702, -0.8574407064649003, 0.2384009782961846, 0.1874819844761017, 1.63870653188208, -2.4413783137476583, -1.1327463089852992, 1.797146197722412, -1.2826592311681382, 1.098922690699487, 0.8996237273759585, -0.7929642686424332, 0.8184786929082839, 2.7986705616864085, -1.4225792282843641, 1.067937292465627, 0.932145812916849, 1.8851944207877387, 1.302434535597939, 0.5621038968898234, 2.1111485071866163, 1.5574080596375202, -1.6510165312851122, 0.4594345073915523, 1.774324242270483, -0.6849066095234516, -0.8861692423820842, -0.9431394038325869, 0.2084546332079055, 1.1701346368489174, 0.141220345513942, 0.4313085616573634, 0.9237047936626867, 1.3602165716769705, -1.1674632275974937, -0.323912673233181, 0.8681654549265283, 1.0743037943642468, 1.7448964037417445, 1.2418671080813797, 1.1326142165369548, 3.419692314834739, -0.2207693600540676, 1.9239657245750037, 1.383896664028208, 0.5148727104594699, 2.528120721716789, 1.495875173033157, 0.7224089206371667, 1.1194577734344502, 2.2287160625708946, 2.5637883854555024, -1.361787251933129, 1.18717169744153, 2.1578284988606478, 0.6696005046096873, 1.4533906919866817, -1.4743902105318178, -0.2151004605259831, 2.659051395259117, 1.3447094775593018, -0.9510827125490676, -1.7142939515924045, 2.187323139541915, -0.6847682093907536, 0.6888029356734425, -0.4751699788305773, 1.697143734758623, -0.9365573712161572, 1.5778072428862484, 0.7241783340215927, 1.7704863078723074, -0.0806865964027783, 0.8835592044526339, 0.6319415835069138, 1.0658589868510828, 1.5461099129782223, 2.749816146260545, 1.7449855587958196, 3.251796968627617, 2.1820899914679157, 2.521740763291581, 1.719742361207159, 0.1865841268005786, 1.099802246538803, 1.293656857159446, 1.1474029516994078, 2.2723284560470143, 0.3887399286487144, 1.152392734963466, 1.711458139826375, 1.550603955417599, 2.616772537102081, 1.859495016653639, 1.6664422149344529, 1.3328085088654746, 1.7274742272506898]|-1237.6121826171875000|     16.00000000|[1434, 0, 0, 23]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
