k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1262221612268353, -0.1389375721247936, 0.4204640596688864, 0.1882042912691552, 0.6055276265104383, 0.1359608659061531, 0.5313230762122978, -0.2860485287651827, -0.0572398523075315]|41484.4257812500000000|      2.00000000|[13, 0, 0, 3]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       2|[0.1262221612268353, -0.1389375721247936, 0.4204640596688864, 0.1882042912691552, 0.6055276265104383, 0.1359608659061531, 0.5313230762122978, -0.2860485287651827, -0.0572398523075315]|41484.4257812500000000|      1.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1262221612268353, -0.1389375721247936, 0.4204640596688864, 0.1882042912691552, 0.6055276265104383, 0.1359608659061531, 0.5313230762122978, -0.2860485287651827, -0.0572398523075315]|41484.4257812500000000|      0.50000000|[37, 0, 0, 9]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.1159489986798339, -0.1286042239946784, 0.2853287499826918, -0.0073929479266935, 0.7248269763146944, -0.0037620356849176, 0.5439764676872842, -0.103971414256369, -0.4124874337296459]|7956.2021484375000000|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       5|[0.1159489986798339, -0.1286042239946784, 0.2853287499826918, -0.0073929479266935, 0.7248269763146944, -0.0037620356849176, 0.5439764676872842, -0.103971414256369, -0.4124874337296459]|7956.2021484375000000|      0.50000000|[61, 0, 0, 15]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.1159489986798339, -0.1286042239946784, 0.2853287499826918, -0.0073929479266935, 0.7248269763146944, -0.0037620356849176, 0.5439764676872842, -0.103971414256369, -0.4124874337296459]|7956.2021484375000000|      0.25000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.1159489986798339, -0.1286042239946784, 0.2853287499826918, -0.0073929479266935, 0.7248269763146944, -0.0037620356849176, 0.5439764676872842, -0.103971414256369, -0.4124874337296459]|7956.2021484375000000|      0.12500000|[85, 0, 0, 21]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.1159489986798339, -0.1286042239946784, 0.2853287499826918, -0.0073929479266935, 0.7248269763146944, -0.0037620356849176, 0.5439764676872842, -0.103971414256369, -0.4124874337296459]|7956.2021484375000000|      0.06250000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.1267681025346168, -0.1292673837521271, 0.2690289754210668, 0.0240859804196551, 0.7216324735316105, -0.0311978858613448, 0.5816161854520775, -0.0952249623215514, -0.3958750247374099]|6828.4150390625000000|      0.12500000|[109, 0, 0, 27]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      10|[0.1344766888127022, -0.1502390437590542, 0.2905249055329199, 0.0542798386650955, 0.8010693721706363, -0.0027410084624134, 0.6177697009920226, -0.1371007751095469, -0.3361142686529126]|1884.6901855468750000|      0.25000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      11|[0.1344766888127022, -0.1502390437590542, 0.2905249055329199, 0.0542798386650955, 0.8010693721706363, -0.0027410084624134, 0.6177697009920226, -0.1371007751095469, -0.3361142686529126]|1884.6901855468750000|      0.12500000|[133, 0, 0, 33]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.1772464937767085, -0.1175080693784914, 0.3348316408799782, 0.016702448787042, 0.8632999324151297, -0.0124094893884957, 0.6316088865754568, -0.1574180169722107, -0.2669850812860843]|490.7855224609375000|      0.25000000|[141, 0, 0, 35]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[0.1772464937767085, -0.1175080693784914, 0.3348316408799782, 0.016702448787042, 0.8632999324151297, -0.0124094893884957, 0.6316088865754568, -0.1574180169722107, -0.2669850812860843]|490.7855224609375000|      0.12500000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[0.1772464937767085, -0.1175080693784914, 0.3348316408799782, 0.016702448787042, 0.8632999324151297, -0.0124094893884957, 0.6316088865754568, -0.1574180169722107, -0.2669850812860843]|490.7855224609375000|      0.06250000|[165, 0, 0, 41]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[0.1772464937767085, -0.1175080693784914, 0.3348316408799782, 0.016702448787042, 0.8632999324151297, -0.0124094893884957, 0.6316088865754568, -0.1574180169722107, -0.2669850812860843]|490.7855224609375000|      0.03125000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
