k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[123, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 84 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[245, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[100.02256077043077, 0.0299914303834797, 0.2864959546014355, 0.1147005202232839, 100.01596167866127, -0.0279743403686498, 0.2827549682346086, 0.9027353780552775, 99.9321581448463, 0.0606227592921237, 0.3221109439727629, 0.9402961398974377, 99.9635072436236, 0.0155249862386013, 0.4309141634321638, 0.7930682809113154, 100.03764678336377, 0.0499160874061037, 0.4376157317197823, 0.7903731647637324, 100.04139544613136, 0.0904038146677999, 0.4386417176526815, 0.7763820006710515, 99.98628803617132, 0.0988723721407781, 0.5215666148607851, 0.7090923183399905, 100.02283443506496, 0.1164962739185035, 0.5536641855982412, 0.6831521664143548, 99.99736023931389, 0.1450902680805858, 0.4999032712759632, 0.5781283729836636, 99.99596849355822, 0.1674576075807672, 0.5006744717123103, 0.5965235769828844, 99.95185025965709, 0.2344781780652035, 0.629722750704052, 0.4735301491398561, 100.01720749554562, 0.3181458603350317, 0.6375971556822945, 0.5412518437747169, 100.01852054307612, 0.3647279013159307, 0.6218557902941774, 0.5179427870454766, 99.9512802443442, 0.4286743010759258, 0.5969143315151635, 0.4200981853347616, 99.99332726684099, 0.4008059888916981, 0.6893581890654327, 0.3702545533743595, 99.9385365426936, 0.4455952044421826, 0.6581621951490637, 0.2921016968441156, 100.02165312222057, 0.4598112649280648, 0.7169812963593181, 0.3166713130011826, 99.9920670525023, 0.4247217189646642, 0.7383881368587006, 0.2124631115970853, 100.00630717619177, 0.4815921341643329, 0.8081697967231612, 0.1304767500302517, 99.97731283808415, 0.5337703976870928, 0.7624738467641045, -0.0334498424748775, 299.9995525682539, 300.0016638598949, 299.99891833539255, 300.019325862852, 299.9771429764833, 299.9891753083009, 299.98693485335235, 299.9793817723823, 300.0180260114543, 299.9900702392632, 300.0250922897284, 300.00608313675434, 300.0108527539941, 300.0008587854385, 300.02086802378085, 300.0138884762266, 299.96532881139973, 300.0451483989556, 300.0171091080653]|1224.0579833984375000|      0.50000000|[273, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[100.02256077043077, 0.0299914303834797, 0.2864959546014355, 0.1147005202232839, 100.01596167866127, -0.0279743403686498, 0.2827549682346086, 0.9027353780552775, 99.9321581448463, 0.0606227592921237, 0.3221109439727629, 0.9402961398974377, 99.9635072436236, 0.0155249862386013, 0.4309141634321638, 0.7930682809113154, 100.03764678336377, 0.0499160874061037, 0.4376157317197823, 0.7903731647637324, 100.04139544613136, 0.0904038146677999, 0.4386417176526815, 0.7763820006710515, 99.98628803617132, 0.0988723721407781, 0.5215666148607851, 0.7090923183399905, 100.02283443506496, 0.1164962739185035, 0.5536641855982412, 0.6831521664143548, 99.99736023931389, 0.1450902680805858, 0.4999032712759632, 0.5781283729836636, 99.99596849355822, 0.1674576075807672, 0.5006744717123103, 0.5965235769828844, 99.95185025965709, 0.2344781780652035, 0.629722750704052, 0.4735301491398561, 100.01720749554562, 0.3181458603350317, 0.6375971556822945, 0.5412518437747169, 100.01852054307612, 0.3647279013159307, 0.6218557902941774, 0.5179427870454766, 99.9512802443442, 0.4286743010759258, 0.5969143315151635, 0.4200981853347616, 99.99332726684099, 0.4008059888916981, 0.6893581890654327, 0.3702545533743595, 99.9385365426936, 0.4455952044421826, 0.6581621951490637, 0.2921016968441156, 100.02165312222057, 0.4598112649280648, 0.7169812963593181, 0.3166713130011826, 99.9920670525023, 0.4247217189646642, 0.7383881368587006, 0.2124631115970853, 100.00630717619177, 0.4815921341643329, 0.8081697967231612, 0.1304767500302517, 99.97731283808415, 0.5337703976870928, 0.7624738467641045, -0.0334498424748775, 299.9995525682539, 300.0016638598949, 299.99891833539255, 300.019325862852, 299.9771429764833, 299.9891753083009, 299.98693485335235, 299.9793817723823, 300.0180260114543, 299.9900702392632, 300.0250922897284, 300.00608313675434, 300.0108527539941, 300.0008587854385, 300.02086802378085, 300.0138884762266, 299.96532881139973, 300.0451483989556, 300.0171091080653]|1224.0579833984375000|      0.25000000|[393, 29, 0, 29]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[100.02109382497424, 0.0790102552370417, 0.2929943789459019, 0.1161066575796026, 99.9812216351532, -0.0871896939522759, 0.3003025319350583, 0.8450656166726187, 99.92000521852894, 0.0286841666376819, 0.3546890702896031, 0.9667654613054809, 99.95204167736705, -0.0222820864648207, 0.4242652175936279, 0.7952076755130741, 100.01947059236602, 0.0265051654935626, 0.4437592140885293, 0.8133676066428579, 100.06599275690161, 0.0807383375074666, 0.4281557571563449, 0.7992979934621591, 99.98336867281554, 0.0966172256711517, 0.5142955926473177, 0.6917412639768264, 100.05876140142487, 0.1019082105327062, 0.5136406955648893, 0.6757654829443687, 99.9686157195435, 0.165469373504502, 0.5157338499133929, 0.576629305167853, 100.0296743064482, 0.1544434880850659, 0.4624729090258213, 0.579551598873996, 99.99188684345685, 0.185535370514403, 0.6113815830553423, 0.4790063995921887, 100.03781694233598, 0.3291256488099984, 0.642493976675396, 0.5486437599887891, 100.03987763996915, 0.3522220867240379, 0.6512705419481876, 0.5283276589434239, 99.93239775288073, 0.4181025976414028, 0.622015592814345, 0.4521907123224347, 100.01940415652885, 0.4462771982768866, 0.7022708072952166, 0.351980845975597, 99.94860602699679, 0.4528711853497104, 0.6840956833414277, 0.2902023770009349, 100.03762533070305, 0.3821474860985297, 0.7221361254292756, 0.3425987151427842, 99.99080224351133, 0.4295943303420062, 0.721508856649856, 0.1722339049364272, 100.01350501768621, 0.4533725401232463, 0.7996121297846358, 0.0951534471655909, 100.00343083570745, 0.5482476216079304, 0.7694173554359152, -0.0380253869566598, 299.97859917634094, 299.99950099948745, 300.0456422806997, 300.0481251512823, 299.9805786567287, 299.9955502158909, 300.0074100481548, 299.9776057221628, 300.0165958026604, 300.0031578245937, 300.05352272712577, 299.99841629389334, 300.0090475655609, 299.9806953732584, 299.99447650954926, 299.98444586097975, 299.907163770861, 300.0779579900549, 300.0261222028875]|1081.5495605468750000|      0.50000000|[421, 31, 0, 31]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[100.02109382497424, 0.0790102552370417, 0.2929943789459019, 0.1161066575796026, 99.9812216351532, -0.0871896939522759, 0.3003025319350583, 0.8450656166726187, 99.92000521852894, 0.0286841666376819, 0.3546890702896031, 0.9667654613054809, 99.95204167736705, -0.0222820864648207, 0.4242652175936279, 0.7952076755130741, 100.01947059236602, 0.0265051654935626, 0.4437592140885293, 0.8133676066428579, 100.06599275690161, 0.0807383375074666, 0.4281557571563449, 0.7992979934621591, 99.98336867281554, 0.0966172256711517, 0.5142955926473177, 0.6917412639768264, 100.05876140142487, 0.1019082105327062, 0.5136406955648893, 0.6757654829443687, 99.9686157195435, 0.165469373504502, 0.5157338499133929, 0.576629305167853, 100.0296743064482, 0.1544434880850659, 0.4624729090258213, 0.579551598873996, 99.99188684345685, 0.185535370514403, 0.6113815830553423, 0.4790063995921887, 100.03781694233598, 0.3291256488099984, 0.642493976675396, 0.5486437599887891, 100.03987763996915, 0.3522220867240379, 0.6512705419481876, 0.5283276589434239, 99.93239775288073, 0.4181025976414028, 0.622015592814345, 0.4521907123224347, 100.01940415652885, 0.4462771982768866, 0.7022708072952166, 0.351980845975597, 99.94860602699679, 0.4528711853497104, 0.6840956833414277, 0.2902023770009349, 100.03762533070305, 0.3821474860985297, 0.7221361254292756, 0.3425987151427842, 99.99080224351133, 0.4295943303420062, 0.721508856649856, 0.1722339049364272, 100.01350501768621, 0.4533725401232463, 0.7996121297846358, 0.0951534471655909, 100.00343083570745, 0.5482476216079304, 0.7694173554359152, -0.0380253869566598, 299.97859917634094, 299.99950099948745, 300.0456422806997, 300.0481251512823, 299.9805786567287, 299.9955502158909, 300.0074100481548, 299.9776057221628, 300.0165958026604, 300.0031578245937, 300.05352272712577, 299.99841629389334, 300.0090475655609, 299.9806953732584, 299.99447650954926, 299.98444586097975, 299.907163770861, 300.0779579900549, 300.0261222028875]|1081.5495605468750000|      0.25000000|[542, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[100.05983922754686, 0.087785217044791, 0.2795711837473311, 0.1198504492609742, 99.97428859311663, -0.0426521633918872, 0.3081229972627955, 0.8337076900222542, 99.87905182940969, -0.0075769665346021, 0.3217374417279825, 0.9579582399913313, 99.994047401649, 0.0221097609076831, 0.4747764152756448, 0.8122127924455406, 100.03953535627572, 0.0204981700934544, 0.4567583655792269, 0.812974768136081, 100.0890164835586, 0.0675125872325185, 0.4357682985546475, 0.7540854819610141, 99.96854309915018, 0.1241106577628903, 0.4835705651306914, 0.694228057021716, 100.05389043752648, 0.1413374761006853, 0.5168544112996807, 0.6276376558985034, 99.94646567590081, 0.141092174406684, 0.4855063377389084, 0.5711145229029393, 99.99988799116973, 0.158916787193505, 0.4762795081352786, 0.5977508572671472, 99.9750684974775, 0.1996787419207995, 0.5743349221099701, 0.4592499362341609, 100.02122693373434, 0.3221525173832903, 0.5925955218266192, 0.5833624545035654, 100.08034105616794, 0.3444689828645748, 0.6661322925549137, 0.5550976379655481, 99.95148013581073, 0.4450461862659971, 0.6741307707118307, 0.4514756846006193, 100.01778845123357, 0.4259791291587375, 0.698321629302498, 0.3499074472498461, 99.94199998845104, 0.4641891066665989, 0.6847886868823928, 0.2702402174442713, 100.03962483634717, 0.3556840253454205, 0.7304106701479635, 0.3372270885089868, 99.96921886839367, 0.4453501473419902, 0.6890441080100065, 0.1649583844205992, 100.04092056854324, 0.4274778647120041, 0.8305312015114432, 0.0518498286994868, 100.0135557737412, 0.5617762578590522, 0.7752730211825443, -0.0016148510245512, 299.9956622890268, 299.9985954854806, 300.00361532202487, 300.0709144350042, 299.98005446130844, 299.97669885005837, 300.0328072625731, 299.95046286725267, 300.0065820788371, 299.9752306962056, 300.09902741820304, 299.97666034508904, 300.0198465033965, 300.00002524757457, 300.0041639131654, 300.0010632531738, 299.93217706939777, 300.11916844313873, 299.9823685903572]|928.9528198242187500|      0.50000000|[570, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[100.05983922754686, 0.087785217044791, 0.2795711837473311, 0.1198504492609742, 99.97428859311663, -0.0426521633918872, 0.3081229972627955, 0.8337076900222542, 99.87905182940969, -0.0075769665346021, 0.3217374417279825, 0.9579582399913313, 99.994047401649, 0.0221097609076831, 0.4747764152756448, 0.8122127924455406, 100.03953535627572, 0.0204981700934544, 0.4567583655792269, 0.812974768136081, 100.0890164835586, 0.0675125872325185, 0.4357682985546475, 0.7540854819610141, 99.96854309915018, 0.1241106577628903, 0.4835705651306914, 0.694228057021716, 100.05389043752648, 0.1413374761006853, 0.5168544112996807, 0.6276376558985034, 99.94646567590081, 0.141092174406684, 0.4855063377389084, 0.5711145229029393, 99.99988799116973, 0.158916787193505, 0.4762795081352786, 0.5977508572671472, 99.9750684974775, 0.1996787419207995, 0.5743349221099701, 0.4592499362341609, 100.02122693373434, 0.3221525173832903, 0.5925955218266192, 0.5833624545035654, 100.08034105616794, 0.3444689828645748, 0.6661322925549137, 0.5550976379655481, 99.95148013581073, 0.4450461862659971, 0.6741307707118307, 0.4514756846006193, 100.01778845123357, 0.4259791291587375, 0.698321629302498, 0.3499074472498461, 99.94199998845104, 0.4641891066665989, 0.6847886868823928, 0.2702402174442713, 100.03962483634717, 0.3556840253454205, 0.7304106701479635, 0.3372270885089868, 99.96921886839367, 0.4453501473419902, 0.6890441080100065, 0.1649583844205992, 100.04092056854324, 0.4274778647120041, 0.8305312015114432, 0.0518498286994868, 100.0135557737412, 0.5617762578590522, 0.7752730211825443, -0.0016148510245512, 299.9956622890268, 299.9985954854806, 300.00361532202487, 300.0709144350042, 299.98005446130844, 299.97669885005837, 300.0328072625731, 299.95046286725267, 300.0065820788371, 299.9752306962056, 300.09902741820304, 299.97666034508904, 300.0198465033965, 300.00002524757457, 300.0041639131654, 300.0010632531738, 299.93217706939777, 300.11916844313873, 299.9823685903572]|928.9528198242187500|      0.25000000|[690, 51, 0, 51]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[100.04681537718686, 0.1285861251983936, 0.3505056148164329, 0.130788566162531, 99.9439027917335, -0.0558527386057469, 0.2948954280145843, 0.7764984888834982, 99.88454755169184, -0.0210471099244509, 0.2859254447044977, 1.009841250861327, 100.01384377146519, 0.0105082230091645, 0.4603909655767233, 0.8403523987805449, 100.04680041851728, 0.0125618357896734, 0.4694757450259482, 0.8059029905490537, 100.12162066880403, 0.0240957943942932, 0.4586975945699784, 0.7320868592108111, 99.95636601652494, 0.1127667012204954, 0.4752822473437051, 0.7058897617958578, 100.03251386746078, 0.1414523247965112, 0.5194613719401617, 0.6389125013109066, 99.94302217929423, 0.1443033376536751, 0.5063806328531459, 0.5627865934300115, 100.01924928481641, 0.1921666739522527, 0.4602765189525953, 0.6312837973580098, 99.97440287421982, 0.2292620493447546, 0.5976754726190224, 0.5149429444620532, 100.01128070487071, 0.2748747506657502, 0.5908739843618619, 0.5968316468711268, 100.10654329469159, 0.3560374394028585, 0.661460001987969, 0.5565005798691872, 99.94763748336125, 0.4752024401049977, 0.6842989719104048, 0.4568158265744184, 100.0239185487916, 0.402050316606357, 0.6748622567821478, 0.3732113134057155, 99.96236526406118, 0.4187124646594369, 0.6669483749216512, 0.2932898601633155, 100.04029389441523, 0.3615478260588808, 0.6907078052598311, 0.3271875102916272, 100.01223341320058, 0.4136265100205525, 0.7050504937421521, 0.1462827183948916, 100.0293657098569, 0.4332217946427656, 0.803269147268367, 0.054629779988278, 100.0082697458679, 0.5352694574779263, 0.7976605633918191, 0.0024772335355699, 299.9972463502371, 299.998209328371, 300.0367274640501, 300.02645648071734, 299.9687009039483, 300.0057117378424, 300.0440492255327, 299.96398632150766, 300.06203123634526, 299.9664993791334, 300.11263485984585, 299.98694700054955, 300.0438337348101, 300.0172439416382, 300.02208864740373, 299.98969378127504, 299.93362545204366, 300.0703642794324, 299.92161063410987]|751.7288818359375000|      0.50000000|[718, 53, 0, 53]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[100.04681537718686, 0.1285861251983936, 0.3505056148164329, 0.130788566162531, 99.9439027917335, -0.0558527386057469, 0.2948954280145843, 0.7764984888834982, 99.88454755169184, -0.0210471099244509, 0.2859254447044977, 1.009841250861327, 100.01384377146519, 0.0105082230091645, 0.4603909655767233, 0.8403523987805449, 100.04680041851728, 0.0125618357896734, 0.4694757450259482, 0.8059029905490537, 100.12162066880403, 0.0240957943942932, 0.4586975945699784, 0.7320868592108111, 99.95636601652494, 0.1127667012204954, 0.4752822473437051, 0.7058897617958578, 100.03251386746078, 0.1414523247965112, 0.5194613719401617, 0.6389125013109066, 99.94302217929423, 0.1443033376536751, 0.5063806328531459, 0.5627865934300115, 100.01924928481641, 0.1921666739522527, 0.4602765189525953, 0.6312837973580098, 99.97440287421982, 0.2292620493447546, 0.5976754726190224, 0.5149429444620532, 100.01128070487071, 0.2748747506657502, 0.5908739843618619, 0.5968316468711268, 100.10654329469159, 0.3560374394028585, 0.661460001987969, 0.5565005798691872, 99.94763748336125, 0.4752024401049977, 0.6842989719104048, 0.4568158265744184, 100.0239185487916, 0.402050316606357, 0.6748622567821478, 0.3732113134057155, 99.96236526406118, 0.4187124646594369, 0.6669483749216512, 0.2932898601633155, 100.04029389441523, 0.3615478260588808, 0.6907078052598311, 0.3271875102916272, 100.01223341320058, 0.4136265100205525, 0.7050504937421521, 0.1462827183948916, 100.0293657098569, 0.4332217946427656, 0.803269147268367, 0.054629779988278, 100.0082697458679, 0.5352694574779263, 0.7976605633918191, 0.0024772335355699, 299.9972463502371, 299.998209328371, 300.0367274640501, 300.02645648071734, 299.9687009039483, 300.0057117378424, 300.0440492255327, 299.96398632150766, 300.06203123634526, 299.9664993791334, 300.11263485984585, 299.98694700054955, 300.0438337348101, 300.0172439416382, 300.02208864740373, 299.98969378127504, 299.93362545204366, 300.0703642794324, 299.92161063410987]|751.7288818359375000|      0.25000000|[838, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
