k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8664155414312866, -0.7966021197835504, -1.0533752062183463, -1.0854935327113127, -1.199392915542679, -0.8736508583112284, -0.8115416621717733, -0.9303648446892345, -0.881182267703846, -1.0900697282901017, -0.9975240804019346, -0.9626856768203172, -0.9614796843197895, -0.7503078940835005, -0.7484394394258176, -0.9382808296524, -0.8459336852790913, -0.9646058015869571, -1.0152234515953935, -0.6823578204268135, -0.8483470446784169, -0.9182257775867237, -0.8637707159510211, -0.9920113074517183, -0.9156393016956966, -0.9212181359371046, -0.8218885109948542, -1.146360372122082, -0.9501987840720397, -1.0534502821953426, -0.9393978703793158, -0.9214484298868189, -0.7264793382422411, -0.8047484057128089, -1.0785046825202762, -0.9944213866102171, -0.9429400827883435, -0.9488066506267421, -0.7245589849732063, -0.8843387782231745, -1.1021011675983794, -1.1020327768253824, -1.0364673236705721, -1.020647791249254, -0.7993485704309522, -0.6993466267491208, -0.8498828082995622, -1.164305078497236, -0.964084379288623, -1.0748052022655674]|80380.4375000000000000|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[-1.072419567416964, -0.212469073596565, -0.947722804739784, -0.9287518060182782, -1.2282377480813083, -0.8959516807261605, -0.5970200893038502, -0.21315049877938, -0.9508090106046894, -0.9226344057974061, -0.9223633960983966, -0.9430998052062871, -0.8704649819831082, -0.1190527957142509, -0.6754492194297762, -0.8173690334026156, -0.598590926420701, -0.8965900681916033, -0.8480994475022618, -0.2809706100456971, -0.4949615883278132, -0.8220143349342338, -0.9100249378291936, -0.5899422400491716, -0.6566507146447771, -0.4927959707938106, -0.4908940504845146, -0.7929180047517314, -0.920823434993845, -1.2311416699746491, -1.0366461076225058, -0.6031477061094566, -0.4817118165406328, -0.6230744409470841, -1.001901197598168, -1.1984468707522553, -0.98173200293772, -1.010020840509014, -0.3125138419368269, -0.3625879520431816, -1.0470015445515928, -1.1200843694314446, -1.4272837090346764, -0.5125539002807726, -0.4641971026289102, -0.2132846157182259, -0.9235560800120569, -1.0997069007877787, -0.8991065840809874, -0.9863693346713004]|24381.8593750000000000|      4.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[-1.072419567416964, -0.212469073596565, -0.947722804739784, -0.9287518060182782, -1.2282377480813083, -0.8959516807261605, -0.5970200893038502, -0.21315049877938, -0.9508090106046894, -0.9226344057974061, -0.9223633960983966, -0.9430998052062871, -0.8704649819831082, -0.1190527957142509, -0.6754492194297762, -0.8173690334026156, -0.598590926420701, -0.8965900681916033, -0.8480994475022618, -0.2809706100456971, -0.4949615883278132, -0.8220143349342338, -0.9100249378291936, -0.5899422400491716, -0.6566507146447771, -0.4927959707938106, -0.4908940504845146, -0.7929180047517314, -0.920823434993845, -1.2311416699746491, -1.0366461076225058, -0.6031477061094566, -0.4817118165406328, -0.6230744409470841, -1.001901197598168, -1.1984468707522553, -0.98173200293772, -1.010020840509014, -0.3125138419368269, -0.3625879520431816, -1.0470015445515928, -1.1200843694314446, -1.4272837090346764, -0.5125539002807726, -0.4641971026289102, -0.2132846157182259, -0.9235560800120569, -1.0997069007877787, -0.8991065840809874, -0.9863693346713004]|24381.8593750000000000|      2.00000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.774944726298526, 0.0472152047971254, -0.3168878812266507, -0.702613156454583, -1.1853082422427783, -0.8774338408037554, -0.1512108832560308, -0.0956747157079176, -0.3517263759483757, -0.5795843298817138, -0.7566220236886252, -1.1075702993501195, -0.1372037573982993, -0.2370665608285834, -0.3491640389078429, -0.5704804856506358, -0.6963585954310364, -0.8929737845811924, -0.5080097768035579, -0.3376071291120943, -0.0343486178831958, -0.8818308371874445, -0.8984696377470146, -0.7655029536757653, -0.6697158127704966, -0.2195991746070007, -0.3645818184202695, -0.2041400116487921, -0.7254928712720725, -1.4741002225976396, -0.9602906743204503, -0.2623007194961973, -0.1506051527248126, -0.4070014820675528, -0.979544249190903, -1.1205705114252609, -0.99033742774853, -0.6458283786491372, -0.4801449573900263, -0.2231034191755849, -0.7923656996475829, -1.3386584043059913, -1.4372692696410128, -0.4778761142583083, 0.0115310463418353, 0.0782048883341641, -0.7954947235047942, -1.171691571719377, -0.7493621945904865, -0.6930669261390867]|6904.8291015625000000|      4.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[-0.774944726298526, 0.0472152047971254, -0.3168878812266507, -0.702613156454583, -1.1853082422427783, -0.8774338408037554, -0.1512108832560308, -0.0956747157079176, -0.3517263759483757, -0.5795843298817138, -0.7566220236886252, -1.1075702993501195, -0.1372037573982993, -0.2370665608285834, -0.3491640389078429, -0.5704804856506358, -0.6963585954310364, -0.8929737845811924, -0.5080097768035579, -0.3376071291120943, -0.0343486178831958, -0.8818308371874445, -0.8984696377470146, -0.7655029536757653, -0.6697158127704966, -0.2195991746070007, -0.3645818184202695, -0.2041400116487921, -0.7254928712720725, -1.4741002225976396, -0.9602906743204503, -0.2623007194961973, -0.1506051527248126, -0.4070014820675528, -0.979544249190903, -1.1205705114252609, -0.99033742774853, -0.6458283786491372, -0.4801449573900263, -0.2231034191755849, -0.7923656996475829, -1.3386584043059913, -1.4372692696410128, -0.4778761142583083, 0.0115310463418353, 0.0782048883341641, -0.7954947235047942, -1.171691571719377, -0.7493621945904865, -0.6930669261390867]|6904.8291015625000000|      2.00000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.6457277592961648, -0.0117016018089771, -0.1683664434586713, -0.8052829480088392, -1.1326144017855373, -0.7500140894860237, -0.1332770934279794, -0.2246329196581556, 0.0870649302022403, -0.5306621462704854, -0.4861923331891434, -1.2668116418770525, -0.276713013708146, 0.1727525626376884, -0.4441155483792938, -0.6312803468829876, -0.7408479731437123, -1.0263619769851073, 0.1509611440353568, -0.1287319659254928, -0.0746401188449118, -0.4032197359904764, -1.1042109354900922, -1.0365910421622129, -0.5151740490497018, 0.1866839166640376, 0.015867605993329, -0.3632671310021222, -0.7725685789433103, -1.4101620853765369, -0.8301245722820001, -0.4999337044341016, 0.0014270389771229, -0.0809475242227534, -0.6829032701339031, -0.8240145955096527, -0.8893432128201767, 0.193208488165281, 0.1277467569345446, -0.4289606082658884, -0.590451400835657, -1.4226127981831855, -1.8166114048277715, -0.0398477821763309, -0.0108858368435356, -0.2086855107037713, -0.343447513942241, -1.332532988969034, -0.7005802295470295, -0.6268353970280006]|4178.3715820312500000|      4.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[-0.6457277592961648, -0.0117016018089771, -0.1683664434586713, -0.8052829480088392, -1.1326144017855373, -0.7500140894860237, -0.1332770934279794, -0.2246329196581556, 0.0870649302022403, -0.5306621462704854, -0.4861923331891434, -1.2668116418770525, -0.276713013708146, 0.1727525626376884, -0.4441155483792938, -0.6312803468829876, -0.7408479731437123, -1.0263619769851073, 0.1509611440353568, -0.1287319659254928, -0.0746401188449118, -0.4032197359904764, -1.1042109354900922, -1.0365910421622129, -0.5151740490497018, 0.1866839166640376, 0.015867605993329, -0.3632671310021222, -0.7725685789433103, -1.4101620853765369, -0.8301245722820001, -0.4999337044341016, 0.0014270389771229, -0.0809475242227534, -0.6829032701339031, -0.8240145955096527, -0.8893432128201767, 0.193208488165281, 0.1277467569345446, -0.4289606082658884, -0.590451400835657, -1.4226127981831855, -1.8166114048277715, -0.0398477821763309, -0.0108858368435356, -0.2086855107037713, -0.343447513942241, -1.332532988969034, -0.7005802295470295, -0.6268353970280006]|4178.3715820312500000|      2.00000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.6457277592961648, -0.0117016018089771, -0.1683664434586713, -0.8052829480088392, -1.1326144017855373, -0.7500140894860237, -0.1332770934279794, -0.2246329196581556, 0.0870649302022403, -0.5306621462704854, -0.4861923331891434, -1.2668116418770525, -0.276713013708146, 0.1727525626376884, -0.4441155483792938, -0.6312803468829876, -0.7408479731437123, -1.0263619769851073, 0.1509611440353568, -0.1287319659254928, -0.0746401188449118, -0.4032197359904764, -1.1042109354900922, -1.0365910421622129, -0.5151740490497018, 0.1866839166640376, 0.015867605993329, -0.3632671310021222, -0.7725685789433103, -1.4101620853765369, -0.8301245722820001, -0.4999337044341016, 0.0014270389771229, -0.0809475242227534, -0.6829032701339031, -0.8240145955096527, -0.8893432128201767, 0.193208488165281, 0.1277467569345446, -0.4289606082658884, -0.590451400835657, -1.4226127981831855, -1.8166114048277715, -0.0398477821763309, -0.0108858368435356, -0.2086855107037713, -0.343447513942241, -1.332532988969034, -0.7005802295470295, -0.6268353970280006]|4178.3715820312500000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.6626421099591554, 0.0758958380583312, -0.1812898617170589, -0.7774747438131593, -1.0864442387377597, -0.5819930640898567, -0.0813731079748312, -0.0998080532209788, 0.1396121895447586, -0.6056057254250433, -0.5096218930437402, -1.0330344646128886, -0.1704862763635128, 0.0615614594006705, -0.0301351149315996, -0.5083717497066967, -0.7448052127875282, -0.9916294134687104, 0.1605265339210654, -0.0721999626472872, 0.0793034811580122, -0.3496931456981934, -1.0909487209658346, -1.005515701245651, -0.3645870399020559, 0.1717257705699095, -0.1169125978937048, -0.3567057954046536, -0.74290554122827, -1.420385258454845, -0.6684497390921575, -0.0576903861367436, -0.0555633864191509, -0.0116588564022289, -0.6025133970451195, -0.9242303137568456, -0.779127181897136, 0.1422180035270626, 0.0177217878064783, -0.0385796079331393, -0.4178676829051222, -1.3407418714597545, -1.6251923650103297, -0.1314874838840617, -0.1075052178648541, -0.0322227405732862, -0.3963888846422149, -1.3628690467326716, -0.6661813829119361, -0.4205678985234788]|2186.4926757812500000|      2.00000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[-0.6626421099591554, 0.0758958380583312, -0.1812898617170589, -0.7774747438131593, -1.0864442387377597, -0.5819930640898567, -0.0813731079748312, -0.0998080532209788, 0.1396121895447586, -0.6056057254250433, -0.5096218930437402, -1.0330344646128886, -0.1704862763635128, 0.0615614594006705, -0.0301351149315996, -0.5083717497066967, -0.7448052127875282, -0.9916294134687104, 0.1605265339210654, -0.0721999626472872, 0.0793034811580122, -0.3496931456981934, -1.0909487209658346, -1.005515701245651, -0.3645870399020559, 0.1717257705699095, -0.1169125978937048, -0.3567057954046536, -0.74290554122827, -1.420385258454845, -0.6684497390921575, -0.0576903861367436, -0.0555633864191509, -0.0116588564022289, -0.6025133970451195, -0.9242303137568456, -0.779127181897136, 0.1422180035270626, 0.0177217878064783, -0.0385796079331393, -0.4178676829051222, -1.3407418714597545, -1.6251923650103297, -0.1314874838840617, -0.1075052178648541, -0.0322227405732862, -0.3963888846422149, -1.3628690467326716, -0.6661813829119361, -0.4205678985234788]|2186.4926757812500000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
