k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[0.6035539873451232, 0.0185457894925065, 1.8897499355357417, 0.6538727069950521, 0.0222880416969376, 2.0041149033168257, 1.300646044855436, 0.0186310483805164, 2.1173792603509014, -0.0226554251565546, 0.021988534144039, 2.165216304110054, 1.2325942144226896, 0.020550399644056, 2.2161754495112254, 0.2151855174915215, 0.0198303383671119, 2.2797275618430177, 1.3326177551920844, 0.0217358640485979, 2.391316645645294, 4.50753878677706, 0.0378790973143683, 2.4926224031637325, 0.6635992734381644, 0.0207601124781683, 2.561860313766798, 4.390443903641314, 0.0376450294369966, 2.7084533246090916, 0.2302637558471687, 0.0198599583703408, 2.9404631619770387, 0.2321075459276508, 0.0178785966638752, 2.9668574747604213, 0.7123740618842241, 0.0197533229307737, 3.128494234958455, 0.2083435067244636, 0.0231914192373725, 3.227277114492045, -0.0686022791176326, 0.0178708831770575, 3.2566103001976003, 1.380621546192816, 0.0229853078565576, 3.380254848169074, 0.2374108207011284, 0.0206103681034454, 3.6699000869279925, 0.0582897626289203, 0.0235540688842099, 3.7192627006641494, 0.015922859474487, 0.0170603194937086, 3.8334304883595287, 0.4157511234292695, 0.0189466238083678, 3.960903972995884, 0.263406977090033, 0.0220174641182861, 4.053803653495681, 0.8179250919898249, 0.022186384653634, 4.178219740890253, 0.9653095032339655, 0.0216835970084326, 4.431256626107817, 0.7441811260278202, 0.0230118693315879, 4.5592434483810855, 0.2143883639324796, 0.0208076919125664, 4.601802840317168, 0.5030451087754081, 0.0161917192254834, 4.70515179763564, 0.0483885034787806, 0.0201656608357498, 4.799231907437601, 0.3687960799738048, 0.0191268378455199, 4.967800165214786, 0.160614713611992, 0.0202889157044805, 5.397102418618453, 0.2898000942521251, 0.0215734995785294, 5.41741753102734, 0.09759939863803, 0.0195630658930482, 2.5855289834515394, 0.0020148491911358, 0.0194025155727669, 3.8611567102577533, 0.156910752584267, 0.0210926235937597, 5.196229320068333]|347211.1195466434000991|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[0.6062928657099197, 0.0139581667930099, 1.8866817227240258, 0.6543087060010221, 0.0179779247399859, 1.9987242265856706, 1.2957272911588638, 0.0310427673340508, 2.1136745116429436, -0.0180077933583128, 0.021541039943163, 2.1650537778050074, 1.2369464398142884, 0.0244888425868156, 2.218908371561743, 0.2181335613862621, 0.017557031942751, 2.2818326234104775, 1.3270117549600262, 0.0361376735907726, 2.3865791554377154, 4.510614808076566, 0.0608269030346768, 2.499326463287713, 0.6646874372983149, 0.0261138292258268, 2.5643862244119, 4.396280501596345, 0.0645252044613487, 2.7186260650354956, 0.2368870736778685, 0.0190694999890078, 2.9388877902224984, 0.2307151683241461, 0.0176335421359286, 2.9564991520139334, 0.7125376468303202, 0.0208147283586776, 3.1265344370841524, 0.2097303947379771, 0.0302973888342648, 3.230290113599315, -0.0665418977777892, 0.0116790229705169, 3.2481570869571588, 1.3816906992537241, 0.0264726557883199, 3.371510279626107, 0.2502467936399159, 0.0274956258605509, 3.670915816034922, 0.0583120569270602, 0.0266675373982505, 3.71453973082614, 0.0136305616526902, 0.0190578203049994, 3.834467833065476, 0.4131981571306031, 0.0114923941765691, 3.960681082595459, 0.2614385698151507, 0.0161491930695816, 4.057502906463453, 0.8165744711510441, 0.026705272337447, 4.169706253976508, 0.9720794757741218, 0.0355436591323305, 4.428889913463981, 0.7400333036076259, 0.0213029509369859, 4.5565213887285525, 0.2123720081336067, 0.0285445043092698, 4.606675199772959, 0.5067536896349053, 0.0263682131386291, 4.709662018318388, 0.0440015186221496, 0.0132386071280449, 4.800480592696638, 0.3678903565475098, 0.0225137164129925, 4.964062870420184, 0.1679033059356942, 0.0250383587394044, 5.397732495823907, 0.2889116642437268, 0.0236455873897036, 5.421935293680886, 0.0863138648870316, 0.0197613314441229, 2.585962705606268, 0.0002856258919505, 0.0219048152102963, 3.860056898707938, 0.1609450007166, 0.0161624417766793, 5.189502459644357]|283092.1037321684416384|      0.12500000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[0.6062928657099197, 0.0139581667930099, 1.8866817227240258, 0.6543087060010221, 0.0179779247399859, 1.9987242265856706, 1.2957272911588638, 0.0310427673340508, 2.1136745116429436, -0.0180077933583128, 0.021541039943163, 2.1650537778050074, 1.2369464398142884, 0.0244888425868156, 2.218908371561743, 0.2181335613862621, 0.017557031942751, 2.2818326234104775, 1.3270117549600262, 0.0361376735907726, 2.3865791554377154, 4.510614808076566, 0.0608269030346768, 2.499326463287713, 0.6646874372983149, 0.0261138292258268, 2.5643862244119, 4.396280501596345, 0.0645252044613487, 2.7186260650354956, 0.2368870736778685, 0.0190694999890078, 2.9388877902224984, 0.2307151683241461, 0.0176335421359286, 2.9564991520139334, 0.7125376468303202, 0.0208147283586776, 3.1265344370841524, 0.2097303947379771, 0.0302973888342648, 3.230290113599315, -0.0665418977777892, 0.0116790229705169, 3.2481570869571588, 1.3816906992537241, 0.0264726557883199, 3.371510279626107, 0.2502467936399159, 0.0274956258605509, 3.670915816034922, 0.0583120569270602, 0.0266675373982505, 3.71453973082614, 0.0136305616526902, 0.0190578203049994, 3.834467833065476, 0.4131981571306031, 0.0114923941765691, 3.960681082595459, 0.2614385698151507, 0.0161491930695816, 4.057502906463453, 0.8165744711510441, 0.026705272337447, 4.169706253976508, 0.9720794757741218, 0.0355436591323305, 4.428889913463981, 0.7400333036076259, 0.0213029509369859, 4.5565213887285525, 0.2123720081336067, 0.0285445043092698, 4.606675199772959, 0.5067536896349053, 0.0263682131386291, 4.709662018318388, 0.0440015186221496, 0.0132386071280449, 4.800480592696638, 0.3678903565475098, 0.0225137164129925, 4.964062870420184, 0.1679033059356942, 0.0250383587394044, 5.397732495823907, 0.2889116642437268, 0.0236455873897036, 5.421935293680886, 0.0863138648870316, 0.0197613314441229, 2.585962705606268, 0.0002856258919505, 0.0219048152102963, 3.860056898707938, 0.1609450007166, 0.0161624417766793, 5.189502459644357]|283092.1037321684416384|      0.06250000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
       9|[0.6072522255503308, 0.0363592015466128, 1.8947108523092375, 0.653260522138541, 0.0228569950491751, 1.9964468839197742, 1.2961112624892737, 0.0391592487880874, 2.1135732451264775, -0.0128356999908426, 0.0136560742531178, 2.171002591109529, 1.239060336598522, 0.0316124302406726, 2.215974416904302, 0.2166472052962099, 0.0195488584900089, 2.284293150872109, 1.3176660840327183, 0.0429165971826137, 2.386997751131825, 4.513541398393489, 0.0792780517088258, 2.496988955208666, 0.6660227936406802, 0.0307594128479881, 2.5640728139783024, 4.393909568021597, 0.0839673613644907, 2.735665725804012, 0.2378426230934768, 0.0157927090675539, 2.9381904533007175, 0.2304239537950836, 0.0223504657981339, 2.9590563388673194, 0.712326061535517, 0.027050592601846, 3.131903266689546, 0.2167913162308288, 0.0214251368256828, 3.2229809075315363, -0.0613075042119864, 0.0075282896270462, 3.234351249856526, 1.3807044847139607, 0.0370678620565577, 3.3648394278265275, 0.2622964430919713, 0.025347089455374, 3.671311879201236, 0.0598783316332838, 0.0315268579921409, 3.7117728451240524, 0.0112347903744406, 0.021543704303749, 3.8328849236291562, 0.4119936986463959, 0.0271084180970986, 3.9637828454962682, 0.2633053268658259, 0.0207322032966801, 4.063323102769961, 0.8258803950351159, 0.0315761322048802, 4.1702353164910795, 0.9759476592269939, 0.0365859584041758, 4.424463105253573, 0.7383985263127368, 0.0271084831178828, 4.556449740671217, 0.2065044366667803, 0.0307738017772114, 4.605444704531873, 0.5017333634325034, 0.0375379809280614, 4.710795696511842, 0.0425403812398258, 0.0070114305292949, 4.801888339339974, 0.363804304410913, 0.0278095283851971, 4.963590100554491, 0.169235548373131, 0.0282545759541135, 5.399660894919987, 0.2883488265863497, 0.0293079896517052, 5.421127985924688, 0.0927095832020944, 0.0225340859961561, 2.589900558859077, 0.0036566529345475, 0.0250157364139041, 3.867054895201344, 0.159811511856225, 0.0132431376971478, 5.1869312652606725]|250676.1120553647633642|      0.12500000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
      10|[0.6072522255503308, 0.0363592015466128, 1.8947108523092375, 0.653260522138541, 0.0228569950491751, 1.9964468839197742, 1.2961112624892737, 0.0391592487880874, 2.1135732451264775, -0.0128356999908426, 0.0136560742531178, 2.171002591109529, 1.239060336598522, 0.0316124302406726, 2.215974416904302, 0.2166472052962099, 0.0195488584900089, 2.284293150872109, 1.3176660840327183, 0.0429165971826137, 2.386997751131825, 4.513541398393489, 0.0792780517088258, 2.496988955208666, 0.6660227936406802, 0.0307594128479881, 2.5640728139783024, 4.393909568021597, 0.0839673613644907, 2.735665725804012, 0.2378426230934768, 0.0157927090675539, 2.9381904533007175, 0.2304239537950836, 0.0223504657981339, 2.9590563388673194, 0.712326061535517, 0.027050592601846, 3.131903266689546, 0.2167913162308288, 0.0214251368256828, 3.2229809075315363, -0.0613075042119864, 0.0075282896270462, 3.234351249856526, 1.3807044847139607, 0.0370678620565577, 3.3648394278265275, 0.2622964430919713, 0.025347089455374, 3.671311879201236, 0.0598783316332838, 0.0315268579921409, 3.7117728451240524, 0.0112347903744406, 0.021543704303749, 3.8328849236291562, 0.4119936986463959, 0.0271084180970986, 3.9637828454962682, 0.2633053268658259, 0.0207322032966801, 4.063323102769961, 0.8258803950351159, 0.0315761322048802, 4.1702353164910795, 0.9759476592269939, 0.0365859584041758, 4.424463105253573, 0.7383985263127368, 0.0271084831178828, 4.556449740671217, 0.2065044366667803, 0.0307738017772114, 4.605444704531873, 0.5017333634325034, 0.0375379809280614, 4.710795696511842, 0.0425403812398258, 0.0070114305292949, 4.801888339339974, 0.363804304410913, 0.0278095283851971, 4.963590100554491, 0.169235548373131, 0.0282545759541135, 5.399660894919987, 0.2883488265863497, 0.0293079896517052, 5.421127985924688, 0.0927095832020944, 0.0225340859961561, 2.589900558859077, 0.0036566529345475, 0.0250157364139041, 3.867054895201344, 0.159811511856225, 0.0132431376971478, 5.1869312652606725]|250676.1120553647633642|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      11|[0.6034798075892156, 0.0394760225679997, 1.8933333274163042, 0.642677987443762, 0.0290819494450453, 1.9892898527531686, 1.3026290109794905, 0.0405028296861182, 2.106087972933048, -0.0135565164892372, 0.0171580554147853, 2.1788399564069887, 1.2351364715110456, 0.0415760377435625, 2.2119115895653465, 0.2105118745189071, 0.022955350149713, 2.283526760533308, 1.3115481742285888, 0.0467700621278977, 2.380577914121188, 4.515741893919556, 0.1034207821227012, 2.4953882148432562, 0.6598847468905021, 0.0391084408170683, 2.5652867036312004, 4.4017016718341635, 0.1029227612588079, 2.741816715160306, 0.2371288995459636, 0.0241214033903797, 2.9416000308741292, 0.2294093108928129, 0.0243361341309991, 2.959160266741455, 0.7080663581383407, 0.0416893307818064, 3.1352316855227067, 0.2203245785349916, 0.0249827767118857, 3.222944120404309, -0.0635911550167063, 0.0120795973509702, 3.2402986182782763, 1.3851860455417262, 0.0527693260009224, 3.370532420413911, 0.2699021475424682, 0.032288630623036, 3.6737506222742127, 0.0590066249633852, 0.034025806905249, 3.7137582977824763, 0.0092857446376904, 0.032180175769592, 3.8310684950830414, 0.4175749920597887, 0.0368184414234812, 3.9639403077941866, 0.2523780288072521, 0.0142155339618363, 4.064696302704667, 0.820853002425256, 0.0412350613395136, 4.174548340331248, 0.9791134454962488, 0.0399271154632219, 4.426748175939827, 0.7383290393657004, 0.0315088995395563, 4.551991778908554, 0.2028404287809258, 0.0298723788301709, 4.603929672836393, 0.4983883632097646, 0.0357722398502349, 4.716528038001494, 0.0401410463298768, 0.011323900094777, 4.802294927449079, 0.3610814492070837, 0.0347374212692135, 4.963322999410819, 0.1783465629611298, 0.0221714258991363, 5.401808937977241, 0.281232796470135, 0.0242264843465838, 5.42952852278771, 0.0813493224471697, 0.0262008722242786, 2.5929145984233615, -0.0011359833208779, 0.0274900663696718, 3.871109679180773, 0.1601944785210761, 0.0161950523486765, 5.186284550689242]|228177.6785426332498901|      0.12500000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
