k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.088850060619137, -0.0470905780736016, 1.8351865691559368, -0.0811790614251061, 0.0344100073163139, 2.0838744765650814, 0.3640271966247891, -0.0064198963027075, 2.222583855665421, 0.8003537474741371, -0.0616890397579808, 2.1578650865660824, 0.1594965233439878, 0.1782686338970311, 2.3153320328004963, 2.630182696055875, 0.0104446484979626, 2.2665623041947587, 0.7690214032431049, 0.1096247749659749, 2.2844562110716526, 2.413548391824706, 0.0828392627787154, 2.550563497920516, 14.326236074242424, 0.092264008690699, 2.477794453298046, 12.055494615397384, 0.0438812704490203, 2.710932099561314, 0.2217779582764505, -0.0660139825516737, 2.7388479200066085, 0.3731689343237883, 0.1247718026779103, 2.934590271133236, 1.1394945952931073, -0.0362672785383794, 3.100726783939801, 0.3653316873300031, 0.0236440038203506, 3.095747503819503, 0.167123362644809, -0.060247848105671, 3.3540505071616775, 3.6527227282570216, 0.1329608022669145, 3.5564296111838454, 0.8543709677138811, -0.0768612378452661, 3.715347572070718, 0.1689250997052397, -0.1543320346044341, 3.611768575632317, 0.3724472425398891, 0.0810750695854384, 3.9087902772990444, 1.0954442693551787, -0.0828447134438763, 3.8815434071792425, 0.3047940597116116, 0.0046811482343751, 4.0164620464856915, 2.0551704554369454, -0.0238240004425097, 4.181462479713434, 1.9513150506545405, 0.1280063463269554, 4.341596938111047, 1.7020477430683107, -0.0782283291469679, 4.551313214114614, 0.558176136809155, 0.1653103229440258, 4.817782738310977, 0.7429320026766701, 0.1542904021700834, 4.80338652825439, 0.2347636795289592, -0.0089879369473751, 4.709191479064742, 0.8085307886565914, 0.2386163072358266, 4.713235743365263, 0.5374727320450434, 0.0719952190464392, 5.304189887964875, 0.5810139280120331, -0.0189306808663703, 5.55788523480547, 0.840128171742204, 0.245431585101775, 2.533471813034616, -0.0524721239705694, -0.0865636497408891, 3.8466531895032614, 0.2448059330059344, -0.0241737240633942, 5.190769162733173]|1543273.8750000000000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[1.3533755992085892, 0.0591322986638202, 2.1398573924985564, 0.0508275428937872, 0.3000305258196831, 2.167214317581557, 0.2982896190054324, -0.3844400351382805, 1.9099127113933472, 0.6835645566978622, -0.1340414749371255, 2.266386852990939, 0.4369269879867975, 0.3590992571287916, 2.5398413142887253, 2.6232077581633204, 0.0133634428775823, 2.6297836694585706, 0.8088220757333728, 0.0823398139186437, 2.1089586934018354, 2.316711114080984, -0.3116462988498956, 2.466683565362033, 14.254722488423353, 0.2012596542092921, 1.9917103664119582, 12.020390374703958, -0.1029351523764826, 2.6952121101360476, -0.2037117138420689, -0.3123521417969834, 2.941237096647459, 0.4999756406583449, -0.0188799090686001, 2.7267612368763134, 1.0894255791807688, -0.2313334207381392, 3.412752416464655, 0.1405708372059205, -0.3064838400471935, 3.011003681068299, 0.2745523675317976, -0.0238448247925441, 3.325884433026583, 3.4345792238404336, 0.1785735457752751, 3.697639706388697, 0.9168765551147069, -0.0365533468580852, 3.4153175273223617, 0.4521228022699013, -0.1043107656682939, 3.8478488704939795, 0.2583771496227137, 0.2588619224596436, 4.061449042618175, 1.1983230293847051, -0.1713006315377822, 4.104429013585428, 0.2219021168599001, 0.5066133341418008, 4.073656679330552, 2.0770196605536606, -0.0934015263730283, 4.059757702424718, 1.7242450292558777, 0.3851045402855951, 4.291556765346361, 1.7650693024918722, -0.2436729953427228, 4.507299067661037, 0.653058808810433, 0.2421328224366812, 4.8287264551548015, 0.5307595154402649, -0.0065512157503425, 4.503319568381641, 0.3764578592401036, -0.1375293385222425, 4.325753691205317, 0.8684135646684512, 0.7040512289815744, 4.714338205986574, 0.764727907983692, -0.1336954467235529, 5.375450623622408, 0.613205600989016, 0.1036274543547973, 5.294212919173471, 0.6272362710858108, 0.5461510989682492, 2.6926898552912526, -0.1906299023658789, -0.1135863700283035, 3.490311257856059, 0.4021402814755574, 0.0069996791872342, 5.02438081658655]|501150.5312500000000000|      4.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[1.5606931046507686, -0.3345579978883637, 2.1321920632232847, -0.2473572178351273, -0.0968491615526406, 2.646869130060814, 0.4716167414154187, -1.1594097308750766, 2.3011883898133343, 0.259997754825595, -0.5628878597986725, 2.3566967315742438, 0.54390098638726, 1.0958918015899632, 2.2626780802036066, 1.6891299571275011, 0.2220616525233395, 2.8288480737058794, 1.0872254203996443, -0.7276934750875788, 2.135440945867374, 2.486214408165522, 0.3997264425873172, 2.8228485496316025, 13.700282351884185, 0.4167033086882194, 1.8773448061374771, 11.347051259657752, -0.0789366493111331, 3.11272997704379, -0.5384464197932035, -0.0773887653167422, 3.5908697181048166, 0.2681603585743445, -0.246778196443138, 3.133090896383184, 1.3532420584337062, 0.0963468098077496, 3.7499955184406946, 0.1029092307414058, -0.3556018575084607, 3.707747624328513, 0.7589811051713271, -0.3840180789591621, 3.575767955889257, 3.8227287090529587, -0.3720675159466991, 3.887052106645048, 1.1139574146986968, 0.2110760530756336, 3.0013581264871663, 0.2047737623516561, -0.2981862502721507, 4.4027121243846, -0.0438007771623631, -0.3887903530767586, 3.6347743735515885, 1.4452408155302983, -0.0997144291057068, 4.02920848409712, 0.2382687641791263, 0.780486826787975, 3.952064143599004, 2.1019566613902434, 0.0427571650675199, 3.8663580294132176, 2.4871824745317936, -0.0274995469054177, 4.5195505307579795, 1.3247542184905727, -0.5354279840861873, 4.811838246341173, 0.934855779878037, -0.2536293973554775, 5.071909204726245, 0.5883899648070571, -0.0931295220518414, 5.277935140728183, 0.2545493299330445, 0.0389231963434935, 4.475896601470951, 0.9223053213963235, 1.797582518584256, 4.005810180645175, 1.2575666463997237, 0.1753601106487849, 5.512371089665093, 0.1834028343325207, -0.5915308832994238, 5.327672565835315, 0.4939636690627214, 0.5911209657047725, 2.608722015761218, -0.7274672140748677, -0.4570727275643715, 3.1328160194472474, -0.2954907154292775, -0.167230144485685, 4.982923563325842]|335019.1250000000000000|      8.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[1.3116957160914346, -0.995940423519476, 1.819951995697326, -0.0756910095883903, -1.007378946732082, 2.342569138141156, -0.0648356828593306, -1.7412214923643388, 1.0581982389530742, -0.1945083687268328, -1.1552709709786235, 2.098918359970518, 1.1687505281224926, 1.5486938907054144, 2.154638646090354, -0.0395083641226319, 0.4722392819486205, 3.63360319340221, 1.295136404417317, 0.8524931597902723, 2.1372751286617016, 1.6553563791816743, 0.2326512975485641, 3.2674465095005862, 13.965757597125398, 0.5071505202668557, 1.2268584531177598, 10.676571531132122, -0.2061322683299608, 3.282896645836093, -0.420716000347058, -0.5756706660459946, 4.607768208880655, -0.3167611414323748, 0.560566782201292, 2.607438434127306, -0.0849823007537442, 0.9274212736370271, 3.861798879101119, 0.6250849904021492, 0.0542744141040546, 3.091964120787303, 0.5798726381520929, 0.8430638956456202, 3.939741222193737, 3.465065676434668, -1.6402613739914493, 3.67575830784915, 1.6375485491609396, 1.3958340256375084, 4.903462272289922, 0.2793813086675905, -0.1673863387647894, 3.3387136542732625, 0.4283380227283902, -2.4667334532014418, 4.2398643603177995, 3.006120049755943, -0.6112819465996735, 3.547220280338765, 1.9044942982176827, 0.277860847125357, 4.198872223592452, 3.798403448115636, -0.4957808036024614, 4.466757141799468, 1.7084364558248608, 0.2871024784751405, 3.216860536222202, 0.9786010738093917, -1.4016154320351986, 5.239079956535226, 1.7551581876226012, 0.6113530256627056, 4.1717842846776785, 0.6546022966251659, 1.4042411255155711, 7.065653969540033, -0.0525892013930087, 0.9391025828010009, 5.065165212406225, 1.1297977610649752, 2.3730278743906768, 4.4275788983919995, 0.75202086149803, 0.146063832862745, 7.01586723999686, 0.7772449342135697, -0.8542241060440361, 4.470476900423618, 0.8647769327383745, -0.2939653238731109, 1.9256673071068406, -0.9034189011877057, 0.2077527368609858, 2.067065345322133, -0.2998374302514363, 0.6791159359985267, 4.728847168720794]|89761.9453125000000000|     16.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[1.3116957160914346, -0.995940423519476, 1.819951995697326, -0.0756910095883903, -1.007378946732082, 2.342569138141156, -0.0648356828593306, -1.7412214923643388, 1.0581982389530742, -0.1945083687268328, -1.1552709709786235, 2.098918359970518, 1.1687505281224926, 1.5486938907054144, 2.154638646090354, -0.0395083641226319, 0.4722392819486205, 3.63360319340221, 1.295136404417317, 0.8524931597902723, 2.1372751286617016, 1.6553563791816743, 0.2326512975485641, 3.2674465095005862, 13.965757597125398, 0.5071505202668557, 1.2268584531177598, 10.676571531132122, -0.2061322683299608, 3.282896645836093, -0.420716000347058, -0.5756706660459946, 4.607768208880655, -0.3167611414323748, 0.560566782201292, 2.607438434127306, -0.0849823007537442, 0.9274212736370271, 3.861798879101119, 0.6250849904021492, 0.0542744141040546, 3.091964120787303, 0.5798726381520929, 0.8430638956456202, 3.939741222193737, 3.465065676434668, -1.6402613739914493, 3.67575830784915, 1.6375485491609396, 1.3958340256375084, 4.903462272289922, 0.2793813086675905, -0.1673863387647894, 3.3387136542732625, 0.4283380227283902, -2.4667334532014418, 4.2398643603177995, 3.006120049755943, -0.6112819465996735, 3.547220280338765, 1.9044942982176827, 0.277860847125357, 4.198872223592452, 3.798403448115636, -0.4957808036024614, 4.466757141799468, 1.7084364558248608, 0.2871024784751405, 3.216860536222202, 0.9786010738093917, -1.4016154320351986, 5.239079956535226, 1.7551581876226012, 0.6113530256627056, 4.1717842846776785, 0.6546022966251659, 1.4042411255155711, 7.065653969540033, -0.0525892013930087, 0.9391025828010009, 5.065165212406225, 1.1297977610649752, 2.3730278743906768, 4.4275788983919995, 0.75202086149803, 0.146063832862745, 7.01586723999686, 0.7772449342135697, -0.8542241060440361, 4.470476900423618, 0.8647769327383745, -0.2939653238731109, 1.9256673071068406, -0.9034189011877057, 0.2077527368609858, 2.067065345322133, -0.2998374302514363, 0.6791159359985267, 4.728847168720794]|89761.9453125000000000|      8.00000000|[241, 0, 0, 15]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.3116957160914346, -0.995940423519476, 1.819951995697326, -0.0756910095883903, -1.007378946732082, 2.342569138141156, -0.0648356828593306, -1.7412214923643388, 1.0581982389530742, -0.1945083687268328, -1.1552709709786235, 2.098918359970518, 1.1687505281224926, 1.5486938907054144, 2.154638646090354, -0.0395083641226319, 0.4722392819486205, 3.63360319340221, 1.295136404417317, 0.8524931597902723, 2.1372751286617016, 1.6553563791816743, 0.2326512975485641, 3.2674465095005862, 13.965757597125398, 0.5071505202668557, 1.2268584531177598, 10.676571531132122, -0.2061322683299608, 3.282896645836093, -0.420716000347058, -0.5756706660459946, 4.607768208880655, -0.3167611414323748, 0.560566782201292, 2.607438434127306, -0.0849823007537442, 0.9274212736370271, 3.861798879101119, 0.6250849904021492, 0.0542744141040546, 3.091964120787303, 0.5798726381520929, 0.8430638956456202, 3.939741222193737, 3.465065676434668, -1.6402613739914493, 3.67575830784915, 1.6375485491609396, 1.3958340256375084, 4.903462272289922, 0.2793813086675905, -0.1673863387647894, 3.3387136542732625, 0.4283380227283902, -2.4667334532014418, 4.2398643603177995, 3.006120049755943, -0.6112819465996735, 3.547220280338765, 1.9044942982176827, 0.277860847125357, 4.198872223592452, 3.798403448115636, -0.4957808036024614, 4.466757141799468, 1.7084364558248608, 0.2871024784751405, 3.216860536222202, 0.9786010738093917, -1.4016154320351986, 5.239079956535226, 1.7551581876226012, 0.6113530256627056, 4.1717842846776785, 0.6546022966251659, 1.4042411255155711, 7.065653969540033, -0.0525892013930087, 0.9391025828010009, 5.065165212406225, 1.1297977610649752, 2.3730278743906768, 4.4275788983919995, 0.75202086149803, 0.146063832862745, 7.01586723999686, 0.7772449342135697, -0.8542241060440361, 4.470476900423618, 0.8647769327383745, -0.2939653238731109, 1.9256673071068406, -0.9034189011877057, 0.2077527368609858, 2.067065345322133, -0.2998374302514363, 0.6791159359985267, 4.728847168720794]|89761.9453125000000000|      4.00000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.3472050007469947, -1.3269866667784234, 2.075093503776971, 0.5435730722007369, -1.822756927379607, 2.823818575204774, 0.2933481224922457, -2.017476869675381, 1.3264020618159853, -0.374202187512977, -1.799591857014089, 1.9534147599303155, 0.8434986567625748, 1.8009007767300762, 2.560147408888664, 0.2030894299455734, 0.8514813371348569, 3.6831721537780937, 1.2992183029243458, 1.1539616638143435, 1.9776793761817932, 1.0747338323797342, 0.2583926572216882, 2.985389417310583, 13.870553164504223, 0.9712579159518748, 0.9168192949944608, 11.029910702237686, -1.2426473216402083, 2.322701359473898, 0.0289511065143122, -0.0633664846436848, 4.847901343375851, 0.0115490821846585, 0.3197545322067775, 3.3654030427824226, -0.3859463087571219, 0.5092394905830224, 3.491608204522111, 0.3353350474300779, -0.4404408979578838, 3.030089522582036, 0.1064753774634272, 1.59719592187969, 3.943809330339764, 3.4423492937613083, -2.247287422372934, 4.375921551737494, 1.3126529741974555, 1.9838732169365594, 4.2922649338954155, 0.3288249304696633, -0.917961367439388, 3.528398643431751, -0.1730877689138662, -2.422802434648834, 4.534446284672526, 3.0349505241179613, -0.804125518697032, 3.410890134738412, 1.991848402634209, 0.8935805444241899, 4.362179862725879, 4.081887344000142, -1.406695484452579, 4.278069121799252, 1.625398608543605, 0.6726182584840117, 3.7517265245142917, 0.9126303785999007, -1.106030564949984, 5.248045163168821, 2.08256299351408, 1.2928839127959921, 4.206307190424764, 0.3120073189953823, 1.3851782505150707, 7.10852588029221, -0.0784295288784611, 1.346970327499836, 5.05781375829806, 1.3055808015410364, 2.293441436058629, 4.706538672480335, 0.341405077991385, -0.1757615165732446, 6.975482612287432, 0.6074425655612687, -0.4878405059027011, 4.2464069044959185, 0.3147788209141378, -0.0648902247136563, 2.2922405146317417, -0.6544203387022076, -0.3012291435812522, 2.622328904325962, -0.2321526216584926, 0.3356383184256576, 5.053811912632642]|28143.4218750000000000|      8.00000000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[1.103439513923289, -1.7122614377507945, 0.057280375463292, 0.6322140067361239, -2.1259410774029583, 2.9358299599003637, -0.4609261444024544, -3.393207718788652, -0.3944820701906917, -0.1951818479931117, -0.4866675562930147, 2.27675615203313, 1.5086384851079002, 1.4846452035013034, 2.445579246333465, 0.5137016086807453, 0.2094976088739513, 3.606255371600091, 3.2981206257383655, 0.6052920993462686, 1.8717759710850224, 1.4872818243280113, -0.2060674741967006, 1.684753604307589, 13.862509592310065, 3.134083648255355, 0.0652117342682723, 12.036803978418348, -2.0748206415825283, 2.8909151178273444, 0.7220156868355053, -2.112054670844289, 6.4595811860786245, -0.5951386001420778, 1.4886969800028127, 4.528752032490073, -0.6922654702951769, -0.230487420546174, 3.849639233323561, -0.0241508960242087, 0.0999171539213585, 3.422823645002549, -0.353914127562402, 1.236889459978048, 3.5557536479296146, 2.2133460577915693, -3.1669562729625764, 3.9947595958777464, 1.2674986063130746, 1.2970947728408198, 4.6080179940994475, 0.3059997946249824, -1.0882418469778838, 3.4416052912413404, 0.2126271296347631, -1.8870587307068405, 4.53752215821059, 3.6983077662833956, -0.9430702359059057, 3.5583067307119345, 1.7833885303364718, 0.3285266397918469, 3.897919367010548, 3.242073278066336, -1.7036215292307293, 4.927884429031382, 1.145958369525071, 1.5030513005651929, 3.7786588502295535, 1.8090309866375394, 0.215647028666986, 3.094594365627612, 1.7394530984399779, 1.0537394827116657, 4.29042117844915, 1.1497233245827692, 1.4073157233216045, 6.585842660170201, -0.6198766582540599, 0.7142175907715644, 4.90737849489417, 2.0729612855206954, 2.634939827368677, 3.9659790797667767, 0.6413651628767548, -0.28337210084486, 6.744635877067987, 0.6142889038644087, -1.1869034795471949, 3.791240131765659, -0.5106274416099582, 0.4022870979387763, 1.8939876603509072, -2.518883862509035, 0.2624478974013114, 1.3982583638541242, -0.4331653814877212, 0.0988615549948587, 4.115133553272576]|19701.1796875000000000|     16.00000000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[1.103439513923289, -1.7122614377507945, 0.057280375463292, 0.6322140067361239, -2.1259410774029583, 2.9358299599003637, -0.4609261444024544, -3.393207718788652, -0.3944820701906917, -0.1951818479931117, -0.4866675562930147, 2.27675615203313, 1.5086384851079002, 1.4846452035013034, 2.445579246333465, 0.5137016086807453, 0.2094976088739513, 3.606255371600091, 3.2981206257383655, 0.6052920993462686, 1.8717759710850224, 1.4872818243280113, -0.2060674741967006, 1.684753604307589, 13.862509592310065, 3.134083648255355, 0.0652117342682723, 12.036803978418348, -2.0748206415825283, 2.8909151178273444, 0.7220156868355053, -2.112054670844289, 6.4595811860786245, -0.5951386001420778, 1.4886969800028127, 4.528752032490073, -0.6922654702951769, -0.230487420546174, 3.849639233323561, -0.0241508960242087, 0.0999171539213585, 3.422823645002549, -0.353914127562402, 1.236889459978048, 3.5557536479296146, 2.2133460577915693, -3.1669562729625764, 3.9947595958777464, 1.2674986063130746, 1.2970947728408198, 4.6080179940994475, 0.3059997946249824, -1.0882418469778838, 3.4416052912413404, 0.2126271296347631, -1.8870587307068405, 4.53752215821059, 3.6983077662833956, -0.9430702359059057, 3.5583067307119345, 1.7833885303364718, 0.3285266397918469, 3.897919367010548, 3.242073278066336, -1.7036215292307293, 4.927884429031382, 1.145958369525071, 1.5030513005651929, 3.7786588502295535, 1.8090309866375394, 0.215647028666986, 3.094594365627612, 1.7394530984399779, 1.0537394827116657, 4.29042117844915, 1.1497233245827692, 1.4073157233216045, 6.585842660170201, -0.6198766582540599, 0.7142175907715644, 4.90737849489417, 2.0729612855206954, 2.634939827368677, 3.9659790797667767, 0.6413651628767548, -0.28337210084486, 6.744635877067987, 0.6142889038644087, -1.1869034795471949, 3.791240131765659, -0.5106274416099582, 0.4022870979387763, 1.8939876603509072, -2.518883862509035, 0.2624478974013114, 1.3982583638541242, -0.4331653814877212, 0.0988615549948587, 4.115133553272576]|19701.1796875000000000|      8.00000000|[529, 0, 0, 33]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.103439513923289, -1.7122614377507945, 0.057280375463292, 0.6322140067361239, -2.1259410774029583, 2.9358299599003637, -0.4609261444024544, -3.393207718788652, -0.3944820701906917, -0.1951818479931117, -0.4866675562930147, 2.27675615203313, 1.5086384851079002, 1.4846452035013034, 2.445579246333465, 0.5137016086807453, 0.2094976088739513, 3.606255371600091, 3.2981206257383655, 0.6052920993462686, 1.8717759710850224, 1.4872818243280113, -0.2060674741967006, 1.684753604307589, 13.862509592310065, 3.134083648255355, 0.0652117342682723, 12.036803978418348, -2.0748206415825283, 2.8909151178273444, 0.7220156868355053, -2.112054670844289, 6.4595811860786245, -0.5951386001420778, 1.4886969800028127, 4.528752032490073, -0.6922654702951769, -0.230487420546174, 3.849639233323561, -0.0241508960242087, 0.0999171539213585, 3.422823645002549, -0.353914127562402, 1.236889459978048, 3.5557536479296146, 2.2133460577915693, -3.1669562729625764, 3.9947595958777464, 1.2674986063130746, 1.2970947728408198, 4.6080179940994475, 0.3059997946249824, -1.0882418469778838, 3.4416052912413404, 0.2126271296347631, -1.8870587307068405, 4.53752215821059, 3.6983077662833956, -0.9430702359059057, 3.5583067307119345, 1.7833885303364718, 0.3285266397918469, 3.897919367010548, 3.242073278066336, -1.7036215292307293, 4.927884429031382, 1.145958369525071, 1.5030513005651929, 3.7786588502295535, 1.8090309866375394, 0.215647028666986, 3.094594365627612, 1.7394530984399779, 1.0537394827116657, 4.29042117844915, 1.1497233245827692, 1.4073157233216045, 6.585842660170201, -0.6198766582540599, 0.7142175907715644, 4.90737849489417, 2.0729612855206954, 2.634939827368677, 3.9659790797667767, 0.6413651628767548, -0.28337210084486, 6.744635877067987, 0.6142889038644087, -1.1869034795471949, 3.791240131765659, -0.5106274416099582, 0.4022870979387763, 1.8939876603509072, -2.518883862509035, 0.2624478974013114, 1.3982583638541242, -0.4331653814877212, 0.0988615549948587, 4.115133553272576]|19701.1796875000000000|      4.00000000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
