k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.25000000|[49, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.12500000|[73, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.317054461376858, 0.5446240489508267, 0.6513050847249785, 0.7112075706991517, 0.5960983969916502, 2.97947434057498, 5.001804335774998, 7.005193986195303, 2.0493004805484794, 4.506955354231522, 5.534015713202314]|  2.5162837505340576|      0.25000000|[97, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[1.317054461376858, 0.5446240489508267, 0.6513050847249785, 0.7112075706991517, 0.5960983969916502, 2.97947434057498, 5.001804335774998, 7.005193986195303, 2.0493004805484794, 4.506955354231522, 5.534015713202314]|  2.5162837505340576|      0.12500000|[121, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.2993192189997556, 0.5178218188252581, 0.6579521352086444, 0.7129786793384156, 0.4892538806342879, 2.9787691109623253, 4.978274086397056, 7.030955354431172, 2.0500489107672912, 4.519487995439156, 5.57589154794179]|  2.1429715156555176|      0.25000000|[145, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[1.2730767630408626, 0.3773235569800361, 0.668141239091844, 0.6879120531493387, 0.4812247548829947, 2.920637106718665, 4.987554716418924, 7.009536983362591, 2.1872682203544476, 4.6381721608726005, 5.642492409786913]|  1.1936531066894531|      0.50000000|[169, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[1.2730767630408626, 0.3773235569800361, 0.668141239091844, 0.6879120531493387, 0.4812247548829947, 2.920637106718665, 4.987554716418924, 7.009536983362591, 2.1872682203544476, 4.6381721608726005, 5.642492409786913]|  1.1936531066894531|      0.25000000|[193, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[1.2730767630408626, 0.3773235569800361, 0.668141239091844, 0.6879120531493387, 0.4812247548829947, 2.920637106718665, 4.987554716418924, 7.009536983362591, 2.1872682203544476, 4.6381721608726005, 5.642492409786913]|  1.1936531066894531|      0.12500000|[217, 72, 1, 19]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.2730767630408626, 0.3773235569800361, 0.668141239091844, 0.6879120531493387, 0.4812247548829947, 2.920637106718665, 4.987554716418924, 7.009536983362591, 2.1872682203544476, 4.6381721608726005, 5.642492409786913]|  1.1936531066894531|      0.06250000|[242, 80, 2, 22]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[1.2730767630408626, 0.3773235569800361, 0.668141239091844, 0.6879120531493387, 0.4812247548829947, 2.920637106718665, 4.987554716418924, 7.009536983362591, 2.1872682203544476, 4.6381721608726005, 5.642492409786913]|  1.1936531066894531|      0.03125000|[267, 88, 2, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[1.2843594591844196, 0.3660314198175999, 0.6672286226361637, 0.6970586835358122, 0.4594547625322745, 2.921371134672362, 4.9807351514435, 7.006955615124525, 2.193047752307898, 4.641975799643809, 5.650350223725306]|  1.0911095142364502|      0.06250000|[291, 96, 2, 26]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
