k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      0.50000000|[121, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.7108778277061155, -0.7771012732322224, -0.7973253358069469, -0.8248768442662371, -0.8616659337258799, -0.8742685863906929, -0.7616215277196595, -0.7341244989354195, -0.8034934024657049, -0.8424378810114812, -0.7643249606906117, -0.8113065320072163, -0.7635149167736432, -0.7784115727494577, -0.8403826611271396, -0.8140514754042115, -0.7820079910406761, -0.8252683956875578, -0.8555000460282824, -0.7821172965041002, -0.795217069661164, -0.7952382861906885, -0.8209048566523389, -0.7985395683610141, -0.9130384806134442, -0.7928273158908132, -0.8541302049507807, -0.8151837408804842, -0.7300026211714378, -0.8498816516234307, -0.8294334488696884, -0.7099420447930448, -0.8471619629099275, -0.801124490458899, -0.7876634759229069, -0.8443479954669275, -0.8871230608116175, -0.8387094191224717, -0.8859552845350405, -0.7564054005556389, -0.7535519132577125, -0.818679119209747, -0.8902100945650621, -0.8100198637430659, -0.9258250782620564, -0.7592982936532611, -0.8379044595002244, -0.7612096539851636, -0.7656772616956032, -0.8528132037192041, -0.8232177189639216, -0.777796094368974, -0.7295559552758376, -0.8506028378011307, -0.8846834775601773, -0.7981871675482497, -0.8179946408819424, -0.7585369620883259, -0.8738279445337856, -0.758991849380779, -0.8739340578798512, -0.9562684470707805, -0.8217978018993661, -0.7942022636215396, -0.8448207239239566, -0.8214768517246434, -0.8121017862092633, -0.860470726672801, -0.786133768649618, -0.8419958785635611, -0.852351826400359, -0.8717578916050667, -0.8283140064107011, -0.7640628504834209, -0.7883212365271177, -0.7621075515871598, -0.7976409342376332, -0.8124416885143229, -0.9202178807118763, -0.8541160405874985, -0.8927375713212311, -0.8312038474536153, -0.8361616758199771, -0.8495717558220357, -0.8561608354408712, -0.85085099070431, -0.7861878907112663, -0.8220758478054588, -0.8079217813793568, -0.8439629117397918, -0.8080466553664086, -0.7770042717864049, -0.7794422828677776, -0.8058643621543014, -0.8004826027189602, -0.8287058804751752, -0.7311881256085764, -0.8134094144333206, -0.7529642738041695, -0.8221682491223279]|605.5070190429687500|      1.00000000|[181, 60, 0, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | iterate success | actual_k=4
       3|[-0.7108778277061155, -0.7771012732322224, -0.7973253358069469, -0.8248768442662371, -0.8616659337258799, -0.8742685863906929, -0.7616215277196595, -0.7341244989354195, -0.8034934024657049, -0.8424378810114812, -0.7643249606906117, -0.8113065320072163, -0.7635149167736432, -0.7784115727494577, -0.8403826611271396, -0.8140514754042115, -0.7820079910406761, -0.8252683956875578, -0.8555000460282824, -0.7821172965041002, -0.795217069661164, -0.7952382861906885, -0.8209048566523389, -0.7985395683610141, -0.9130384806134442, -0.7928273158908132, -0.8541302049507807, -0.8151837408804842, -0.7300026211714378, -0.8498816516234307, -0.8294334488696884, -0.7099420447930448, -0.8471619629099275, -0.801124490458899, -0.7876634759229069, -0.8443479954669275, -0.8871230608116175, -0.8387094191224717, -0.8859552845350405, -0.7564054005556389, -0.7535519132577125, -0.818679119209747, -0.8902100945650621, -0.8100198637430659, -0.9258250782620564, -0.7592982936532611, -0.8379044595002244, -0.7612096539851636, -0.7656772616956032, -0.8528132037192041, -0.8232177189639216, -0.777796094368974, -0.7295559552758376, -0.8506028378011307, -0.8846834775601773, -0.7981871675482497, -0.8179946408819424, -0.7585369620883259, -0.8738279445337856, -0.758991849380779, -0.8739340578798512, -0.9562684470707805, -0.8217978018993661, -0.7942022636215396, -0.8448207239239566, -0.8214768517246434, -0.8121017862092633, -0.860470726672801, -0.786133768649618, -0.8419958785635611, -0.852351826400359, -0.8717578916050667, -0.8283140064107011, -0.7640628504834209, -0.7883212365271177, -0.7621075515871598, -0.7976409342376332, -0.8124416885143229, -0.9202178807118763, -0.8541160405874985, -0.8927375713212311, -0.8312038474536153, -0.8361616758199771, -0.8495717558220357, -0.8561608354408712, -0.85085099070431, -0.7861878907112663, -0.8220758478054588, -0.8079217813793568, -0.8439629117397918, -0.8080466553664086, -0.7770042717864049, -0.7794422828677776, -0.8058643621543014, -0.8004826027189602, -0.8287058804751752, -0.7311881256085764, -0.8134094144333206, -0.7529642738041695, -0.8221682491223279]|605.5070190429687500|      0.50000000|[303, 100, 2, 27]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.7108778277061155, -0.7771012732322224, -0.7973253358069469, -0.8248768442662371, -0.8616659337258799, -0.8742685863906929, -0.7616215277196595, -0.7341244989354195, -0.8034934024657049, -0.8424378810114812, -0.7643249606906117, -0.8113065320072163, -0.7635149167736432, -0.7784115727494577, -0.8403826611271396, -0.8140514754042115, -0.7820079910406761, -0.8252683956875578, -0.8555000460282824, -0.7821172965041002, -0.795217069661164, -0.7952382861906885, -0.8209048566523389, -0.7985395683610141, -0.9130384806134442, -0.7928273158908132, -0.8541302049507807, -0.8151837408804842, -0.7300026211714378, -0.8498816516234307, -0.8294334488696884, -0.7099420447930448, -0.8471619629099275, -0.801124490458899, -0.7876634759229069, -0.8443479954669275, -0.8871230608116175, -0.8387094191224717, -0.8859552845350405, -0.7564054005556389, -0.7535519132577125, -0.818679119209747, -0.8902100945650621, -0.8100198637430659, -0.9258250782620564, -0.7592982936532611, -0.8379044595002244, -0.7612096539851636, -0.7656772616956032, -0.8528132037192041, -0.8232177189639216, -0.777796094368974, -0.7295559552758376, -0.8506028378011307, -0.8846834775601773, -0.7981871675482497, -0.8179946408819424, -0.7585369620883259, -0.8738279445337856, -0.758991849380779, -0.8739340578798512, -0.9562684470707805, -0.8217978018993661, -0.7942022636215396, -0.8448207239239566, -0.8214768517246434, -0.8121017862092633, -0.860470726672801, -0.786133768649618, -0.8419958785635611, -0.852351826400359, -0.8717578916050667, -0.8283140064107011, -0.7640628504834209, -0.7883212365271177, -0.7621075515871598, -0.7976409342376332, -0.8124416885143229, -0.9202178807118763, -0.8541160405874985, -0.8927375713212311, -0.8312038474536153, -0.8361616758199771, -0.8495717558220357, -0.8561608354408712, -0.85085099070431, -0.7861878907112663, -0.8220758478054588, -0.8079217813793568, -0.8439629117397918, -0.8080466553664086, -0.7770042717864049, -0.7794422828677776, -0.8058643621543014, -0.8004826027189602, -0.8287058804751752, -0.7311881256085764, -0.8134094144333206, -0.7529642738041695, -0.8221682491223279]|605.5070190429687500|      0.25000000|[425, 140, 4, 39]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.696148178570617, -0.7284721118106274, -0.7588196241713173, -0.8188460860119101, -0.8989684572733805, -0.8791313918699191, -0.7535752160746684, -0.7193738944391911, -0.8296323929640314, -0.8118429789989356, -0.7329799916497256, -0.8289679463981431, -0.7778794651766373, -0.8101510668528278, -0.8533672169435715, -0.8446945902348849, -0.7720783808123699, -0.8258137040130913, -0.8641359829768239, -0.7774986092450112, -0.8010656144785827, -0.8116136337411183, -0.8810810688780144, -0.8066450935598383, -0.9638093842697626, -0.811416241840449, -0.7808430417765319, -0.8286795335548988, -0.7454418148679965, -0.8310287857168968, -0.8319551616605217, -0.7205586638517243, -0.8245723561738071, -0.8168959341794022, -0.8117267497891472, -0.8705210604395033, -0.8551522838690955, -0.8656062678389486, -0.907150528422117, -0.7522079360690413, -0.741070409243465, -0.871786072491558, -0.9618055584965457, -0.8163303240202249, -0.9041594810085644, -0.7783851069530451, -0.8435330991129395, -0.8052436626058543, -0.7898384327924566, -0.8770254118152733, -0.8037167280569518, -0.734415198084413, -0.7011758288954473, -0.86323915691013, -0.8748603844257531, -0.8437921115155919, -0.8066970937591339, -0.7399338319861524, -0.8688022916696968, -0.7804367475096243, -0.8691943937553204, -0.9475899762785799, -0.8054618715462326, -0.790926044857884, -0.8726382570668857, -0.8433173764907467, -0.8326049607882121, -0.8608855245482202, -0.7683529063415826, -0.8659599513279891, -0.843645905862166, -0.8597312882832939, -0.8426974865717702, -0.7530548192460291, -0.7684806362283436, -0.7775256383738608, -0.7847399827109284, -0.8390133431964195, -0.912601892353117, -0.8623044950184281, -0.8841118958247141, -0.8356176341531999, -0.8548433967708041, -0.8778764174532316, -0.8469658273442555, -0.8271803897434471, -0.8267781253691938, -0.7944656453874805, -0.8214611671595549, -0.8674854634631459, -0.8116631701858863, -0.7956043889170135, -0.800931346221412, -0.8284633795110136, -0.832960627490684, -0.8552029022851555, -0.7271843198495168, -0.8287747888471608, -0.7288298470858925, -0.7860280491061666]|599.2280120048465051|      0.50000000|[449, 148, 5, 42]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       6|[-0.7896285422588606, -0.7140467383593923, -0.7840376251135038, -0.8163475889305942, -0.940817158388759, -0.8294616846259767, -0.7076662532422071, -0.8288638551320856, -0.7964504060823006, -0.8174070945567825, -0.6956995894595646, -0.9703875926393946, -0.777483179503342, -0.8100284310552635, -0.8446631376003628, -0.7856705725601925, -0.8594340043743993, -0.9566319170802828, -0.8602114749001549, -0.7928575599901381, -0.8118206130893162, -0.8420755396209758, -0.8559004692898182, -0.8014627344760333, -0.9902333886759948, -0.8375404960691837, -0.7705386119965313, -0.8588566469685085, -0.7762751477428586, -0.8885686139194638, -0.7150025435155904, -0.7617041686448409, -0.8474488274298781, -0.7873793533360279, -0.7823415726805595, -0.9040976348235997, -0.8859626518544582, -0.8450506714928717, -0.9813088214875467, -0.7643766880024149, -0.814217863839043, -0.8043817715910649, -0.8806936105487216, -0.7373951120739423, -0.8475509110811973, -0.7945410519507242, -0.8521273931558455, -0.7666480793221581, -0.8079592060543681, -0.8391379726914533, -0.8791666099857547, -0.7162835080425041, -0.7511457617677941, -0.840756160199751, -0.9178936018577319, -0.8749049621638544, -0.7865071794006865, -0.779980002759984, -0.8800535324655752, -0.8428429717264586, -0.8754876962537416, -0.9313096569119804, -0.7884047941981337, -0.7998184033733984, -0.8704002375879363, -0.9566861173980593, -0.7845034371474947, -0.8831058839096719, -0.8491994468470149, -0.9044414743792007, -0.870422933809322, -0.8611697043579307, -0.8222067573969085, -0.7523529503350901, -0.7450061942101203, -0.7019758143940994, -0.8247160947706151, -0.8682494223578834, -0.921901031547831, -0.8125173340197226, -0.8954176867554989, -0.878670437937271, -0.9006905307351061, -0.8878797845808811, -0.8808409526211427, -0.8573919927587648, -0.8650463630663511, -0.8887263899738755, -0.8997496051353432, -0.8748034319889496, -0.8097978302010284, -0.7551426521348266, -0.7502849746764488, -0.8184146001642151, -0.8792073039078314, -0.9054941482461418, -0.7236203116209259, -0.8409440363577768, -0.8565878135617453, -0.8531232640642917]|586.5949096679687500|      1.00000000|[510, 168, 5, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | iterate success | actual_k=4
       7|[-0.7896285422588606, -0.7140467383593923, -0.7840376251135038, -0.8163475889305942, -0.940817158388759, -0.8294616846259767, -0.7076662532422071, -0.8288638551320856, -0.7964504060823006, -0.8174070945567825, -0.6956995894595646, -0.9703875926393946, -0.777483179503342, -0.8100284310552635, -0.8446631376003628, -0.7856705725601925, -0.8594340043743993, -0.9566319170802828, -0.8602114749001549, -0.7928575599901381, -0.8118206130893162, -0.8420755396209758, -0.8559004692898182, -0.8014627344760333, -0.9902333886759948, -0.8375404960691837, -0.7705386119965313, -0.8588566469685085, -0.7762751477428586, -0.8885686139194638, -0.7150025435155904, -0.7617041686448409, -0.8474488274298781, -0.7873793533360279, -0.7823415726805595, -0.9040976348235997, -0.8859626518544582, -0.8450506714928717, -0.9813088214875467, -0.7643766880024149, -0.814217863839043, -0.8043817715910649, -0.8806936105487216, -0.7373951120739423, -0.8475509110811973, -0.7945410519507242, -0.8521273931558455, -0.7666480793221581, -0.8079592060543681, -0.8391379726914533, -0.8791666099857547, -0.7162835080425041, -0.7511457617677941, -0.840756160199751, -0.9178936018577319, -0.8749049621638544, -0.7865071794006865, -0.779980002759984, -0.8800535324655752, -0.8428429717264586, -0.8754876962537416, -0.9313096569119804, -0.7884047941981337, -0.7998184033733984, -0.8704002375879363, -0.9566861173980593, -0.7845034371474947, -0.8831058839096719, -0.8491994468470149, -0.9044414743792007, -0.870422933809322, -0.8611697043579307, -0.8222067573969085, -0.7523529503350901, -0.7450061942101203, -0.7019758143940994, -0.8247160947706151, -0.8682494223578834, -0.921901031547831, -0.8125173340197226, -0.8954176867554989, -0.878670437937271, -0.9006905307351061, -0.8878797845808811, -0.8808409526211427, -0.8573919927587648, -0.8650463630663511, -0.8887263899738755, -0.8997496051353432, -0.8748034319889496, -0.8097978302010284, -0.7551426521348266, -0.7502849746764488, -0.8184146001642151, -0.8792073039078314, -0.9054941482461418, -0.7236203116209259, -0.8409440363577768, -0.8565878135617453, -0.8531232640642917]|586.5949096679687500|      0.50000000|[630, 208, 6, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.7896285422588606, -0.7140467383593923, -0.7840376251135038, -0.8163475889305942, -0.940817158388759, -0.8294616846259767, -0.7076662532422071, -0.8288638551320856, -0.7964504060823006, -0.8174070945567825, -0.6956995894595646, -0.9703875926393946, -0.777483179503342, -0.8100284310552635, -0.8446631376003628, -0.7856705725601925, -0.8594340043743993, -0.9566319170802828, -0.8602114749001549, -0.7928575599901381, -0.8118206130893162, -0.8420755396209758, -0.8559004692898182, -0.8014627344760333, -0.9902333886759948, -0.8375404960691837, -0.7705386119965313, -0.8588566469685085, -0.7762751477428586, -0.8885686139194638, -0.7150025435155904, -0.7617041686448409, -0.8474488274298781, -0.7873793533360279, -0.7823415726805595, -0.9040976348235997, -0.8859626518544582, -0.8450506714928717, -0.9813088214875467, -0.7643766880024149, -0.814217863839043, -0.8043817715910649, -0.8806936105487216, -0.7373951120739423, -0.8475509110811973, -0.7945410519507242, -0.8521273931558455, -0.7666480793221581, -0.8079592060543681, -0.8391379726914533, -0.8791666099857547, -0.7162835080425041, -0.7511457617677941, -0.840756160199751, -0.9178936018577319, -0.8749049621638544, -0.7865071794006865, -0.779980002759984, -0.8800535324655752, -0.8428429717264586, -0.8754876962537416, -0.9313096569119804, -0.7884047941981337, -0.7998184033733984, -0.8704002375879363, -0.9566861173980593, -0.7845034371474947, -0.8831058839096719, -0.8491994468470149, -0.9044414743792007, -0.870422933809322, -0.8611697043579307, -0.8222067573969085, -0.7523529503350901, -0.7450061942101203, -0.7019758143940994, -0.8247160947706151, -0.8682494223578834, -0.921901031547831, -0.8125173340197226, -0.8954176867554989, -0.878670437937271, -0.9006905307351061, -0.8878797845808811, -0.8808409526211427, -0.8573919927587648, -0.8650463630663511, -0.8887263899738755, -0.8997496051353432, -0.8748034319889496, -0.8097978302010284, -0.7551426521348266, -0.7502849746764488, -0.8184146001642151, -0.8792073039078314, -0.9054941482461418, -0.7236203116209259, -0.8409440363577768, -0.8565878135617453, -0.8531232640642917]|586.5949096679687500|      0.25000000|[742, 244, 10, 71]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.7556488869566641, -0.6877090923689314, -0.8032095436095109, -0.8369022150028705, -0.9072132981579731, -0.8258996451986738, -0.7164006095177153, -0.8440354297424666, -0.793056747998286, -0.8536722353720525, -0.7026072250932985, -0.9291476030440777, -0.8360172153233892, -0.8051856255530799, -0.8013524774812822, -0.8304768267432883, -0.8510911701413403, -0.9128039249312478, -0.849198709684582, -0.7493040056574775, -0.8076189552908842, -0.8702488904094581, -0.8490561170617756, -0.8068307238355499, -1.0014368354995642, -0.8854189033710745, -0.7675138857658467, -0.8251261199411837, -0.7624383114064704, -0.9164567014221637, -0.7319342921054784, -0.7324213874911096, -0.8835133066400034, -0.7996831198486632, -0.7337320182380486, -0.8724934745013315, -0.8895069524847691, -0.8602242198189133, -0.9612240278294888, -0.7654470153492788, -0.797537234640688, -0.7974331812935945, -0.9088409311339868, -0.7313877598696142, -0.8250396501352208, -0.7825672162035747, -0.8589761040356947, -0.8037111959086712, -0.7955465841867773, -0.844614093694496, -0.8774493774442669, -0.755584168337828, -0.7778040584672474, -0.8535975192306614, -0.9475149926180348, -0.9245357100482413, -0.7978004106197167, -0.7481499490422316, -0.8547036459378156, -0.8763275552616424, -0.8745194234836311, -0.9172241249721527, -0.7910686200689253, -0.8058251223836703, -0.8760697922983492, -0.9677533710475703, -0.8387990733120525, -0.8785650359999072, -0.8439228741647414, -0.919034334692656, -0.8970398144614724, -0.8626457191015598, -0.837080785961872, -0.7909322343171659, -0.7633227404832439, -0.7080657172679805, -0.8571130785062513, -0.8795130478569144, -0.9166236898907658, -0.7973901666960047, -0.921928426790763, -0.8851033882527192, -0.8978982674390293, -0.9006733433814063, -0.8943829746361004, -0.8646897995882274, -0.8631771312543276, -0.8957374226375155, -0.9124323481581922, -0.874069740365887, -0.8394526212616998, -0.7986960473305567, -0.753566105316632, -0.7849233107987147, -0.9278708105968477, -0.9403060016888176, -0.7258625108808536, -0.8651972557350253, -0.8805918298113928, -0.8080102119245736]|577.6707153320312500|      0.50000000|[767, 252, 10, 73]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[-0.7761385272519049, -0.7643467570871746, -0.7213138158574788, -0.8124688385817087, -0.895246034884118, -0.811692985757339, -0.7818483188271492, -0.8406074895204101, -0.7396116383894122, -0.9192851697420413, -0.7204814815805496, -0.8889924845510093, -0.8797484191724764, -0.8607112880101755, -0.8242670535107909, -0.7446674949984936, -0.8754442344302753, -0.9684706463680386, -0.8060496935024772, -0.8578243497649825, -0.8330438514139509, -0.8489968705294255, -0.8721646835205873, -0.7865085167879179, -0.8767707848112695, -0.860535655490322, -0.7848965050666593, -0.8026322610240108, -0.7925952026691951, -0.9334308953637066, -0.758373740303921, -0.7325971633702701, -0.8851185581451082, -0.7238012798734811, -0.8069286783423466, -0.8246174251604566, -0.9021554919444045, -0.8259153485602898, -0.8926328891450483, -0.7612071640752052, -0.774701764358192, -0.9288911820631283, -0.9554975094011233, -0.7137960625244646, -0.8154370943880361, -0.8629637640337504, -0.8817590790796792, -0.7622280480278399, -0.8200805304138593, -0.8853680098905126, -0.8121221351680883, -0.8001338786927693, -0.8389789864451784, -0.8668319225606815, -0.9541225817804243, -0.8620959039374737, -0.8273774360378372, -0.7732103918759484, -0.8133054177992575, -0.9288724316956916, -0.9225260435883501, -0.9605400863706751, -0.8152840494749365, -0.7921651746221018, -0.9185963417525885, -0.9383712225523747, -0.8265019174851853, -0.8484228163937662, -0.9359053176642527, -0.9571365025267409, -0.9169964625501793, -0.8565118742398085, -0.9125958821497931, -0.8151830567277452, -0.8685953952693678, -0.7692325277988933, -0.8403593605222451, -0.8597907143650896, -0.9191268246568587, -0.7766682718468065, -0.9628509569802962, -0.8557532282647423, -0.8940154331590723, -0.9734281484876384, -0.893292707431503, -0.8929221686094627, -0.9734164433532235, -0.9280372847026358, -0.9601507846033831, -0.9198681968182854, -0.8707377129450036, -0.8363896596205148, -0.7270177495665496, -0.7849572985415468, -1.029438374679175, -0.9202154118191259, -0.8414668372056814, -0.913626484206233, -0.9381167316765296, -0.7899195042899977]|557.5578613281250000|      1.00000000|[817, 268, 12, 79]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | iterate success | actual_k=4
